no_cue,no_target,type,cue_type,target_type,no_cosine
utvikrams,anbringe,nonword,nonword,nonword,
diretalle,transgermester,nonword,nonword,nonword,
tynnyike,kryst,nonword,nonword,nonword,
aste,ziell,nonword,nonword,nonword,
darkser,biolovann,nonword,nonword,nonword,
plattfortabel,akbringterer,nonword,nonword,nonword,
forutning,konsenknoppre,nonword,nonword,nonword,
bildi,tauster,nonword,nonword,nonword,
misleg,araser,nonword,nonword,nonword,
perbøyelig,fepp,nonword,nonword,nonword,
unskyldsøke,eal,nonword,nonword,nonword,
bokkrigsvelig,vindas,nonword,nonword,nonword,
daiter,salttival,nonword,nonword,nonword,
guversell,pleite,nonword,nonword,nonword,
boutt,vaje,nonword,nonword,nonword,
bez,håndpis,nonword,nonword,nonword,
nente,novi,nonword,nonword,nonword,
roel,skulskap,nonword,nonword,nonword,
reske,søgd,nonword,nonword,nonword,
oppri,dødten,nonword,nonword,nonword,
feildidat,spahalvti,nonword,nonword,nonword,
utskin,holl,nonword,nonword,nonword,
virt,binior,nonword,nonword,nonword,
tisme,oktograf,nonword,nonword,nonword,
fielm,solv,nonword,nonword,nonword,
medistick,lommetørening,nonword,nonword,nonword,
giig,vitaburg,nonword,nonword,nonword,
norom,sjekktur,nonword,nonword,nonword,
karger,ettercovery,nonword,nonword,nonword,
åpenbake,umoter,nonword,nonword,nonword,
apvisst,skjeam,nonword,nonword,nonword,
livsriere,brik,nonword,nonword,nonword,
somskap,syndekk,nonword,nonword,nonword,
alkokisk,ruart,nonword,nonword,nonword,
framgan,sparkjede,nonword,nonword,nonword,
dragsgivelse,banat,nonword,nonword,nonword,
νer,gestytting,nonword,nonword,nonword,
nyd,honvel,nonword,nonword,nonword,
diskitte,bilning,nonword,nonword,nonword,
mogra,krysdale,nonword,nonword,nonword,
whittember,menuskikkelig,nonword,nonword,nonword,
sørnet,pølsenemlighet,nonword,nonword,nonword,
charsesse,hovedstrømter,nonword,nonword,nonword,
bomer,narkoby,nonword,nonword,nonword,
vamm,maco,nonword,nonword,nonword,
rame,dropf,nonword,nonword,nonword,
årsøstre,newter,nonword,nonword,nonword,
livstasi,knivler,nonword,nonword,nonword,
samgening,gå i ståpaxin,nonword,nonword,nonword,
øylle,spict,nonword,nonword,nonword,
tentrek,glastig,nonword,nonword,nonword,
kalitikk,helispretter,nonword,nonword,nonword,
hodesuell,reaksjen,nonword,nonword,nonword,
zie,temker,nonword,nonword,nonword,
atomferdig,sul,nonword,nonword,nonword,
faelp,kuttedour,nonword,nonword,nonword,
som harest,sivilisalandsk,nonword,nonword,nonword,
mame,komiteskaps,nonword,nonword,nonword,
løga,kangedørn,nonword,nonword,nonword,
radigert,tikan,nonword,nonword,nonword,
hvitera,tenfar,nonword,nonword,nonword,
barneskin,inrettsmere,nonword,nonword,nonword,
æreke,clasovn,nonword,nonword,nonword,
chape,protonyrd,nonword,nonword,nonword,
vaje,forveltning,nonword,nonword,nonword,
fotdent,femre,nonword,nonword,nonword,
vesn,ungke,nonword,nonword,nonword,
norways,utvekske,nonword,nonword,nonword,
akkt,tagets,nonword,nonword,nonword,
leistol,sume,nonword,nonword,nonword,
eur,banklapse,nonword,nonword,nonword,
isind,frift,nonword,nonword,nonword,
dorpp,beinnalist,nonword,nonword,nonword,
bufter,sjvd,nonword,nonword,nonword,
farfriktning,gjersel,nonword,nonword,nonword,
dend,melne,nonword,nonword,nonword,
pyrasvarsde,synesaur,nonword,nonword,nonword,
sølror,perfarttiv,nonword,nonword,nonword,
sukskog,kas,nonword,nonword,nonword,
kete,sterkte,nonword,nonword,nonword,
gyr,horede,nonword,nonword,nonword,
tobone,begistillhet,nonword,nonword,nonword,
sutle,mermann,nonword,nonword,nonword,
peptal,komeless,nonword,nonword,nonword,
krykington,solu,nonword,nonword,nonword,
gos,transhagelig,nonword,nonword,nonword,
entusiasmetersklub,flagsatt,nonword,nonword,nonword,
stakisjon,trigrinlys,nonword,nonword,nonword,
detonazepam,lule,nonword,nonword,nonword,
liefar,enmes,nonword,nonword,nonword,
labo,spene,nonword,nonword,nonword,
bilverk,ecke,nonword,nonword,nonword,
komkrisesiell,sasis,nonword,nonword,nonword,
påpe,laty,nonword,nonword,nonword,
kombinadiere,badetiv,nonword,nonword,nonword,
klei,arrostresse,nonword,nonword,nonword,
valnal,entreprestill,nonword,nonword,nonword,
slipbrød,sjarmel,nonword,nonword,nonword,
sendemodighet,toder,nonword,nonword,nonword,
skapsfølende,trofugl,nonword,nonword,nonword,
bunert,ys,nonword,nonword,nonword,
ved etlewild,syslon,nonword,nonword,nonword,
karttøy,stumning,nonword,nonword,nonword,
chare,abpara,nonword,nonword,nonword,
amgrønnsade,skyl,nonword,nonword,nonword,
purde,taio,nonword,nonword,nonword,
mislig,wis,nonword,nonword,nonword,
gasgel,rono,nonword,nonword,nonword,
fabkins,kapse,nonword,nonword,nonword,
årsafras,pake,nonword,nonword,nonword,
kabisarr,paterets,nonword,nonword,nonword,
faile,arrestaleri,nonword,nonword,nonword,
vå,innkaps,nonword,nonword,nonword,
teurt,individustries,nonword,nonword,nonword,
menpes,fingeravnings,nonword,nonword,nonword,
damenende,mesmel,nonword,nonword,nonword,
knirler,zie,nonword,nonword,nonword,
mononende,fargeril,nonword,nonword,nonword,
rydsjon,karadag,nonword,nonword,nonword,
sykevendig,omkjørt,nonword,nonword,nonword,
stusk,coyoning,nonword,nonword,nonword,
maprintet,feltrika,nonword,nonword,nonword,
kaffespoll,bréz,nonword,nonword,nonword,
nabøyelig,kasu,nonword,nonword,nonword,
taene,gestyrte,nonword,nonword,nonword,
veidel,grunncer,nonword,nonword,nonword,
langlega,maene,nonword,nonword,nonword,
mannne,banske,nonword,nonword,nonword,
ensa,ect,nonword,nonword,nonword,
basno,lisman,nonword,nonword,nonword,
viks,kjærritet,nonword,nonword,nonword,
cherue igjen,fith,nonword,nonword,nonword,
hass klart,posident,nonword,nonword,nonword,
ahe,stea,nonword,nonword,nonword,
getiskt,uet,nonword,nonword,nonword,
konkrets,bryllegger,nonword,nonword,nonword,
attrakbeid,helmsmeter,nonword,nonword,nonword,
trive,områ,nonword,nonword,nonword,
petu,skormark,nonword,nonword,nonword,
lesøvn,nyope,nonword,nonword,nonword,
piade,carde,nonword,nonword,nonword,
programbens,forvirtuos,nonword,nonword,nonword,
litikkse,heflis,nonword,nonword,nonword,
succ,lúgår,nonword,nonword,nonword,
orslakter,ondpa,nonword,nonword,nonword,
foreninter,kastkann,nonword,nonword,nonword,
kolosert,fotoless,nonword,nonword,nonword,
interback,alloa,nonword,nonword,nonword,
felge,matger,nonword,nonword,nonword,
jød,skjersyn,nonword,nonword,nonword,
bærnehade,mastur,nonword,nonword,nonword,
administralandsk,vigne,nonword,nonword,nonword,
sønte,merineje,nonword,nonword,nonword,
taån,jersom,nonword,nonword,nonword,
åpenle,marisiko,nonword,nonword,nonword,
brukerklumpte,lomner,nonword,nonword,nonword,
vaje,holl,nonword,nonword,nonword,
retrikt,homonard,nonword,nonword,nonword,
tørsne,diaskap,nonword,nonword,nonword,
stakrok,skol,nonword,nonword,nonword,
mui,flamskytter,nonword,nonword,nonword,
teleming,oppbarn,nonword,nonword,nonword,
arse,norhen,nonword,nonword,nonword,
lysde,senappin,nonword,nonword,nonword,
imm,gyne,nonword,nonword,nonword,
jont,undersøkestorff,nonword,nonword,nonword,
koms,tav,nonword,nonword,nonword,
eksrell,mity,nonword,nonword,nonword,
frilk,pulverettelse,nonword,nonword,nonword,
losk,lerin,nonword,nonword,nonword,
sterde,balltreden,nonword,nonword,nonword,
makjenne,høyter,nonword,nonword,nonword,
erbrente,dokubikk,nonword,nonword,nonword,
ørp,ultiårin,nonword,nonword,nonword,
foså,tauster,nonword,nonword,nonword,
avkjørs,midfulltid,nonword,nonword,nonword,
smyh,rol,nonword,nonword,nonword,
kjøreelt,glanel,nonword,nonword,nonword,
galv,utdanvers,nonword,nonword,nonword,
polinert,pretro,nonword,nonword,nonword,
vibre,forræning,nonword,nonword,nonword,
derstand,instruktere,nonword,nonword,nonword,
gagd,nukka,nonword,nonword,nonword,
aleni,æressode,nonword,nonword,nonword,
stoilig,med vikuyu,nonword,nonword,nonword,
agd,kommunisfullt,nonword,nonword,nonword,
økonoborg,vernetakulær,nonword,nonword,nonword,
komminell,sith,nonword,nonword,nonword,
semplate,fagter,nonword,nonword,nonword,
owa,agp,nonword,nonword,nonword,
optimiskredi,trute,nonword,nonword,nonword,
diafair,hagelitet,nonword,nonword,nonword,
maaky,føderaments,nonword,nonword,nonword,
ize,ov,nonword,nonword,nonword,
bombeportere,statsviseren,nonword,nonword,nonword,
krur,bestehan,nonword,nonword,nonword,
penddig,sinnsleggelse,nonword,nonword,nonword,
miti,praktisktrust,nonword,nonword,nonword,
tynpe,woodpadde,nonword,nonword,nonword,
oppsjeldnelig,tayl,nonword,nonword,nonword,
akuttform,majohaug,nonword,nonword,nonword,
servent,tuått,nonword,nonword,nonword,
kongresssjon,gilys,nonword,nonword,nonword,
jev,definifesta,nonword,nonword,nonword,
pande,regnlighet,nonword,nonword,nonword,
lekelagt,tarsom,nonword,nonword,nonword,
fatgur,jær,nonword,nonword,nonword,
imm,lergisk,nonword,nonword,nonword,
tofive,soloppders,nonword,nonword,nonword,
sitrolle,brunesæken,nonword,nonword,nonword,
bekjellen,akken,nonword,nonword,nonword,
gesja,metallmelt,nonword,nonword,nonword,
ledu,eggeke,nonword,nonword,nonword,
risikates,kjemrofon,nonword,nonword,nonword,
resullins,toppburger,nonword,nonword,nonword,
quinning,jøv,nonword,nonword,nonword,
diager,invig,nonword,nonword,nonword,
kigart,oct,nonword,nonword,nonword,
ordlig,stavel,nonword,nonword,nonword,
ømkledde,sabi,nonword,nonword,nonword,
eksperikards,missjon,nonword,nonword,nonword,
firelock,andtel,nonword,nonword,nonword,
utenets,lonia,nonword,nonword,nonword,
lewsseg,apstun,nonword,nonword,nonword,
stader,hadela,nonword,nonword,nonword,
romding,kickgerskap,nonword,nonword,nonword,
lensme,stfu,nonword,nonword,nonword,
oiig,belønsjon,nonword,nonword,nonword,
hejee,spesiawood,nonword,nonword,nonword,
kolpe,fann,nonword,nonword,nonword,
undersøførsteser,fødfriddag,nonword,nonword,nonword,
maeriff,mågid,nonword,nonword,nonword,
parabånd,bullden,nonword,nonword,nonword,
forskrekning,isk,nonword,nonword,nonword,
hoffnemlig,skrivesperredusere,nonword,nonword,nonword,
lazakelig,sexke,nonword,nonword,nonword,
ottokanhet,jøv,nonword,nonword,nonword,
fyd,datamatalt,nonword,nonword,nonword,
forslåt,onate,nonword,nonword,nonword,
kas,akklu pris på,nonword,nonword,nonword,
poi,vastkys,nonword,nonword,nonword,
sttan,bakeføre,nonword,nonword,nonword,
gii,kyzeit,nonword,nonword,nonword,
or,saumke,nonword,nonword,nonword,
dekaplan,tilbus,nonword,nonword,nonword,
rovtig,mokklyar,nonword,nonword,nonword,
spreri,fikrisesiell,nonword,nonword,nonword,
kanskap,sterbo,nonword,nonword,nonword,
tågs,beriq,nonword,nonword,nonword,
ept,utvoldte,nonword,nonword,nonword,
etl,årsafras,nonword,nonword,nonword,
pira,tredjehet,nonword,nonword,nonword,
edderfert,gjekke,nonword,nonword,nonword,
vaktrativ,uketon,nonword,nonword,nonword,
jetke,kopreik,nonword,nonword,nonword,
genebære,passkan,nonword,nonword,nonword,
labo,gundom,nonword,nonword,nonword,
grenment,valentje,nonword,nonword,nonword,
gell,unitid,nonword,nonword,nonword,
strask,hede,nonword,nonword,nonword,
bubo,betjentvelse,nonword,nonword,nonword,
i morold,arkihall,nonword,nonword,nonword,
enderens,jævetet,nonword,nonword,nonword,
unglis,speisering,nonword,nonword,nonword,
chamneon,horle,nonword,nonword,nonword,
kongenologi,zie,nonword,nonword,nonword,
noskubber,riott,nonword,nonword,nonword,
bians,diskunaga,nonword,nonword,nonword,
rasnisk,mengdere,nonword,nonword,nonword,
mede,klatning,nonword,nonword,nonword,
sekrim,or,nonword,nonword,nonword,
skjone,tin,nonword,nonword,nonword,
tér,departeplass,nonword,nonword,nonword,
sulf,etterrick,nonword,nonword,nonword,
karnelege,huro,nonword,nonword,nonword,
befer,forfolketelse,nonword,nonword,nonword,
slørte,gåf,nonword,nonword,nonword,
vedré,samunics,nonword,nonword,nonword,
jordtomi,fikde,nonword,nonword,nonword,
tatus,munnsage,nonword,nonword,nonword,
frypa,bunert,nonword,nonword,nonword,
vasjonna,bartnant,nonword,nonword,nonword,
ikkepants,ema,nonword,nonword,nonword,
ødd,avslutle,nonword,nonword,nonword,
ema,sarm,nonword,nonword,nonword,
skjemle,muepe,nonword,nonword,nonword,
gamblods,kote,nonword,nonword,nonword,
joea,sverten,nonword,nonword,nonword,
awak,mitem,nonword,nonword,nonword,
kredert,jøt,nonword,nonword,nonword,
ærese,abdomistein,nonword,nonword,nonword,
ørg,herresynligvis,nonword,nonword,nonword,
underiblantdere,skrenlig,nonword,nonword,nonword,
sykmi,gjestedighetene,nonword,nonword,nonword,
lergi,hjørnedel,nonword,nonword,nonword,
potensigurur,amening,nonword,nonword,nonword,
glole,hugfel,nonword,nonword,nonword,
smitler,hert,nonword,nonword,nonword,
ibb,foreninter,nonword,nonword,nonword,
skramte,bøtnisk,nonword,nonword,nonword,
sukne,uist,nonword,nonword,nonword,
teralegg,brou,nonword,nonword,nonword,
meltisk,tort,nonword,nonword,nonword,
finansmith,finansiefullt,nonword,nonword,nonword,
sekredets,komcue,nonword,nonword,nonword,
dago,dekkde,nonword,nonword,nonword,
sekven,etabtelig,nonword,nonword,nonword,
miljern,tegi,nonword,nonword,nonword,
matikk,kado,nonword,nonword,nonword,
kompseudo,freft,nonword,nonword,nonword,
lekesap,årve,nonword,nonword,nonword,
popter,profesjoplass,nonword,nonword,nonword,
symperb,forvold,nonword,nonword,nonword,
prilup,libeetee,nonword,nonword,nonword,
foregur,cogpod,nonword,nonword,nonword,
rait,jole,nonword,nonword,nonword,
betydsjon,alk,nonword,nonword,nonword,
ern,lovpri,nonword,nonword,nonword,
lufel,taleme,nonword,nonword,nonword,
lotke,sengeme,nonword,nonword,nonword,
vasfisk,bune,nonword,nonword,nonword,
guibie,kine,nonword,nonword,nonword,
framders,sølvtighet,nonword,nonword,nonword,
undervannske,korre,nonword,nonword,nonword,
cek,aktivefullt,nonword,nonword,nonword,
flaurelse,skapsfølelse,nonword,nonword,nonword,
leiele,or,nonword,nonword,nonword,
kaitke,søss,nonword,nonword,nonword,
kontrollranse,demongolsksjon,nonword,nonword,nonword,
karnez,blale,nonword,nonword,nonword,
javdag,stallate,nonword,nonword,nonword,
utstilket,proming,nonword,nonword,nonword,
rawell,blanvete,nonword,nonword,nonword,
winpe,dumble,nonword,nonword,nonword,
veima,verdsre,nonword,nonword,nonword,
ikve,dokre,nonword,nonword,nonword,
nåvæstoffde,kongekolade,nonword,nonword,nonword,
kapasikalsk,storvete,nonword,nonword,nonword,
kjennan,resby,nonword,nonword,nonword,
basge,chaper,nonword,nonword,nonword,
kneide,vaap,nonword,nonword,nonword,
fabde,ensk,nonword,nonword,nonword,
brystsynlighet,høko,nonword,nonword,nonword,
skjepp,miskytter,nonword,nonword,nonword,
guilky,latdag,nonword,nonword,nonword,
bekjentkelse,mofi,nonword,nonword,nonword,
håas,olymning,nonword,nonword,nonword,
ryl,gudedighet,nonword,nonword,nonword,
krydrere,bouse,nonword,nonword,nonword,
duio,tillpenger,nonword,nonword,nonword,
raply,depremier,nonword,nonword,nonword,
øvehik,franskap,nonword,nonword,nonword,
gulmel,org,nonword,nonword,nonword,
iks,årk,nonword,nonword,nonword,
tredob,venstlig,nonword,nonword,nonword,
filosobrudd,uttroll,nonword,nonword,nonword,
metpe,vitma,nonword,nonword,nonword,
agustinget,thaike,nonword,nonword,nonword,
poin,læreriert,nonword,nonword,nonword,
katarrder,slans,nonword,nonword,nonword,
lovmel,høybår,nonword,nonword,nonword,
situaling,knivkelig,nonword,nonword,nonword,
behand,esse,nonword,nonword,nonword,
kape,satelhånd,nonword,nonword,nonword,
ta i betraegoire,klale,nonword,nonword,nonword,
rayte,mingt,nonword,nonword,nonword,
forbetrikse,horege,nonword,nonword,nonword,
storefe,arkadijtere,nonword,nonword,nonword,
fyseng,artenert,nonword,nonword,nonword,
piei,hundekologi,nonword,nonword,nonword,
eiv,brylkom,nonword,nonword,nonword,
minisint,toge,nonword,nonword,nonword,
pande,yld,nonword,nonword,nonword,
tase,blesk,nonword,nonword,nonword,
spikse,kriden,nonword,nonword,nonword,
or,peretterlighet,nonword,nonword,nonword,
frayt,lio,nonword,nonword,nonword,
publibein,jordrel,nonword,nonword,nonword,
liener,kine,nonword,nonword,nonword,
dropge,gn,nonword,nonword,nonword,
tjening,endom,nonword,nonword,nonword,
sikkerspil,pornomerende,nonword,nonword,nonword,
naab,hagu,nonword,nonword,nonword,
kuty,psykolobrudd,nonword,nonword,nonword,
helltelig,murgi,nonword,nonword,nonword,
eienrett,stunre,nonword,nonword,nonword,
nean,tonepe,nonword,nonword,nonword,
lysser,utsolg,nonword,nonword,nonword,
blodskole,utpresløst,nonword,nonword,nonword,
armtig,hengistillhet,nonword,nonword,nonword,
wid,besøksde,nonword,nonword,nonword,
behjerte,musitron,nonword,nonword,nonword,
kidé,zir,nonword,nonword,nonword,
nende,tjuvsomhet,nonword,nonword,nonword,
zette,mikrorikt,nonword,nonword,nonword,
maart,barndemi,nonword,nonword,nonword,
xava,finansiefullt,nonword,nonword,nonword,
fasjogjengle,ite,nonword,nonword,nonword,
ylt,ginæ,nonword,nonword,nonword,
fargenalistikk,polisens,nonword,nonword,nonword,
koto,goldker,nonword,nonword,nonword,
stasak,eksploling,nonword,nonword,nonword,
hovd,oro,nonword,nonword,nonword,
selvvogn,kita,nonword,nonword,nonword,
ørlil,fantasmans,nonword,nonword,nonword,
katowatt,forskjeldelse,nonword,nonword,nonword,
redger,røykdig,nonword,nonword,nonword,
gagnosti,graher,nonword,nonword,nonword,
alech,voldlighet,nonword,nonword,nonword,
tylion,befer,nonword,nonword,nonword,
løke,mefilm,nonword,nonword,nonword,
beslutre,cle,nonword,nonword,nonword,
budstalt,informadrass,nonword,nonword,nonword,
jær,juke,nonword,nonword,nonword,
fyrde,løke,nonword,nonword,nonword,
bestemonade,hazz,nonword,nonword,nonword,
marepper,befolkden,nonword,nonword,nonword,
lovtil,sira,nonword,nonword,nonword,
etokann,inforregn,nonword,nonword,nonword,
brådag,marstrømføring,nonword,nonword,nonword,
hendelse,sol,unrelated,word,word,0.106462612782351
eskortere,aksent,unrelated,word,word,0.0909269386115424
kavaleri,generell,unrelated,word,word,0.11966737687695
konklusjon,militær,unrelated,word,word,0.144523569459279
prøve,sivilisasjon,unrelated,word,word,0.14590358723954
tillit,trykk,unrelated,word,word,0.0893458177583965
undervannsbåt,øverste,unrelated,word,word,0.112133037322265
biskop,kjole,unrelated,word,word,0.13464461727813
laste,maktesløs,unrelated,word,word,0.079227426463187
bord,helbrede,unrelated,word,word,0.111314841062675
kabinett,lommebok,unrelated,word,word,0.104097440111942
fokusere,fest,unrelated,word,word,0.0945598793211884
blind,kapell,unrelated,word,word,0.121245701652759
seier,vite,unrelated,word,word,0.124176109774696
chip,primær,unrelated,word,word,0.131673241787275
oppsigelse,kvalitet,unrelated,word,word,0.135058175112667
kirurg,dokument,unrelated,word,word,0.120015471150755
mareritt,forbli,unrelated,word,word,0.0969282833206496
helse,tjener,unrelated,word,word,0.144971589928628
magnetisk,minister,unrelated,word,word,0.0452117321605485
underdrive,juliet,unrelated,word,word,0.134158872622703
lojal,fiske,unrelated,word,word,0.0776445903417155
post,temperatur,unrelated,word,word,0.116530397988427
økonomisk,konsert,unrelated,word,word,0.058514339132041
fritt,fingeravtrykk,unrelated,word,word,0.0432435477328893
naturlig,lukke,unrelated,word,word,0.0690033869556959
diplom,finne,unrelated,word,word,0.0696494855482452
romersk,intuisjon,unrelated,word,word,0.0785497333625558
vei,observere,unrelated,word,word,0.0887671946402279
karbon,perfekt,unrelated,word,word,0.0923530949609978
profitt,ri,unrelated,word,word,0.0874553669429168
urimelig,godkjenning,unrelated,word,word,0.119654053092089
diamant,forby,unrelated,word,word,0.0932089508898825
elv,fantasi,unrelated,word,word,0.110601306660065
størrelse,kommunikasjon,unrelated,word,word,0.0795854620713231
skjerm,forstyrre,unrelated,word,word,0.13387484524856
