"pl_cue","pl_target","type","cue_type","target_type","pl_cosine"
"gostarco","nałaś","nonword","nonword","nonword",NA
"odpotwiernek","niegrzeczwiedliwy","nonword","nonword","nonword",NA
"zdolnować","protopiaj","nonword","nonword","nonword",NA
"tafey","rajny","nonword","nonword","nonword",NA
"eea","błfi","nonword","nonword","nonword",NA
"pomnieli","mótrójwy","nonword","nonword","nonword",NA
"goął","edwarcie","nonword","nonword","nonword",NA
"zadarzyć","kowtay","nonword","nonword","nonword",NA
"zniszracyjny","dunca","nonword","nonword","nonword",NA
"bezdziwny","komiłach","nonword","nonword","nonword",NA
"dorzecznały","wędkarmisz","nonword","nonword","nonword",NA
"trioci","pipączka","nonword","nonword","nonword",NA
"dororium","obrażeszych","nonword","nonword","nonword",NA
"przegłam","afra żeńska","nonword","nonword","nonword",NA
"zwiękczający","właścignąć","nonword","nonword","nonword",NA
"niezwymian","indywiduwdzięczny","nonword","nonword","nonword",NA
"prychowny","złada","nonword","nonword","nonword",NA
"kovich","wielzać","nonword","nonword","nonword",NA
"kosme","redukoniecz","nonword","nonword","nonword",NA
"grzeszgramowanie","towal","nonword","nonword","nonword",NA
"zmany","instancja","nonword","nonword","nonword",NA
"relacja na łkniesz","płomych","nonword","nonword","nonword",NA
"orback","botom","nonword","nonword","nonword",NA
"populations","czaroszesz","nonword","nonword","nonword",NA
"syjny","szkodectwo","nonword","nonword","nonword",NA
"oskartelnie","konśmiela","nonword","nonword","nonword",NA
"warwa","sagrzany","nonword","nonword","nonword",NA
"objastrzęnie","nauczygnąć","nonword","nonword","nonword",NA
"gubernadziej","skomca","nonword","nonword","nonword",NA
"żanek","semny","nonword","nonword","nonword",NA
"napraczył","rzędny","nonword","nonword","nonword",NA
"ponialnie","nawiednie","nonword","nonword","nonword",NA
"czokieœ","współziębienie","nonword","nonword","nonword",NA
"zasow","podrow","nonword","nonword","nonword",NA
"pojemkach","połąostatnie","nonword","nonword","nonword",NA
"śmietkowity","ponostka","nonword","nonword","nonword",NA
"nilem","uczniaminalista","nonword","nonword","nonword",NA
"charsa","proter","nonword","nonword","nonword",NA
"galno","zestrzenny","nonword","nonword","nonword",NA
"współdawca","nalusznik","nonword","nonword","nonword",NA
"strzesuj","wysoberg","nonword","nonword","nonword",NA
"incywacz","spochownie","nonword","nonword","nonword",NA
"czrać","pigniony","nonword","nonword","nonword",NA
"slestwo","wyszkodaż","nonword","nonword","nonword",NA
"czeles","natranslatek","nonword","nonword","nonword",NA
"zmiejowy","doczny","nonword","nonword","nonword",NA
"narzętach","udinie","nonword","nonword","nonword",NA
"pośmiertnowanie","fiespressowanie","nonword","nonword","nonword",NA
"wascranton","na zauważ","nonword","nonword","nonword",NA
"channik","klamżę","nonword","nonword","nonword",NA
"slonson","bezpowzmocnio","nonword","nonword","nonword",NA
"wzmia strzelniczy","basecond","nonword","nonword","nonword",NA
"pansa","tynaś","nonword","nonword","nonword",NA
"opryszczkabina prysznicowa","łoat","nonword","nonword","nonword",NA
"zafiać","zmiennie","nonword","nonword","nonword",NA
"czujrancja","beł","nonword","nonword","nonword",NA
"ofirycznie","zagaj","nonword","nonword","nonword",NA
"wyczynnie","informaczysz","nonword","nonword","nonword",NA
"obiefi","uty","nonword","nonword","nonword",NA
"strazwisko","niewznieście","nonword","nonword","nonword",NA
"mąmuj","sprawczucie","nonword","nonword","nonword",NA
"wystarnić","wspiełów","nonword","nonword","nonword",NA
"fraja","medanosc","nonword","nonword","nonword",NA
"kanie","nierządny","nonword","nonword","nonword",NA
"pośpiesztulować","wiedzasz","nonword","nonword","nonword",NA
"kajka","ścigi","nonword","nonword","nonword",NA
"absoochronie","szerstwo","nonword","nonword","nonword",NA
"klvy","woręcznik","nonword","nonword","nonword",NA
"wyjaschronie","wyspu","nonword","nonword","nonword",NA
"optymidlandny","wymad","nonword","nonword","nonword",NA
"poręczny","zagaj","nonword","nonword","nonword",NA
"jurysdykskiej","judish","nonword","nonword","nonword",NA
"lojalkach","niepokoićuthern","nonword","nonword","nonword",NA
"świakom","tulow","nonword","nonword","nonword",NA
"jechalnie","kwardal","nonword","nonword","nonword",NA
"konferenfield","saniemka","nonword","nonword","nonword",NA
"wiołem","hoing","nonword","nonword","nonword",NA
"detonadziej","kapiciem","nonword","nonword","nonword",NA
"koich","wczones","nonword","nonword","nonword",NA
"pouszkodzenie","sugerodziej","nonword","nonword","nonword",NA
"krótal","waniczej","nonword","nonword","nonword",NA
"filidziecka","porozuwzględnie","nonword","nonword","nonword",NA
"szanka","zencie","nonword","nonword","nonword",NA
"badajesz","znokcie","nonword","nonword","nonword",NA
"zakastyczny","tygouczciwo","nonword","nonword","nonword",NA
"ejszcz","wydaniachnie","nonword","nonword","nonword",NA
"klak","niemiczny","nonword","nonword","nonword",NA
"stoizmu","twiercjonalny","nonword","nonword","nonword",NA
"szwagrany","wieciach","nonword","nonword","nonword",NA
"gnęły","zir","nonword","nonword","nonword",NA
"posred","sparport","nonword","nonword","nonword",NA
"lemoyoshida","fidzinny","nonword","nonword","nonword",NA
"kapłanna","kolście","nonword","nonword","nonword",NA
"matebull","autoryznasz","nonword","nonword","nonword",NA
"kurkłaś","dotwę","nonword","nonword","nonword",NA
"lijski","strogarda","nonword","nonword","nonword",NA
"wotny","pełment","nonword","nonword","nonword",NA
"rozczy","sprawiedliskiem","nonword","nonword","nonword",NA
"kochwila","taw","nonword","nonword","nonword",NA
"przebastia","cieszać","nonword","nonword","nonword",NA
"pochleny","chit kuchni","nonword","nonword","nonword",NA
"zemium","paczem","nonword","nonword","nonword",NA
"wzruny","wamnod","nonword","nonword","nonword",NA
"opuch nadzieję","oprzećchio","nonword","nonword","nonword",NA
"pęles","posłuszbować","nonword","nonword","nonword",NA
"kryciemny","pood","nonword","nonword","nonword",NA
"drakin","centysing","nonword","nonword","nonword",NA
"fededzienny","mifronta","nonword","nonword","nonword",NA
"cierpert","rozzin","nonword","nonword","nonword",NA
"obserwaszyng","wiuć","nonword","nonword","nonword",NA
"liski","ucai","nonword","nonword","nonword",NA
"zjacja","kokies","nonword","nonword","nonword",NA
"biczwarteka","oppu","nonword","nonword","nonword",NA
"iao","syrzaj","nonword","nonword","nonword",NA
"lekieć","samotnij","nonword","nonword","nonword",NA
"rej","skomśnie","nonword","nonword","nonword",NA
"froka","riery","nonword","nonword","nonword",NA
"prowariat","zawalićbiesz","nonword","nonword","nonword",NA
"sytutwił","strakawe","nonword","nonword","nonword",NA
"kochajta","pasznica","nonword","nonword","nonword",NA
"yoś","wszytnica","nonword","nonword","nonword",NA
"uśmienimowy","dzienporacja","nonword","nonword","nonword",NA
"cyubrany","widerwał","nonword","nonword","nonword",NA
"kingi","lokalizazdrosz","nonword","nonword","nonword",NA
"stroczony","dziasey","nonword","nonword","nonword",NA
"zbiorta","stona","nonword","nonword","nonword",NA
"polter","zastąstów","nonword","nonword","nonword",NA
"ustalowa","lonstent","nonword","nonword","nonword",NA
"szczepracownik","naczownik","nonword","nonword","nonword",NA
"zono","pozydenc","nonword","nonword","nonword",NA
"czyter","wydencka","nonword","nonword","nonword",NA
"ogarność","protek","nonword","nonword","nonword",NA
"seminauczyc","wytron","nonword","nonword","nonword",NA
"nofers","reprzedracja","nonword","nonword","nonword",NA
"donac","sition","nonword","nonword","nonword",NA
"pagiąć","królewych","nonword","nonword","nonword",NA
"koladzie","cywilizazdrosz","nonword","nonword","nonword",NA
"współmówienie","zbania","nonword","nonword","nonword",NA
"oszules","tyściej","nonword","nonword","nonword",NA
"użydziane","rozgnieśćrowanie","nonword","nonword","nonword",NA
"oczywiec","któny","nonword","nonword","nonword",NA
"kawaległych","symcii","nonword","nonword","nonword",NA
"naciściu","lismy","nonword","nonword","nonword",NA
"terga","norteczna","nonword","nonword","nonword",NA
"ejść","błysztylacja","nonword","nonword","nonword",NA
"piosenling","płyrzyć","nonword","nonword","nonword",NA
"tadaż","pirzy","nonword","nonword","nonword",NA
"małga","reliwach","nonword","nonword","nonword",NA
"niewolfram","pouwzględnia","nonword","nonword","nonword",NA
"rasidziejski","dzonka","nonword","nonword","nonword",NA
"berga","naschowa","nonword","nonword","nonword",NA
"niejszość","manipulouisvil","nonword","nonword","nonword",NA
"uszkoskawica","wspizienie","nonword","nonword","nonword",NA
"piramistrzy","marynarka wojechlebstw","nonword","nonword","nonword",NA
"kroga","sprzebie","nonword","nonword","nonword",NA
"tworny","markeskaj","nonword","nonword","nonword",NA
"fiplotka","przeroba","nonword","nonword","nonword",NA
"szpiegościa","współczenie","nonword","nonword","nonword",NA
"domił","reakścią","nonword","nonword","nonword",NA
"końba","zamózgachnie","nonword","nonword","nonword",NA
"cardzić","uszłp","nonword","nonword","nonword",NA
"pagielny","ugić","nonword","nonword","nonword",NA
"zniby","więgher","nonword","nonword","nonword",NA
"natudzienny","shiny","nonword","nonword","nonword",NA
"tymno","realidzialny","nonword","nonword","nonword",NA
"miczneta","straciwnie","nonword","nonword","nonword",NA
"kaczy","powiecjach","nonword","nonword","nonword",NA
"kierownicwiasz","komicisk","nonword","nonword","nonword",NA
"molaj","wakawiar","nonword","nonword","nonword",NA
"regiostyczny","ncb","nonword","nonword","nonword",NA
"bisje","klejrez","nonword","nonword","nonword",NA
"poputryczny","spieraćbłów","nonword","nonword","nonword",NA
"mknięty","tałem","nonword","nonword","nonword",NA
"ońc","kogranta","nonword","nonword","nonword",NA
"wrzeszla","niepowościachnie","nonword","nonword","nonword",NA
"klltz","psycholoostrożny","nonword","nonword","nonword",NA
"stwowić","kwatera głóchciej","nonword","nonword","nonword",NA
"skarnić","zdrajwić","nonword","nonword","nonword",NA
"wotny","gwiazdtakularny","nonword","nonword","nonword",NA
"firpa","samudząc","nonword","nonword","nonword",NA
"zasługiniesz","ciechy","nonword","nonword","nonword",NA
"kundło","przyvacs","nonword","nonword","nonword",NA
"poscią","wrażlina","nonword","nonword","nonword",NA
"cemił","bezkrzysztościowy","nonword","nonword","nonword",NA
"zgwałdowisko","poczynnik","nonword","nonword","nonword",NA
"pocałudzisz","obrażysz","nonword","nonword","nonword",NA
"regresma","lubież","nonword","nonword","nonword",NA
"protraż","wypamięć","nonword","nonword","nonword",NA
"tywne","rms","nonword","nonword","nonword",NA
"przetwił","naosobnik","nonword","nonword","nonword",NA
"utoczyć","przyjturować","nonword","nonword","nonword",NA
"lopment","munnoi","nonword","nonword","nonword",NA
"mibrenner","praręcznik","nonword","nonword","nonword",NA
"zaświadwiały","gabishop","nonword","nonword","nonword",NA
"wykształminować","satekryszta","nonword","nonword","nonword",NA
"prawiuczciwy","meset","nonword","nonword","nonword",NA
"koprzynie","rybda","nonword","nonword","nonword",NA
"dłuża","zniszśliwy","nonword","nonword","nonword",NA
"licjan","przestrawasz","nonword","nonword","nonword",NA
"dlady","utrzyczyny","nonword","nonword","nonword",NA
"wybiestów","długorzam","nonword","nonword","nonword",NA
"obraźcie","kreichira","nonword","nonword","nonword",NA
"nieśmierśliwy","skledemia","nonword","nonword","nonword",NA
"puga","funkalny","nonword","nonword","nonword",NA
"pcła","lejach","nonword","nonword","nonword",NA
"romógl","rznn","nonword","nonword","nonword",NA
"puter","małżeńdził","nonword","nonword","nonword",NA
"uśmiechdopodobieństwo","deteksley","nonword","nonword","nonword",NA
"komenować","styna","nonword","nonword","nonword",NA
"kolodach","strzenny","nonword","nonword","nonword",NA
"faaderka","bracka","nonword","nonword","nonword",NA
"nij","morświeca","nonword","nonword","nonword",NA
"ścierko","krókły","nonword","nonword","nonword",NA
"kalenmiać","wciąnisko","nonword","nonword","nonword",NA
"miłyz","aderek","nonword","nonword","nonword",NA
"szaleńkich","wrzeba","nonword","nonword","nonword",NA
"niegrzeczwiedliwość","zepłem","nonword","nonword","nonword",NA
"zapozłam","ciołści","nonword","nonword","nonword",NA
"centarł","słysizm","nonword","nonword","nonword",NA
"częstotlistwem","tradystansny","nonword","nonword","nonword",NA
"tujek","bizran","nonword","nonword","nonword",NA
"stogne","czynko","nonword","nonword","nonword",NA
"troleźc","prawiuczciwy","nonword","nonword","nonword",NA
"nieśmierdatny","rośli","nonword","nonword","nonword",NA
"zatrzyga","aktytley","nonword","nonword","nonword",NA
"czołko","zgwałtycki","nonword","nonword","nonword",NA
"stabla","papiechii","nonword","nonword","nonword",NA
"arseczyc","kryitą","nonword","nonword","nonword",NA
"nachenny","ukość","nonword","nonword","nonword",NA
"matewstydnie","eksamnezja","nonword","nonword","nonword",NA
"głet","tazasz","nonword","nonword","nonword",NA
"pozydzialny","mieochotnina","nonword","nonword","nonword",NA
"w porząuczą","negadzialny","nonword","nonword","nonword",NA
"kostrada","uzgodnik","nonword","nonword","nonword",NA
"tysie","unt","nonword","nonword","nonword",NA
"łab","sijo","nonword","nonword","nonword",NA
"juśne","boista","nonword","nonword","nonword",NA
"połuprzę","dziejazny","nonword","nonword","nonword",NA
"miętny","wyoczyszczający","nonword","nonword","nonword",NA
"lądowarzysz","dobył","nonword","nonword","nonword",NA
"tłupy","adrenalinatkniesz","nonword","nonword","nonword",NA
"ruzech","menii","nonword","nonword","nonword",NA
"domiernie","konstytuarium","nonword","nonword","nonword",NA
"wytre","móman","nonword","nonword","nonword",NA
"kuowa","kompuscic","nonword","nonword","nonword",NA
"krze","nauki ścwrzyj","nonword","nonword","nonword",NA
"dostrzekowy","materiał wybuchchlebstw","nonword","nonword","nonword",NA
"sekcja zliach","badlić","nonword","nonword","nonword",NA
"rietta","cyxa","nonword","nonword","nonword",NA
"potensons","karnię","nonword","nonword","nonword",NA
"colsko","bezpiestrzostwo","nonword","nonword","nonword",NA
"twoło","żywasznie","nonword","nonword","nonword",NA
"bathompsować","krśi","nonword","nonword","nonword",NA
"wciąność","trzyła","nonword","nonword","nonword",NA
"inwaciel","umożtarz","nonword","nonword","nonword",NA
"puwd","mutadzie","nonword","nonword","nonword",NA
"opij","obrion","nonword","nonword","nonword",NA
"ciwił","enzy","nonword","nonword","nonword",NA
"basem","stowa","nonword","nonword","nonword",NA
"środek nstiel","wiarystyczny","nonword","nonword","nonword",NA
"czaili","hekta","nonword","nonword","nonword",NA
"sposienny","lecił","nonword","nonword","nonword",NA
"mózgo","olludzmi","nonword","nonword","nonword",NA
"węnizm","chniź","nonword","nonword","nonword",NA
"przyjestra","pokochem","nonword","nonword","nonword",NA
"strzenny","zjiat","nonword","nonword","nonword",NA
"stéphad zoologiczny","pociąnisz","nonword","nonword","nonword",NA
"pompno","skandanie","nonword","nonword","nonword",NA
"mowns","informathers","nonword","nonword","nonword",NA
"bitka","ordykryc","nonword","nonword","nonword",NA
"aihu","polining","nonword","nonword","nonword",NA
"sukbom","ściny","nonword","nonword","nonword",NA
"wzroczny","proboszczniowanie","nonword","nonword","nonword",NA
"chikong","makie","nonword","nonword","nonword",NA
"connia","umieszganizować","nonword","nonword","nonword",NA
"wielmalnie","profepaść","nonword","nonword","nonword",NA
"ficzny","cydzieny","nonword","nonword","nonword",NA
"riery","dokurier","nonword","nonword","nonword",NA
"wac","maczcie","nonword","nonword","nonword",NA
"żelarium","regulator czaschlebstw","nonword","nonword","nonword",NA
"miawo","alrem","nonword","nonword","nonword",NA
"twiejszy","mist","nonword","nonword","nonword",NA
"ryuspoko","złakuj","nonword","nonword","nonword",NA
