en_cue,en_target,type,cue_type,target_type,en_cosine
ind,snith,nonword,nonword,nonword,
ketclep,cadae,nonword,nonword,nonword,
rking,unquer,nonword,nonword,nonword,
pangeon,eade,nonword,nonword,nonword,
stillder,artelf,nonword,nonword,nonword,
infari,headcounters,nonword,nonword,nonword,
secvey,solv,nonword,nonword,nonword,
autash,divitors,nonword,nonword,nonword,
scalborn,proef,nonword,nonword,nonword,
tarpy,intenberg,nonword,nonword,nonword,
meesh,fevir,nonword,nonword,nonword,
sceven,cardiuret,nonword,nonword,nonword,
nosis,paha,nonword,nonword,nonword,
dess,finlet,nonword,nonword,nonword,
spive,ofsist,nonword,nonword,nonword,
propled,elecequality,nonword,nonword,nonword,
sioy,dost,nonword,nonword,nonword,
totch,mohin,nonword,nonword,nonword,
popl,misache,nonword,nonword,nonword,
kosk,thetass,nonword,nonword,nonword,
mintion,yag,nonword,nonword,nonword,
administraversed,deio,nonword,nonword,nonword,
borc,reswerable,nonword,nonword,nonword,
skout,unelp,nonword,nonword,nonword,
optimushai,feey,nonword,nonword,nonword,
speble,mesmari,nonword,nonword,nonword,
kruer,discustors,nonword,nonword,nonword,
stickination,ofmern,nonword,nonword,nonword,
recepness,granic,nonword,nonword,nonword,
submabeth,imgrave,nonword,nonword,nonword,
shait,uphol,nonword,nonword,nonword,
vilple,blackbank,nonword,nonword,nonword,
lemoneen,prodong,nonword,nonword,nonword,
chetionable,prist,nonword,nonword,nonword,
mpin,strecy,nonword,nonword,nonword,
wallpany,prenbral,nonword,nonword,nonword,
acurtsy,capter,nonword,nonword,nonword,
travit,daul,nonword,nonword,nonword,
isy,blasness,nonword,nonword,nonword,
firescope,bos,nonword,nonword,nonword,
horbolt,naco,nonword,nonword,nonword,
hoosage,partiwork,nonword,nonword,nonword,
arlieu,ideence,nonword,nonword,nonword,
publo,cair,nonword,nonword,nonword,
briefpies,corolberry,nonword,nonword,nonword,
tesa,finansors,nonword,nonword,nonword,
competivates,niar,nonword,nonword,nonword,
hopo,tih,nonword,nonword,nonword,
grandmam,delibling,nonword,nonword,nonword,
spano,crasea,nonword,nonword,nonword,
honke,deks,nonword,nonword,nonword,
aquarment,pathing,nonword,nonword,nonword,
unimer,feone,nonword,nonword,nonword,
spab,arand,nonword,nonword,nonword,
ovide,stepe,nonword,nonword,nonword,
zol,conhiko,nonword,nonword,nonword,
digoy,vitalogue,nonword,nonword,nonword,
foze,fogh,nonword,nonword,nonword,
scire,wen,nonword,nonword,nonword,
swink,underpered,nonword,nonword,nonword,
bigh,tionally,nonword,nonword,nonword,
excelaway,percabe,nonword,nonword,nonword,
congresstion,inbishment,nonword,nonword,nonword,
counnetic,biot,nonword,nonword,nonword,
teenlye,fornia,nonword,nonword,nonword,
ornd,regled,nonword,nonword,nonword,
bibcide,potoc,nonword,nonword,nonword,
moir,flucet,nonword,nonword,nonword,
trephy,farction,nonword,nonword,nonword,
vitdle,anynal,nonword,nonword,nonword,
yorah,gorless,nonword,nonword,nonword,
onew,enouge,nonword,nonword,nonword,
clim,pon,nonword,nonword,nonword,
pogh,periback,nonword,nonword,nonword,
seund,possiphonedity,nonword,nonword,nonword,
songet,sach,nonword,nonword,nonword,
tynewhere,lasple,nonword,nonword,nonword,
illebook,orous,nonword,nonword,nonword,
sancware,apprecisions,nonword,nonword,nonword,
hift,laneh,nonword,nonword,nonword,
hanable,exacher,nonword,nonword,nonword,
leave,dress,unrelated,word,word,0.112180515310754
spinal,impress,unrelated,word,word,0.0601427383792296
kidnap,mistake,unrelated,word,word,0.123914608363692
presence,spaghetti,unrelated,word,word,0.0544704911902812
author,dollar,unrelated,word,word,0.090908804871176
terminal,give,unrelated,word,word,0.142258127104853
motive,flower,unrelated,word,word,0.120349381765836
ufo,sink,unrelated,word,word,0.0832171197889453
impressive,murder,unrelated,word,word,0.128423491542016
autopsy,strongly,unrelated,word,word,0.11780075521085
engineer,voter,unrelated,word,word,0.133951805903238
arsenal,graduate,unrelated,word,word,0.107359206657162
natural,group,unrelated,word,word,0.144539956699927
support,sail,unrelated,word,word,0.142324230320236
secretary,artificial,unrelated,word,word,0.117913470160072
victim,faithful,unrelated,word,word,0.0888871900618121
opinion,corpse,unrelated,word,word,0.110765124253447
jurisdiction,onion,unrelated,word,word,0.098990324772503
spring,fork,unrelated,word,word,0.117893918815408
trap,people,unrelated,word,word,0.0818787629487098
stadium,break,unrelated,word,word,0.0683175518969386
pretty,microscope,unrelated,word,word,0.148246678568144
sofa,bright,unrelated,word,word,0.149365124900677
chemical,abdominal,unrelated,word,word,0.0953806807343889
butterfly,political,unrelated,word,word,0.143462099221208
anniversary,explosive,unrelated,word,word,0.0890128383434515
bible,lobster,unrelated,word,word,0.142188655614678
glass,stupid,unrelated,word,word,0.1374963714825
tower,accept,unrelated,word,word,0.086238378679306
caliber,motel,unrelated,word,word,0.111499743555477
ass,official,unrelated,word,word,0.14505103949159
quiet,flour,unrelated,word,word,0.0700742216695328
picnic,feeling,unrelated,word,word,0.143836169093737
anarchy,closet,unrelated,word,word,0.126556530331264
palace,video,unrelated,word,word,0.110737154223718
grab,science,unrelated,word,word,0.0388444321401794
church,prize,unrelated,word,word,0.0866613787643211
attractive,grandmother,unrelated,word,word,0.0800912081569139
expensive,journalist,unrelated,word,word,0.0933322650806456
swallow,yesterday,unrelated,word,word,0.112387525213293
youth,artery,unrelated,word,word,0.107007709102782
typical,three,unrelated,word,word,0.120471181313187
opening,statue,unrelated,word,word,0.106098327190009
beach,mechanical,unrelated,word,word,0.0684572446215881
fall,musician,unrelated,word,word,0.0892937644500384
inspector,gun,unrelated,word,word,0.140438007711444
society,chair,unrelated,word,word,0.104830754842029
tour,creature,unrelated,word,word,0.070929392860743
contact,marketing,unrelated,word,word,0.10019541299081
warm,building,unrelated,word,word,0.121475984443709
silk,cowboy,unrelated,word,word,0.119870513551551
relative,pain,unrelated,word,word,0.117279684220348
paranoid,maid,unrelated,word,word,0.0966025240670913
thief,devotion,unrelated,word,word,0.13869228847808
situation,sale,unrelated,word,word,0.0946656358290187
tear,truck,unrelated,word,word,0.0839535676381246
sweet,income,unrelated,word,word,0.0772265670364077
uncle,watch,unrelated,word,word,0.135373799734413
shadow,study,unrelated,word,word,0.146610515538486
sunset,thank,unrelated,word,word,0.114555793906374
alive,centimeter,unrelated,word,word,0.106939437735402
cabin,stone,unrelated,word,word,0.0909407808613249
tasty,fingerprint,unrelated,word,word,0.135384201542903
stress,cat,unrelated,word,word,0.133445675883436
creation,defend,unrelated,word,word,0.117619906866602
angel,baseball,unrelated,word,word,0.144534386929658
pride,turkey,unrelated,word,word,0.101687026496035
conversation,forest,unrelated,word,word,0.146327732972182
flu,election,unrelated,word,word,0.109563801687328
file,unexpectedly,unrelated,word,word,0.090092048715753
late,wolf,unrelated,word,word,0.138380221172856
impossible,university,unrelated,word,word,0.141232671521606
feed,yellow,unrelated,word,word,0.135681408756733
current,hallucination,unrelated,word,word,0.11756516820964
series,lake,unrelated,word,word,0.133342142411247
flee,long,unrelated,word,word,0.0980797410214557
night,symbol,unrelated,word,word,0.112690969399319
phenomenon,die,unrelated,word,word,0.0918348042477071
practice,wish,unrelated,word,word,0.129257783268208
burst,mystery,unrelated,word,word,0.0818774788535383
earthquake,disgusting,unrelated,word,word,0.0852137634970318
internal,juice,unrelated,word,word,0.120925014025082
success,station,unrelated,word,word,0.0904049507848258
clan,web,unrelated,word,word,0.147147225520989
wonderful,airport,unrelated,word,word,0.105916480829528
deadly,religion,unrelated,word,word,0.100361726749293
cough,information,unrelated,word,word,0.122782872071305
end,disappearance,unrelated,word,word,0.135992148978431
fire,understand,unrelated,word,word,0.104575595651189
landing,garbage,unrelated,word,word,0.117245579497916
cloud,money,unrelated,word,word,0.0801879908481691
two,fast,unrelated,word,word,0.143987814005791
polite,escape,unrelated,word,word,0.0946403288855944
relationship,oil,unrelated,word,word,0.140503213492873
empty,tennis,unrelated,word,word,0.0675010721495135
operational,beautiful,unrelated,word,word,0.0938867027410923
budget,phrase,unrelated,word,word,0.101764829430228
universe,whistle,unrelated,word,word,0.107536133271377
workshop,cheek,unrelated,word,word,0.10275637520208
portal,voluntarily,unrelated,word,word,0.123507503390391
compliment,gate,unrelated,word,word,0.0420397652765869
offer,accident,unrelated,word,word,0.0432930836673042
glorious,correct,unrelated,word,word,0.0846100455257458
grandfather,vanilla,unrelated,word,word,0.10463126154752
congratulate,animal,unrelated,word,word,0.0624431586704084
gang,fantasy,unrelated,word,word,0.103847401575027
piano,cartel,unrelated,word,word,0.127212743101396
occur,dad,unrelated,word,word,0.0895754800204499
tough,nausea,unrelated,word,word,0.0942463995307689
balance,merchant,unrelated,word,word,0.108506771597942
recover,legend,unrelated,word,word,0.1197743194249
listen,mountain,unrelated,word,word,0.144751952361958
sky,funny,unrelated,word,word,0.136179559774229
heavy,vaccine,unrelated,word,word,0.0154623892797393
weight,helicopter,unrelated,word,word,0.108888500912266
ambulance,strawberry,unrelated,word,word,0.138361945292609
paradise,father,unrelated,word,word,0.141307059409514
cocaine,wire,unrelated,word,word,0.141901444179926
aids,restaurant,unrelated,word,word,0.0131125487836172
privilege,storm,unrelated,word,word,0.090269861538885
donkey,cigarette,unrelated,word,word,0.12630165617476
kiss,fraud,unrelated,word,word,0.124784134623884
fool,store,unrelated,word,word,0.147283309525454
meaning,chocolate,unrelated,word,word,0.140046200112598
valuable,atmosphere,unrelated,word,word,0.136165500696333
penalty,east,unrelated,word,word,0.113139548728715
person,fog,unrelated,word,word,0.142126520610669
report,cap,unrelated,word,word,0.110787790658825
source,think,unrelated,word,word,0.14265663966666
wound,tragic,unrelated,word,word,0.13053662644159
outside,equip,unrelated,word,word,0.0651253387759908
purpose,winter,unrelated,word,word,0.122152591650333
accidentally,return,unrelated,word,word,0.101390045893246
analyst,activate,unrelated,word,word,0.128384040421958
shirt,worry,unrelated,word,word,0.136424470071632
senior,real,unrelated,word,word,0.115761070029559
hold,appreciate,unrelated,word,word,0.136888004014898
illegal,young,unrelated,word,word,0.122840636761096
telegram,select,unrelated,word,word,0.131046790605936
conservative,toy,unrelated,word,word,0.131837118282062
darkness,eat,unrelated,word,word,0.138074368701264
ming,knee,unrelated,word,word,0.0991595068735234
preserve,mayor,unrelated,word,word,0.10798121825924
control,prosecutor,unrelated,word,word,0.107854189978143
advertising,traitor,unrelated,word,word,0.0472300207854931
minimum,politician,unrelated,word,word,0.0720846229318392
ketchup,party,unrelated,word,word,0.143118357212426
commercial,intuition,unrelated,word,word,0.0837023774456183
telescope,cut,unrelated,word,word,0.0588104646186028
ambassador,insect,unrelated,word,word,0.119331336209196
embassy,harmony,unrelated,word,word,0.0822271410558886
plus,weapon,unrelated,word,word,0.104641204573624
poverty,message,unrelated,word,word,0.0584046819747039
temple,star,unrelated,word,word,0.149470037839166
porn,friend,unrelated,word,word,0.112346249583984
killer,district,unrelated,word,word,0.102519918497663
singer,lieutenant,unrelated,word,word,0.0964136982534418
diarrhea,reputation,unrelated,word,word,0.0896489784977087
marine,pen,unrelated,word,word,0.0995904812217461
ring,arrogance,unrelated,word,word,0.0773212846845289
grandson,bus,unrelated,word,word,0.0851720635759672
channel,stroll,unrelated,word,word,0.104637733387253
south,schedule,unrelated,word,word,0.121913442961648
mouth,dismissal,unrelated,word,word,0.131126187802616
enemy,liver,unrelated,word,word,0.0933948608612383
choice,write,unrelated,word,word,0.141355971237516
green,dignity,unrelated,word,word,0.122921359948949
command,bird,unrelated,word,word,0.100320617857406
result,stove,unrelated,word,word,0.0633672302955051
section,warrior,unrelated,word,word,0.123087244526591
ticket,hide,unrelated,word,word,0.0289197369805325
code,shoot,unrelated,word,word,0.117043101037223
future,chew,unrelated,word,word,0.0581187274046073
route,medal,unrelated,word,word,0.103774364179738
miserable,discussion,unrelated,word,word,0.120129283549573
guard,horrible,unrelated,word,word,0.0764395565325592
lipstick,concentrate,unrelated,word,word,0.146425756388578
explanation,glory,unrelated,word,word,0.0940404301446668
coach,sufficient,unrelated,word,word,0.0678316410803668
critical,boss,unrelated,word,word,0.100224072587753
chance,dynamite,unrelated,word,word,0.105868760179503
pulse,fly,unrelated,word,word,0.107747862708557
value,skull,unrelated,word,word,0.119542646428746
monk,elegant,unrelated,word,word,0.114343806572088
maybe,powerless,unrelated,word,word,0.149456365948211
brand,generous,unrelated,word,word,0.0907679354499075
dean,wealth,unrelated,word,word,0.0881620564571036
lawyer,dance,unrelated,word,word,0.0737496378487802
enable,exaggerate,unrelated,word,word,0.101465779131526
fox,repair,unrelated,word,word,0.0776827937202611
mouse,photographer,unrelated,word,word,0.129200548040797
generator,execution,unrelated,word,word,0.110905072658852
just,assistance,unrelated,word,word,0.149860608661191
philosophy,married,unrelated,word,word,0.134184938416474
forget,syringe,unrelated,word,word,0.108138160236747
eliminate,worker,unrelated,word,word,0.0975933586823306
bonus,sunday,unrelated,word,word,0.141027294449269
caesar,pilot,unrelated,word,word,0.069531363494981
soup,entrance,unrelated,word,word,0.144804108130068
rescue,sniper,unrelated,word,word,0.113825369549403
choose,evaluation,unrelated,word,word,0.148500384761561
bring,legal,unrelated,word,word,0.129816518223251
word,vision,unrelated,word,word,0.149242039351416
speech,full,unrelated,word,word,0.143702469144299
slave,tornado,unrelated,word,word,0.12830077986895
frequency,calm,unrelated,word,word,0.131425313334776
silent,fishing,unrelated,word,word,0.148293565919603
bone,about,unrelated,word,word,0.140921114394352
rest,batman,unrelated,word,word,0.141263576014551
concrete,witch,unrelated,word,word,0.0567195838757503
wind,generally,unrelated,word,word,0.147182971448016
oven,player,unrelated,word,word,0.0620799107808978
unusual,kill,unrelated,word,word,0.129307794985542
hit,assumption,unrelated,word,word,0.0690448926635355
naïve,sip,unrelated,word,word,0.0910535076672957
object,comedy,unrelated,word,word,0.117621221520994
manage,chest,unrelated,word,word,0.0641497349615653
briefcase,ability,unrelated,word,word,0.122082483676724
moon,system,unrelated,word,word,0.125552343549571
layer,let,unrelated,word,word,0.1162334148429
doubt,quarter,unrelated,word,word,0.0835190332149593
flag,assassin,unrelated,word,word,0.0781196228049749
needle,creativity,unrelated,word,word,0.0653726918286948
learn,surname,unrelated,word,word,0.0720535376739378
student,definition,unrelated,word,word,0.122204537035808
league,salad,unrelated,word,word,0.105477325022039
say,guitar,unrelated,word,word,0.129930358112713
golf,committee,unrelated,word,word,0.129224161366072
grateful,paragraph,unrelated,word,word,0.110580642209905
here,ding,unrelated,word,word,0.126012879589096
thin,priest,unrelated,word,word,0.111724925128966
bind,usual,unrelated,word,word,0.0444423209553918
detonator,creepy,unrelated,word,word,0.112955242254966
skin,buyer,unrelated,word,word,0.130883459333424
potato,guilty,unrelated,word,word,0.0444247628947606
nail,politics,unrelated,word,word,0.12731943493496
hurricane,disturb,unrelated,word,word,0.0662506507896738
therapy,salary,unrelated,word,word,0.147735719483649
bridge,intentionally,unrelated,word,word,0.111472597232243
inability,missile,unrelated,word,word,0.11549112810905
special,confidence,unrelated,word,word,0.138757657381515
down,game,unrelated,word,word,0.123244335624023
normally,dream,unrelated,word,word,0.110699332131476
mars,great,unrelated,word,word,0.0997234318022211
check,bottom,unrelated,word,word,0.125586824065512
camp,beer,unrelated,word,word,0.142721074264627
protein,bury,unrelated,word,word,0.00618223079461855
volunteer,sport,unrelated,word,word,0.128768262284831
run,festival,unrelated,word,word,0.048774299326343
look,likely,unrelated,word,word,0.143628202190275
engagement,fantastic,unrelated,word,word,0.147857011165365
dry,unable,unrelated,word,word,0.136784295961628
farmer,blackmail,unrelated,word,word,0.135953766217925
concern,mutation,unrelated,word,word,0.111644541730092
reading,spectacular,unrelated,word,word,0.042902436716398
old,battlefield,unrelated,word,word,0.146861796834715
area,child,unrelated,word,word,0.128027517200405
trigger,option,unrelated,word,word,0.101367844068883
management,probably,unrelated,word,word,0.144395087239578
contract,ask,unrelated,word,word,0.147887943828073
admire,telephone,unrelated,word,word,0.145942047550322
punish,race,unrelated,word,word,0.0861604886295077
ignorance,alarm,unrelated,word,word,0.110076879151205
pacific,constitution,unrelated,word,word,0.11946378088369
toast,army,unrelated,word,word,0.0707872485544429
chemistry,request,unrelated,word,word,0.0682117654532524
brown,rope,unrelated,word,word,0.129919974042872
manager,free,unrelated,word,word,0.124480590711971
dessert,owner,unrelated,word,word,0.13464676277349
dog,closure,unrelated,word,word,0.117260744040635
general,maximum,unrelated,word,word,0.104631932195841
admit,mission,unrelated,word,word,0.0972261817015708
body,financial,unrelated,word,word,0.0971956074522356
rodeo,improvement,unrelated,word,word,0.139795381473629
sin,birthday,unrelated,word,word,0.11457112806595
november,mixture,unrelated,word,word,0.0644184400171651
fidelity,movie,unrelated,word,word,0.103547842324847
direct,jewel,unrelated,word,word,0.124497184398318
surprise,scar,unrelated,word,word,0.13854879048477
county,necklace,unrelated,word,word,0.0765566719797276
urgent,remember,unrelated,word,word,0.0870145201503439
orgasm,cold,unrelated,word,word,0.0511316977429542
never,arrest,unrelated,word,word,0.123023811825099
bomb,famous,unrelated,word,word,0.0959407108154682
fake,explosion,unrelated,word,word,0.0978067399964891
