ar_cue,ar_target,type,cue_type,target_type,ar_cosine
سييتا,كوميائا,nonword,nonword,nonword,
وران,ونر,nonword,nonword,nonword,
غلرة,ثريب,nonword,nonword,nonword,
منتع,سجنب,nonword,nonword,nonword,
طافين,التجيئة,nonword,nonword,nonword,
طوط,فليد,nonword,nonword,nonword,
معفت,شيذين,nonword,nonword,nonword,
مدرضي,خاهر,nonword,nonword,nonword,
غوطرة,تخلوط,nonword,nonword,nonword,
العضعة,ريشدة,nonword,nonword,nonword,
سأترق,معالـت,nonword,nonword,nonword,
يكت,علكن,nonword,nonword,nonword,
المحياط,مهعاري,nonword,nonword,nonword,
متلا,قدا,nonword,nonword,nonword,
تصليه,إط,nonword,nonword,nonword,
اخانو,حالاص,nonword,nonword,nonword,
ائج,قامهلك,nonword,nonword,nonword,
ساندمرتش,مصاصراء,nonword,nonword,nonword,
صرا,يصلاع,nonword,nonword,nonword,
اهنة,رأبراطورية,nonword,nonword,nonword,
أعجوخ,حوب,nonword,nonword,nonword,
سلصية,ماتباه,nonword,nonword,nonword,
منافدى,تامية,nonword,nonword,nonword,
إفلية,يشان,nonword,nonword,nonword,
حاصادص,الشباعية,nonword,nonword,nonword,
صحراسي,تحقك,nonword,nonword,nonword,
قوتيمة,لودة,nonword,nonword,nonword,
اللحيحة,خازية,nonword,nonword,nonword,
بتى,اصاء,nonword,nonword,nonword,
ركهم,سربحر,nonword,nonword,nonword,
الحتسانة,مورل,nonword,nonword,nonword,
خاراوقة,كنيرة,nonword,nonword,nonword,
إطانقا,يولاثاء,nonword,nonword,nonword,
ئك,طيحالنة,nonword,nonword,nonword,
شعبيق,الحاديب,nonword,nonword,nonword,
مبص,ثوركز,nonword,nonword,nonword,
الداوخن,محاف,nonword,nonword,nonword,
ياطفديق,ذكوز,nonword,nonword,nonword,
التحقأن,وإهور,nonword,nonword,nonword,
صال,مرفي,nonword,nonword,nonword,
بفض,اسوفر,nonword,nonword,nonword,
جدبي,لذوى,nonword,nonword,nonword,
مسامن,غيجارة,nonword,nonword,nonword,
الحسس,ريعة,nonword,nonword,nonword,
مقسي,وقظيرة,nonword,nonword,nonword,
صال,جاريام,nonword,nonword,nonword,
التهد,الإيراحلت,nonword,nonword,nonword,
ألونم,بوليا,nonword,nonword,nonword,
ظارعة,التند,nonword,nonword,nonword,
تلائ,الكلاسفة,nonword,nonword,nonword,
احسع,ميداد,nonword,nonword,nonword,
مرافنه,بنتهاف,nonword,nonword,nonword,
الوتلية,اقدارجي,nonword,nonword,nonword,
العلموة,وخل,nonword,nonword,nonword,
فجاير,أرأي,nonword,nonword,nonword,
غيمريح,مخال,nonword,nonword,nonword,
البحطية,غرفاي,nonword,nonword,nonword,
اخانات,أسياز,nonword,nonword,nonword,
البضابع,لاكة,nonword,nonword,nonword,
الجنأتي,اطر,nonword,nonword,nonword,
فحاعة,خاهشة,nonword,nonword,nonword,
عاوصي,غولة,nonword,nonword,nonword,
يججة,غوريبه,nonword,nonword,nonword,
بحلاث,آبد,nonword,nonword,nonword,
فواك,محهضم,nonword,nonword,nonword,
أراضة,المونن,nonword,nonword,nonword,
يعبوب,قاش,nonword,nonword,nonword,
اغرة,ساوعاة,nonword,nonword,nonword,
جرأ,سأجية,nonword,nonword,nonword,
مستقطة,هلكتة,nonword,nonword,nonword,
ظيف,الشقن,nonword,nonword,nonword,
رايكة,حيلق,nonword,nonword,nonword,
لبو,غاقدر,nonword,nonword,nonword,
ضابب,ياطة,nonword,nonword,nonword,
ماندس,اعماج,nonword,nonword,nonword,
الإمقري,توزم,nonword,nonword,nonword,
تفيتة,المحتمسف,nonword,nonword,nonword,
قيمد,ذوتريمة,nonword,nonword,nonword,
طوير,كوفينيل,nonword,nonword,nonword,
أرعبوة,إضار,nonword,nonword,nonword,
اسهارة,موفاوك,nonword,nonword,nonword,
اوراباك,ولب,nonword,nonword,nonword,
وقلي,قمثوى,nonword,nonword,nonword,
هخايطة,افال,nonword,nonword,nonword,
معمد,الظرت,nonword,nonword,nonword,
العشج,ينطو,nonword,nonword,nonword,
فتحاف,بعشاز,nonword,nonword,nonword,
رقل,صدكية,nonword,nonword,nonword,
ينرأ,قوفرة,nonword,nonword,nonword,
مزلنج,نزاك,nonword,nonword,nonword,
شفل,واقق,nonword,nonword,nonword,
سكرتاح,الشقن,nonword,nonword,nonword,
جامض,فيبزاخل,nonword,nonword,nonword,
أزاد,دماتل,nonword,nonword,nonword,
اعر,فمانة,nonword,nonword,nonword,
تعاحق,خالسي,nonword,nonword,nonword,
فانبة,بسثر,nonword,nonword,nonword,
علاجبي,باستيطار,nonword,nonword,nonword,
تبجابي,العطريط,nonword,nonword,nonword,
بحاد,جاؤية,nonword,nonword,nonword,
اصيلام,الاطراخ,nonword,nonword,nonword,
ستروخ,فيحفلة,nonword,nonword,nonword,
اطلش,سـج,nonword,nonword,nonword,
شراردة,يسجة,nonword,nonword,nonword,
صوراج,عاركي,nonword,nonword,nonword,
حديقوان,المثيف,nonword,nonword,nonword,
قاجى,أواع,nonword,nonword,nonword,
مرحلا,مجرولة,nonword,nonword,nonword,
بشكص,زنار,nonword,nonword,nonword,
الخاـي,ثوكب,nonword,nonword,nonword,
ربيرة,عبالة,nonword,nonword,nonword,
جازنر,اقبة,nonword,nonword,nonword,
مخاث,جموان,nonword,nonword,nonword,
إتيز,طاد,nonword,nonword,nonword,
نقتر,يحباق,nonword,nonword,nonword,
وجث,فزل,nonword,nonword,nonword,
وهار,نلهب,nonword,nonword,nonword,
اكياع,بعياد,nonword,nonword,nonword,
ماكاث,حقفري,nonword,nonword,nonword,
اللأطون,وكيب,nonword,nonword,nonword,
راجه,سلمراة,nonword,nonword,nonword,
قحف,قمومن,nonword,nonword,nonword,
السولخيف,تصرة,nonword,nonword,nonword,
عاوان,لكف,nonword,nonword,nonword,
السجلاص,سرنه,nonword,nonword,nonword,
يححم,صلوان,nonword,nonword,nonword,
حاكا,بقامة,nonword,nonword,nonword,
وجماني,تأتور,nonword,nonword,nonword,
قمخل,ينحث,nonword,nonword,nonword,
نبئ,مثطخ,nonword,nonword,nonword,
داءنا,تشاب,nonword,nonword,nonword,
النيس,إقرة,nonword,nonword,nonword,
ضتم,طياص,nonword,nonword,nonword,
قصازجة,محشرب,nonword,nonword,nonword,
ببـئ,لقران,nonword,nonword,nonword,
البأيد,شراود,nonword,nonword,nonword,
نصف التزر,النمدئي,nonword,nonword,nonword,
علوال,ادعة,nonword,nonword,nonword,
لاينة,حـث,nonword,nonword,nonword,
شرعب,فرتم,nonword,nonword,nonword,
خطاوم,وصاطيف,nonword,nonword,nonword,
تظة,محاضعا,nonword,nonword,nonword,
جدن,شيرة ما,nonword,nonword,nonword,
يمار,الشركتن,nonword,nonword,nonword,
مضامامي,لذل,nonword,nonword,nonword,
الأطدق,الصرودام,nonword,nonword,nonword,
ربار,تغوف,nonword,nonword,nonword,
ننمس,حارزة,nonword,nonword,nonword,
رالص,حكيس,nonword,nonword,nonword,
رفية  زنزانة,عينار,nonword,nonword,nonword,
اضلخ,فاصرة,nonword,nonword,nonword,
اعماقناء,ذار,nonword,nonword,nonword,
ادس,ساها,nonword,nonword,nonword,
تقوك,عـوسي,nonword,nonword,nonword,
الانتلربية,ودورهم,nonword,nonword,nonword,
أنبون,مدقبة,nonword,nonword,nonword,
طدا,سرحون,nonword,nonword,nonword,
قنتاه,بضارير,nonword,nonword,nonword,
اعر,قبغ,nonword,nonword,nonword,
الجاينس,دكتامع,nonword,nonword,nonword,
الفاسن,سرون,nonword,nonword,nonword,
الأفم,يصوس,nonword,nonword,nonword,
المثويل,وخعة,nonword,nonword,nonword,
إخمواف,كراز سفر,nonword,nonword,nonword,
المعزوكات,أنوا,nonword,nonword,nonword,
يعذه,أثورة,nonword,nonword,nonword,
عدتن,سواس,nonword,nonword,nonword,
التنسي,عمكها,nonword,nonword,nonword,
طل,طبم,nonword,nonword,nonword,
اوزل,مرجو,nonword,nonword,nonword,
يامج,برناسب,nonword,nonword,nonword,
الثلاء,اتلة,nonword,nonword,nonword,
شاغرار,اريساع,nonword,nonword,nonword,
كبيد,قائد المنتأم,nonword,nonword,nonword,
مجتسامة,غلتة,nonword,nonword,nonword,
يئية,القسائ,nonword,nonword,nonword,
السهي,غادثا,nonword,nonword,nonword,
رارت,ساصلحا,nonword,nonword,nonword,
ضرتك جزاء,غاظه,nonword,nonword,nonword,
نشظر,الدوزاة,nonword,nonword,nonword,
الاكين,جنعة,nonword,nonword,nonword,
يتآمكز,زوازع,nonword,nonword,nonword,
كوانون,عاجيرة,nonword,nonword,nonword,
الملد,بسماج,nonword,nonword,nonword,
لوحاسف,اعر,nonword,nonword,nonword,
توكلف,العداضيات,nonword,nonword,nonword,
ابال,انفتام,nonword,nonword,nonword,
مفجيم,نفجاب,nonword,nonword,nonword,
شتصال,البنتر,nonword,nonword,nonword,
إرلبية,غساز,nonword,nonword,nonword,
يتاتصل,بكية,nonword,nonword,nonword,
فوضكيك,طعاثي,nonword,nonword,nonword,
قايك,جاطة,nonword,nonword,nonword,
اضح,الفرجيلة,nonword,nonword,nonword,
مسافق,اندياب,nonword,nonword,nonword,
اجنشام,حفلة موسقضية,nonword,nonword,nonword,
فوف,الخه,nonword,nonword,nonword,
الالكيز,ابنون,nonword,nonword,nonword,
الصيالي,علير,nonword,nonword,nonword,
توجرعه,ذرربائي,nonword,nonword,nonword,
وننيه,ثها,nonword,nonword,nonword,
طونين,الارطول,nonword,nonword,nonword,
متفره,اكاش,nonword,nonword,nonword,
مرهمة,غيأقف,nonword,nonword,nonword,
نوتربر,نرع,nonword,nonword,nonword,
لإلسف,يكمالح,nonword,nonword,nonword,
كتيف,ارزك,nonword,nonword,nonword,
أستجاج,الشيلس,nonword,nonword,nonword,
أفنيز,لذاغ,nonword,nonword,nonword,
ذتهال,طعاصا,nonword,nonword,nonword,
بعقيان,موتفعات,nonword,nonword,nonword,
جنق,كائي,nonword,nonword,nonword,
حراذا,ناكاكف,nonword,nonword,nonword,
تبلو,صيلة,nonword,nonword,nonword,
السالس,إدل,nonword,nonword,nonword,
قلاواة,أشدا,nonword,nonword,nonword,
طيق,مساعما,nonword,nonword,nonword,
غيش,نفمك,nonword,nonword,nonword,
مقزرعة,فوساحسن,nonword,nonword,nonword,
راضك,الوطق,nonword,nonword,nonword,
جالي,الموحكة,nonword,nonword,nonword,
أديراق,تلالة,nonword,nonword,nonword,
فتار,يوفازة,nonword,nonword,nonword,
سيكرات,هييدا,nonword,nonword,nonword,
إقاق,تواصك,nonword,nonword,nonword,
عجبلة,مشاج,nonword,nonword,nonword,
عديرة,فيتوبة,nonword,nonword,nonword,
روكرو,هايلوف,nonword,nonword,nonword,
سركيح,التحونف,nonword,nonword,nonword,
يعفت,التدبارية,nonword,nonword,nonword,
خروحة,تأرح,nonword,nonword,nonword,
البطويس,الوبفنات,nonword,nonword,nonword,
مساعما,إفر,nonword,nonword,nonword,
اتن,اليزل,nonword,nonword,nonword,
كارم,ربهان,nonword,nonword,nonword,
أخطوا,ديلتبر,nonword,nonword,nonword,
غادف,فجاري,nonword,nonword,nonword,
عاذيف,كتر,nonword,nonword,nonword,
افتزو,يضكه,nonword,nonword,nonword,
أشمياء,يجورع,nonword,nonword,nonword,
موغشي,لخة,nonword,nonword,nonword,
كستار,ناهيا,nonword,nonword,nonword,
ملاراي,راحطة,nonword,nonword,nonword,
داقر,أفير,nonword,nonword,nonword,
خوشى,همافة,nonword,nonword,nonword,
لسل,خيمل,nonword,nonword,nonword,
يزالة,جدالق,nonword,nonword,nonword,
كماون,الحراين,nonword,nonword,nonword,
القرقض,فجانية,nonword,nonword,nonword,
جنيل,مقفه,nonword,nonword,nonword,
أوصلد,الرسارة,nonword,nonword,nonword,
لتدر,مجارو,nonword,nonword,nonword,
انرور,ننود,nonword,nonword,nonword,
هيش,كاعوي,nonword,nonword,nonword,
تنق,كرتا,nonword,nonword,nonword,
الجزنجا,أيتهوث,nonword,nonword,nonword,
سباتق,نيب,nonword,nonword,nonword,
حداديم,يقضالى,nonword,nonword,nonword,
نحها,الفاعش,nonword,nonword,nonword,
يذور,متاكط,nonword,nonword,nonword,
المهدد,داية,nonword,nonword,nonword,
حيني,مواشك,nonword,nonword,nonword,
الانتحقي,مازة,nonword,nonword,nonword,
تفحاجم,لند,nonword,nonword,nonword,
مبرارة,طافاط,nonword,nonword,nonword,
حاقق,بجيبة,nonword,nonword,nonword,
بارره,مجراعة,nonword,nonword,nonword,
فوجرة,سجص,nonword,nonword,nonword,
بيتلب,بتعيل,nonword,nonword,nonword,
زة,ميابليون,nonword,nonword,nonword,
إجتمام,الإعائع,nonword,nonword,nonword,
تجاك,اردراك,nonword,nonword,nonword,
كلاك,لحيتا,nonword,nonword,nonword,
تجين,حافظس,nonword,nonword,nonword,
تقوك,مشجي,nonword,nonword,nonword,
كامرث,التذب,nonword,nonword,nonword,
لنيرة,إزي,nonword,nonword,nonword,
استثناسة,فندير,nonword,nonword,nonword,
احدار,جمقصة,nonword,nonword,nonword,
مكوث,تنجت,nonword,nonword,nonword,
يحبق,سيصع,nonword,nonword,nonword,
سنانق,الشدد,nonword,nonword,nonword,
الزات,لتل,nonword,nonword,nonword,
دحا,تابوي,nonword,nonword,nonword,
التجفع,تذاج,nonword,nonword,nonword,
طف,الستغر,nonword,nonword,nonword,
قديب,يلغم,nonword,nonword,nonword,
تلر,الأدروينا,nonword,nonword,nonword,
السلتباط,ستسال,nonword,nonword,nonword,
البخوز,تخفعر,nonword,nonword,nonword,
غاورة,حاته,nonword,nonword,nonword,
القارق,هيرح,nonword,nonword,nonword,
كتر,شاقلقم,nonword,nonword,nonword,
تطاعة,راظمة,nonword,nonword,nonword,
توثاة,نزير,nonword,nonword,nonword,
شبناة,شعلف,nonword,nonword,nonword,
كرن,تعساب,nonword,nonword,nonword,
طواية,هدلص,nonword,nonword,nonword,
يصض,لرما,nonword,nonword,nonword,
مخلم,اليشن,nonword,nonword,nonword,
تاكن,سيعتي,nonword,nonword,nonword,
درقم,مايورنز,nonword,nonword,nonword,
فعبة,دلز,nonword,nonword,nonword,
واشنم,فطون,nonword,nonword,nonword,
السانج,شايسش,nonword,nonword,nonword,
عاية,أمريرس,nonword,nonword,nonword,
غيلمن,يقلح,nonword,nonword,nonword,
نسأيل,جادني,nonword,nonword,nonword,
قردرة,بابرامل,nonword,nonword,nonword,
الفواك,قباولى,nonword,nonword,nonword,
وها,وجح,nonword,nonword,nonword,
الشاقب,طنغل,nonword,nonword,nonword,
زايد,نوهد,nonword,nonword,nonword,
اغدز,شيواط,nonword,nonword,nonword,
وحقي,إنجياع,nonword,nonword,nonword,
نحزا,ببراف,nonword,nonword,nonword,
لكول,الهيعين,nonword,nonword,nonword,
مرصيل,تطذار,nonword,nonword,nonword,
تفعة,نعاقل,nonword,nonword,nonword,
مشتعلف,الاجحز,nonword,nonword,nonword,
مقدال,معفت,nonword,nonword,nonword,
اروث,فاغلا,nonword,nonword,nonword,
هودي,لكمانت,nonword,nonword,nonword,
الذهمات,حمحب,nonword,nonword,nonword,
حارحة,موتاين,nonword,nonword,nonword,
حريت,وإيل,nonword,nonword,nonword,
لأرب,ألتزاز,nonword,nonword,nonword,
اللكر,ذهباق,nonword,nonword,nonword,
أدطف,عبالة,nonword,nonword,nonword,
الدفرية,حتموق,nonword,nonword,nonword,
الانيافع,عرعم,nonword,nonword,nonword,
هاميط,رتين,nonword,nonword,nonword,
حلين,ظفينة,nonword,nonword,nonword,
المعام,الإقلار,nonword,nonword,nonword,
ساوغ,دفل,nonword,nonword,nonword,
دارغ,تاجة,nonword,nonword,nonword,
تجمق,اوام,nonword,nonword,nonword,
الباكسد,جونه,nonword,nonword,nonword,
يلتح,فوير,nonword,nonword,nonword,
الكثديائية,اضيدة,nonword,nonword,nonword,
اصي,راهد,nonword,nonword,nonword,
لاعلنيا,الحزالي,nonword,nonword,nonword,
يطرخاك,بررحة,nonword,nonword,nonword,
الاعقراف,ثقيم,nonword,nonword,nonword,
ميمن,يدوربعي مدار,nonword,nonword,nonword,
إهل,دمكبي,nonword,nonword,nonword,
ركيح,حاح,nonword,nonword,nonword,
شالي,غذي,nonword,nonword,nonword,
متبار,تداف,nonword,nonword,nonword,
الأصة,مؤاثة,nonword,nonword,nonword,
سياجره,متيقر,nonword,nonword,nonword,
اساوة,أكولة,nonword,nonword,nonword,
اصع,وجما,nonword,nonword,nonword,
اليقابقة,الكرناي,nonword,nonword,nonword,
كراضية,جنوادة,nonword,nonword,nonword,
شيئيوك,تجكرز,nonword,nonword,nonword,
فوف,مافع,nonword,nonword,nonword,
مسغر,جبب,nonword,nonword,nonword,
الحدغ,الجهزف,nonword,nonword,nonword,
نحاز,مهتهان,nonword,nonword,nonword,
الحميلف,فوتنسرافية,nonword,nonword,nonword,
ظوع,فئولي,nonword,nonword,nonword,
كورسي,طحب,nonword,nonword,nonword,
