sl_cue,sl_target,type,cue_type,target_type,sl_cosine
obljubujejo,mikremik,nonword,nonword,nonword,
astrošanj,smuska,nonword,nonword,nonword,
šrč,lešip,nonword,nonword,nonword,
mif,fraslov,nonword,nonword,nonword,
ukranirati,napadirka,nonword,nonword,nonword,
pomenčki,ogledaja,nonword,nonword,nonword,
tavza,dešljal,nonword,nonword,nonword,
zestična,pesad,nonword,nonword,nonword,
destro,zag,nonword,nonword,nonword,
zamestrapiti,spoliš,nonword,nonword,nonword,
pibris,litesura,nonword,nonword,nonword,
pozaklju,delastnež,nonword,nonword,nonword,
ravent,instinktmacije,nonword,nonword,nonword,
pečihta,vostarca,nonword,nonword,nonword,
ognjevilegij,žušel,nonword,nonword,nonword,
grizda,likremzina,nonword,nonword,nonword,
mastljivanje,prvenport,nonword,nonword,nonword,
gokrona,vefer,nonword,nonword,nonword,
sohod,opostenca,nonword,nonword,nonword,
což,smaljivo,nonword,nonword,nonword,
lasp,torna,nonword,nonword,nonword,
razpacka,borada,nonword,nonword,nonword,
ozeska,miple,nonword,nonword,nonword,
bolništeta,klanis,nonword,nonword,nonword,
bravadno,čebranski,nonword,nonword,nonword,
akdarka,čajnost,nonword,nonword,nonword,
kljusk,fas,nonword,nonword,nonword,
vzada,odliničen,nonword,nonword,nonword,
navduševskih,jakalnica,nonword,nonword,nonword,
trepom,zavetika,nonword,nonword,nonword,
štemeniti,ogladrica,nonword,nonword,nonword,
frila,plovdušen,nonword,nonword,nonword,
lazaplem,heroga,nonword,nonword,nonword,
učinležen,obljuročilo,nonword,nonword,nonword,
bafa,zlodriti,nonword,nonword,nonword,
okurt,skobariti,nonword,nonword,nonword,
kragum,vlekopter,nonword,nonword,nonword,
vajalen,predpina,nonword,nonword,nonword,
protisaljon,negleč,nonword,nonword,nonword,
tkum,pajal,nonword,nonword,nonword,
pišnica,oslani,nonword,nonword,nonword,
žlezdnik,objekmi,nonword,nonword,nonword,
proša,radsor,nonword,nonword,nonword,
produpnik,mojavno,nonword,nonword,nonword,
ožito,zavenčno,nonword,nonword,nonword,
kritoven,blovnica,nonword,nonword,nonword,
topleten,žeča,nonword,nonword,nonword,
krans,zaričljiv,nonword,nonword,nonword,
nabru,poobljubite,nonword,nonword,nonword,
sekos,tvednik,nonword,nonword,nonword,
ustvarbinacija,bolarina,nonword,nonword,nonword,
oglaminal,obravnacija,nonword,nonword,nonword,
tehnognoza,ustvaracija,nonword,nonword,nonword,
zdravnost,ladljiv,nonword,nonword,nonword,
potivljajte,urjem,nonword,nonword,nonword,
sfasno,pačna,nonword,nonword,nonword,
uslužberite,koleče,nonword,nonword,nonword,
osvebi,cvenat,nonword,nonword,nonword,
baleden,relikšnemja,nonword,nonword,nonword,
softverema,cinišnjič,nonword,nonword,nonword,
cedez,ubora,nonword,nonword,nonword,
telbam,slark,nonword,nonword,nonword,
odpirastlin,dolžig,nonword,nonword,nonword,
odstreki,brihle,nonword,nonword,nonword,
zvebrazba,kopljelo,nonword,nonword,nonword,
razburlažno,muzantema,nonword,nonword,nonword,
kljuvice,sklezano,nonword,nonword,nonword,
ustreševanje,flola,nonword,nonword,nonword,
cifum,krotel,nonword,nonword,nonword,
iztru,telju,nonword,nonword,nonword,
trbavm,zahonem,nonword,nonword,nonword,
invaristika,neznjeno,nonword,nonword,nonword,
lestitati,agraba,nonword,nonword,nonword,
pozij,prsotis,nonword,nonword,nonword,
trusmrti,strečenje,nonword,nonword,nonword,
zgrudijon,bavk,nonword,nonword,nonword,
gostoskrajnost,finavijanje,nonword,nonword,nonword,
proraskat,zarekt,nonword,nonword,nonword,
koriščem,turhov,nonword,nonword,nonword,
nazadnjašteno,fret,nonword,nonword,nonword,
najegral,skonceniti,nonword,nonword,nonword,
presenežina,pogotnih,nonword,nonword,nonword,
prigriščal,duzračnik,nonword,nonword,nonword,
ustrezorilo,nepritno,nonword,nonword,nonword,
nastol,vljalnik,nonword,nonword,nonword,
grst,vposon,nonword,nonword,nonword,
škotek,tarte,nonword,nonword,nonword,
bodol,sklike,nonword,nonword,nonword,
naklicno,maskrajneza,nonword,nonword,nonword,
prenojstvo,sčanirano,nonword,nonword,nonword,
spedost,sojvesce,nonword,nonword,nonword,
odgloba,hlavilen,nonword,nonword,nonword,
krnela,cirljic,nonword,nonword,nonword,
mičkast,smram,nonword,nonword,nonword,
bekord,preiskovastnost,nonword,nonword,nonword,
organjač,zbin,nonword,nonword,nonword,
senpin,detalo,nonword,nonword,nonword,
ljog,prepocirati,nonword,nonword,nonword,
tajač,spremel,nonword,nonword,nonword,
disba,izdeskar,nonword,nonword,nonword,
plazmemba,visomers,nonword,nonword,nonword,
avesak,nasnično,nonword,nonword,nonword,
iskaniti,vzcveterija,nonword,nonword,nonword,
tljav,drugapav,nonword,nonword,nonword,
dovoljstvo,trebušišče,nonword,nonword,nonword,
čegledati,efled,nonword,nonword,nonword,
sovrastal,reaksem,nonword,nonword,nonword,
anžeza,črati,nonword,nonword,nonword,
ukvarjaviti,splotma,nonword,nonword,nonword,
vrazati,negagranten,nonword,nonword,nonword,
cam,pomlin,nonword,nonword,nonword,
jast,stača,nonword,nonword,nonword,
ustrezovanje,povopati,nonword,nonword,nonword,
uce,lizabiti,nonword,nonword,nonword,
ugrabiškem,žentaža,nonword,nonword,nonword,
cerbir,eriti,nonword,nonword,nonword,
inžeslom,mirodičen,nonword,nonword,nonword,
člar,znancure,nonword,nonword,nonword,
ponomatičen,nastih,nonword,nonword,nonword,
obmoštvo,obunu,nonword,nonword,nonword,
plašid,rodbi,nonword,nonword,nonword,
preprotno,mistot,nonword,nonword,nonword,
neden,prepovzklika,nonword,nonword,nonword,
sebnost,goljuba,nonword,nonword,nonword,
osenk,lafinjen,nonword,nonword,nonword,
skleznica,prijenjem,nonword,nonword,nonword,
startnica,izaba,nonword,nonword,nonword,
čreza,krantazija,nonword,nonword,nonword,
tuhnje,gradbina,nonword,nonword,nonword,
znamilo,prosivnost,nonword,nonword,nonword,
tolma,pomotrnik,nonword,nonword,nonword,
poskrivnoma,dljiveri,nonword,nonword,nonword,
delaviteljica,coske,nonword,nonword,nonword,
gujc,hirok,nonword,nonword,nonword,
prepostripti,znela,nonword,nonword,nonword,
zdač,vitatost,nonword,nonword,nonword,
hus,komustan,nonword,nonword,nonword,
končist,nesaž,nonword,nonword,nonword,
fronba,mašisati,nonword,nonword,nonword,
porbeti,obljumosfera,nonword,nonword,nonword,
škokraj,opolzljiva,nonword,nonword,nonword,
tamula,zetka,nonword,nonword,nonword,
idnuvzburja,obljuževanje,nonword,nonword,nonword,
stotaminacija,fizupen,nonword,nonword,nonword,
ubisker,snemastur,nonword,nonword,nonword,
kdajizu,stvoš,nonword,nonword,nonword,
trivično,sevarant,nonword,nonword,nonword,
velihtnost,kapitalistnost,nonword,nonword,nonword,
konfajst,naglif,nonword,nonword,nonword,
sči,nogošnje,nonword,nonword,nonword,
rezukt,ujetnicanje,nonword,nonword,nonword,
zbotnik,bogemlje,nonword,nonword,nonword,
svadje,medatnim,nonword,nonword,nonword,
akričen,mišiljka,nonword,nonword,nonword,
prečjem,očitesno,nonword,nonword,nonword,
poročašnik,ključnarica,nonword,nonword,nonword,
ropri,melin,nonword,nonword,nonword,
pomembvi,najla,nonword,nonword,nonword,
plaseben,kraz,nonword,nonword,nonword,
delij,pospranik,nonword,nonword,nonword,
vaknjena,groln,nonword,nonword,nonword,
potrezden,impreskati,nonword,nonword,nonword,
mnina,inšprava,nonword,nonword,nonword,
karoraben,pirtraj,nonword,nonword,nonword,
mlahovit,gunka,nonword,nonword,nonword,
pomonast,štoja,nonword,nonword,nonword,
dropanja,kredeti,nonword,nonword,nonword,
velz,zdavček,nonword,nonword,nonword,
pirablja,napeznost,nonword,nonword,nonword,
porožiti,prozalivajati,nonword,nonword,nonword,
posetiški,črz,nonword,nonword,nonword,
travičnost,sfeda,nonword,nonword,nonword,
krableta,zaskriva,nonword,nonword,nonword,
mork,vkljudelitev,nonword,nonword,nonword,
turat,žam,nonword,nonword,nonword,
ščan,dokalp,nonword,nonword,nonword,
kanzlic,slusrečnik,nonword,nonword,nonword,
sobasa,oglejtegija,nonword,nonword,nonword,
ptitil,serdiga,nonword,nonword,nonword,
kasih,razunjih,nonword,nonword,nonword,
doklet,pritral,nonword,nonword,nonword,
irno,tovice,nonword,nonword,nonword,
kljuvljanje,demonstroka,nonword,nonword,nonword,
nison,forojen,nonword,nonword,nonword,
narester,brejalnost,nonword,nonword,nonword,
eksplopiti,stištvo,nonword,nonword,nonword,
fahen,dogostom,nonword,nonword,nonword,
spockanje,nasnilo,nonword,nonword,nonword,
zafren,bolada,nonword,nonword,nonword,
zadovičen,moritator,nonword,nonword,nonword,
semiljem,vzleč,nonword,nonword,nonword,
lažet,trianstov,nonword,nonword,nonword,
tolbližji,vesestan,nonword,nonword,nonword,
kalojšen,profežnic,nonword,nonword,nonword,
soditelj,oglejmonija,nonword,nonword,nonword,
enj,festičnost,nonword,nonword,nonword,
narokrat,instrušnja,nonword,nonword,nonword,
samoščaš,značil,nonword,nonword,nonword,
tisnjen,peljaniti,nonword,nonword,nonword,
strezija,pilček,nonword,nonword,nonword,
požnivka,jarevizija,nonword,nonword,nonword,
mosto,gledreti,nonword,nonword,nonword,
krir,razdljiva,nonword,nonword,nonword,
pristelja,šelehno,nonword,nonword,nonword,
regiobljen,ničveržen,nonword,nonword,nonword,
incident,zemljevid,unrelated,word,word,0.123683077911106
hiša,ubežnik,unrelated,word,word,0.10447537343915
okrogel,potrditi,unrelated,word,word,0.0659739613788683
poskus,gluh,unrelated,word,word,0.0627649298906778
las,podjetnik,unrelated,word,word,0.0847996978692881
plemeniti,zločin,unrelated,word,word,0.149973122029525
stari,milijarda,unrelated,word,word,0.125518625758823
konstrukcija,dostojanstvo,unrelated,word,word,0.0821791430474514
milja,nož,unrelated,word,word,0.0713290427047172
sladkor,pristanišče,unrelated,word,word,0.0809425094768223
katolik,watson,unrelated,word,word,0.121720639555972
prestolnica,splet,unrelated,word,word,0.143955479141433
plesalec,boston,unrelated,word,word,0.136105218898107
tvegano,civilizacija,unrelated,word,word,0.137279869796156
usoda,poln,unrelated,word,word,0.0997043023086159
trpeti,inteligenten,unrelated,word,word,0.0918596088316971
podoben,kapitalizem,unrelated,word,word,0.0853690371182603
konflikt,višina,unrelated,word,word,0.11536024618968
kirurg,sveča,unrelated,word,word,0.0376568747721731
smodnik,masaža,unrelated,word,word,0.0654811831720221
moden,sposobnost,unrelated,word,word,0.0698936246689584
faktor,črna,unrelated,word,word,0.139368755105225
galerija,julij,unrelated,word,word,0.114082418600873
pošta,enostavno,unrelated,word,word,0.147133051103024
vtis,operacija,unrelated,word,word,0.0135653449891912
finančno,grd,unrelated,word,word,0.0597367391830861
rastlina,mlajši,unrelated,word,word,0.145664185478834
zarota,šport,unrelated,word,word,0.144966710597608
prosto,riba,unrelated,word,word,0.130290407544641
prestrašiti,diplomant,unrelated,word,word,0.103398451546126
naravno,rim,unrelated,word,word,0.0653883850828654
fantje,verjeti,unrelated,word,word,0.101946509516995
vstopiti,strategija,unrelated,word,word,0.0789103158154336
uprava,okoli,unrelated,word,word,0.139409706212323
puška,pisatelj,unrelated,word,word,0.1437004930429
zadovoljen,poročnik,unrelated,word,word,0.125137423061864
razpoka,objem,unrelated,word,word,0.109027033579724
ogljik,strah,unrelated,word,word,0.102131276121262
odmerek,dokaz,unrelated,word,word,0.147442455715317
financirati,stroj,unrelated,word,word,0.0961874470323557
užitek,srebrn,unrelated,word,word,0.0665036204993904
mleko,cesar,unrelated,word,word,0.063252182500593
plezati,prijeten,unrelated,word,word,0.124647722223885
izkušnja,šibek,unrelated,word,word,0.066573167683345
član,sčasoma,unrelated,word,word,0.132220360740089
kombinacija,meter,unrelated,word,word,0.065141136394208
gotovina,sprehod,unrelated,word,word,0.107102146202283
hrib,lizanje,unrelated,word,word,0.120857436512618
živec,pravica,unrelated,word,word,0.124700573464071
gol,namera,unrelated,word,word,0.0787197562069898
slovar,voznik,unrelated,word,word,0.118426237564806
politika,leva,unrelated,word,word,0.134644717189551
optimističen,revija,unrelated,word,word,0.128008799349533
pravičen,žica,unrelated,word,word,0.072568215461142
kraja,izvrsten,unrelated,word,word,0.0489206186756255
obrniti,plača,unrelated,word,word,0.0701238884681695
vohunstvo,ceniti,unrelated,word,word,0.149620413866592
dražba,miren,unrelated,word,word,0.122606038395206
nindža,ustvarjalnost,unrelated,word,word,0.0816363411029338
genij,prah,unrelated,word,word,0.0670666727826043
okus,patetičen,unrelated,word,word,0.131928081677194
lunin,podpis,unrelated,word,word,0.14029310852001
strokovnjak,pričanje,unrelated,word,word,0.146619808473669
hobi,zgornji,unrelated,word,word,0.117450588598541
že,vanilja,unrelated,word,word,0.125293177662997
trgovina,neprijetno,unrelated,word,word,0.0879958376393729
metoda,kavboj,unrelated,word,word,0.0515464858358319
dvojen,helikopter,unrelated,word,word,0.105755733621911
nenadoma,arhitekt,unrelated,word,word,0.125701213028481
skrajno,financiranje,unrelated,word,word,0.128031922700999
kandidat,uniforma,unrelated,word,word,0.00157886219312519
močen,nekje,unrelated,word,word,0.0936275288878192
zaklad,kravata,unrelated,word,word,0.087237897580598
dnevno,eleganten,unrelated,word,word,0.0220158978919636
arzenal,hvaležnost,unrelated,word,word,0.0908804433803918
mnenje,krut,unrelated,word,word,0.0901731768585538
kozarec,skrbeti,unrelated,word,word,0.0910444832727207
anarhija,mikroskop,unrelated,word,word,-0.00201712196507667
drag,misija,unrelated,word,word,0.0798257537441306
otvoritev,koleno,unrelated,word,word,0.0744909483959402
inšpektor,steza,unrelated,word,word,0.0834338857151893
svila,polkovnik,unrelated,word,word,0.106526498570404
situacija,posnetek,unrelated,word,word,0.143144106848162
živ,površina,unrelated,word,word,0.0799551270307611
pristanek,sok,unrelated,word,word,0.0945583954831015
vljuden,kača,unrelated,word,word,0.136349109165037
delujoč,pogreb,unrelated,word,word,0.112745313188781
ponudba,praznik,unrelated,word,word,0.0330771962225093
dedek,učinkovit,unrelated,word,word,0.0596396868669768
tolpa,spor,unrelated,word,word,0.111175155087304
utež,bogat,unrelated,word,word,0.110658771622316
raj,odbor,unrelated,word,word,0.143068202567551
kokain,obseg,unrelated,word,word,0.120060952277166
srajca,zavetišče,unrelated,word,word,0.135171689081903
starejši,vojska,unrelated,word,word,0.104584491679317
ming,odkupnina,unrelated,word,word,0.067146455557301
pornografija,primaren,unrelated,word,word,0.0931088047040451
kanal,zadnji,unrelated,word,word,0.0989773175210278
znamka,šef,unrelated,word,word,0.108292099886823
omogočiti,francoščina,unrelated,word,word,0.0975895287240435
frekvenca,vzdržljiv,unrelated,word,word,0.107251838449668
kost,preplašiti,unrelated,word,word,0.116809363539438
predmet,smeh,unrelated,word,word,0.0727441726815302
aktovka,plamen,unrelated,word,word,0.135766740836899
igla,smeti,unrelated,word,word,0.146588387384898
liga,resničen,unrelated,word,word,0.116864764370108
terapija,idiot,unrelated,word,word,0.119891358958371
poseben,uiti,unrelated,word,word,0.123279832170689
skrb,aktivirajte,unrelated,word,word,0.0935204100325518
sprožite,kakovost,unrelated,word,word,0.0593218079700849
toast,možnost,unrelated,word,word,0.0598685719342667
kemija,konj,unrelated,word,word,0.0618820539325169
priznati,temperatura,unrelated,word,word,0.060860453795759
november,darilo,unrelated,word,word,0.106798107659921
presenečenje,naslov,unrelated,word,word,0.142906672323693
orgazem,sin,unrelated,word,word,0.0854362396875578
pajek,telovaditi,unrelated,word,word,0.145453449488701
opozorilo,instrument,unrelated,word,word,0.092374568043101
sprejem,občinstvo,unrelated,word,word,0.149141165610861
maraton,drugačen,unrelated,word,word,0.0789213558960537
poraženec,mešanica,unrelated,word,word,0.0996014527305135
hrepenenje,oče,unrelated,word,word,0.094498397498693
magija,priti,unrelated,word,word,0.120678109218764
posebej,zdraviti,unrelated,word,word,0.0965043226499232
invazija,radodaren,unrelated,word,word,0.0119495092613634
kolega,res,unrelated,word,word,0.146126115324672
snov,tam,unrelated,word,word,0.0661738750441901
posadka,neposredno,unrelated,word,word,0.147298535248275
kino,zaupanje,unrelated,word,word,0.143894557289193
dojenček,droga,unrelated,word,word,0.122375913771492
prispeti,teorija,unrelated,word,word,0.0809558391102511
utrujen,poškodba,unrelated,word,word,0.127670730695873
spomenik,komedija,unrelated,word,word,0.136693968492999
mož,uničenje,unrelated,word,word,0.0634973130443792
večerja,dragulj,unrelated,word,word,0.107730874622796
pacient,pesem,unrelated,word,word,0.11693474738713
tehničen,obljuba,unrelated,word,word,0.12160940884175
superman,solata,unrelated,word,word,0.070680470429223
sijaj,prepričljiv,unrelated,word,word,0.138057008035296
gostoljubnost,senat,unrelated,word,word,0.116856852185593
udoben,mutacija,unrelated,word,word,0.0825872533932472
nesrečen,demokracija,unrelated,word,word,0.091277334491118
tehnologija,hladen,unrelated,word,word,0.091187813686432
projekt,volk,unrelated,word,word,0.0972577464684596
cesarski,donacija,unrelated,word,word,0.048922048859857
zaključek,vilica,unrelated,word,word,0.147100204753337
ovira,volivec,unrelated,word,word,0.0910260833215015
ustnica,plenilec,unrelated,word,word,0.145371264611449
domišljija,grad,unrelated,word,word,0.148288951574532
zmaga,kriminalec,unrelated,word,word,0.123103651324513
svoboda,centimeter,unrelated,word,word,0.0903457450778219
duševen,denarnica,unrelated,word,word,0.145545096961916
obešanje,ja,unrelated,word,word,0.119589735889158
počakati,razstava,unrelated,word,word,0.105627913328692
opisati,bar,unrelated,word,word,0.0946720589007808
kolonija,neumen,unrelated,word,word,0.129005801597364
lov,liberalen,unrelated,word,word,0.130555820544244
dediščina,namigniti,unrelated,word,word,0.133045054616615
pregledati,zob,unrelated,word,word,0.134399800456078
žaba,dohodek,unrelated,word,word,0.0850022054360276
regijski,duhovnik,unrelated,word,word,0.118793030258914
tajnost,hamburger,unrelated,word,word,0.114137810894217
česen,prodaja,unrelated,word,word,0.0623387051580897
navdušenje,hraniti,unrelated,word,word,0.0935954666289987
tableta,rakun,unrelated,word,word,0.128385000412912
plen,tragičen,unrelated,word,word,0.144063433863736
veverica,psihološki,unrelated,word,word,-0.000949529123416072
spredaj,očarljiv,unrelated,word,word,0.123235115084849
stati,romantičen,unrelated,word,word,0.12728100102089
drugje,ključavnica,unrelated,word,word,0.110267028500077
album,služkinja,unrelated,word,word,0.0652032702507253
lazanja,osamljen,unrelated,word,word,0.140103665218096
zvezdnik,poraz,unrelated,word,word,0.0994186540147581
norost,matematika,unrelated,word,word,0.128162859337121
končen,vrv,unrelated,word,word,0.109780690688399
navaden,zapravljati,unrelated,word,word,0.147406981359596
rog,posameznik,unrelated,word,word,0.0951047171423206
pomlad,monitor,unrelated,word,word,0.0179245440766907
paranoičen,navdih,unrelated,word,word,0.134802729669495
pozen,skakati,unrelated,word,word,0.099348449230139
klan,timer,unrelated,word,word,0.0902333541584259
poljub,megla,unrelated,word,word,0.0784799020617456
oseba,reaktor,unrelated,word,word,0.0899644476996588
rana,lokalen,unrelated,word,word,0.144194156851319
držati,srčkan,unrelated,word,word,0.143159091524856
govor,kovina,unrelated,word,word,0.0195533892102558
golf,kip,unrelated,word,word,0.0979429922726671
suh,psihologija,unrelated,word,word,0.0934226506704268
urgenten,mornarica,unrelated,word,word,0.0966591728863372
popularen,preiskovati,unrelated,word,word,0.120092479093423
