sr_cue,sr_target,type,cue_type,target_type,sr_cosine
ући,седмица,unrelated,word,word,0.417896721366509
управа,виљушка,unrelated,word,word,0.384058634519928
диплома,грађевина,unrelated,word,word,0.529015190070967
килограм,гитара,unrelated,word,word,0.547376272958436
одличан,самопоуздање,unrelated,word,word,0.448168372341926
римски,емоционални,unrelated,word,word,0.550484134840762
невин,сведочанство,unrelated,word,word,0.453028751463079
пушка,мисија,unrelated,word,word,0.491545495681048
илузија,прихватити,unrelated,word,word,0.404389307605369
сендвич,смеће,unrelated,word,word,0.432493792937604
крпа,неуспех,unrelated,word,word,0.397447379763799
задовољан,вентилација,unrelated,word,word,0.316861083875991
залив,идиот,unrelated,word,word,0.342188488535792
кацига,ванила,unrelated,word,word,0.494906477723134
величанство,говор,unrelated,word,word,0.283469929859529
пут,приватност,unrelated,word,word,0.314508168936312
пукотина,пијан,unrelated,word,word,0.376869314727518
пристојан,служавка,unrelated,word,word,0.427415989895975
страшан,образовање,unrelated,word,word,0.298784828839034
велики,наслов,unrelated,word,word,0.403993900267696
угљеник,снажно,unrelated,word,word,0.427447975473011
профит,новине,unrelated,word,word,0.410456866139597
тачка,троугао,unrelated,word,word,0.456985601750731
подаци,кардинал,unrelated,word,word,0.443167101835368
наслеђе,дипломирати,unrelated,word,word,0.519792105569096
доза,класичан,unrelated,word,word,0.440086054452415
преглед,возач,unrelated,word,word,0.353413910328298
алат,нос,unrelated,word,word,0.447403688586249
узбудљив,хеликоптер,unrelated,word,word,0.422633822769867
лично,пиво,unrelated,word,word,0.360926646737861
инстинкт,жут,unrelated,word,word,0.410976969268384
финансирати,планирање,unrelated,word,word,0.564081482299299
испитивати,фаталан,unrelated,word,word,0.451673658562185
неразуман,дужина,unrelated,word,word,0.458007524399258
дијамант,шала,unrelated,word,word,0.418390178986502
трик,једро,unrelated,word,word,0.374754906445294
репортер,мамац,unrelated,word,word,0.522451053526796
задовољство,прашина,unrelated,word,word,0.281397263852824
суд,минут,unrelated,word,word,0.281694267376876
млеко,чамац,unrelated,word,word,0.424962559665737
ромео,претпоставка,unrelated,word,word,0.354982428226862
јун,флота,unrelated,word,word,0.416890613061362
освета,збрка,unrelated,word,word,0.497024406455382
отров,затвор,unrelated,word,word,0.386659005924439
краљевски,трка,unrelated,word,word,0.372864289761526
препознати,три,unrelated,word,word,0.331945564210478
искуство,пуцати,unrelated,word,word,0.330904446435026
господин,епидемија,unrelated,word,word,0.366137193409036
река,помоћник,unrelated,word,word,0.343028151820529
станар,ставити,unrelated,word,word,0.438221217450327
први,месо,unrelated,word,word,0.305218798747324
осмех,симпатичан,unrelated,word,word,0.517498723453475
члан,бостон,unrelated,word,word,0.41101567251885
семинар,мучнина,unrelated,word,word,0.555451098321958
мит,ратник,unrelated,word,word,0.445957945479952
величина,инспирација,unrelated,word,word,0.474527345576981
дозволити,вући,unrelated,word,word,0.375226884466781
вероватноћа,спектакуларан,unrelated,word,word,0.563713614093361
такси,музика,unrelated,word,word,0.35654641926239
змај,јуче,unrelated,word,word,0.334345172880584
бубрег,драгуљ,unrelated,word,word,0.46716154673279
туна,вежба,unrelated,word,word,0.50433753882518
регионални,воће,unrelated,word,word,0.414290305188714
кратак,недеља,unrelated,word,word,0.424171147865659
мржња,писање,unrelated,word,word,0.364758356973495
ужина,повреда,unrelated,word,word,0.505437140445095
робот,маркетинг,unrelated,word,word,0.525903488269572
плејбој,министарство,unrelated,word,word,0.414852321241767
дадиља,знао,unrelated,word,word,0.339329418731086
услуга,скроман,unrelated,word,word,0.486773607899326
компас,супротно,unrelated,word,word,0.443368415318487
развод,сигнал,unrelated,word,word,0.418677499633428
неожењен,село,unrelated,word,word,0.373565978584109
јога,глуп,unrelated,word,word,0.385938144474453
шериф,икада,unrelated,word,word,0.315929031666014
храна,адреналин,unrelated,word,word,0.472348592837765
свињетина,пасус,unrelated,word,word,0.511384955083581
трофеј,широк,unrelated,word,word,0.386663292382683
конференција,законит,unrelated,word,word,0.411615470558591
гвожђе,проводити,unrelated,word,word,0.420517963023888
километар,животиња,unrelated,word,word,0.41191923793305
цивилни,наранџаста,unrelated,word,word,0.404754413713651
одраз,јести,unrelated,word,word,0.329588655457925
погрешка,тишина,unrelated,word,word,0.41376369102806
понизан,камион,unrelated,word,word,0.377194010569881
кеш,добровољно,unrelated,word,word,0.421711888537248
екран,врат,unrelated,word,word,0.382781344371508
сутра,патрола,unrelated,word,word,0.36635941000384
аспирин,често,unrelated,word,word,0.363919554091273
брдо,математика,unrelated,word,word,0.370972091489326
тата,камповање,unrelated,word,word,0.35916595310137
нерв,прљав,unrelated,word,word,0.487690610777306
библиотека,принц,unrelated,word,word,0.390083424137608
џез,змија,unrelated,word,word,0.416753260124342
еволуција,север,unrelated,word,word,0.408097491044327
тајна,јакна,unrelated,word,word,0.493258686170287
наг,предатор,unrelated,word,word,0.428085699617857
земља,утакмица,unrelated,word,word,0.379339438807942
грло,уво,unrelated,word,word,0.582945261898482
потребан,криза,unrelated,word,word,0.30640057139991
забринут,званичник,unrelated,word,word,0.378995659294219
поноћ,девојчице,unrelated,word,word,0.368388346787643
здрав,престо,unrelated,word,word,0.344570023512675
атомски,писати,unrelated,word,word,0.324142095295953
јасно,пасош,unrelated,word,word,0.379336702121731
море,најзад,unrelated,word,word,0.356489099182434
септембар,атентатор,unrelated,word,word,0.556989375952118
званично,занимљив,unrelated,word,word,0.372663576987998
угаљ,лако,unrelated,word,word,0.415782270793696
уредити,градоначелник,unrelated,word,word,0.378667051735457
својина,шампањац,unrelated,word,word,0.397558591010825
ваздух,припремити,unrelated,word,word,0.394031552030395
коверат,венера,unrelated,word,word,0.456310454014998
патња,ценити,unrelated,word,word,0.415744573033506
уметник,водоник,unrelated,word,word,0.573776289898718
ентузијазам,продаја,unrelated,word,word,0.442529375909695
вагина,захвалност,unrelated,word,word,0.416120562349752
фаза,сан,unrelated,word,word,0.398809875997837
карактер,изразити,unrelated,word,word,0.571944450038697
слика,чежња,unrelated,word,word,0.437756553257646
аутограм,кисеоник,unrelated,word,word,0.330070812172356
речник,олуја,unrelated,word,word,0.404091415684888
фрагмент,специјалиста,unrelated,word,word,0.546124702819375
крава,инсект,unrelated,word,word,0.480957833556109
таблета,цигарета,unrelated,word,word,0.579430097805025
астронаут,казати,unrelated,word,word,0.371781936743009
припрема,адреса,unrelated,word,word,0.302627375355899
цемент,мучење,unrelated,word,word,0.414232181514003
чинија,пријатељство,unrelated,word,word,0.431438910447805
политика,клијент,unrelated,word,word,0.446187112675961
новинарство,јастог,unrelated,word,word,0.372986870015908
статус,убиство,unrelated,word,word,0.371489254205768
беспомоћан,оброк,unrelated,word,word,0.438262841463433
буквално,активирати,unrelated,word,word,0.400504200533731
плен,дивизија,unrelated,word,word,0.422090806486467
спреман,свиња,unrelated,word,word,0.345748435647513
канцелар,тачан,unrelated,word,word,0.359079724453199
дугме,захтевати,unrelated,word,word,0.42229354903574
принцеза,женски,unrelated,word,word,0.335154760324466
ћелија,мистерија,unrelated,word,word,0.543391167995248
талац,син,unrelated,word,word,0.418278040656427
