"word_combo","ru_cue","ru_target","type","cue_type","target_type","ru_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"теплыйздание","теплый","здание","unrelated","word","word",0.105271410503836,-0.486818854096115,0.690090296677087,0.0930517566213821,55,58,60,8,0.966666666666667,58,60,8,0.966666666666667,FALSE,TRUE,TRUE
"теплыйинфикция","теплый","инфикция","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"теплыйпрохладный","теплый","прохладный","related","word","word",0.548419828628822,-0.168976306714712,0.59375938400863,0.0808004178227998,54,58,63,11,0.920634920634921,59,64,10,0.921875,TRUE,TRUE,TRUE
"терадастгамбургер","терадаст","гамбургер","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"терадастковгёрл","терадаст","ковгёрл","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"терапиябратан","терапия","братан","unrelated","word","word",0.081994039657026,-0.187460299202675,0.919358852756774,0.117711839045664,61,71,75,16,0.946666666666667,76,78,13,0.974358974358974,FALSE,TRUE,TRUE
"терапиялечение","терапия","лечение","related","word","word",0.44881569355785,-0.791762941670759,0.480822284967134,0.0636864674436919,57,64,64,6,1,63,64,6,0.984375,TRUE,TRUE,TRUE
"терапияопределец","терапия","определец","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"теркеймальвык","теркей","мальвык","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"теркейталант","теркей","талант","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"терминалаэропорт","терминал","аэропорт","related","word","word",0.449433557567262,-0.41621785226421,0.698511005268738,0.0950553079237189,54,63,67,5,0.940298507462687,63,67,5,0.940298507462687,FALSE,TRUE,TRUE
"терминалдавать","терминал","давать","unrelated","word","word",0.0933267066460276,-0.12448077739859,1.42588805688892,0.179645009330724,63,70,74,9,0.945945945945946,72,74,9,0.972972972972973,FALSE,TRUE,TRUE
"терминалрасверх","терминал","расверх","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"термириналвдохновение","термиринал","вдохновение","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"термириналпоместечь","термиринал","поместечь","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"терпениевич","терпение","вич","unrelated","word","word",0.10964917790762,0.526530852692176,1.2789882759945,0.163757668329089,61,74,93,10,0.795698924731183,82,92,11,0.891304347826087,FALSE,TRUE,TRUE
"терпениемедазине","терпение","медазине","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"терпениесострадание","терпение","сострадание","related","word","word",0.49460973138599,0.0132266566869015,1.0786129649424,0.119112875762704,82,96,103,7,0.932038834951456,97,102,8,0.950980392156863,FALSE,TRUE,TRUE
"терперениеписатель","терперение","писатель","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"терперениепомихаль","терперение","помихаль","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"техническийидиот","технический","идиот","unrelated","word","word",0.117014063822917,-0.616554011453181,0.497798784566371,0.063736603210266,61,65,67,9,0.970149253731343,65,67,9,0.970149253731343,TRUE,TRUE,TRUE
"техническиймеханический","технический","механический","related","word","word",0.674970802549138,-0.304325848192053,0.801369042638742,0.103456298543534,60,72,75,2,0.96,70,74,3,0.945945945945946,FALSE,TRUE,TRUE
"техническийходартный","технический","ходартный","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"технологиялюгерить","технология","люгерить","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"технологиянаука","технология","наука","related","word","word",0.541986913336098,-0.639165772112435,0.843241586717972,0.102258062645636,68,76,77,7,0.987012987012987,74,77,7,0.961038961038961,FALSE,TRUE,TRUE
"технологияспокойный","технология","спокойный","unrelated","word","word",0.0654512521365892,-0.541608533709454,0.520239815200068,0.0707956717288879,54,57,59,5,0.966101694915254,58,59,5,0.983050847457627,TRUE,TRUE,TRUE
"техорическийимператор","техорический","император","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"техорическийподна","техорический","подна","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"теяллакомый","теял","лакомый","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"теялубо","теял","убо","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тильписецкраснадо","тильписец","краснадо","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тильписецстратегия","тильписец","стратегия","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"типичныйклассический","типичный","классический","related","word","word",0.579676267899944,-0.310537237248497,0.579068968538597,0.0760354806385621,58,68,69,9,0.985507246376812,65,68,10,0.955882352941177,TRUE,TRUE,TRUE
"типичныйпраславный","типичный","праславный","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"типичныйтри","типичный","три","unrelated","word","word",0.1049554401712,-0.563230693731453,0.537304490167451,0.073804447781564,53,58,61,10,0.950819672131147,52,62,9,0.838709677419355,TRUE,TRUE,TRUE
"типлудныйгагранта","типлудный","гагранта","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"типлудныйнеудача","типлудный","неудача","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"титопзавязывать","титоп","завязывать","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"титопстровок","титоп","стровок","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тихиймука","тихий","мука","unrelated","word","word",0.134782029984692,-0.50345526100344,1.14964480177643,0.1415114927473,66,73,74,9,0.986486486486487,71,73,10,0.972602739726027,FALSE,TRUE,TRUE
"тихийпоскользвование","тихий","поскользвование","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тихийспокойный","тихий","спокойный","related","word","word",0.658553171446287,-0.592800724722441,0.4476686895276,0.0592951664524212,57,64,67,7,0.955223880597015,61,67,7,0.91044776119403,TRUE,TRUE,TRUE
"тихоокеандерскийбантр","тихоокеандерский","бантр","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тихоокеандерскийочень","тихоокеандерский","очень","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тихоокеанскийатлантический","тихоокеанский","атлантический","related","word","word",0.606686679910032,0.147354412614728,0.831622758681862,0.104774619242557,63,66,68,11,0.970588235294118,61,68,11,0.897058823529412,FALSE,TRUE,TRUE
"тихоокеанскийлжерх","тихоокеанский","лжерх","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тихоокеанскийпоступок","тихоокеанский","поступок","unrelated","word","word",0.128992151113377,-0.420823571527775,0.5567189829168,0.0647172672079386,74,85,90,7,0.944444444444444,77,88,9,0.875,TRUE,TRUE,TRUE
"тканьмераженатый","тканьмера","женатый","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тканьмерасумнаж","тканьмера","сумнаж","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тнятийеще","тнятий","еще","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тнятийсеобостряный","тнятий","сеобостряный","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тодыактянт","тоды","актянт","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тодыпластик","тоды","пластик","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"токгаллюцинация","ток","галлюцинация","unrelated","word","word",0.110392058430563,0.539220416782273,1.2074020064838,0.157190352340187,59,68,75,4,0.906666666666667,63,74,5,0.851351351351351,FALSE,TRUE,TRUE
"токсоной","ток","соной","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"токэлектричество","ток","электричество","related","word","word",0.466346494746205,-0.340299319680573,0.455326002782666,0.0587823341957486,60,66,70,11,0.942857142857143,61,72,9,0.847222222222222,TRUE,TRUE,TRUE
"толкатьавтобрад","толкать","автобрад","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"толкатьтянуть","толкать","тянуть","related","word","word",0.456902560550723,-0.506808705636717,0.587396510185615,0.0752084164476377,61,63,65,5,0.969230769230769,62,66,4,0.93939393939394,TRUE,TRUE,TRUE
"толкатьубийство","толкать","убийство","unrelated","word","word",0.045888876093002,-0.272225369917469,0.64918263723367,0.0824462773749948,62,71,75,9,0.946666666666667,72,76,8,0.947368421052632,TRUE,TRUE,TRUE
"толпаповочина","толпа","повочина","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"толпапублика","толпа","публика","related","word","word",0.524853795447351,-0.374805846597648,0.705486378565046,0.0881857973206308,64,73,74,11,0.986486486486487,72,74,11,0.972972972972973,TRUE,TRUE,TRUE
"толпасамурай","толпа","самурай","unrelated","word","word",0.142924950541441,-0.358826487427361,0.562597685941714,0.073872695276141,58,68,72,11,0.944444444444444,70,73,10,0.958904109589041,TRUE,TRUE,TRUE
"толриссубъект","толрис","субъект","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"толрисчерра","толрис","черра","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"только чтонедавно","только что","недавно","related","word","word",NA,-0.598042067616668,0.530680911029878,0.072216524903251,54,66,70,10,0.942857142857143,65,70,10,0.928571428571429,TRUE,TRUE,TRUE
"только чтоскокрыть","только что","скокрыть","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"только чтосодействие","только что","содействие","unrelated","word","word",NA,-0.168679775669642,0.724034523270038,0.0967531829383103,56,63,63,6,1,62,63,6,0.984126984126984,FALSE,TRUE,TRUE
"тонкийнаучатгда","тонкий","научатгда","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тонкийпроблема","тонкий","проблема","unrelated","word","word",0.0770974696842963,-0.657266817688979,0.472983084671258,0.0605592784223446,61,70,75,7,0.933333333333333,68,75,7,0.906666666666667,TRUE,TRUE,TRUE
"тонкийтолстый","тонкий","толстый","related","word","word",0.454121241608727,-0.517436881839799,0.805870772998422,0.0970154404843033,69,78,85,9,0.917647058823529,78,84,10,0.928571428571429,FALSE,TRUE,TRUE
"тонутьволшебник","тонуть","волшебник","unrelated","word","word",0.0327629074883077,-0.53934106250376,0.736732841820279,0.0886922116588373,69,80,85,4,0.941176470588235,73,85,4,0.858823529411765,TRUE,TRUE,TRUE
"тонутьплавать","тонуть","плавать","related","word","word",0.512137706774744,-0.614526891071302,0.462057810788441,0.0606711629096028,58,62,63,7,0.984126984126984,57,63,7,0.904761904761905,TRUE,TRUE,TRUE
"тонутьстельный","тонуть","стельный","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тостармия","тост","армия","unrelated","word","word",0.14208582170115,-0.648782000065638,0.697483174362751,0.0827760238232538,71,73,78,10,0.935897435897436,72,78,10,0.923076923076923,TRUE,TRUE,TRUE
"тостбекон","тост","бекон","related","word","word",0.444278230495917,-0.470586633826524,0.511640487053996,0.0696254513906308,54,63,66,9,0.954545454545455,59,65,10,0.907692307692308,TRUE,TRUE,TRUE
"тостзловищный","тост","зловищный","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тостутьзнание","тостуть","знание","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"тостутьпасыжка","тостуть","пасыжка","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"точка зрениязадат","точка зрения","задат","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"точка зренияперспектива","точка зрения","перспектива","related","word","word",NA,-0.0321165989704556,1.03323420434388,0.119307609202773,75,84,92,7,0.91304347826087,83,91,8,0.912087912087912,FALSE,TRUE,TRUE
"точка зрениятруд","точка зрения","труд","unrelated","word","word",NA,-0.650384151300876,0.40496870900068,0.0541162200515964,56,63,68,5,0.926470588235294,63,69,4,0.91304347826087,TRUE,TRUE,TRUE
"точка зрентыамерика","точка зренты","америка","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"точка зрентыкачелюство","точка зренты","качелюство","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"травмаганaал","травмага","нaал","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"травмагаэффект","травмага","эффект","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"транспортное средствоавтомобиль","транспортное средство","автомобиль","related","word","word",NA,-0.602361903443814,0.429143525132133,0.0568414484862466,57,66,68,10,0.970588235294118,65,69,9,0.942028985507246,TRUE,TRUE,TRUE
"транспортное средствовера","транспортное средство","вера","unrelated","word","word",NA,-0.326338577080935,0.682917544133818,0.0896714666575338,58,65,66,10,0.984848484848485,65,66,10,0.984848484848485,TRUE,TRUE,TRUE
"транспортное средствосный","транспортное средство","сный","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"транспортное сретepecвoотпрагнение","транспортное сретepecвo","отпрагнение","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
