"word_combo","ja_cue","ja_target","type","cue_type","target_type","ja_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"説明医者","説明","医者","unrelated","word","word",0.76883749073293,-0.580304374155202,0.584088513754227,0.0730110642192784,64,71,73,3,0.972602739726027,70,73,3,0.958904109589041,TRUE,TRUE,TRUE
"説明被南の","説明","被南の","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"読むコートル","読む","コートル","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"読むボート","読む","ボート","unrelated","word","word",0.768793074765342,-0.0819477852052071,0.94872158557155,0.104135722776507,83,87,94,4,0.925531914893617,85,94,4,0.904255319148936,FALSE,TRUE,TRUE
"読む書く","読む","書く","related","word","word",0.95168870498976,-0.560540734121321,0.762779025244078,0.087496754928721,76,78,81,2,0.962962962962963,78,81,2,0.962962962962963,TRUE,TRUE,TRUE
"読んでいる壮観な","読んでいる","壮観な","unrelated","word","word",0,0.581171023456486,1.04152457554563,0.131219762440755,63,73,82,2,0.890243902439024,77,82,2,0.939024390243902,FALSE,TRUE,TRUE
"読んでいる書いている","読んでいる","書いている","related","word","word",0,-0.331655321453269,0.75882423760258,0.103262899254599,54,61,66,6,0.924242424242424,60,65,7,0.923076923076923,FALSE,TRUE,TRUE
"読んでいる練含夭季","読んでいる","練含夭季","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"誰民陪城奏ま","誰民陪","城奏ま","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"誰民陪軍の","誰民陪","軍の","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"調査信仰","調査","信仰","unrelated","word","word",0.794627363438432,-0.511748807387813,0.477498650456636,0.0592264183760941,65,68,74,3,0.918918918918919,71,74,3,0.959459459459459,TRUE,TRUE,TRUE
"調査割赦匙伴考","調査","割赦匙伴考","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"調査研究","調査","研究","related","word","word",0.838303824280236,-0.843159050667733,0.364392258536444,0.0407402930281083,80,85,89,1,0.955056179775281,86,89,1,0.966292134831461,TRUE,TRUE,TRUE
"談街文らせも","談街","文らせも","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"談街流動体","談街","流動体","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"諚圧メヌ","諚圧","メヌ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"諚圧与える","諚圧","与える","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"諦判オ危機","諦判オ","危機","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"諦判オ雲実とせけ","諦判オ","雲実とせけ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"謀木なウォ平な","謀木な","ウォ平な","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"謀木な火曜日","謀木な","火曜日","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"謄しぐを房苑","謄しぐを","房苑","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"謄しぐを質","謄しぐを","質","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"謙虚なコミュニケーション","謙虚な","コミュニケーション","unrelated","word","word",0,0.279112053776603,1.13151580695852,0.139279967745207,66,75,86,1,0.872093023255814,76,86,1,0.883720930232558,FALSE,TRUE,TRUE
"謙虚な台恵","謙虚な","台恵","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"謙虚な控えめ","謙虚な","控えめ","related","word","word",0,-0.451444689301475,0.511089917636689,0.0695505283828317,54,58,59,5,0.983050847457627,57,59,5,0.966101694915254,TRUE,TRUE,TRUE
"講虜ほナ月","講虜ほ","ナ月","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"講虜ほ大統領","講虜ほ","大統領","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"譜航心理学の","譜航","心理学の","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"譜航溝義テル","譜航","溝義テル","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"警告メッセージ","警告","メッセージ","related","word","word",0.74014766450059,-0.200887677823136,0.79729513690566,0.0859745456741524,86,97,100,4,0.97,97,100,4,0.97,TRUE,TRUE,TRUE
"警告東","警告","東","unrelated","word","word",0.489753455233337,-0.366239770563369,0.361321899804211,0.0448164659434839,65,79,84,5,0.94047619047619,79,84,5,0.94047619047619,TRUE,TRUE,TRUE
"警告議蹴住役","警告","議蹴住役","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"警戒しているヌサ","警戒している","ヌサ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"警戒している洗う","警戒している","洗う","unrelated","word","word",0,-0.416907268898825,0.481522599257053,0.0528539717757626,83,86,91,2,0.945054945054945,83,91,2,0.912087912087912,TRUE,TRUE,TRUE
"警戒している警報","警戒している","警報","related","word","word",0,-0.350893267957283,0.872748973819284,0.085580077845627,104,110,112,7,0.982142857142857,104,111,8,0.936936936936937,TRUE,TRUE,TRUE
"警笛ホイッスル","警笛","ホイッスル","related","word","word",0.928908077117072,-0.0247388549185202,0.52280052461268,0.046391044864122,127,140,150,5,0.933333333333333,131,150,5,0.873333333333333,TRUE,TRUE,TRUE
"警笛痛常","警笛","痛常","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"警笛酸素","警笛","酸素","unrelated","word","word",0.857127263182608,-0.413120601802752,0.69380752744548,0.0971524862830622,51,59,62,5,0.951612903225806,51,59,8,0.864406779661017,FALSE,TRUE,TRUE
"議会キャーム","議会","キャーム","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"議会上院","議会","上院","related","word","word",0.896635405350733,-0.458373760838723,0.64415149735492,0.0860783645814118,56,63,67,7,0.940298507462687,63,67,7,0.940298507462687,TRUE,TRUE,TRUE
"議会凍る","議会","凍る","unrelated","word","word",0,-0.039724585430227,0.817716408662479,0.0991626801387099,68,74,78,3,0.948717948717949,74,77,4,0.961038961038961,FALSE,TRUE,TRUE
"議貝グナ","議貝","グナ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"議貝注射","議貝","注射","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"議韻うそつき","議韻","うそつき","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"議韻句夬ほ","議韻","句夬ほ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"護衛する　いい","護衛する　","いい","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"護衛する　パトロール","護衛する　","パトロール","related","word","word",0,-0.190654841677142,0.850550786951055,0.095094468896925,80,84,90,0,0.933333333333333,82,90,0,0.911111111111111,FALSE,TRUE,TRUE
"護衛する　恐ろしい","護衛する　","恐ろしい","unrelated","word","word",0,-0.609174032331851,0.471350208896552,0.0641426389972673,54,61,65,3,0.938461538461538,60,64,4,0.9375,TRUE,TRUE,TRUE
"護衛同行する","護衛","同行する","related","word","word",0,-0.236367443544059,1.00519191048875,0.123730570982425,66,73,77,3,0.948051948051948,69,76,4,0.907894736842105,FALSE,TRUE,TRUE
"護衛引く","護衛","引く","unrelated","word","word",0.923942656681284,-0.609521333266603,0.726817397188724,0.0901506029551227,65,71,73,2,0.972602739726027,71,73,2,0.972602739726027,FALSE,TRUE,TRUE
"護衛徒るスータ","護衛","徒るスータ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"豆垓知らせる","豆垓","知らせる","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"豆垓那靭い","豆垓","那靭い","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"豚肉お肉","豚肉","お肉","related","word","word",0.932874120905164,-0.741285300456482,0.432619015014404,0.055391188882087,61,66,69,2,0.956521739130435,64,69,2,0.927536231884058,TRUE,TRUE,TRUE
"豚肉注射","豚肉","注射","unrelated","word","word",0.917307280191842,-0.630380961020381,0.362591316602263,0.0430316723963926,71,84,87,0,0.96551724137931,81,86,1,0.941860465116279,TRUE,TRUE,TRUE
"豚肉無隻腎防","豚肉","無隻腎防","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"貂賽カろほバン手","貂賽カろほ","バン手","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"貂賽カろほ裸","貂賽カろほ","裸","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"貝りにを","貝り","にを","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"貝り教授","貝り","教授","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"貝リ月光生へット","貝リ月","光生へット","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"貝リ月速い","貝リ月","速い","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"貝様インシーガ","貝様イン","シーガ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"貝様イン友達","貝様イン","友達","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"財政的に囙","財政的に","囙","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"財政的に財政","財政的に","財政","related","word","word",0,-0.293372669535791,0.699386959399384,0.09430531836713,55,64,68,8,0.941176470588235,58,69,7,0.840579710144927,FALSE,TRUE,TRUE
"財政的に質","財政的に","質","unrelated","word","word",0,-0.480654383334581,0.602606698695506,0.0827743959720725,53,63,69,2,0.91304347826087,45,69,2,0.652173913043478,TRUE,TRUE,TRUE
"財産オーナー","財産","オーナー","related","word","word",0.819787416776412,-0.308105777272046,0.560829667007764,0.0647590318432922,75,79,83,2,0.951807228915663,79,82,3,0.963414634146341,TRUE,TRUE,TRUE
"財産回荇むさ","財産","回荇むさ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"財産天の","財産","天の","unrelated","word","word",0,0.0544787648321957,1.06214872353599,0.139466960054019,58,67,88,1,0.761363636363636,80,88,1,0.909090909090909,FALSE,TRUE,TRUE
"貢ろ剛奪","貢ろ","剛奪","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"貢ろ手順","貢ろ","手順","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"貧しいさひ","貧しい","さひ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"貧しいリッチ","貧しい","リッチ","related","word","word",0,-0.32564086712971,0.667120873007015,0.0827461604223461,65,68,76,1,0.894736842105263,72,76,1,0.947368421052632,TRUE,TRUE,TRUE
"貧しい検査","貧しい","検査","unrelated","word","word",0,-0.472906556498797,0.507525598499763,0.0582171788189596,76,90,93,3,0.967741935483871,87,93,3,0.935483870967742,TRUE,TRUE,TRUE
"貧困困窮","貧困","困窮","related","word","word",0,-0.00202885292527505,0.79560258702007,0.10186647290859,61,73,82,2,0.890243902439024,74,83,1,0.891566265060241,FALSE,TRUE,TRUE
"貧困弸り","貧困","弸り","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"貧困火曜日","貧困","火曜日","unrelated","word","word",0.407083894768819,-0.714325458447812,0.399623894755398,0.0461445926423271,75,80,81,3,0.987654320987654,79,81,3,0.975308641975309,TRUE,TRUE,TRUE
"貫杜メム","貫杜","メム","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"貫杜音楽","貫杜","音楽","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"責任キング","責任","キング","unrelated","word","word",0.706363588337272,-0.0464019176510271,1.45249740910775,0.181562176138468,64,71,75,6,0.946666666666667,68,74,7,0.918918918918919,FALSE,TRUE,TRUE
"責任パスケット","責任","パスケット","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"責任義務","責任","義務","related","word","word",0.969941296248706,-0.457719417879714,0.623746585204834,0.0833516435002388,56,61,64,0,0.953125,58,63,1,0.920634920634921,TRUE,TRUE,TRUE
"貴重なスポレット","貴重な","スポレット","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"貴重な重要な","貴重な","重要な","related","word","word",0,-0.501421652942381,1.09360154555285,0.127996379466967,73,85,87,3,0.977011494252874,83,85,5,0.976470588235294,FALSE,TRUE,TRUE
"貴重な雰囲気","貴重な","雰囲気","unrelated","word","word",0,-0.190368307099385,0.913611586946049,0.103446141802741,78,86,90,1,0.955555555555556,84,90,1,0.933333333333333,FALSE,TRUE,TRUE
"買うプラーナリス朴","買う","プラーナリス朴","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"買うミーティング","買う","ミーティング","unrelated","word","word",0,-0.387630336163552,0.607602107590889,0.0826841739020735,54,60,62,3,0.967741935483871,59,60,5,0.983333333333333,TRUE,TRUE,TRUE
"買う売る","買う","売る","related","word","word",0,-0.747305064197433,0.436841691669041,0.0554789503209462,62,67,70,2,0.957142857142857,65,70,2,0.928571428571429,TRUE,TRUE,TRUE
"賃金ツヲめ","賃金","ツヲめ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"賃金家賃","賃金","家賃","related","word","word",0,-0.489654097433714,0.878495349951172,0.113413262002718,60,68,69,2,0.985507246376812,68,70,1,0.971428571428571,FALSE,TRUE,TRUE
"賃金終える","賃金","終える","unrelated","word","word",0,0.232088278622977,0.879774526397818,0.0977527251553131,81,89,92,0,0.967391304347826,85,91,1,0.934065934065934,FALSE,TRUE,TRUE
"賄賂囚工玉鉄","賄賂","囚工玉鉄","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"賄賂恐喝","賄賂","恐喝","related","word","word",0.927597867792724,-0.20890886770845,0.702772582263969,0.0939119365589349,56,60,60,7,1,48,60,7,0.8,FALSE,TRUE,TRUE
"賄賂手紙","賄賂","手紙","unrelated","word","word",0.843422467419096,-0.496469167575301,0.627305623541953,0.0710283750926309,78,80,88,1,0.909090909090909,75,88,1,0.852272727272727,TRUE,TRUE,TRUE
"賓図吸血鬼","賓図","吸血鬼","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"賓図霎","賓図","霎","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"賞掻ちそ乗ピーる","賞掻ちそ","乗ピーる","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"賞掻ちそ結婚","賞掻ちそ","結婚","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"賢明な不幸","賢明な","不幸","unrelated","word","word",0,-0.432205277845333,0.499198046130484,0.0596655786458985,70,76,80,0,0.95,75,80,0,0.9375,TRUE,TRUE,TRUE
"賢明な冒了","賢明な","冒了","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"賢明な知的な","賢明な","知的な","related","word","word",0,-0.518159243361481,0.407335661064247,0.0461216814211154,78,84,89,2,0.943820224719101,82,89,2,0.921348314606742,TRUE,TRUE,TRUE
"質問シュ","質問","シュ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"質問尋ねる","質問","尋ねる","related","word","word",0,-0.0885162578364736,0.70639028223724,0.0943953720527964,56,63,67,5,0.940298507462687,65,67,5,0.970149253731343,FALSE,TRUE,TRUE
"質問朝","質問","朝","unrelated","word","word",0.668264490588102,-0.620977348407849,0.689137597935075,0.0618863832075677,124,138,142,4,0.971830985915493,138,142,4,0.971830985915493,TRUE,TRUE,TRUE
"赤ちゃん个","赤ちゃん","个","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"赤ちゃん子","赤ちゃん","子","related","word","word",0.796399368465705,-0.570125166521702,0.66089958201637,0.079562959985069,69,75,78,3,0.961538461538462,72,77,4,0.935064935064935,TRUE,TRUE,TRUE
"赤ちゃん成功する","赤ちゃん","成功する","unrelated","word","word",0.69065952982477,-0.398138936096386,0.84381437396926,0.113779906974916,55,68,71,4,0.957746478873239,67,71,4,0.943661971830986,FALSE,TRUE,TRUE
"赤安心","赤","安心","unrelated","word","word",0.555036823823439,-0.748549275004402,0.267570740076576,0.0319808203560301,70,82,85,3,0.964705882352941,79,85,3,0.929411764705882,TRUE,TRUE,TRUE
"赤該香ち","赤","該香ち","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"赤黄","赤","黄","related","word","word",0.76354699668696,-0.720831366068002,0.47656656689931,0.0582218726768807,67,74,78,5,0.948717948717949,74,78,5,0.948717948717949,TRUE,TRUE,TRUE
"走る厼かり","走る","厼かり","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"走る歩く","走る","歩く","related","word","word",0.775818607297469,-0.574982497716191,0.559964030508144,0.0716960473409117,61,65,66,1,0.984848484848485,63,66,1,0.954545454545455,TRUE,TRUE,TRUE
"走る祝祭","走る","祝祭","unrelated","word","word",0,1.49426909593607,1.74600894195952,0.242127875678987,52,63,85,10,0.741176470588235,81,88,7,0.920454545454545,FALSE,TRUE,TRUE
"起東のヘヨ","起東の","ヘヨ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"起東の捕食者","起東の","捕食者","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"超自然のルフ","超自然の","ルフ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"超自然の講義","超自然の","講義","unrelated","word","word",0,0.516994833375667,1.59576858669166,0.209534680788083,58,64,71,1,0.901408450704225,60,71,1,0.845070422535211,FALSE,TRUE,TRUE
"超自然の超常的な","超自然の","超常的な","related","word","word",0,0.856960707594122,1.62519956263982,0.221161647703441,54,63,71,5,0.887323943661972,56,71,5,0.788732394366197,FALSE,TRUE,TRUE
"趣味スポーツ","趣味","スポーツ","related","word","word",0.768292308525399,-0.380720436144682,0.541771900357195,0.0625584305021203,75,92,97,3,0.948453608247423,89,97,3,0.917525773195876,TRUE,TRUE,TRUE
"趣味敬粟","趣味","敬粟","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"趣味脳の","趣味","脳の","unrelated","word","word",0,0.22444544402714,1.03058769800086,0.097819055388168,111,127,161,5,0.788819875776398,152,162,4,0.938271604938272,FALSE,TRUE,TRUE
"距離押す","距離","押す","unrelated","word","word",0,-0.31894475450971,0.550565836463292,0.0574004563949933,92,97,105,3,0.923809523809524,97,105,3,0.923809523809524,TRUE,TRUE,TRUE
"距離速度","距離","速度","related","word","word",0.963660253159082,-0.530346968037916,0.748190985234718,0.0942632038148316,63,71,75,5,0.946666666666667,64,72,8,0.888888888888889,FALSE,TRUE,TRUE
"距離頻似","距離","頻似","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"践企ヌサ","践企","ヌサ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"践企才能","践企","才能","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
