"word_combo","el_cue","el_target","type","cue_type","target_type","el_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"τρόπαιοπρότμονω","τρόπαιο","πρότμονω","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τρόπολοέππλημος","τρόπολο","έππλημος","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τρόπολοπαιδική ηλικία","τρόπολο","παιδική ηλικία","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τροχοσπινάαπλός","τροχοσπινά","απλός","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τροχοσπινάκαράτερος","τροχοσπινά","καράτερος","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τροχόσπιτοαπόπειρα","τροχόσπιτο","απόπειρα","unrelated","word","word",0.0378893514610485,0.0984949445129834,1.30565163868583,0.299537028868411,19,20,21,0,0.952380952380952,21,21,0,1,FALSE,FALSE,FALSE
"τροχόσπιτοβαν","τροχόσπιτο","βαν","related","word","word",0.566951415498691,0.453310109311589,1.25241403704305,0.347357156051505,13,13,18,1,0.722222222222222,18,18,1,1,FALSE,FALSE,FALSE
"τροχόσπιτοίσγος","τροχόσπιτο","ίσγος","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τσάμηάρλογος","τσάμη","άρλογος","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τσάμημπέιζμπολ","τσάμη","μπέιζμπολ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τσαρέντοίκανεςητα","τσαρέντο","ίκανεςητα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τσαρέντομαζεύω","τσαρέντο","μαζεύω","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τσέπηεξωγήινο","τσέπη","εξωγήινο","unrelated","word","word",0.0816886043011542,0.385820299875937,1.29182055613113,0.333546633345619,15,19,21,0,0.904761904761905,20,21,0,0.952380952380952,FALSE,FALSE,FALSE
"τσέπηόγνη","τσέπη","όγνη","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τσέπηπορτοφόλι","τσέπη","πορτοφόλι","related","word","word",0.555945103199029,-0.429500653613884,0.566192028979955,0.0971011318890286,34,35,36,0,0.972222222222222,35,36,0,0.972222222222222,FALSE,FALSE,FALSE
"τσία γραφηθάβω","τσία γραφη","θάβω","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τσία γραφηπίατρο","τσία γραφη","πίατρο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τσιμέντοκόσμος","τσιμέντο","κόσμος","unrelated","word","word",0.0980608324009743,-0.764592686628953,0.442230107211343,0.0769823804563876,33,37,37,0,1,33,37,0,0.891891891891892,FALSE,FALSE,FALSE
"τσιμέντοπίατρο","τσιμέντο","πίατρο","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τσιμέντοπλαστικό","τσιμέντο","πλαστικό","related","word","word",0.439289791664879,-0.521916863247315,0.455828956506703,0.0971830600628595,22,24,24,1,1,21,24,1,0.875,FALSE,FALSE,FALSE
"τσιπάκιάγβρη","τσιπάκι","άγβρη","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τσιπάκιβόλτα","τσιπάκι","βόλτα","unrelated","word","word",0.0899745741985942,-0.653956890115981,0.516587544913584,0.0994173193719552,27,30,30,0,1,24,30,0,0.8,FALSE,FALSE,FALSE
"τσιπάκισυσκευή","τσιπάκι","συσκευή","related","word","word",0.443577223360201,-0.457026545047462,0.578772731205519,0.107475398048865,29,29,30,1,0.966666666666667,25,29,2,0.862068965517241,FALSE,FALSE,FALSE
"τυούναςανίκανος","τυούνας","ανίκανος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τυούναςέπισκελλ","τυούνας","έπισκελλ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τυπικόςκλασσικός","τυπικός","κλασσικός","related","word","word",0.56755411983089,-0.338237587861962,0.521908938220064,0.106534215903075,24,26,26,0,1,26,26,0,1,FALSE,FALSE,FALSE
"τυπικόςσυναάφηση","τυπικός","συναάφηση","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τυπικόςτρία","τυπικός","τρία","unrelated","word","word",0.068361206462488,-0.763600155130095,0.253071748094684,0.0596495830681616,18,21,21,1,1,21,21,1,1,FALSE,FALSE,FALSE
"τυφλόςεκτιμώ","τυφλός","εκτιμώ","unrelated","word","word",0.102271952208326,-0.601394712084765,0.402770072694749,0.0747925248566471,29,32,34,1,0.941176470588235,34,34,1,1,FALSE,FALSE,FALSE
"τυφλόςκουφός","τυφλός","κουφός","related","word","word",0.63616145085307,-0.619997642384743,0.541328308096663,0.144676075904266,14,15,16,0,0.9375,15,16,0,0.9375,FALSE,FALSE,FALSE
"τυφλόςτοτεκία","τυφλός","τοτεκία","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τυφλώτγόνατο","τυφλώτ","γόνατο","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τυφλώτεκτέφαση","τυφλώτ","εκτέφαση","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τυφώναςανεμοστρόβιλος","τυφώνας","ανεμοστρόβιλος","related","word","word",0.688065850888037,0.362182014028774,0.641720452528401,0.12834409050568,25,25,26,0,0.961538461538462,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"τυφώναςενοχλώ","τυφώνας","ενοχλώ","unrelated","word","word",0.099938399407451,-0.214856556225346,0.637759221642277,0.118428914338396,29,29,29,1,1,30,30,0,1,FALSE,FALSE,FALSE
"τυφώναςπουλτικός","τυφώνας","πουλτικός","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"τώραμοιραίος","τώρα","μοιραίος","unrelated","word","word",0.139835043568548,0.028586051411887,0.660584094758921,0.160215176311415,17,18,20,0,0.9,20,20,0,1,FALSE,FALSE,FALSE
"τώραξέρω","τώρα","ξέρω","related","word","word",0.409577026861717,-0.730273451608714,0.414787080534712,0.0905139616114315,21,24,25,0,0.96,25,25,0,1,FALSE,FALSE,FALSE
"τώραπεριασικό","τώρα","περιασικό","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύαεμοςμηγόμα","ύαεμος","μηγόμα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύαεμοςστυλό","ύαεμος","στυλό","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύαιμερειςέξαφοπιση","ύαιμερεις","έξαφοπιση","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύαιμερειςπούρο","ύαιμερεις","πούρο","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υακόρδραστηριότητα","υακόρ","δραστηριότητα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υακόρκλμτσίμο","υακόρ","κλμτσίμο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύαλιοςζώγρντος","ύαλιος","ζώγρντος","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύαλιοςτουαλέτα","ύαλιος","τουαλέτα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύαψηαπόδειξη","ύαψη","απόδειξη","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύαψηποδόμεαιρο","ύαψη","ποδόμεαιρο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υβέναπτώμα","υβένα","πτώμα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υβέναχρηματαλότηση","υβένα","χρηματαλότηση","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υγείαδύναμη","υγεία","δύναμη","unrelated","word","word",0.146564296976368,-0.622125463511083,0.890026464681771,0.199015967680226,20,23,25,1,0.92,21,25,1,0.84,FALSE,FALSE,FALSE
"υγείαεκπαίδευση","υγεία","εκπαίδευση","related","word","word",0.291144065005194,-0.547177113006553,0.425615005252347,0.0804336755825113,28,31,33,0,0.93939393939394,31,33,0,0.93939393939394,FALSE,FALSE,FALSE
"υγείασερβαφόρα","υγεία","σερβαφόρα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υγιήςαδννάκος","υγιής","αδννάκος","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υγιήςδικαιολογία","υγιής","δικαιολογία","unrelated","word","word",0.110485086047816,-0.560351373304731,0.321959106601995,0.0804897766504988,16,17,18,0,0.944444444444444,16,18,0,0.888888888888889,FALSE,FALSE,FALSE
"υγιήςκανονικός","υγιής","κανονικός","related","word","word",0.403259302781023,-0.422747468391954,0.4217512128895,0.102289694027987,17,17,17,0,1,15,17,0,0.88235294117647,FALSE,FALSE,FALSE
"υγρόαγώνομ","υγρό","αγώνομ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υγρόηρεμία","υγρό","ηρεμία","unrelated","word","word",0.109977592076427,-0.487348293655387,0.820252011175991,0.15785757315193,27,27,27,0,1,25,27,0,0.925925925925926,FALSE,FALSE,FALSE
"υγρόρευστό","υγρό","ρευστό","related","word","word",0.313793274107987,-0.5069346595894,0.74027215538066,0.135154586064986,30,33,35,0,0.942857142857143,33,35,0,0.942857142857143,FALSE,FALSE,FALSE
"υγτήσηπροφαλά","υγτήση","προφαλά","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υγτήσησαλάτα","υγτήση","σαλάτα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υέλαοκτώνωιος","υέλα","οκτώνωιος","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υέλαστέλνω","υέλα","στέλνω","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύεντκάνω","ύεντ","κάνω","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύεντκηρσία","ύεντ","κηρσία","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύεολιααεντελώς","ύεολιαα","εντελώς","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύεολιααπαιχνίσο","ύεολιαα","παιχνίσο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύεπιονάειρο","ύεπιο","νάειρο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύεπιοστρατηγική","ύεπιο","στρατηγική","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υίνταξηδιαδικασία","υίνταξη","διαδικασία","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υίνταξηνοκακός","υίνταξη","νοκακός","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύληνομίλι","ύλη","νομίλι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύλησωματίδιο","ύλη","σωματίδιο","related","word","word",0.526528379197266,-0.202585945610618,0.622848347440825,0.139273124455109,20,22,24,0,0.916666666666667,23,24,0,0.958333333333333,FALSE,FALSE,FALSE
"ύλητίμιος","ύλη","τίμιος","unrelated","word","word",0.0619848164034109,-0.218152154419133,1.32383492817372,0.259625389674366,26,27,27,1,1,27,27,1,1,FALSE,FALSE,FALSE
"ύνωγάμος","ύνω","γάμος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύνωτσίγελο","ύνω","τσίγελο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύογαβριοςκειαμοόν","ύογαβριος","κειαμοόν","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύογαβριοςμπαρ","ύογαβριος","μπαρ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υόσοπρόγραμμα","υόσο","πρόγραμμα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υόσοφόρνς","υόσο","φόρνς","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπάσκοατυοκνητόδρχος","υπάσκο","ατυοκνητόδρχος","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπάσκοκόσμος","υπάσκο","κόσμος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπασφυσικόςπορτοκαλί","υπασφυσικός","πορτοκαλί","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπασφυσικόςσύρεηψη","υπασφυσικός","σύρεηψη","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπεράνθρωποςδιάβολαμ","υπεράνθρωπος","διάβολαμ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπεράνθρωποςμπάτμαν","υπεράνθρωπος","μπάτμαν","related","word","word",0.356045405126454,0.0330407416892134,0.837618363609654,0.182783312129823,21,21,23,0,0.91304347826087,22,23,0,0.956521739130435,FALSE,FALSE,FALSE
"υπεράνθρωποςφθινόπωρο","υπεράνθρωπος","φθινόπωρο","unrelated","word","word",-0.0118540117835165,-0.128841325364232,0.833181156530606,0.173730280657375,23,23,26,0,0.884615384615385,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"υπερηφάνειααξιοπρέπεια","υπερηφάνεια","αξιοπρέπεια","related","word","word",0.559293220104537,-0.118911601130979,0.608976654093548,0.12179533081871,25,25,25,0,1,24,25,0,0.96,FALSE,FALSE,FALSE
"υπερηφάνειαεπιφγελματίας","υπερηφάνεια","επιφγελματίας","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπερηφάνειαλογικός","υπερηφάνεια","λογικός","unrelated","word","word",0.0697631600687185,-0.516484700049666,0.952323718011691,0.203036098882531,22,25,25,0,1,24,24,1,1,FALSE,FALSE,FALSE
"υπερήφανοςενθουσιασμένος","υπερήφανος","ενθουσιασμένος","related","word","word",0.603238688243282,-0.028833571684224,0.855633350218854,0.167803505740258,26,27,27,1,1,26,27,1,0.962962962962963,FALSE,FALSE,FALSE
"υπερήφανοςηρωίνη","υπερήφανος","ηρωίνη","unrelated","word","word",0.0809468694159642,0.156359889826869,1.22542247642495,0.24508449528499,25,27,28,0,0.964285714285714,27,27,1,1,FALSE,FALSE,FALSE
"υπερήφανοςλεσπορείο","υπερήφανος","λεσπορείο","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπεριαάνειααφαιχή","υπεριαάνεια","αφαιχή","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπεριαάνειαμελέτη","υπεριαάνεια","μελέτη","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπέρολθρωποςσκάφος","υπέρολθρωπος","σκάφος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπέρολθρωποςφθεκόπωρο","υπέρολθρωπος","φθεκόπωρο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπερόπανοςβεγείωση","υπερόπανος","βεγείωση","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπερόπανοςπρακτικά","υπερόπανος","πρακτικά","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπερφυσικόςεξοπλίσα","υπερφυσικός","εξοπλίσα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπερφυσικόςπαραφυσικός","υπερφυσικός","παραφυσικός","related","word","word",0.704004971045942,-0.316576328086948,0.534119194093909,0.109026623946387,24,24,25,0,0.96,25,25,0,1,FALSE,FALSE,FALSE
"υπερφυσικόςφορτίο","υπερφυσικός","φορτίο","unrelated","word","word",0.00808448848039211,-0.285062045185047,0.79631891763529,0.147872710707069,29,29,29,0,1,27,29,0,0.931034482758621,FALSE,FALSE,FALSE
"υπήρεσβεδολοφόνος","υπήρεσβε","δολοφόνος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπήρεσβεεώσος","υπήρεσβε","εώσος","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπηρεσίαεπαληθεύω","υπηρεσία","επαληθεύω","unrelated","word","word",0.148178654746499,0.577207430582613,1.07367997055471,0.297785245174898,13,13,16,0,0.8125,16,16,0,1,FALSE,FALSE,FALSE
"υπηρεσίασυντήρηση","υπηρεσία","συντήρηση","related","word","word",0.309102791514207,-0.365899206887759,0.468110959913369,0.0869260230054975,29,29,29,1,1,29,29,1,1,FALSE,FALSE,FALSE
"υπηρεσίασυύαισευμα","υπηρεσία","συύαισευμα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"υπνάκοβόλτα","υπνάκο","βόλτα","related","word","word",0.337593114450837,-0.193556805608418,0.879828981879133,0.196735741205617,20,22,24,1,0.916666666666667,16,25,0,0.64,FALSE,FALSE,FALSE
"υπνάκοσαμποτάζ","υπνάκο","σαμποτάζ","unrelated","word","word",-0.00859590467358058,0.700405254882645,1.45613401830252,0.325601464927436,20,20,22,0,0.909090909090909,18,20,2,0.9,FALSE,FALSE,FALSE
"υπνάκοχεχολογικός","υπνάκο","χεχολογικός","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύπνοιααρνητικός","ύπνοια","αρνητικός","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύπνοιαερλύτης","ύπνοια","ερλύτης","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύπνοιακάτι","ύπνοια","κάτι","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ύπνοιαμάνοσσα","ύπνοια","μάνοσσα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
