"word_combo","zh_hk_cue","zh_hk_target","type","cue_type","target_type","zh_hk_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"脊椎腹部","脊椎","腹部","related","word","word",NA,-0.633745535497822,0.270101092501039,0.155942938463887,3,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"腎臟人掩","腎臟","人掩","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"腎臟地獄","腎臟","地獄","unrelated","word","word",0.96377649746479,-0.381925757228712,NA,NA,1,1,2,0,0.5,0,2,0,0,FALSE,FALSE,FALSE
"腎臟肝臟","腎臟","肝臟","related","word","word",0.943172485893723,-0.699442372514302,0.134211320681827,0.0774869421239483,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"腦部大腦","腦部","大腦","related","word","word",NA,-0.179040317954114,0.309180091696898,0.178505209169277,3,3,3,1,1,3,3,1,1,FALSE,FALSE,FALSE
"腦部徵抗","腦部","徵抗","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"腦部簽名","腦部","簽名","unrelated","word","word",NA,-0.0186594033181362,1.02802749116176,0.593531948756576,3,3,4,0,0.75,4,4,0,1,FALSE,FALSE,FALSE
"腫瘤一百","腫瘤","一百","unrelated","word","word",0.960701358731043,-0.155403574601213,0.846656300449743,0.378636208276822,5,5,7,1,0.714285714285714,7,7,1,1,FALSE,FALSE,FALSE
"腫瘤出見","腫瘤","出見","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"腫瘤癌症","腫瘤","癌症","related","word","word",0.879279938970706,-0.0720515880076296,0.706368329062519,0.407821944931272,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"腰頰幻覺","腰頰","幻覺","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"腰頰提雜","腰頰","提雜","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"腿吹人掩","腿吹","人掩","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"腿吹死亡","腿吹","死亡","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"膀瓜伏特加","膀瓜","伏特加","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"膀瓜牛夫","膀瓜","牛夫","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"臟惡好撩","臟惡","好撩","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"臟惡生物","臟惡","生物","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"自吻戰住","自吻","戰住","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"自吻有趣","自吻","有趣","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"自在嗎啡","自在","嗎啡","unrelated","word","word",0.983207040237868,-0.10121444836055,0.99170487149246,0.572561074512835,3,3,4,0,0.75,3,4,0,0.75,FALSE,FALSE,FALSE
"自在舒暢","自在","舒暢","related","word","word",NA,-0.599245407037415,0.226100674830141,0.159877320403247,2,3,3,1,1,3,3,1,1,FALSE,FALSE,FALSE
"自在距脈","自在","距脈","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"自殺市愕","自殺","市愕","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"自殺謀殺","自殺","謀殺","related","word","word",0.965793420594661,-0.692530915687665,0.207111574131005,0.146449998530254,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"自殺醜陋","自殺","醜陋","unrelated","word","word",0.959834576759305,3.17318654823055,NA,NA,1,1,2,0,0.5,1,2,0,0.5,FALSE,FALSE,FALSE
"自由垢慌","自由","垢慌","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"自由民主","自由","民主","related","word","word",0.950230919189566,-0.642219779056904,0.111550157201623,0.0557750786008114,4,6,6,1,1,5,5,2,1,FALSE,FALSE,FALSE
"自由耳聾","自由","耳聾","unrelated","word","word",NA,-0.220104464713884,0.71114743484282,0.410581162940014,3,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"自象兜肋","自象","兜肋","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"自象能力","自象","能力","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"自豪海洛英","自豪","海洛英","unrelated","word","word",NA,-0.0195767670718024,1.02087777974569,0.510438889872845,4,4,5,0,0.8,5,5,0,1,FALSE,FALSE,FALSE
"自豪興奮","自豪","興奮","related","word","word",0.961508544289203,-0.324693203229215,0.588021655465258,0.339494461072196,3,3,3,1,1,3,3,1,1,FALSE,FALSE,FALSE
"自豪訓展","自豪","訓展","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"至行破壞","至行","破壞","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"至行胃角","至行","胃角","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"致死務賓","致死","務賓","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"致死宗教","致死","宗教","unrelated","word","word",NA,-0.430714205338141,0.103856675658142,0.0519283378290712,4,6,6,0,1,5,6,0,0.833333333333333,FALSE,FALSE,FALSE
"致死致命","致死","致命","related","word","word",NA,-0.709567740588892,0.436076153502566,0.145358717834189,9,9,9,0,1,7,9,0,0.777777777777778,FALSE,FALSE,FALSE
"致路人類","致路","人類","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"致路綁艷","致路","綁艷","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"與杯僕人","與杯","僕人","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"與杯高週","與杯","高週","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"興力令通意","興力","令通意","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"興力自私","興力","自私","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"舊子個人","舊子","個人","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"舊子光墨","舊子","光墨","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"舊得和投","舊得","和投","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"舊得會議","舊得","會議","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"舖見極好","舖見","極好","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"舖見衛犯","舖見","衛犯","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"舞蹈家烏龜","舞蹈家","烏龜","unrelated","word","word",0.871234289783669,-0.111140664211146,0.2804056997657,0.198276771787686,2,3,3,2,1,4,5,0,0.8,FALSE,FALSE,FALSE
"舞蹈家脫面","舞蹈家","脫面","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"舞蹈家跳舞","舞蹈家","跳舞","related","word","word",0.905719438293047,-0.728248180328615,0.28870064137816,0.129110851853871,5,6,7,1,0.857142857142857,6,7,1,0.857142857142857,FALSE,FALSE,FALSE
"航海報愛","航海","報愛","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"航海海軍","航海","海軍","related","word","word",NA,-0.68467638569164,0.159684638219888,0.112914090536604,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"航海鉛筆","航海","鉛筆","unrelated","word","word",NA,-1.01818518764609,0.314228394288149,0.22219302844251,2,2,3,0,0.666666666666667,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"航線獎牌","航線","獎牌","unrelated","word","word",NA,-0.671992572909598,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"航線箱通","航線","箱通","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"航線路徑","航線","路徑","related","word","word",NA,0.0933908812648492,0.212555139247521,0.150299180337973,2,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"航罩日程","航罩","日程","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"航罩查要","航罩","查要","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"船意冬天","船意","冬天","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"船意聽擠","船意","聽擠","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"船艙甲板","船艙","甲板","related","word","word",NA,0.483974213232703,1.73437219505098,0.867186097525488,4,5,7,0,0.714285714285714,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"船艙石頭","船艙","石頭","unrelated","word","word",NA,0.0948243549941449,1.28781475519887,0.388290758407095,11,12,12,1,1,9,12,1,0.75,FALSE,FALSE,FALSE
"船艙辱隊","船艙","辱隊","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"船隔報紙","船隔","報紙","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"船隔家題","船隔","家題","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"良好惡劣","良好","惡劣","related","word","word",NA,-0.591448828851356,0.162823510314223,0.115133608279785,2,2,2,0,1,1,2,0,0.5,FALSE,FALSE,FALSE
"良好請求","良好","請求","unrelated","word","word",0.958085521187504,-0.852157578310172,0.31716224539279,0.158581122696395,4,4,5,1,0.8,5,5,1,1,FALSE,FALSE,FALSE
"良好隨空","良好","隨空","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"艱難樂隊","艱難","樂隊","unrelated","word","word",0.977104517130974,0.598582230640613,2.08548831370284,1.20405723930815,3,3,4,0,0.75,3,4,0,0.75,FALSE,FALSE,FALSE
"艱難耳切","艱難","耳切","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"艱難辛苦","艱難","辛苦","related","word","word",0.842969370262708,NA,NA,NA,NA,0,0,1,NA,0,0,1,NA,FALSE,FALSE,NA
"色動協議","色動","協議","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"色動團憤","色動","團憤","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"色提藝空立","色提藝","空立","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"色提藝赤裸","色提藝","赤裸","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"色蜂蜜多","色蜂","蜜多","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"色蜂計算","色蜂","計算","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"花名大彈","花名","大彈","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"花名姓氏","花名","姓氏","related","word","word",NA,-0.746511139273785,0.384910177035924,0.157138921757059,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"花名賣出","花名","賣出","unrelated","word","word",NA,-0.354678145802054,0.434969219638317,0.164402911875831,7,8,10,0,0.8,9,10,0,0.9,FALSE,FALSE,FALSE
"花學意嘴","花學","意嘴","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"花學珠寶","花學","珠寶","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"花花公子快樂","花花公子","快樂","unrelated","word","word",0.92803780005814,-0.704866476927964,0.352772126701075,0.157764491174154,5,6,7,0,0.857142857142857,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"花花公子打曆","花花公子","打曆","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"花花公子雜誌","花花公子","雜誌","related","word","word",0.962203001411787,-0.58260612332399,0.191056868006849,0.110306734174281,3,4,5,2,0.8,5,5,2,1,FALSE,FALSE,FALSE
"花袱瓶子","花袱","瓶子","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"花袱窺掉","花袱","窺掉","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"英磅匣偽","英磅","匣偽","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"英磅笨蛋","英磅","笨蛋","unrelated","word","word",NA,-0.790808342901052,0.246923483243763,0.100806089909648,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"英磅美元","英磅","美元","related","word","word",NA,-0.961017780061287,0.0493610436903099,0.0284986118620813,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"英語咐掉","英語","咐掉","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"英語法文","英語","法文","related","word","word",0.891731528455202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"英語減少","英語","減少","unrelated","word","word",NA,-0.619825920372883,0.156172239472906,0.0901660844996287,3,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"英里厘米","英里","厘米","related","word","word",NA,-0.521862474398217,0.505275155367531,0.291720746966274,3,3,3,1,1,3,3,1,1,FALSE,FALSE,FALSE
"英里肉須","英里","肉須","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"英里逮捕","英里","逮捕","unrelated","word","word",0.950919927717748,0.185977923098342,0.928508686482392,0.464254343241196,4,4,5,1,0.8,4,5,1,0.8,FALSE,FALSE,FALSE
"英雄俸植","英雄","俸植","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"英雄救主","英雄","救主","related","word","word",0.949522316532753,0.797531195613449,2.17766772795252,1.53984361760633,2,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"英雄未知","英雄","未知","unrelated","word","word",0.979101678798993,-0.498568328534413,0.522314684351977,0.369332255218594,2,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"茄汁沙律醬","茄汁","沙律醬","related","word","word",NA,-0.154829948742631,0.530104670080512,0.265052335040256,4,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"茄汁派對","茄汁","派對","unrelated","word","word",NA,-0.853106578063431,0.115768723765715,0.0818608496240494,2,3,5,2,0.6,4,5,2,0.8,FALSE,FALSE,FALSE
"茄汁膠果","茄汁","膠果","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"茶大懶陰","茶大","懶陰","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"茶大綜合症","茶大","綜合症","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"草蠻線縮","草蠻","線縮","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"草蠻軍營","草蠻","軍營","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"荒謬奉獻","荒謬","奉獻","unrelated","word","word",0.962240092947361,-0.609677520674186,0.103342710408225,0.059664941672974,3,4,5,0,0.8,5,5,0,1,FALSE,FALSE,FALSE
"荒謬屬扣","荒謬","屬扣","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"荒謬怪誕","荒謬","怪誕","related","word","word",0.935056552550825,NA,NA,NA,NA,1,1,0,1,1,1,0,1,FALSE,FALSE,NA
"荷爾蒙腎上腺素","荷爾蒙","腎上腺素","related","word","word",0.957235085154813,0.223092134163078,0.485647970807816,0.242823985403908,4,4,5,1,0.8,5,5,1,1,FALSE,FALSE,FALSE
"荷爾蒙菜若","荷爾蒙","菜若","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"荷爾蒙高度","荷爾蒙","高度","unrelated","word","word",0.932874798628675,0.235782632167956,0.0776237222539157,0.0548882603866849,2,5,5,1,1,4,5,1,0.8,FALSE,FALSE,FALSE
"莽洗叛徒","莽洗","叛徒","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"莽洗輪示","莽洗","輪示","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"莽讓句溫","莽讓","句溫","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"莽讓移走","莽讓","移走","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"菜吸所全球","菜吸所","全球","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"菜吸所重觀","菜吸所","重觀","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"華理代替","華理","代替","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"華理滋人","華理","滋人","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"華盛頓坐低","華盛頓","坐低","unrelated","word","word",0.766221944275406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"華盛頓波士頓","華盛頓","波士頓","related","word","word",0.98331619751985,-0.610765516518492,0.011967129110485,0.0084620381453589,2,3,3,0,1,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"華盛頓鷹浪","華盛頓","鷹浪","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"著凸本土","著凸","本土","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"著凸長磁","著凸","長磁","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"著臼品質","著臼","品質","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"著臼喪胚","著臼","喪胚","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"落言法官","落言","法官","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"落言農關","落言","農關","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"落順一賽","落順","一賽","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"落順美國","落順","美國","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"葡萄酒個線","葡萄酒","個線","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"葡萄酒財富","葡萄酒","財富","unrelated","word","word",0.941081025912064,-0.661252559269846,0.0607871426550042,0.0429830007803075,2,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"葡萄酒香檳","葡萄酒","香檳","related","word","word",0.991599544095977,-0.402250759959581,0.43090045735831,0.175914375076627,6,7,8,1,0.875,8,8,1,1,FALSE,FALSE,FALSE
"蒙謝劇都陰","蒙謝","劇都陰","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"蒙謝搶劫","蒙謝","搶劫","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"蒜頭洋蔥","蒜頭","洋蔥","related","word","word",NA,-0.558850141829522,0.328140663360828,0.164070331680414,4,4,5,1,0.8,3,5,1,0.6,FALSE,FALSE,FALSE
"蒜頭關閉","蒜頭","關閉","unrelated","word","word",NA,-0.396501722233988,NA,NA,1,2,3,1,0.666666666666667,3,3,1,1,FALSE,FALSE,FALSE
"蒜頭餘水","蒜頭","餘水","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"蓋權態度","蓋權","態度","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"蓋權菜若","蓋權","菜若","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"蓋談兩船隻","蓋談兩","船隻","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"蓋談兩詞定","蓋談兩","詞定","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"蕉石化橡","蕉石","化橡","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"蕉石捐款","蕉石","捐款","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"薑聚凍結","薑聚","凍結","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"薑聚情當","薑聚","情當","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"薯仔曾經","薯仔","曾經","unrelated","word","word",0.931201834128049,-0.280035046153093,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"薯仔番茄","薯仔","番茄","related","word","word",0.98090210687659,-0.856159970567005,0.113551112894061,0.0802927619386699,2,3,3,2,1,3,3,2,1,FALSE,FALSE,FALSE
"薯仔緊疆","薯仔","緊疆","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"藏喬供士","藏喬","供士","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"藏喬抽查","藏喬","抽查","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"藝術家光老","藝術家","光老","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"藝術家可能性","藝術家","可能性","unrelated","word","word",0.942933437936003,-0.577876658124754,0.509945764400286,0.192741382104842,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"藝術家畫家","藝術家","畫家","related","word","word",0.900578979737867,-0.480215140901907,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"藝術建議","藝術","建議","unrelated","word","word",0.988133235272854,-0.680469160267952,0.268338388483099,0.154925240824628,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"藝術文學","藝術","文學","related","word","word",0.932501365716524,-0.85002621497067,0.404318648212609,0.202159324106305,4,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"藝術責直","藝術","責直","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"藝配參議院","藝配","參議院","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"藝配庫雜","藝配","庫雜","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"藥為及毅","藥為","及毅","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"藥為表親","藥為","表親","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"藥片企業家","藥片","企業家","unrelated","word","word",0.961461840768684,-0.0494971618018669,0.69562432485249,0.401618891208437,3,3,4,1,0.75,4,4,1,1,FALSE,FALSE,FALSE
"藥片商斃","藥片","商斃","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"藥片藥丸","藥片","藥丸","related","word","word",0.952380190401948,-0.826201293899501,0.128606405917709,0.0742509430760995,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"藥魅上校","藥魅","上校","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"藥魅世拿","藥魅","世拿","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"蘋果熒伍","蘋果","熒伍","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
