"word_combo","ko_cue","ko_target","type","cue_type","target_type","ko_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"하얀색투표","하얀색","투표","unrelated","word","word",0.0867404886558588,-0.427809682437647,0.630694631692068,0.0883149131861784,51,56,57,2,0.982456140350877,56,57,2,0.982456140350877,TRUE,TRUE,TRUE
"하즘결점리","하즘","결점리","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"하즘노래","하즘","노래","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"하험하다벅스","하험하다","벅스","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"하험하다암","하험하다","암","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"학생선생님","학생","선생님","related","word","word",0.180537054516189,-0.700852650362782,0.40870175298246,0.0532084361367402,59,69,73,0,0.945205479452055,69,73,0,0.945205479452055,TRUE,TRUE,TRUE
"학생정의","학생","정의","unrelated","word","word",0.121380226297802,-0.28372070655609,0.595427906696453,0.0810274750011012,54,62,65,2,0.953846153846154,64,66,1,0.96969696969697,TRUE,TRUE,TRUE
"학생질꺼","학생","질꺼","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"학장교수","학장","교수","related","word","word",0.352671533471391,-0.628048905273392,0.406861883589244,0.0538901729670385,57,72,75,7,0.96,66,76,6,0.868421052631579,TRUE,TRUE,TRUE
"학장산소","학장","산소","unrelated","word","word",0.117015432396078,-0.568641102438622,0.517099930275222,0.0703683875112807,54,65,69,2,0.942028985507246,58,70,1,0.828571428571429,TRUE,TRUE,TRUE
"학장서쪽트","학장","서쪽트","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"한는봤시험","한는봤","시험","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"한는봤중환","한는봤","중환","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"한똑룩의","한똑","룩의","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"한똑얼다","한똑","얼다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"한번정 인국가","한번정 인","국가","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"한번정 인뿐예뱀","한번정 인","뿐예뱀","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"한비망치","한비","망치","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"한비씩만","한비","씩만","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"한셨어그리스인","한셨어","그리스인","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"한셨어니로","한셨어","니로","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"한역기할","한역","기할","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"한역휘파람","한역","휘파람","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"한혼땅니셔","한혼땅","니셔","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"한혼땅화물","한혼땅","화물","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"할 수 없음미사일","할 수 없음","미사일","unrelated","word","word",0,-0.298007071602043,0.658651313329711,0.0864851544516958,58,66,70,1,0.942857142857143,65,70,1,0.928571428571429,TRUE,TRUE,TRUE
"할 수 없음유치학","할 수 없음","유치학","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"할 수 없음할 수 없는","할 수 없음","할 수 없는","related","word","word",NA,0.387111891136144,1.37923463077589,0.172404328846986,64,71,75,2,0.946666666666667,68,74,3,0.918918918918919,FALSE,TRUE,TRUE
"할겁멈추다","할겁","멈추다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"할겁프릴이","할겁","프릴이","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"할수있게하다과장하다","할수있게하다","과장하다","unrelated","word","word",0,-0.449044532670383,0.5363731373449,0.072991138790598,54,61,65,0,0.938461538461538,58,65,0,0.892307692307692,TRUE,TRUE,TRUE
"할수있게하다제공하다","할수있게하다","제공하다","related","word","word",NA,-0.513396568196057,0.464092659351414,0.0625782414209847,55,72,72,0,1,69,72,0,0.958333333333333,TRUE,TRUE,TRUE
"할수있게하다하냐 조달","할수있게하다","하냐 조달","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"할아버지기능의","할아버지","기능의","unrelated","word","word",0.173789371942871,-0.116055415451689,0.98665907983863,0.139534665214635,50,57,59,2,0.966101694915254,58,60,1,0.966666666666667,FALSE,TRUE,TRUE
"할아버지캐제","할아버지","캐제","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"할아버지할머니","할아버지","할머니","related","word","word",0.52675514379822,-0.471816736094551,0.836055546092211,0.108845161065223,59,71,72,0,0.986111111111111,71,72,0,0.986111111111111,FALSE,TRUE,TRUE
"할아철로밍도","할아철로","밍도","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"할아철로영감","할아철로","영감","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"할침기요","할침","기요","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"할침노란색","할침","노란색","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"함이돌연변이","함이","돌연변이","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"함이쳐들 사람","함이","쳐들 사람","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"함하는심리학의","함하는","심리학의","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"함하는포도린","함하는","포도린","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"항수항다색탱","항수항다","색탱","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"항수항다시스템","항수항다","시스템","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"항의능이","항의","능이","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"항의생존하다","항의","생존하다","unrelated","word","word",0,-0.431981690698646,0.430744705233756,0.0597335431290357,52,60,61,2,0.983606557377049,55,61,2,0.901639344262295,TRUE,TRUE,TRUE
"항의시위","항의","시위","related","word","word",0.361970170570801,-0.38317906764644,0.700921471274199,0.0788598266829869,79,101,101,3,1,98,102,2,0.96078431372549,TRUE,TRUE,TRUE
"항해기현","항해","기현","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"항해부정적인","항해","부정적인","unrelated","word","word",0.138832896292117,-0.368737265875675,0.470056293910297,0.0639665594702193,54,59,61,1,0.967213114754098,59,61,1,0.967213114754098,TRUE,TRUE,TRUE
"항해의사 소통","항해","의사 소통","related","word","word",NA,-0.134482486648163,0.908432161383172,0.114451694380608,63,69,72,3,0.958333333333333,67,72,3,0.930555555555556,FALSE,TRUE,TRUE
"해군목강","해군","목강","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"해군수건","해군","수건","unrelated","word","word",0.146439024598387,-0.662719774915857,1.08693283341101,0.152201039930157,51,54,56,1,0.964285714285714,49,55,2,0.890909090909091,FALSE,TRUE,TRUE
"해군함대","해군","함대","related","word","word",0.4705727545789,-0.154965002702247,0.59736662607433,0.0828398461754585,52,60,63,2,0.952380952380952,61,63,2,0.968253968253968,TRUE,TRUE,TRUE
"해다 는달목걸이","해다 는달","목걸이","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"해다 는달일설","해다 는달","일설","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"해독제겅송될안것","해독제","겅송될안것","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"해독제백신","해독제","백신","related","word","word",0.412909106221554,-0.545133401340714,0.61205453769813,0.0825294170272165,55,62,64,3,0.96875,62,64,3,0.96875,TRUE,TRUE,TRUE
"해독제십월","해독제","십월","unrelated","word","word",0,0.332278497004973,1.94813706924009,0.262686748828243,55,61,74,3,0.824324324324324,66,74,3,0.891891891891892,FALSE,TRUE,TRUE
"해둔반응기","해둔","반응기","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"해둔임상에","해둔","임상에","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"해버나온하다","해버","나온하다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"해버잔학","해버","잔학","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"해변기계식","해변","기계식","unrelated","word","word",0,0.015112743246585,0.635093374091096,0.0872367840252286,53,63,66,3,0.954545454545455,61,66,3,0.924242424242424,TRUE,TRUE,TRUE
"해변온과","해변","온과","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"해변해안","해변","해안","related","word","word",0.372076263740823,-0.460373582437242,0.680528614653965,0.0952930665711119,51,56,63,6,0.888888888888889,57,63,6,0.904761904761905,FALSE,TRUE,TRUE
"해부학공제가","해부학","공제가","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"해부학심리학","해부학","심리학","related","word","word",0.507570940815583,-0.668914518988419,0.683690074079048,0.0897729048089192,58,66,67,1,0.985074626865672,63,68,0,0.926470588235294,TRUE,TRUE,TRUE
"해부학취조하다","해부학","취조하다","unrelated","word","word",0,0.208773488939309,1.3254834598518,0.183811483818273,52,56,61,1,0.918032786885246,47,61,1,0.770491803278688,FALSE,TRUE,TRUE
"해적관중","해적","관중","unrelated","word","word",NA,-0.4289604145067,0.548767279905659,0.0818053961131139,45,52,55,2,0.945454545454545,52,55,2,0.945454545454545,TRUE,TRUE,FALSE
"해적로움","해적","로움","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"해적선원","해적","선원","related","word","word",0.452060317262495,-0.552747434110424,0.588064105563832,0.0807768171782294,53,61,64,1,0.953125,62,64,1,0.96875,TRUE,TRUE,TRUE
"해적수술","해적","수술","unrelated","word","word",0.0195225111571284,-0.605165216662856,0.55518686310009,0.076260780612332,53,57,58,0,0.982758620689655,56,58,0,0.96551724137931,TRUE,TRUE,TRUE
"해커이길이","해커이","길이","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"해커이슨네","해커이","슨네","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"햄씨기간","햄씨","기간","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"햄씨지히홍작","햄씨","지히홍작","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"행성골유한","행성","골유한","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"행성궤도","행성","궤도","related","word","word",0.384737798097222,-0.157409809039188,0.695937536423191,0.087679888067177,63,71,75,7,0.946666666666667,69,74,8,0.932432432432432,TRUE,TRUE,TRUE
"행성지도","행성","지도","unrelated","word","word",0.0175039220383113,-0.29946823565213,1.19782476764292,0.163003304555165,54,58,62,2,0.935483870967742,53,59,5,0.898305084745763,FALSE,TRUE,TRUE
"허가냉소적이다","허가","냉소적이다","unrelated","word","word",0,0.143297384277357,0.794736572388921,0.106201141664943,56,70,72,5,0.972222222222222,61,71,6,0.859154929577465,FALSE,TRUE,TRUE
"허가승인","허가","승인","related","word","word",0.607686148390888,-0.665921196453477,0.442688686059247,0.0586355488792081,57,69,74,7,0.932432432432432,63,74,7,0.851351351351351,TRUE,TRUE,TRUE
"허가일요","허가","일요","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"허리케인대선풍","허리케인","대선풍","related","word","word",NA,0.0867935526474548,1.10216154501217,0.154333486086208,51,69,155,9,0.445161290322581,143,159,5,0.89937106918239,FALSE,TRUE,TRUE
"허리케인방해하다","허리케인","방해하다","unrelated","word","word",0,0.00975566660981033,1.00546826621343,0.13557731335845,55,60,63,0,0.952380952380952,60,63,0,0.952380952380952,FALSE,TRUE,TRUE
"허리케인트할","허리케인","트할","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"허용하다즐간","허용하다","즐간","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"허용하다지옥","허용하다","지옥","unrelated","word","word",0,-0.581004994037668,0.545955064559468,0.0729563142912706,56,71,76,4,0.93421052631579,72,76,4,0.947368421052632,TRUE,TRUE,TRUE
"허용하다허락하다","허용하다","허락하다","related","word","word",NA,-0.264896433816034,0.98014267139391,0.12982306828014,57,66,69,1,0.956521739130435,66,68,2,0.970588235294118,FALSE,TRUE,TRUE
"허종젝치사랑","허종젝치","사랑","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"허종젝치오딜라한","허종젝치","오딜라한","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"허큘한귀","허큘한","귀","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"허큘한웨더","허큘한","웨더","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"헤로리드레스","헤로리","드레스","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"헤로리엑스크","헤로리","엑스크","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"헬멧랩순패위","헬멧","랩순패위","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"헬멧모자","헬멧","모자","related","word","word",0.528199472744472,-0.573377685743097,0.628453426035073,0.0832406897691837,57,63,65,1,0.969230769230769,59,63,3,0.936507936507937,TRUE,TRUE,TRUE
"헬멧아픈","헬멧","아픈","unrelated","word","word",NA,-0.507154525031281,0.53850665251767,0.0811829324323366,44,55,57,0,0.964912280701754,54,57,0,0.947368421052632,TRUE,TRUE,FALSE
"헬멧옳은","헬멧","옳은","unrelated","word","word",-0.017418031222779,-0.325056506223012,0.622778154544972,0.0855451585232211,53,60,62,3,0.967741935483871,60,62,3,0.967741935483871,TRUE,TRUE,TRUE
"현금돈","현금","돈","related","word","word",0.335477055707279,0.0615143339689745,1.40966903282632,0.190079733610039,55,66,68,2,0.970588235294118,64,66,4,0.96969696969697,FALSE,TRUE,TRUE
"현금로빅","현금","로빅","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"현금운명","현금","운명","unrelated","word","word",0.110638069118502,-0.841298483566695,0.372224336255294,0.0501907192617582,55,62,66,2,0.93939393939394,62,66,2,0.93939393939394,TRUE,TRUE,TRUE
"현널한드미한","현널한","드미한","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"현널한완벽한","현널한","완벽한","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"현대의병","현대의","병","unrelated","word","word",0.128178468816894,-0.687515312819598,0.329253924264876,0.0443965900909724,55,61,62,4,0.983870967741935,61,63,3,0.968253968253968,TRUE,TRUE,TRUE
"현대의전통적인","현대의","전통적인","related","word","word",0.455237739147196,-0.574003947978841,0.411576129853571,0.0545145901386659,57,64,67,2,0.955223880597015,65,67,2,0.970149253731343,TRUE,TRUE,TRUE
"현대의하죄범다","현대의","하죄범다","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"현상다구멍","현상다","구멍","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"현상다중신","현상다","중신","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"현상돼지","현상","돼지","unrelated","word","word",0.136654789286713,-0.649745598490013,0.609831292002999,0.0845683843345871,52,62,65,1,0.953846153846154,63,66,0,0.954545454545455,TRUE,TRUE,TRUE
"현상이벤트","현상","이벤트","related","word","word",0.40605510761724,-0.406619394660933,0.624182961366539,0.0841648133410439,55,60,62,2,0.967741935483871,59,62,2,0.951612903225806,TRUE,TRUE,TRUE
"현상페르","현상","페르","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"현실공상","현실","공상","related","word","word",0.484348257102307,-0.0470954887393676,0.876703733177636,0.114137104275219,59,61,61,2,1,55,61,2,0.901639344262295,FALSE,TRUE,TRUE
"현실스파게티","현실","스파게티","unrelated","word","word",0.147323569181591,-0.188868902759527,1.08510693066859,0.146315788682935,55,60,63,3,0.952380952380952,60,63,3,0.952380952380952,FALSE,TRUE,TRUE
"현실형을의","현실","형을의","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"혐오하다넷도","혐오하다","넷도","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"혐오하다사랑","혐오하다","사랑","related","word","word",NA,-0.722774563768761,0.299825755169907,0.0408011173283838,54,62,65,5,0.953846153846154,60,65,5,0.923076923076923,TRUE,TRUE,TRUE
"혐오하다성공한 것","혐오하다","성공한 것","unrelated","word","word",0,0.017366708872332,1.13799172742943,0.150730686505263,57,62,63,1,0.984126984126984,60,63,1,0.952380952380952,FALSE,TRUE,TRUE
"형태궤도","형태","궤도","unrelated","word","word",NA,0.172798420960773,1.05230092237784,0.166383384930501,40,43,55,2,0.781818181818182,51,55,2,0.927272727272727,FALSE,TRUE,FALSE
"형태로도한","형태","로도한","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"형태징후","형태","징후","related","word","word",NA,0.566587712652991,0.819374629503515,0.111502763914757,54,62,82,7,0.75609756097561,79,82,7,0.963414634146341,FALSE,TRUE,TRUE
"형태편지","형태","편지","unrelated","word","word",0.104108419586071,-0.373680877829626,0.920974067759702,0.121985995276554,57,61,63,3,0.968253968253968,57,63,3,0.904761904761905,FALSE,TRUE,TRUE
"호르몬아드레날린","호르몬","아드레날린","related","word","word",0.583873953752896,-0.0679129727817573,0.621640821357405,0.0853889337951794,53,59,64,3,0.921875,61,64,3,0.953125,TRUE,TRUE,TRUE
"호르몬왕자","호르몬","왕자","unrelated","word","word",0.0886887979518047,-0.73069929470487,0.625299187843529,0.0867133955490704,52,59,60,2,0.983333333333333,60,60,2,1,TRUE,TRUE,TRUE
"호르몬절해","호르몬","절해","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"호소플달러","호소플","달러","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"호소플펠은","호소플","펠은","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"호위게이","호위","게이","unrelated","word","word",0.127343697030716,0.530278364824677,0.988201106419986,0.134477137443486,54,66,88,7,0.75,79,86,9,0.918604651162791,FALSE,TRUE,TRUE
"호위동반하다","호위","동반하다","related","word","word",NA,-0.155924717825125,0.757623919508823,0.104067648844748,53,62,64,1,0.96875,58,63,2,0.920634920634921,FALSE,TRUE,TRUE
"호위말거숱 시아","호위","말거숱 시아","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"호주머니세계","호주머니","세계","unrelated","word","word",NA,-0.506920547523053,0.627470165024961,0.090567517171405,48,57,59,2,0.966101694915254,52,59,2,0.88135593220339,FALSE,TRUE,FALSE
"호주머니쉬운","호주머니","쉬운","unrelated","word","word",0.105231073150812,-0.316973782727124,0.642193081928392,0.0882120038976306,53,57,61,5,0.934426229508197,58,61,5,0.950819672131147,TRUE,TRUE,TRUE
"호주머니지갑","호주머니","지갑","related","word","word",0.443747731858143,-0.494058904786366,1.10156434843386,0.152759490057744,52,65,67,3,0.970149253731343,65,67,3,0.970149253731343,FALSE,TRUE,TRUE
"호주머니크립","호주머니","크립","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"호출운어처","호출운","어처","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"호출운확실히","호출운","확실히","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
