"word_combo","ar_cue","ar_target","type","cue_type","target_type","ar_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"مصزميدفن","مصزم","يدفن","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مصنعإنتاج","مصنع","إنتاج","related","word","word",0.428620591244639,-0.832720379338347,0.18299542267427,0.0747075684694828,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"مصنعالبطني","مصنع","البطني","unrelated","word","word",0.0730137057767124,0.420472374174242,1.86929070087603,0.453369588511574,17,21,32,2,0.65625,31,32,2,0.96875,FALSE,FALSE,FALSE
"مصنعالوافب","مصنع","الوافب","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مصيرذرربائي","مصير","ذرربائي","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مصيرقدر","مصير","قدر","related","word","word",0.323289513982776,0.00500796722220387,1.40661816674726,0.629058767846602,5,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"مصيرلحم مقدد","مصير","لحم مقدد","unrelated","word","word",NA,0.175870979698126,0.865523146272287,0.306008643001525,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"مضاد سمياكتوبر","مضاد سمي","اكتوبر","unrelated","word","word",NA,2.62909566564106,4.19034338766747,2.96302022491988,2,2,7,0,0.285714285714286,3,7,0,0.428571428571429,FALSE,FALSE,FALSE
"مضاد سميريعة","مضاد سمي","ريعة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مضاد سميمصل","مضاد سمي","مصل","related","word","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مضاماميإجراء","مضامامي","إجراء","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مضاماميلذل","مضامامي","لذل","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مضخةخرطوم","مضخة","خرطوم","related","word","word",0.469356238106759,-0.0298668177310486,1.17907724855431,0.481356271047132,6,7,7,0,1,5,7,0,0.714285714285714,FALSE,FALSE,FALSE
"مضخةخصمن","مضخة","خصمن","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مضخةيساعد","مضخة","يساعد","unrelated","word","word",0.0762335350338531,-0.219905789430934,1.3771505685699,0.688575284284948,4,5,5,0,1,1,5,0,0.2,FALSE,FALSE,FALSE
"مضينالبلاوان","مضين","البلاوان","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مضينسكران","مضين","سكران","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مطالبةأسد","مطالبة","أسد","unrelated","word","word",0.110122713292809,-0.641163359632917,0.306996367694088,0.217079213396128,2,2,2,1,1,2,2,1,1,FALSE,FALSE,FALSE
"مطالبةتينية","مطالبة","تينية","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مطالبةطلب","مطالبة","طلب","related","word","word",0.330959839214326,-0.361593840318655,0.523877727159854,0.185218746693664,8,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"مطرثلج","مطر","ثلج","related","word","word",0.473770974401862,-0.814021516124285,0.31135053091425,0.0898791564178375,12,15,15,1,1,15,15,1,1,FALSE,FALSE,FALSE
"مطرشيطان","مطر","شيطان","unrelated","word","word",0.142208225401535,-0.522387713667256,NA,NA,1,2,2,1,1,2,2,1,1,FALSE,FALSE,FALSE
"مطرفاراو","مطر","فاراو","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معاتبسرعة","معات","بسرعة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معاتسيينرة","معات","سيينرة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معالجةإجراء","معالجة","إجراء","related","word","word",0.131205360062755,-0.73995981615259,0.209333854700289,0.120858957361714,3,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"معالجةسلحفاة","معالجة","سلحفاة","unrelated","word","word",0.130514640852655,-0.278391190691243,0.267929375918068,0.133964687959034,4,6,6,0,1,5,6,0,0.833333333333333,FALSE,FALSE,FALSE
"معالجةمرفي","معالجة","مرفي","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معاليزالأسيلك","معاليز","الأسيلك","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معاليزرصاصة","معاليز","رصاصة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معاناةالم","معاناة","الم","related","word","word",0.216662032568309,-0.526359661614991,0.447524458828948,0.134933701312952,11,13,14,0,0.928571428571429,12,14,0,0.857142857142857,FALSE,FALSE,FALSE
"معاناةمحرك","معاناة","محرك","unrelated","word","word",0.0347163278180731,-0.32226256957684,0.669887919930351,0.236841145408851,8,8,8,0,1,7,8,0,0.875,FALSE,FALSE,FALSE
"معاناةيدانة","معاناة","يدانة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معانفرتجك","معانفر","تجك","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معانفرسيجارة","معانفر","سيجارة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معبدجمهور","معبد","جمهور","unrelated","word","word",0.126642562740435,-0.642081823871318,NA,NA,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE
"معبددير","معبد","دير","related","word","word",0.421795883820054,NA,NA,NA,NA,0,2,0,0,2,2,0,1,FALSE,FALSE,NA
"معبدوفراب","معبد","وفراب","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معتل الصحةعقد، عشر سنوات","معتل الصحة","عقد، عشر سنوات","unrelated","word","word",NA,0.287366765935378,0.525953633801933,0.120662038880559,19,19,20,1,0.95,19,20,1,0.95,FALSE,FALSE,FALSE
"معتل الصحةقدا","معتل الصحة","قدا","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معتل الصحةمريض","معتل الصحة","مريض","related","word","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معداتصادق","معدات","صادق","unrelated","word","word",0.104621469746434,-0.488935466319575,0.485532912757361,0.183514191498971,7,8,9,0,0.888888888888889,7,9,0,0.777777777777778,FALSE,FALSE,FALSE
"معداتقعوام","معدات","قعوام","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معداتيجهز","معدات","يجهز","related","word","word",0.224758435274563,0.0588317439873597,1.08145643955534,0.624379166494131,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"معدةالصلار","معدة","الصلار","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معدةصدر","معدة","صدر","related","word","word",0.308995433663478,-0.353126756221826,0.644152288910211,0.288073661173063,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"معسكربيرة","معسكر","بيرة","unrelated","word","word",0.113880288026731,-0.0312507727994304,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"معسكرزوعة","معسكر","زوعة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معسكرقرية","معسكر","قرية","related","word","word",0.293586720422966,-0.907711560253419,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"معغفرالساموراي","معغفر","الساموراي","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معغفربهاع","معغفر","بهاع","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معفتشيذين","معفت","شيذين","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معفتيسأل","معفت","يسأل","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معمدالظرت","معمد","الظرت","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معمدالعالم","معمد","العالم","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معنرقنير","معنر","قنير","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معنرمتحف","معنر","متحف","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معنىأهمية","معنى","أهمية","related","word","word",0.46557025296994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"معنىشوكولاتة","معنى","شوكولاتة","unrelated","word","word",0.0826223385815445,-0.44977924555922,0.701544611503661,0.35077230575183,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"معنىغيجارة","معنى","غيجارة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مغرطةتحولث","مغرطة","تحولث","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مغرطةموسيقى","مغرطة","موسيقى","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مغفرةخيمل","مغفرة","خيمل","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مغفرةرحمة","مغفرة","رحمة","related","word","word",0.480924744432041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مغفرةقرص دواء","مغفرة","قرص دواء","unrelated","word","word",NA,0.0951297934132985,0.97932149394502,0.370148732365538,7,8,9,0,0.888888888888889,7,9,0,0.777777777777778,FALSE,FALSE,FALSE
"مغفلإدل","مغفل","إدل","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مغفلطويل","مغفل","طويل","unrelated","word","word",0.148384662216347,-0.475887732429107,0.69158947855794,0.141170111162037,24,26,26,1,1,24,26,1,0.923076923076923,FALSE,FALSE,FALSE
"مغفلغبي","مغفل","غبي","related","word","word",0.609934868642042,-0.733207909248452,0.409991774426532,0.0916769477833485,20,25,26,2,0.961538461538462,24,27,1,0.888888888888889,FALSE,FALSE,FALSE
"مغناطيسيالأمور المالتك","مغناطيسي","الأمور المالتك","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مغناطيسيترتيب","مغناطيسي","ترتيب","unrelated","word","word",0.13318421565111,-0.142439850031116,0.945954808835414,0.172706929059881,30,36,37,1,0.972972972972973,34,37,1,0.918918918918919,FALSE,FALSE,FALSE
"مغناطيسيكهربائي","مغناطيسي","كهربائي","related","word","word",0.501801652530047,-0.455605115357284,0.5956633933588,0.171953210251054,12,12,12,1,1,10,11,2,0.909090909090909,FALSE,FALSE,FALSE
"مغنيالملازم","مغني","الملازم","unrelated","word","word",0.104142314137421,-0.579244893345608,NA,NA,1,2,3,0,0.666666666666667,3,3,0,1,FALSE,FALSE,FALSE
"مغنيموسيقي او عازف","مغني","موسيقي او عازف","related","word","word",NA,1.56757806011581,1.5375721663071,0.581147653551919,7,7,8,0,0.875,6,7,1,0.857142857142857,FALSE,FALSE,FALSE
"مغنيميكانياك","مغني","ميكانياك","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفاجئةحول","مفاجئة","حول","unrelated","word","word",0.0961531416842939,-0.160398180563654,0.766636047385089,0.271046773904024,8,9,9,1,1,8,9,1,0.888888888888889,FALSE,FALSE,FALSE
"مفاجئةخبرك","مفاجئة","خبرك","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفاجئةخيبة الامل","مفاجئة","خيبة الامل","related","word","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفاجبكيجورع","مفاجبك","يجورع","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفاجبكيراقب","مفاجبك","يراقب","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفارقةساخر","مفارقة","ساخر","related","word","word",0.271055172839206,-0.303728204003507,0.67286725391901,0.194240045089512,12,14,15,1,0.933333333333333,15,16,0,0.9375,FALSE,FALSE,FALSE
"مفارقةضرس","مفارقة","ضرس","unrelated","word","word",0.102995253989885,NA,NA,NA,NA,1,1,0,1,1,1,0,1,FALSE,FALSE,NA
"مفارقةكابر","مفارقة","كابر","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفاروحكابر","مفاروح","كابر","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفاروحوصف","مفاروح","وصف","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفتاالانوين","مفتا","الانوين","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفتاحالمزل","مفتاح","المزل","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفتاحقفل","مفتاح","قفل","related","word","word",0.485505672309018,-0.18955308261851,1.36060102656435,0.32999422040286,17,18,20,1,0.9,18,20,1,0.9,FALSE,FALSE,FALSE
"مفتاحينهي","مفتاح","ينهي","unrelated","word","word",0.102693327554378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفتارقبة","مفتا","رقبة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفتشسلطة","مفتش","سلطة","unrelated","word","word",0.143893395391086,-0.721670133885332,0.165722748547671,0.0828613742738354,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"مفتشمفوض","مفتش","مفوض","related","word","word",0.397582220687151,-0.480126884903882,0.756281023889683,0.195270920705162,15,15,15,3,1,14,15,3,0.933333333333333,FALSE,FALSE,FALSE
"مفتشنوهد","مفتش","نوهد","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفجرجهاز ضبط الوقت","مفجر","جهاز ضبط الوقت","related","word","word",NA,0.993906511698617,NA,NA,1,2,2,0,1,1,2,0,0.5,FALSE,FALSE,FALSE
"مفجرروما","مفجر","روما","unrelated","word","word",0.121688045162413,-0.34026438442273,0.492809690058134,0.174234536837274,8,8,8,0,1,7,8,0,0.875,FALSE,FALSE,FALSE
"مفجرنشكة","مفجر","نشكة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفجيمنفجاب","مفجيم","نفجاب","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفهومالخرصر","مفهوم","الخرصر","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفهومتعريف","مفهوم","تعريف","related","word","word",0.311645024216666,NA,NA,NA,NA,1,1,0,1,1,1,0,1,FALSE,FALSE,NA
"مفهومجواز سفر","مفهوم","جواز سفر","unrelated","word","word",NA,-0.295282464107399,0.192567865320489,0.0962839326602447,4,4,4,1,1,4,4,1,1,FALSE,FALSE,FALSE
"مفيدفعال","مفيد","فعال","related","word","word",0.440109636359227,-0.309172919453736,0.358209140415373,0.126646056135357,8,9,10,0,0.9,10,10,0,1,FALSE,FALSE,FALSE
"مفيدوار","مفيد","وار","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مفيديدفن","مفيد","يدفن","unrelated","word","word",0.0883428413002804,-0.103628114569713,0.895474956159003,0.447737478079502,4,5,5,1,1,6,6,0,1,FALSE,FALSE,FALSE
"مقاطعةدفل","مقاطعة","دفل","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقاطعةقلادة","مقاطعة","قلادة","unrelated","word","word",0.0880309104869753,-0.73244954011363,0.0442619716295234,0.0312979402879226,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"مقاطعةمنطقة","مقاطعة","منطقة","related","word","word",0.451880174164073,-0.763346780346634,0.206254176924029,0.145843727151031,2,2,2,1,1,2,2,1,1,FALSE,FALSE,FALSE
"مقالجريدة","مقال","جريدة","related","word","word",0.536210166165833,-0.144600838350213,0.731500427676371,0.365750213838186,4,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"مقالشبح","مقال","شبح","unrelated","word","word",0.0855896152965154,-0.457080656444087,0.334856408819986,0.118389618700193,8,9,9,1,1,9,9,1,1,FALSE,FALSE,FALSE
"مقالهلكتة","مقال","هلكتة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقانالنظام","مقان","النظام","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقانسأربت","مقان","سأربت","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقاولهريمت","مقاوله","ريمت","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقاولهمفوض","مقاوله","مفوض","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقاومةتقييم","مقاومة","تقييم","unrelated","word","word",0.106876378817181,-0.665458691131269,0.220803544710336,0.110401772355168,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"مقاومةمنهال","مقاومة","منهال","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقاومةيقاوم","مقاومة","يقاوم","related","word","word",0.499928537938838,-0.137654196441813,0.592678533485287,0.342183110850643,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"مقدالاستدارة","مقدال","استدارة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقدالمعفت","مقدال","معفت","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقرفرعد","مقرف","رعد","unrelated","word","word",0.134550635290232,-0.803899475058709,0.462723323656946,0.267153435473656,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"مقرفقذرة","مقرف","قذرة","related","word","word",0.350259590582311,-0.830312454086312,0.299010058339043,0.211432039894522,2,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"مقرفمـة","مقرف","مـة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقزرعةفوساحسن","مقزرعة","فوساحسن","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقزرعةمعدن","مقزرعة","معدن","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقززاصاء","مقزز","اصاء","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقززالضغط","مقزز","الضغط","unrelated","word","word",0.121357392883368,-0.748169417939637,0.318143099522703,0.0711389597105245,20,25,26,2,0.961538461538462,25,26,2,0.961538461538462,FALSE,FALSE,FALSE
"مقززبشع","مقزز","بشع","related","word","word",0.452714006033802,-0.359104701835996,0.630741927803186,0.141038182682719,20,22,22,1,1,21,22,1,0.954545454545455,FALSE,FALSE,FALSE
"مقـسساحل","مقـس","ساحل","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقـسقائه","مقـس","قائه","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقسيحقنة","مقسي","حقنة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقسيوقظيرة","مقسي","وقظيرة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقطورةاليسترس","مقطورة","اليسترس","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقطورةشاحنة صغيرة","مقطورة","شاحنة صغيرة","related","word","word",NA,-0.432232414220961,0.659161536727964,0.233048796258844,8,10,10,0,1,8,10,0,0.8,FALSE,FALSE,FALSE
"مقطورةمحاولة","مقطورة","محاولة","unrelated","word","word",0.0741972386863305,-0.974225715343083,0.115323330589078,0.0815459090885553,2,2,3,0,0.666666666666667,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"مقفراقاهرية","مقفراق","اهرية","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقفراقعطر","مقفراق","عطر","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقفلسلاح المدفعية","مقفل","سلاح المدفعية","unrelated","word","word",NA,0.483059520990463,1.00411074947591,0.17750338000418,32,35,36,2,0.972222222222222,36,37,1,0.972972972972973,FALSE,FALSE,FALSE
"مقفلصلحة","مقفل","صلحة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"مقفلمغلق","مقفل","مغلق","related","word","word",0.663074818318008,-0.690512968725279,0.116786533372581,0.0583932666862906,4,6,6,0,1,5,5,1,1,FALSE,FALSE,FALSE
"مكانحربي","مكان","حربي","unrelated","word","word",0.0894934849528403,-0.133066489785226,0.953525217290892,0.203292259389557,22,24,25,1,0.96,24,25,1,0.96,FALSE,FALSE,FALSE
