"id_target","id_cue","type","target_type","cue_type","id_cosine"
"julime","mejan","nonword","nonword","nonword",NA
"katn","bukkr","nonword","nonword","nonword",NA
"telendsi","sandbuch","nonword","nonword","nonword",NA
"negane","rendkan","nonword","nonword","nonword",NA
"melengkade","inesektur","nonword","nonword","nonword",NA
"mengrgi","tiduyasebentar","nonword","nonword","nonword",NA
"grenis","pribnai","nonword","nonword","nonword",NA
"almpat","kenata","nonword","nonword","nonword",NA
"urs","nstensi","nonword","nonword","nonword",NA
"secaraumangsung","purhan","nonword","nonword","nonword",NA
"trad","buack","nonword","nonword","nonword",NA
"blgi","properah","nonword","nonword","nonword",NA
"rmisode","maaza","nonword","nonword","nonword",NA
"lendah","tanggungwuawab","nonword","nonword","nonword",NA
"galhu","buny","nonword","nonword","nonword",NA
"sahlah","kotana","nonword","nonword","nonword",NA
"kensilan","tempda","nonword","nonword","nonword",NA
"ermurai","perangkaanlunak","nonword","nonword","nonword",NA
"medana","meresst","nonword","nonword","nonword",NA
"pemugak","semar","nonword","nonword","nonword",NA
"katik","karaguer","nonword","nonword","nonword",NA
"kusung","jadin","nonword","nonword","nonword",NA
"otba","acks","nonword","nonword","nonword",NA
"pepipektif","terminfo","nonword","nonword","nonword",NA
"samajlekali","ritak","nonword","nonword","nonword",NA
"olahlega","rasan","nonword","nonword","nonword",NA
"kosinel","kuset","nonword","nonword","nonword",NA
"lepean","setuk","nonword","nonword","nonword",NA
"pembssi","pengmpatan","nonword","nonword","nonword",NA
"pemesstan","keisanan","nonword","nonword","nonword",NA
"herakopter","pembalasanluendam","nonword","nonword","nonword",NA
"golangnya","panggiann","nonword","nonword","nonword",NA
"tals","gulmrnur","nonword","nonword","nonword",NA
"bawanggkombai","jigasme","nonword","nonword","nonword",NA
"kuatah","memaeskan","nonword","nonword","nonword",NA
"teronnngan","kampon","nonword","nonword","nonword",NA
"gkama","ulta","nonword","nonword","nonword",NA
"monus","katner","nonword","nonword","nonword",NA
"permsiaan","menak","nonword","nonword","nonword",NA
"pemerannn","supeilan","nonword","nonword","nonword",NA
"snah","gilbal","nonword","nonword","nonword",NA
"masuciakal","rengkin","nonword","nonword","nonword",NA
"gy","bakis","nonword","nonword","nonword",NA
"takap","editis","nonword","nonword","nonword",NA
"munih","nongerian","nonword","nonword","nonword",NA
"sieuroma","memberashkan","nonword","nonword","nonword",NA
"recok","sarbu","nonword","nonword","nonword",NA
"peradahln","latir","nonword","nonword","nonword",NA
"pertunbekan","papuik","nonword","nonword","nonword",NA
"jaout","prodolen","nonword","nonword","nonword",NA
"loyakini","keterlemuan","nonword","nonword","nonword",NA
"laeru","hek","nonword","nonword","nonword",NA
"penghandlan","befer","nonword","nonword","nonword",NA
"pagrat","takap","nonword","nonword","nonword",NA
"mengumputnan","sehan","nonword","nonword","nonword",NA
"catasi","melanjlukan","nonword","nonword","nonword",NA
"tidarpadil","harthgkarun","nonword","nonword","nonword",NA
"merurek","morge","nonword","nonword","nonword",NA
"memengardii","meriekerjakan","nonword","nonword","nonword",NA
"vembilasi","emaman","nonword","nonword","nonword",NA
"wari","kanszair","nonword","nonword","nonword",NA
"wahata","kapon","nonword","nonword","nonword",NA
"haricsibur","beimang","nonword","nonword","nonword",NA
"kalju","kebenisan","nonword","nonword","nonword",NA
"mungwan","anaknmerempuan","nonword","nonword","nonword",NA
"sepafkbola","akkarelawan","nonword","nonword","nonword",NA
"arsiyak","senyik","nonword","nonword","nonword",NA
"loknter","lidatik","nonword","nonword","nonword",NA
"pedahing","kugo","nonword","nonword","nonword",NA
"esen","rore","nonword","nonword","nonword",NA
"setematika","sannngnya","nonword","nonword","nonword",NA
"mesawarsa","culvikan","nonword","nonword","nonword",NA
"pintmdmasuk","inbastri","nonword","nonword","nonword",NA
"menatatkan","dipeibukan","nonword","nonword","nonword",NA
"rther","manggi","nonword","nonword","nonword",NA
"sehang","choni","nonword","nonword","nonword",NA
"periaster","karmp","nonword","nonword","nonword",NA
"okus","gunah","nonword","nonword","nonword",NA
"abimminal","enca","nonword","nonword","nonword",NA
"betujrah","tamtkantor","nonword","nonword","nonword",NA
"pontang","menggairi","nonword","nonword","nonword",NA
"bubunan","teratkir","nonword","nonword","nonword",NA
"pengusiba","mengateran","nonword","nonword","nonword",NA
"ippi","rtama","nonword","nonword","nonword",NA
"pasp","petislati","nonword","nonword","nonword",NA
"definiku","anoza","nonword","nonword","nonword",NA
"menghuar","rolto","nonword","nonword","nonword",NA
"paliang","memasurean","nonword","nonword","nonword",NA
"univerastas","insip","nonword","nonword","nonword",NA
"pemariran","tangat","nonword","nonword","nonword",NA
"jengfit","semitur","nonword","nonword","nonword",NA
"kaween","ginya","nonword","nonword","nonword",NA
"papang","tidaicbiasa","nonword","nonword","nonword",NA
"galatei","kelalaran","nonword","nonword","nonword",NA
"kaskl","mempaki","nonword","nonword","nonword",NA
"masot","albah","nonword","nonword","nonword",NA
"lomem","membuya","nonword","nonword","nonword",NA
"menguneth","hnsok","nonword","nonword","nonword",NA
"copiac","trtui","nonword","nonword","nonword",NA
"ehe","ligaah","nonword","nonword","nonword",NA
"meerlis","nogur","nonword","nonword","nonword",NA
"berjmban","mempernembangkan","nonword","nonword","nonword",NA
"eksekuke","brsho","nonword","nonword","nonword",NA
"membelandekan","tablik","nonword","nonword","nonword",NA
"dito","rejamen","nonword","nonword","nonword",NA
"tidahpberguna","saasran","nonword","nonword","nonword",NA
"ganggi","prri","nonword","nonword","nonword",NA
"inrok","teknolahi","nonword","nonword","nonword",NA
"wahata","yurisdmesi","nonword","nonword","nonword",NA
"prlledur","tomia","nonword","nonword","nonword",NA
"kemamen","qiuran","nonword","nonword","nonword",NA
"matantri","kestatan","nonword","nonword","nonword",NA
"inalrmasi","lisn","nonword","nonword","nonword",NA
"esara","ladngna","nonword","nonword","nonword",NA
"kekangkinan","abek","nonword","nonword","nonword",NA
"klaun","pertimangan","nonword","nonword","nonword",NA
"keluarun","delang","nonword","nonword","nonword",NA
"pichu","generamir","nonword","nonword","nonword",NA
"kakul","penutuang","nonword","nonword","nonword",NA
"ekstrik","lekot","nonword","nonword","nonword",NA
"sentpieter","wancu","nonword","nonword","nonword",NA
"telmng","menyikpahi","nonword","nonword","nonword",NA
"piny","ptakson","nonword","nonword","nonword",NA
"mekaual","rali","nonword","nonword","nonword",NA
"kesasaian","gosinyur","nonword","nonword","nonword",NA
"reiii","kejahanyn","nonword","nonword","nonword",NA
"laschan","heling","nonword","nonword","nonword",NA
"mengakse","atare","nonword","nonword","nonword",NA
"mailarakat","mengirah","nonword","nonword","nonword",NA
"perusahamp","baed","nonword","nonword","nonword",NA
"cofflat","diycini","nonword","nonword","nonword",NA
"pahiran","lukir","nonword","nonword","nonword",NA
"pemberiatgdaya","menginuankan","nonword","nonword","nonword",NA
"mausluk","kombutasi","nonword","nonword","nonword",NA
"ketkngan","menyelmpatkan","nonword","nonword","nonword",NA
"hariuk","knolusi","nonword","nonword","nonword",NA
"romatiis","kerujanan","nonword","nonword","nonword",NA
"menunjkakan","olonya","nonword","nonword","nonword",NA
"milipar","herbt","nonword","nonword","nonword",NA
"darmah","lomeng","nonword","nonword","nonword",NA
"selamasqtinggal","enel","nonword","nonword","nonword",NA
"kinia","pengantidwpria","nonword","nonword","nonword",NA
"tiesan","mongf","nonword","nonword","nonword",NA
"fantuntis","atin","nonword","nonword","nonword",NA
"meloamat","natir","nonword","nonword","nonword",NA
"pickh","keelawatiran","nonword","nonword","nonword",NA
"seha","luareuiasa","nonword","nonword","nonword",NA
"kojar","berjeji","nonword","nonword","nonword",NA
"hadibo","amlai","nonword","nonword","nonword",NA
"pasau","assu","nonword","nonword","nonword",NA
"refltasi","leegian","nonword","nonword","nonword",NA
"rotiwesi daging","kotoga","nonword","nonword","nonword",NA
"konecti","tidaspberguna","nonword","nonword","nonword",NA
"buata","keool","nonword","nonword","nonword",NA
"mengikangi","singgu","nonword","nonword","nonword",NA
"terkentu","gavi","nonword","nonword","nonword",NA
"padaeikhirnya","angpki","nonword","nonword","nonword",NA
"aiheseni","peringatanuvahunan","nonword","nonword","nonword",NA
"pebrilah","angkatan lrot","nonword","nonword","nonword",NA
"tiga kalzulipat","tunjn","nonword","nonword","nonword",NA
"carbang","ggami","nonword","nonword","nonword",NA
"terakhwa","raynn","nonword","nonword","nonword",NA
"zepan","meongang","nonword","nonword","nonword",NA
"suzuek","rst","nonword","nonword","nonword",NA
"olm","kelebaran","nonword","nonword","nonword",NA
"memerivea","asdorin","nonword","nonword","nonword",NA
"muli","mayonetas","nonword","nonword","nonword",NA
"abwerd","annus","nonword","nonword","nonword",NA
"medamani","seersta","nonword","nonword","nonword",NA
"tahamilan","seha","nonword","nonword","nonword",NA
"sepusa","telaliang","nonword","nonword","nonword",NA
"armadaiiapal","ecuangan","nonword","nonword","nonword",NA
"senjnga","kekacabrn","nonword","nonword","nonword",NA
"hauta","pearahanlahan","nonword","nonword","nonword",NA
"kaprinal","pengunemi","nonword","nonword","nonword",NA
"medana","meailak","nonword","nonword","nonword",NA
"hireogen","alkai","nonword","nonword","nonword",NA
"mengharasman","homera","nonword","nonword","nonword",NA
"telapaang","kenis","nonword","nonword","nonword",NA
"berkemon","dutalkesar","nonword","nonword","nonword",NA
"muli","bersquar","nonword","nonword","nonword",NA
"penyayir","pengelizaan","nonword","nonword","nonword",NA
"menghianng","pecurtang","nonword","nonword","nonword",NA
"mencnyik","mordl","nonword","nonword","nonword",NA
"cenara","ssara","nonword","nonword","nonword",NA
"ribang","amndir","nonword","nonword","nonword",NA
"sibius","matappuitan","nonword","nonword","nonword",NA
"strollri","faya","nonword","nonword","nonword",NA
"guif","pendad","nonword","nonword","nonword",NA
"beanta","keraesan","nonword","nonword","nonword",NA
"okhaber","penynma","nonword","nonword","nonword",NA
"terimayeasih","pencursen","nonword","nonword","nonword",NA
"iksin","pengadrman","nonword","nonword","nonword",NA
"aksir","luru","nonword","nonword","nonword",NA
"keponakalvlakilaki","cainng","nonword","nonword","nonword",NA
"paliang","paraovid","nonword","nonword","nonword",NA
"temaik","menyedsa","nonword","nonword","nonword",NA
"kepribadann","ndudari","nonword","nonword","nonword",NA
"bangeman","etkup","nonword","nonword","nonword",NA
"cendh","meniub","nonword","nonword","nonword",NA
"leccoon","soaj","nonword","nonword","nonword",NA
"glmial","ferimena","nonword","nonword","nonword",NA
"kocatitusi","penerissan","nonword","nonword","nonword",NA
"taum","meredohkan","nonword","nonword","nonword",NA
"madinan","tetrambat","nonword","nonword","nonword",NA
"burunmrupa","urenan","nonword","nonword","nonword",NA
"stasshn","maramin","nonword","nonword","nonword",NA
"kllaik","beroworasi","nonword","nonword","nonword",NA
"mengaga","teleitop","nonword","nonword","nonword",NA
"ilkan","tetok","nonword","nonword","nonword",NA
"kathar","akhickya","nonword","nonword","nonword",NA
"mungwan","iani","nonword","nonword","nonword",NA
"hiku","pengoral","nonword","nonword","nonword",NA
"telebin","maapi","nonword","nonword","nonword",NA
"sempsona","lato","nonword","nonword","nonword",NA
"mojol","stasan","nonword","nonword","nonword",NA
"pemelihagran","kanas","nonword","nonword","nonword",NA
"paik","maelikat","nonword","nonword","nonword",NA
"kompnker","terjnai","nonword","nonword","nonword",NA
"pekemua","mounet","nonword","nonword","nonword",NA
"waenkota","periyan","nonword","nonword","nonword",NA
"ketum","pehaustakaan","nonword","nonword","nonword",NA
"berlliar","ancamata","nonword","nonword","nonword",NA
"hentik","tempatlserlindung","nonword","nonword","nonword",NA
"peluruluendali","hatl","nonword","nonword","nonword",NA
"strusuur","rahanna","nonword","nonword","nonword",NA
"cadean","kacileri","nonword","nonword","nonword",NA
"diwaktur","krca","nonword","nonword","nonword",NA
"kaoter","beepaku","nonword","nonword","nonword",NA
"lemaamlembut","melengkatkan","nonword","nonword","nonword",NA
"peramprjan","pathemen","nonword","nonword","nonword",NA
"blla","habatiba","nonword","nonword","nonword",NA
"pengplahuan","membint","nonword","nonword","nonword",NA
"menyusa","tidauanyaman","nonword","nonword","nonword",NA
"konfirissi","ariss","nonword","nonword","nonword",NA
"pelas","kegunangan","nonword","nonword","nonword",NA
"agasa","mimpawburuk","nonword","nonword","nonword",NA
"keatlakaan","fla","nonword","nonword","nonword",NA
"kards","menentnkan","nonword","nonword","nonword",NA
"baikara","jelan","nonword","nonword","nonword",NA
"perllik","mengjatung","nonword","nonword","nonword",NA
"penggairi","gudangbaenjata","nonword","nonword","nonword",NA
"memboni","laping","nonword","nonword","nonword",NA
"jurulgotret","bijaanya","nonword","nonword","nonword",NA
"kekerjman","nippa","nonword","nonword","nonword",NA
"egahs","nurupa","nonword","nonword","nonword",NA
"keshpat","ganggal","nonword","nonword","nonword",NA
"inspironi","inteakasional","nonword","nonword","nonword",NA
"brng","kejadiba","nonword","nonword","nonword",NA
"alrei","laeck","nonword","nonword","nonword",NA
"protbaipe","erp","nonword","nonword","nonword",NA
"sangen","tipsul","nonword","nonword","nonword",NA
"hitong","bekir","nonword","nonword","nonword",NA
"mengharasman","kapadkselam","nonword","nonword","nonword",NA
"oksimon","sangen","nonword","nonword","nonword",NA
"kanil","rurth","nonword","nonword","nonword",NA
"kentasi","coleri","nonword","nonword","nonword",NA
"kebearaan","tereakan","nonword","nonword","nonword",NA
"rhasik","ketidaseampuan","nonword","nonword","nonword",NA
"tengmulam","komellial","nonword","nonword","nonword",NA
"kaliett","gamandan","nonword","nonword","nonword",NA
"roga","sofin","nonword","nonword","nonword",NA
"vov","rarbasa","nonword","nonword","nonword",NA
"bertinack","kerengkinan","nonword","nonword","nonword",NA
"kepasaran","seuch","nonword","nonword","nonword",NA
"ippi","punai","nonword","nonword","nonword",NA
"micrak","fashionaene","nonword","nonword","nonword",NA
"memidia","tokil","nonword","nonword","nonword",NA
"hari ulanggrahun","meyal","nonword","nonword","nonword",NA
"devamber","bekukel","nonword","nonword","nonword",NA
"artihkri","garns","nonword","nonword","nonword",NA
"bimbogis","bahasamnnggris","nonword","nonword","nonword",NA
"pihit","piratoda","nonword","nonword","nonword",NA
"spagopi","tenggoelkan","nonword","nonword","nonword",NA
"meaft","racko","nonword","nonword","nonword",NA
"watcr","mitoin","nonword","nonword","nonword",NA
"membalra","krutit","nonword","nonword","nonword",NA
"menyalang","modeer","nonword","nonword","nonword",NA
"sedejiana","pratil","nonword","nonword","nonword",NA
"lefikan","pakun","nonword","nonword","nonword",NA
"pachor","sejangah","nonword","nonword","nonword",NA
"mingnaan","siepasi","nonword","nonword","nonword",NA
"punila","meonal","nonword","nonword","nonword",NA
"papat","rjam","nonword","nonword","nonword",NA
"emosnynal","bolanpasket","nonword","nonword","nonword",NA
"petu","juaralistik","nonword","nonword","nonword",NA
"kecepankn","menumppi","nonword","nonword","nonword",NA
"tetier","rbah","nonword","nonword","nonword",NA
"kemarannn","pendahgaran","nonword","nonword","nonword",NA
"gaakah","dide","nonword","nonword","nonword",NA
"selalah","bicur","nonword","nonword","nonword",NA
"ndu","aktode","nonword","nonword","nonword",NA
"mengincastasikan","erlihan","nonword","nonword","nonword",NA
"uju","witif","nonword","nonword","nonword",NA
"evaleksi","menunjamkan","nonword","nonword","nonword",NA
