pl_cue,pl_target,type,cue_type,target_type,pl_cosine
małga,maceu,nonword,nonword,nonword,
pręst,michwalstwo,nonword,nonword,nonword,
ciekre,amć,nonword,nonword,nonword,
strzenny,zamiępamiesz,nonword,nonword,nonword,
silki,trałdy,nonword,nonword,nonword,
wypin,przyjturować,nonword,nonword,nonword,
sudź paldowa,hodre,nonword,nonword,nonword,
zdolnować,klnęnt,nonword,nonword,nonword,
tamtka,trugnąć,nonword,nonword,nonword,
momą,obowiąbiać,nonword,nonword,nonword,
zawiekiej,miłanie,nonword,nonword,nonword,
ashka,syrzaj,nonword,nonword,nonword,
orienwy,poacon,nonword,nonword,nonword,
slufka,rimieszowany,nonword,nonword,nonword,
mizistwarny,zmobi,nonword,nonword,nonword,
perma,syścid,nonword,nonword,nonword,
pobeznieś,eleskotki,nonword,nonword,nonword,
matebula,boista,nonword,nonword,nonword,
ogroczyzna,eksgwiazdować,nonword,nonword,nonword,
uziew,kwardal,nonword,nonword,nonword,
dzios,nowonieć,nonword,nonword,nonword,
donac,wiastka,nonword,nonword,nonword,
donbisk,dzieknicia,nonword,nonword,nonword,
mco,wstrząsamowity,nonword,nonword,nonword,
mknięty,czaroszesz,nonword,nonword,nonword,
obserwaszyng,burga,nonword,nonword,nonword,
konschlarzny,broby,nonword,nonword,nonword,
w porząuczą,colisko,nonword,nonword,nonword,
ruzech,akletywać,nonword,nonword,nonword,
dziewmywać,rę,nonword,nonword,nonword,
jerdynawej,prędkłem,nonword,nonword,nonword,
instrict,miżać,nonword,nonword,nonword,
nienawicjusz,udinie,nonword,nonword,nonword,
stwopliwość,widerwał,nonword,nonword,nonword,
bedowiny,pokochem,nonword,nonword,nonword,
prychowny,politrów,nonword,nonword,nonword,
karchi,tworny,nonword,nonword,nonword,
dzialas,merawny,nonword,nonword,nonword,
mogra,pruwidzić śledkhardt,nonword,nonword,nonword,
orkiemień,ropiętna,nonword,nonword,nonword,
pormia,jąchliwy,nonword,nonword,nonword,
zwyobrony,cwadać,nonword,nonword,nonword,
witrorny,instancaj,nonword,nonword,nonword,
wykształminować,gadnąć,nonword,nonword,nonword,
ponialnić,medaność,nonword,nonword,nonword,
froka,owsz,nonword,nonword,nonword,
prowed,uwanić,nonword,nonword,nonword,
pokachów,mutadzie,nonword,nonword,nonword,
okrenny,wyposaniach,nonword,nonword,nonword,
buśleń,onk,nonword,nonword,nonword,
krorzkew,dziejka,nonword,nonword,nonword,
czet,czyszty,nonword,nonword,nonword,
kryciemny,zmartryczność,nonword,nonword,nonword,
opij,bilny,nonword,nonword,nonword,
minuj,reliwach,nonword,nonword,nonword,
angietrwasz,wyczerka,nonword,nonword,nonword,
groda,zadat,nonword,nonword,nonword,
bisizm,niepokuter,nonword,nonword,nonword,
uśmienimowy,medo,nonword,nonword,nonword,
rakie,rga,nonword,nonword,nonword,
moson,maktem,nonword,nonword,nonword,
majeludn,wypostrza,nonword,nonword,nonword,
smat,zagłenici,nonword,nonword,nonword,
płytaskwą,krsi,nonword,nonword,nonword,
reporskim,niemiczny,nonword,nonword,nonword,
zatowiec,chciezeć zymuczny,nonword,nonword,nonword,
kaczwora,kapitaśmach,nonword,nonword,nonword,
muleb,któny,nonword,nonword,nonword,
rasparta,klowce,nonword,nonword,nonword,
arseczyc,konstyturiam,nonword,nonword,nonword,
dziewnologia,udźwiorny,nonword,nonword,nonword,
rozczy,cholky,nonword,nonword,nonword,
trotwyć,szantara,nonword,nonword,nonword,
twiejszy,rozuciach,nonword,nonword,nonword,
kontkasz,kondrei,nonword,nonword,nonword,
dyplant,pasznica,nonword,nonword,nonword,
nępny,zmietegia,nonword,nonword,nonword,
piosenling,gobi,nonword,nonword,nonword,
kodłowca,słysizm,nonword,nonword,nonword,
rozwakiem,kutiba,nonword,nonword,nonword,
obiefi,mirat,nonword,nonword,nonword,
sabójdzisz,bezpomośnio,nonword,nonword,nonword,
kostrada,znokcie,nonword,nonword,nonword,
węnizm,tynaś,nonword,nonword,nonword,
katniej,mupeje,nonword,nonword,nonword,
linga,utrzywyny,nonword,nonword,nonword,
odwadzic,pałgasek,nonword,nonword,nonword,
zebertać,połąostatnie,nonword,nonword,nonword,
lekwa,skryliwy,nonword,nonword,nonword,
harzak,polimieszka,nonword,nonword,nonword,
zrietta,badajesz,nonword,nonword,nonword,
gwiazadkowany,munoi,nonword,nonword,nonword,
licjan,koncentrowaćszczyt,nonword,nonword,nonword,
bezfruszny,skrecja,nonword,nonword,nonword,
niedomorny,wytlefować,nonword,nonword,nonword,
kroga,wszechny,nonword,nonword,nonword,
polowadzasz,pujtacja,nonword,nonword,nonword,
arabo,meni,nonword,nonword,nonword,
kadon,nalusznik,nonword,nonword,nonword,
kięki,komeżysz,nonword,nonword,nonword,
kłatra,tałem,nonword,nonword,nonword,
porka,sutrywać sit,nonword,nonword,nonword,
alkonież,otrzytować,nonword,nonword,nonword,
dułów,odłękować,nonword,nonword,nonword,
mires,proter,nonword,nonword,nonword,
komścij,transcjalista,nonword,nonword,nonword,
dzienaja,odbżarać,nonword,nonword,nonword,
wciąność,słańca,nonword,nonword,nonword,
zbiortać,pozocząc,nonword,nonword,nonword,
senand,stpu,nonword,nonword,nonword,
prowariat,imponoksięż,nonword,nonword,nonword,
pomnieli,zwymar,nonword,nonword,nonword,
wszyski,kryitą,nonword,nonword,nonword,
kilostej,właścignąć,nonword,nonword,nonword,
głaszcie,czonebeczony,nonword,nonword,nonword,
jedia,błób,nonword,nonword,nonword,
cedzaj,enzy,nonword,nonword,nonword,
współsłuchanie,stripsymalny,nonword,nonword,nonword,
pierwiew,niebótwo,nonword,nonword,nonword,
indiachrować,poicie,nonword,nonword,nonword,
milba,wiak,nonword,nonword,nonword,
gotościo,kapatka,nonword,nonword,nonword,
owiet indziej,niszczyna,nonword,nonword,nonword,
ambuczom,rms,nonword,nonword,nonword,
tysie,pigniony,nonword,nonword,nonword,
wratrzysz,patien,nonword,nonword,nonword,
jacu,sagrzany,nonword,nonword,nonword,
kompledłeś,rozgnieśćrowanie,nonword,nonword,nonword,
ciwił,sifronta,nonword,nonword,nonword,
urochać,prokwencja,nonword,nonword,nonword,
korcowasznitwo,zwieler,nonword,nonword,nonword,
niewystrzeny,rocztywny,nonword,nonword,nonword,
ślidlu,szułpit,nonword,nonword,nonword,
digolśniewanie,niegrzeczwiedliwy,nonword,nonword,nonword,
zasow,fikny,nonword,nonword,nonword,
nitelki,powiśnio,nonword,nonword,nonword,
błeak,sugniarz,nonword,nonword,nonword,
uścionek,gazechce,nonword,nonword,nonword,
eksnard,batastal,nonword,nonword,nonword,
reumarła,słotrzony,nonword,nonword,nonword,
gwiazny,spontecznie,nonword,nonword,nonword,
lazastęp,absurkwentny,nonword,nonword,nonword,
regresma,pokrew,nonword,nonword,nonword,
gnoza,cimyślnie,nonword,nonword,nonword,
alm,dzibuwiony,nonword,nonword,nonword,
lemoyoshida,unt,nonword,nonword,nonword,
dziesięgać,tytakija,nonword,nonword,nonword,
wotny,f lortmie,nonword,nonword,nonword,
razek,dziedzińdził,nonword,nonword,nonword,
piął,scraon,nonword,nonword,nonword,
zachwysny,dezwarsztacja,nonword,nonword,nonword,
piramistrzy,komiłach,nonword,nonword,nonword,
autolizm,strzeria,nonword,nonword,nonword,
baltorki,prosztor,nonword,nonword,nonword,
żerać,iek,nonword,nonword,nonword,
dotknęca,czertycznie,nonword,nonword,nonword,
pacik,colja,nonword,nonword,nonword,
nilem,perspektychrystny,nonword,nonword,nonword,
cynadzia,śmierżenie,nonword,nonword,nonword,
rzeczywidziej,gwałno,nonword,nonword,nonword,
konkerfild,wifry,nonword,nonword,nonword,
schina,spist,nonword,nonword,nonword,
biliot,silgość,nonword,nonword,nonword,
głet,łem,nonword,nonword,nonword,
mięstracz,celanż,nonword,nonword,nonword,
charda,azegib,nonword,nonword,nonword,
strzebasada,zgwałtycki,nonword,nonword,nonword,
pobrok,pomaumieszczowy,nonword,nonword,nonword,
fri moldy,powiecjach,nonword,nonword,nonword,
sukbom,czewspółnie,nonword,nonword,nonword,
skuno,kło,nonword,nonword,nonword,
skink,dynazłam,nonword,nonword,nonword,
pojtazt,wieszly,nonword,nonword,nonword,
skarnić,przestrawasz,nonword,nonword,nonword,
opsten,założebrach,nonword,nonword,nonword,
wrodpakowo,przeki,nonword,nonword,nonword,
stazim,perjotka,nonword,nonword,nonword,
filidziecka,podpiciel,nonword,nonword,nonword,
loia,lejesznie,nonword,nonword,nonword,
drakin,zaszczęcie,nonword,nonword,nonword,
hosco,stuwać,nonword,nonword,nonword,
mys,międium,nonword,nonword,nonword,
zmichanie,skomca,nonword,nonword,nonword,
zośpiewać,rzye,nonword,nonword,nonword,
czopić,jawił,nonword,nonword,nonword,
skonminal,prezysnie,nonword,nonword,nonword,
sponnica,ściewadzić,nonword,nonword,nonword,
nachenny,fiespresowanie,nonword,nonword,nonword,
nałeś,psycholorzysz,nonword,nonword,nonword,
uki,kowtaj,nonword,nonword,nonword,
batić sim,wieciach,nonword,nonword,nonword,
newnierz,dziejemny,nonword,nonword,nonword,
zninik,zukastyczny,nonword,nonword,nonword,
incydent,prędkość,unrelated,word,word,0.0519353808141075
eskortować,system,unrelated,word,word,0.0930598441751639
dom,kazanie,unrelated,word,word,0.134231361622331
tłum,emocjonalny,unrelated,word,word,0.134591821073647
klub,teoria,unrelated,word,word,0.0983702040694381
czar,podpis,unrelated,word,word,0.135300567652379
pokój,inspiracja,unrelated,word,word,0.10032994252943
drink,spotkanie,unrelated,word,word,0.117053650732834
dziewczyna,pragnienie,unrelated,word,word,0.139565773242588
szlachetny,ćwiczenie,unrelated,word,word,0.0796042902756404
budowa,minuta,unrelated,word,word,0.118496222192089
guz,podstawowa,unrelated,word,word,0.135400364025371
śledzić,siła,unrelated,word,word,0.0901773215561173
nawigacja,malarz,unrelated,word,word,0.0638058991595773
zło,ciężarówka,unrelated,word,word,0.141832220273652
zwycięstwo,samolubny,unrelated,word,word,0.133897222726202
chronić,zabieg,unrelated,word,word,0.122377169578658
odwaga,szantaż,unrelated,word,word,0.14194077151764
postęp,dziedziczyć,unrelated,word,word,0.0969953042493497
podobny,muzyka,unrelated,word,word,0.13425338210275
brzdęk,brat,unrelated,word,word,0.126203659777342
chirurg,dostarczyć,unrelated,word,word,0.0634161363796052
dobroczynność,szczur,unrelated,word,word,0.115162052406669
zardzewiały,rozwój,unrelated,word,word,0.112102674113662
zdrowie,opis,unrelated,word,word,0.0738679258331409
wpływ,talerz,unrelated,word,word,0.0719347697297696
użyteczny,blizna,unrelated,word,word,0.0858890867864486
zbiornik,fantazja,unrelated,word,word,0.0981786972939761
opisać,kwiat,unrelated,word,word,0.118668300477721
nadzieja,szeroki,unrelated,word,word,0.0548626709676059
poczta,wodór,unrelated,word,word,0.101521713568089
moc,śnić,unrelated,word,word,0.113185339194077
swobodnie,umiejętność,unrelated,word,word,0.145235298692403
wystraszyć,sok,unrelated,word,word,0.0962730568208623
dyplom,sonda,unrelated,word,word,0.120962520439431
rzymski,eksplozja,unrelated,word,word,0.0278803127034763
zatoka,przeznaczenie,unrelated,word,word,0.124091146534057
kask,analiza,unrelated,word,word,0.066281109461775
węgiel,masaż,unrelated,word,word,0.136679458525673
wskazać,idiota,unrelated,word,word,0.131041309451532
zbadać,spokojny,unrelated,word,word,0.120153124265373
mleko,odcinek,unrelated,word,word,0.11031371945863
wspinanie,wrażliwy,unrelated,word,word,0.140705207275846
uczestnik,naciskać,unrelated,word,word,0.0287586293548159
tuńczyk,zniszczenie,unrelated,word,word,0.0547417923791507
regionalny,mdłości,unrelated,word,word,0.142056088153448
krótki,stale,unrelated,word,word,0.058862542757812
żelazo,niedziela,unrelated,word,word,0.1393151973536
gotówka,biologiczny,unrelated,word,word,0.138316237516809
aspiryna,czarny,unrelated,word,word,0.0530689798221937
wzgórze,pensja,unrelated,word,word,0.109533758508231
niezbędny,przyjaźń,unrelated,word,word,0.138359529732347
morze,szef,unrelated,word,word,0.0390940024331251
czosnek,ameryka,unrelated,word,word,0.116319511012557
postać,czyn,unrelated,word,word,0.13877190345582
obraz,autobus,unrelated,word,word,0.128397318155473
autograf,paliwo,unrelated,word,word,0.0974935910280326
reguła,niebieski,unrelated,word,word,0.0732804461893066
naciskać,słońce,unrelated,word,word,0.0310871127147219
wiewiórka,ostatecznie,unrelated,word,word,0.132870327550708
zanieczyszczenie,sypialnia,unrelated,word,word,0.0716059338032319
kotwica,piwo,unrelated,word,word,0.144993329690227
pirat,świadectwo,unrelated,word,word,0.121720792774773
aukcja,oczywiście,unrelated,word,word,0.120174203459637
geniusz,centymetr,unrelated,word,word,0.146497172332962
kupić,gorączka,unrelated,word,word,0.0786033512209914
stać,zadek,unrelated,word,word,0.14192505689513
smak,świeca,unrelated,word,word,0.111081382583816
głaz,zniknięcie,unrelated,word,word,0.0673473755740589
mocno,rozsądny,unrelated,word,word,0.13965977005906
dzwonić,sałatka,unrelated,word,word,0.122951636022602
lalka,łączyć,unrelated,word,word,0.125507460660832
zwyczajny,ostatnio,unrelated,word,word,0.117429023286946
zombi,weryfikować,unrelated,word,word,0.0436738983911989
przyczepa,polityczny,unrelated,word,word,0.119637661681557
cynamon,ropa,unrelated,word,word,0.112863788571982
czysty,samuraj,unrelated,word,word,0.0605356120274122
poeta,gwizdek,unrelated,word,word,0.0713695267603813
autor,różny,unrelated,word,word,0.103747732939664
motyw,ogrodzenie,unrelated,word,word,0.0900431804266638
inżynier,autorytet,unrelated,word,word,0.112310303477681
chemiczny,chwała,unrelated,word,word,0.0927184479482902
anarchia,mikroskop,unrelated,word,word,0.0782206080201918
młodzież,wątroba,unrelated,word,word,0.144331904771009
inspektor,wieczór,unrelated,word,word,0.0816701179726757
wycieczka,wierzyć,unrelated,word,word,0.134895187354636
podrzeć,powierzchnia,unrelated,word,word,0.135011401301022
żywy,reaktor,unrelated,word,word,0.141480720559432
grypa,łóżko,unrelated,word,word,0.129332799745575
karmić,słoneczny,unrelated,word,word,0.116722278690111
wewnętrzny,sukienka,unrelated,word,word,0.0488360634763997
meta,finansowanie,unrelated,word,word,0.1352807164578
relacja,jeść,unrelated,word,word,0.0989334470039887
wszechświat,młody,unrelated,word,word,0.129778391079876
warsztat,intuicja,unrelated,word,word,0.110357173661868
chwalebny,ryba,unrelated,word,word,0.106067454406261
wytrzymały,ceremonia,unrelated,word,word,0.0750730759286661
kokaina,przyjemny,unrelated,word,word,0.137206923169509
osoba,potroić,unrelated,word,word,0.104168940319811
analityk,ciasto,unrelated,word,word,0.0530959397542453
trzymać,kryzys,unrelated,word,word,0.109017229858753
nielegalny,nóż,unrelated,word,word,0.0958736820036759
krzew,morderca,unrelated,word,word,0.146654153306138
keczup,przeszłość,unrelated,word,word,0.147676855340356
reklama,jezioro,unrelated,word,word,0.0658740989436466
ambasada,wyżej,unrelated,word,word,0.0436726868906579
biegunka,tata,unrelated,word,word,0.114858217529074
południe,wyborca,unrelated,word,word,0.113523408191465
strażnik,spór,unrelated,word,word,0.114351537997077
wyjaśnienie,zawsze,unrelated,word,word,0.133072370901528
krytyczny,harmonia,unrelated,word,word,0.0749147147034864
może,niesamowity,unrelated,word,word,0.117384357190468
wybierać,syn,unrelated,word,word,0.118492421488183
częstotliwość,uścisk,unrelated,word,word,0.115691816562191
cichy,ministerstwo,unrelated,word,word,0.110957756447469
wiatr,prośba,unrelated,word,word,0.120526616036275
naiwny,ząb,unrelated,word,word,0.131454135471348
księżyc,przysięga,unrelated,word,word,0.131060383702774
wątpliwość,akapit,unrelated,word,word,0.118502643723761
liga,sos,unrelated,word,word,0.0867930013836601
wdzięczny,efekt,unrelated,word,word,0.0852307371259249
detonator,rozbój,unrelated,word,word,0.133524819924532
normalnie,srebrny,unrelated,word,word,0.134954973904853
pacyfik,upiorny,unrelated,word,word,0.101716094971668
chemia,tam,unrelated,word,word,0.149097284457829
podróbka,drapieżnik,unrelated,word,word,0.0740331162434945
popularny,łazienka,unrelated,word,word,0.0956653756074271
dowcipny,zamówienie,unrelated,word,word,0.11084949527406
współczujący,królestwo,unrelated,word,word,0.132984597024856
zmiana,elegancki,unrelated,word,word,0.096790165312185
pająk,autostrada,unrelated,word,word,0.0427697498596984
inspirować,czwarty,unrelated,word,word,0.0965761004294436
klucz,erekcja,unrelated,word,word,0.0695237087111794
przysięgać,teatr,unrelated,word,word,0.0748810445872296
przyjęcie,prawidłowy,unrelated,word,word,0.086511122887181
porywacz,bijatyka,unrelated,word,word,0.143880584055031
nagrywać,pasja,unrelated,word,word,0.134851863358249
waszyngton,brzuszny,unrelated,word,word,0.134082569335306
pociąg,dolar,unrelated,word,word,0.148076126238763
wino,gruby,unrelated,word,word,0.114639640460072
moc,plastik,unrelated,word,word,0.130479790368721
kredyt,nieszczęście,unrelated,word,word,0.0925994048508429
kochanka,uwięzienie,unrelated,word,word,0.122614771992705
błoto,ostateczny,unrelated,word,word,0.131471016703323
sieć,pistolet,unrelated,word,word,0.0586369824963854
tytoń,impreza,unrelated,word,word,0.0254118917111325
dramat,lizać,unrelated,word,word,0.084027438265433
profil,kawa,unrelated,word,word,0.0891286270660062
ładny,kolano,unrelated,word,word,0.110405124035458
mąż,mgła,unrelated,word,word,0.125913665757199
głos,motel,unrelated,word,word,0.0912173184266956
kolacja,manipulować,unrelated,word,word,0.106205748727665
lesbijka,otwór,unrelated,word,word,0.0875849479331577
nowoczesny,informator,unrelated,word,word,0.145291735341737
orkiestra,sklep,unrelated,word,word,0.111303620463581
koszykówka,maksymalny,unrelated,word,word,0.124844320141437
kelner,zabić,unrelated,word,word,0.0732971556175579
tarcza,pogrzeb,unrelated,word,word,0.0639087619446592
teraz,przedmiot,unrelated,word,word,0.143085644820304
zrozumieć,śnieg,unrelated,word,word,0.0826600071070556
suma,kciuk,unrelated,word,word,0.140625354204288
najemnik,energia,unrelated,word,word,0.122590385144405
cześć,komitet,unrelated,word,word,0.0821889864339614
biskup,zamknięty,unrelated,word,word,0.106680231686663
szpital,piasek,unrelated,word,word,0.0712947978741249
wyobraźnia,sędzia,unrelated,word,word,0.142984694851431
brudny,więzienie,unrelated,word,word,0.10431109102649
funt,wierny,unrelated,word,word,0.108254166587013
pasażer,uczciwość,unrelated,word,word,0.065528037184069
trzeźwy,wiersz,unrelated,word,word,0.11349930450646
gęś,podejrzany,unrelated,word,word,0.109753589768976
kolonia,sport,unrelated,word,word,0.0920265442293564
karabin,cyrk,unrelated,word,word,0.142262952225247
droga,lipiec,unrelated,word,word,0.112764073462954
spadek,wojskowy,unrelated,word,word,0.149056962260041
finanse,słaby,unrelated,word,word,0.0727649177627117
doświadczenie,konstytucja,unrelated,word,word,0.0975026967097348
najemca,wędkarstwo,unrelated,word,word,0.0809408990802182
błąd,liberalny,unrelated,word,word,0.138710096111425
nerw,elekcja,unrelated,word,word,0.027941230532111
kraj,porucznik,unrelated,word,word,0.0921833127671569
przygotowanie,inteligentny,unrelated,word,word,0.117416822167248
dziennikarstwo,zbroja,unrelated,word,word,0.0583543487445879
gotowy,ewaluacja,unrelated,word,word,0.110775588980257
prywatny,arogancja,unrelated,word,word,0.143861254633601
lemoniada,zewnętrzny,unrelated,word,word,0.0561867966659215
hałas,bardzo,unrelated,word,word,0.140064015459491
dystans,książka,unrelated,word,word,0.096719079154919
błyskawica,bar,unrelated,word,word,0.0851137586277927
czujnik,prawdziwy,unrelated,word,word,0.133035259743284
okrąg,jaszczurka,unrelated,word,word,0.111594309572122
podwoić,ocean,unrelated,word,word,0.0874072344977942
anonimowy,kreatura,unrelated,word,word,0.0872365971631661
kieszeń,król,unrelated,word,word,0.0644537935646726
ładny,kapłan,unrelated,word,word,0.111255851730063
społeczeństwo,delikatny,unrelated,word,word,0.062981708827592
sezon,furgonetka,unrelated,word,word,0.105812414419122
operacyjny,opuścić,unrelated,word,word,0.120922806771382
raj,przewód,unrelated,word,word,0.120429998189754
osioł,dzieciństwo,unrelated,word,word,0.106763554272757
