"ar_cue","ar_target","type","cue_type","target_type","ar_cosine"
"مسغر","امصية","nonword","nonword","nonword",NA
"عاصي","وخعة","nonword","nonword","nonword",NA
"اتكم","فيحفلنهاية","nonword","nonword","nonword",NA
"يتتصل","السلمت","nonword","nonword","nonword",NA
"جوائ","اليشن","nonword","nonword","nonword",NA
"غاد","يحبق","nonword","nonword","nonword",NA
"تزي","اسب","nonword","nonword","nonword",NA
"فجير","كزية","nonword","nonword","nonword",NA
"نطر","سأربت","nonword","nonword","nonword",NA
"أشمياء","مجن","nonword","nonword","nonword",NA
"الباكسد","يفند","nonword","nonword","nonword",NA
"حارحة","وار","nonword","nonword","nonword",NA
"shط عصبى","قاق","nonword","nonword","nonword",NA
"ارنة","الحومية","nonword","nonword","nonword",NA
"بلاييفوي","خلوق","nonword","nonword","nonword",NA
"بيتلب","زناء","nonword","nonword","nonword",NA
"إقاق","تخفيـهالسعر","nonword","nonword","nonword",NA
"كأبير","خدير","nonword","nonword","nonword",NA
"برهمين","محفظوتنقود","nonword","nonword","nonword",NA
"تنق","واقق","nonword","nonword","nonword",NA
"إهل","رحلة طفنان","nonword","nonword","nonword",NA
"حاnt","أجساوي","nonword","nonword","nonword",NA
"الاكين","دورهمقلمياه","nonword","nonword","nonword",NA
"ثوليا","الأمور المالتك","nonword","nonword","nonword",NA
"اعر","أيتهوثالملازم","nonword","nonword","nonword",NA
"كيهي","قرير","nonword","nonword","nonword",NA
"علاجبتفسي","رور","nonword","nonword","nonword",NA
"ربيرة","ماخن","nonword","nonword","nonword",NA
"مذيعتزلأخبار","تطذار","nonword","nonword","nonword",NA
"ألمل","دسبير","nonword","nonword","nonword",NA
"تغل","سلمراة","nonword","nonword","nonword",NA
"طااماتيكي","اصيل","nonword","nonword","nonword",NA
"البأيد","نلهب","nonword","nonword","nonword",NA
"مزلنج","وتكر","nonword","nonword","nonword",NA
"ذباج","يوفنالثلاثاء","nonword","nonword","nonword",NA
"اطل","محاف","nonword","nonword","nonword",NA
"تأدي","بكة","nonword","nonword","nonword",NA
"جدن","تمتان","nonword","nonword","nonword",NA
"روسةو","نفجاب","nonword","nonword","nonword",NA
"لبو","مجراعة","nonword","nonword","nonword",NA
"فواك","غادثا","nonword","nonword","nonword",NA
"جزير","جويم","nonword","nonword","nonword",NA
"شجعا","يخاة","nonword","nonword","nonword",NA
"شريد","البنات البحرية","nonword","nonword","nonword",NA
"يعفت","تسألق","nonword","nonword","nonword",NA
"اخنشالام","الرواحة","nonword","nonword","nonword",NA
"عديرة","يعهم","nonword","nonword","nonword",NA
"دييه","أنطر","nonword","nonword","nonword",NA
"برضهء","مجن شقيق","nonword","nonword","nonword",NA
"انكو","فاصـة","nonword","nonword","nonword",NA
"لوحظأخضر","زمي","nonword","nonword","nonword",NA
"جبية","الأسلك","nonword","nonword","nonword",NA
"الشاقب","تفال","nonword","nonword","nonword",NA
"السجلاص","نتانا","nonword","nonword","nonword",NA
"تلائ اشعاعى","المؤامات","nonword","nonword","nonword",NA
"تستغ","كوشباك","nonword","nonword","nonword",NA
"اضل","وآوة","nonword","nonword","nonword",NA
"عشيركل قبيلة","المملج","nonword","nonword","nonword",NA
"ررت","يجورع","nonword","nonword","nonword",NA
"سنن","الشقن","nonword","nonword","nonword",NA
"خطاقة","ذومة","nonword","nonword","nonword",NA
"طباء","تهبة","nonword","nonword","nonword",NA
"لأرب","متلا","nonword","nonword","nonword",NA
"صال","ينطو","nonword","nonword","nonword",NA
"اساة","لقيار","nonword","nonword","nonword",NA
"تجعب","هاne","nonword","nonword","nonword",NA
"حجانة","إغب","nonword","nonword","nonword",NA
"شبنة","يوفطالاجازة","nonword","nonword","nonword",NA
"شع","تذاج","nonword","nonword","nonword",NA
"لفيال","دلز","nonword","nonword","nonword",NA
"تقادة","نرع","nonword","nonword","nonword",NA
"ضعنيا","سينانظر","nonword","nonword","nonword",NA
"تجين","عاسي","nonword","nonword","nonword",NA
"صوبتبشري","شفاء بمشفى","nonword","nonword","nonword",NA
"بيبة خفيفة","اضور","nonword","nonword","nonword",NA
"طيط","بجيبة","nonword","nonword","nonword",NA
"تثافي","جمقصة","nonword","nonword","nonword",NA
"مبرارة","ببراء","nonword","nonword","nonword",NA
"بودمة","نضاع","nonword","nonword","nonword",NA
"مزية","عبالة","nonword","nonword","nonword",NA
"مرلغ","مسثري","nonword","nonword","nonword",NA
"الأنويم","مفسول","nonword","nonword","nonword",NA
"المشتفع","إقرة","nonword","nonword","nonword",NA
"اغد","تشرة","nonword","nonword","nonword",NA
"معغفر","قائه","nonword","nonword","nonword",NA
"ضبب","وجبة اتفار","nonword","nonword","nonword",NA
"مقدال","خيبةبجلامل","nonword","nonword","nonword",NA
"تأتور","كتر","nonword","nonword","nonword",NA
"قمخل","تيف","nonword","nonword","nonword",NA
"التحققضأن","الشدد","nonword","nonword","nonword",NA
"أقامرة","غرفةنـوم","nonword","nonword","nonword",NA
"يمار","المدعيلنلعام","nonword","nonword","nonword",NA
"رياية","المسبقمر","nonword","nonword","nonword",NA
"الخاـي","موافعا","nonword","nonword","nonword",NA
"الشماق","صلحة","nonword","nonword","nonword",NA
"اللعونو","محهضم","nonword","nonword","nonword",NA
"المؤل","مجيو","nonword","nonword","nonword",NA
"يئية","قيح","nonword","nonword","nonword",NA
"ثوق","ساط","nonword","nonword","nonword",NA
"رونة","خرضخم","nonword","nonword","nonword",NA
"بقـا","تخلوط","nonword","nonword","nonword",NA
"ببابه","مستخهر","nonword","nonword","nonword",NA
"العببراطوري","أفير","nonword","nonword","nonword",NA
"ملاري","حلنه","nonword","nonword","nonword",NA
"التهد","حقيق","nonword","nonword","nonword",NA
"بيدل","البركاالي","nonword","nonword","nonword",NA
"الخش","فضية مجانية","nonword","nonword","nonword",NA
"ماجية","كامو","nonword","nonword","nonword",NA
"شهادئكدبلوم","eaبة","nonword","nonword","nonword",NA
"خية","مثيرتولشفقة","nonword","nonword","nonword",NA
"الؤثر","قرارب","nonword","nonword","nonword",NA
"ذتم","شيذين","nonword","nonword","nonword",NA
"مرصيل","تمرحل","nonword","nonword","nonword",NA
"الدخن","المعسيه","nonword","nonword","nonword",NA
"يوف","علأ","nonword","nonword","nonword",NA
"مستقطة","إبنتع","nonword","nonword","nonword",NA
"قحف","وكيب","nonword","nonword","nonword",NA
"جسناغامض","اليسترس","nonword","nonword","nonword",NA
"لود","راهد","nonword","nonword","nonword",NA
"نورد","صال","nonword","nonword","nonword",NA
"ائب","الرسارة","nonword","nonword","nonword",NA
"البرابان","مخارف","nonword","nonword","nonword",NA
"فمان","ـزل","nonword","nonword","nonword",NA
"ربر","التمجال","nonword","nonword","nonword",NA
"البحطية","مؤاثة","nonword","nonword","nonword",NA
"لالنيئ","لمز","nonword","nonword","nonword",NA
"يـف","شيرة","nonword","nonword","nonword",NA
"مخترف","ألحا","nonword","nonword","nonword",NA
"ممميز","ابنون","nonword","nonword","nonword",NA
"استعرضة","بشكلضرير متوقع","nonword","nonword","nonword",NA
"حوام","ممين","nonword","nonword","nonword",NA
"يطقظ","فوير","nonword","nonword","nonword",NA
"آمل تج","رفلب","nonword","nonword","nonword",NA
"القسلية","اظر","nonword","nonword","nonword",NA
"ـار","ممتية","nonword","nonword","nonword",NA
"الحد الأعزى","منهال","nonword","nonword","nonword",NA
"يتزوم","لقك","nonword","nonword","nonword",NA
"قااث","مـل","nonword","nonword","nonword",NA
"ثااغي","علهام","nonword","nonword","nonword",NA
"عرض مختصبرلفيلم","خاقش","nonword","nonword","nonword",NA
"مؤوفر","صلحا","nonword","nonword","nonword",NA
"الجنأتي","ذنيم","nonword","nonword","nonword",NA
"تائج","وزيعة","nonword","nonword","nonword",NA
"إعجين","العالمحت","nonword","nonword","nonword",NA
"اللساح","لزيقة","nonword","nonword","nonword",NA
"اوب","اجبرة","nonword","nonword","nonword",NA
"وحقي","جنعة","nonword","nonword","nonword",NA
"إطلاعوالنار","ريعة","nonword","nonword","nonword",NA
"سلصية","مصبا","nonword","nonword","nonword",NA
"الذهمات","لذوى","nonword","nonword","nonword",NA
"يطرا","ابر","nonword","nonword","nonword",NA
"القرحون","أسعتي","nonword","nonword","nonword",NA
"طوير","الرجإحالوطواط","nonword","nonword","nonword",NA
"مفجيم","الأساع","nonword","nonword","nonword",NA
"اخانو","عجيرة","nonword","nonword","nonword",NA
"صالولة","يهن","nonword","nonword","nonword",NA
"احاتالا","محطى","nonword","nonword","nonword",NA
"عصير اللأطون","يقرحل","nonword","nonword","nonword",NA
"السالس","سرنه","nonword","nonword","nonword",NA
"سياراواجره","بالفظف","nonword","nonword","nonword",NA
"العمود الفضتي","مينية","nonword","nonword","nonword",NA
"ركيح","حتم","nonword","nonword","nonword",NA
"مجاول","ولب","nonword","nonword","nonword",NA
"ميمن","إفر","nonword","nonword","nonword",NA
"انتىاس","زيل","nonword","nonword","nonword",NA
"أختب","مهامة","nonword","nonword","nonword",NA
"ئدي","صيإحالسمك","nonword","nonword","nonword",NA
"تجمق","متزوج \ليمتزوجة","nonword","nonword","nonword",NA
"مقفر","أعجا","nonword","nonword","nonword",NA
"العلمة","سريعنجلتبخر","nonword","nonword","nonword",NA
"غرورة","ليدو","nonword","nonword","nonword",NA
"ـأن","كرينة","nonword","nonword","nonword",NA
"صرا","البدفحة","nonword","nonword","nonword",NA
"حلاتن","سلاح المقصعية","nonword","nonword","nonword",NA
"قريل","أعجا","nonword","nonword","nonword",NA
"أستج","حيلق","nonword","nonword","nonword",NA
"محاداذ","كرتا","nonword","nonword","nonword",NA
"جنق","طعاثي","nonword","nonword","nonword",NA
"ضحان","قاش","nonword","nonword","nonword",NA
"يصىء","المنغو","nonword","nonword","nonword",NA
"الرييد","المحترعون","nonword","nonword","nonword",NA
"يعبوب","أستاد","nonword","nonword","nonword",NA
"ياطفديق","دماتل","nonword","nonword","nonword",NA
"المثاة","أردف","nonword","nonword","nonword",NA
"الإلره","مساؤر","nonword","nonword","nonword",NA
"اصبعضلليد","مورل","nonword","nonword","nonword",NA
"خطبة عشاء","بيرية","nonword","nonword","nonword",NA
"ضطر","رعاة البيه","nonword","nonword","nonword",NA
"بعقفالأحيان","الانوين","nonword","nonword","nonword",NA
"الهوافة","وظاح","nonword","nonword","nonword",NA
"التأيـد","فيستحسن الاحوال","nonword","nonword","nonword",NA
"عندقي","لرما","nonword","nonword","nonword",NA
"آنور","بهاع","nonword","nonword","nonword",NA
"عجبلة","قلوزجاف","nonword","nonword","nonword",NA
"ملرثة","مضكه","nonword","nonword","nonword",NA
"يمج","غيأقمنصف","nonword","nonword","nonword",NA
"اقصلح","إط","nonword","nonword","nonword",NA
"كتر","أنخد","nonword","nonword","nonword",NA
"اقظف","يعاش","nonword","nonword","nonword",NA
"مقان","يندأ","nonword","nonword","nonword",NA
"توكلف","رتين","nonword","nonword","nonword",NA
"العضعة","بررحة","nonword","nonword","nonword",NA
"حسإعالضيافة","قالف","nonword","nonword","nonword",NA
"سأترى","متاكط","nonword","nonword","nonword",NA
"شرون","راود","nonword","nonword","nonword",NA
"سبتمزج","أنوا","nonword","nonword","nonword",NA
"افتتزو","thاصة","nonword","nonword","nonword",NA
"عجار","مللس","nonword","nonword","nonword",NA
"عشع","موارة","nonword","nonword","nonword",NA
"سعدا","يجورع","nonword","nonword","nonword",NA
"رائدعوضاء","خاهر","nonword","nonword","nonword",NA
"قردرة","إزي","nonword","nonword","nonword",NA
"الاخخلاص القضائي","ينحث","nonword","nonword","nonword",NA
"حراذا","تبش","nonword","nonword","nonword",NA
"نحها","اسوبارة","nonword","nonword","nonword",NA
"حلين","توزم","nonword","nonword","nonword",NA
"يححم","بصفق","nonword","nonword","nonword",NA
"عظ","بيتفاء","nonword","nonword","nonword",NA
"تظة","قاتعني","nonword","nonword","nonword",NA
"لوج","الأسيدك","nonword","nonword","nonword",NA
"ياف","الشبم","nonword","nonword","nonword",NA
"تعفجار","راظمة","nonword","nonword","nonword",NA
"عاون","تجك","nonword","nonword","nonword",NA
