tr_cue,tr_target,type,cue_type,target_type,tr_cosine
vacok,taca,nonword,nonword,nonword,
yahle,tüjik,nonword,nonword,nonword,
anımsılık,parrir,nonword,nonword,nonword,
beftırmak,arkarett,nonword,nonword,nonword,
semphen,anahtakal,nonword,nonword,nonword,
avcıford,komir,nonword,nonword,nonword,
öğedilmek,biişitsel,nonword,nonword,nonword,
prosur,seltmek,nonword,nonword,nonword,
alesboy,mikroiser,nonword,nonword,nonword,
aileliçe,günme,nonword,nonword,nonword,
chessiz,oğullata,nonword,nonword,nonword,
alguk,basün,nonword,nonword,nonword,
korknası,kezgin nibenci,nonword,nonword,nonword,
seras,göringda,nonword,nonword,nonword,
tek başmecek,kalinanmak,nonword,nonword,nonword,
pezım,şanslıca,nonword,nonword,nonword,
swebi,sıvırinç,nonword,nonword,nonword,
koğ,hâcaz,nonword,nonword,nonword,
doruz,tebekkür efmek,nonword,nonword,nonword,
çamak,lms,nonword,nonword,nonword,
igg,vitaokul,nonword,nonword,nonword,
kapartne,nakum,nonword,nonword,nonword,
marilynteli,tarlı,nonword,nonword,nonword,
kayey,yabı yafmak,nonword,nonword,nonword,
realitysiyon,söyleopar,nonword,nonword,nonword,
oyunpanya,dopek zestırması,nonword,nonword,nonword,
göbum,yumfin,nonword,nonword,nonword,
twan,işörümce,nonword,nonword,nonword,
ejtrisha,priss,nonword,nonword,nonword,
züpnim,yangi,nonword,nonword,nonword,
remden,proglıp,nonword,nonword,nonword,
gereşitlik,b,nonword,nonword,nonword,
odarı,lamyon,nonword,nonword,nonword,
kokorkma,ayırdırı,nonword,nonword,nonword,
rışma,viloz,nonword,nonword,nonword,
tesba,mahmiş,nonword,nonword,nonword,
şatan,saben akanı,nonword,nonword,nonword,
alvur,harpamak,nonword,nonword,nonword,
elektkacılık,siby,nonword,nonword,nonword,
kexer,kârlık,nonword,nonword,nonword,
adamturmak,güinn,nonword,nonword,nonword,
kusız,kiçuk,nonword,nonword,nonword,
yokdostluk,inanlama,nonword,nonword,nonword,
orlanmak,kelmak,nonword,nonword,nonword,
oluştomi,kuçem,nonword,nonword,nonword,
anç,oturt yazısı,nonword,nonword,nonword,
çokki,soylia,nonword,nonword,nonword,
gelna,onz,nonword,nonword,nonword,
geçvi,kiang,nonword,nonword,nonword,
augustaniye,haytif,nonword,nonword,nonword,
tiel,inaçıklar,nonword,nonword,nonword,
dostlamak,kalar,nonword,nonword,nonword,
yanıluçurtma,korkmasız,nonword,nonword,nonword,
sonlan,parentslama,nonword,nonword,nonword,
tazoz,kurir,nonword,nonword,nonword,
numla,ojis,nonword,nonword,nonword,
koem,obofesyonel,nonword,nonword,nonword,
dünlist,sandrari,nonword,nonword,nonword,
roçiş,maclü,nonword,nonword,nonword,
sıgaç,posket,nonword,nonword,nonword,
itton,peğan,nonword,nonword,nonword,
ıl,geş,nonword,nonword,nonword,
memno,celış,nonword,nonword,nonword,
şala,şalnik,nonword,nonword,nonword,
kontkün,hasın,nonword,nonword,nonword,
kefer,zit,nonword,nonword,nonword,
inatyum,windsiyon,nonword,nonword,nonword,
potansihardt,evergremiyet,nonword,nonword,nonword,
dedal,alıve,nonword,nonword,nonword,
quay,biruden,nonword,nonword,nonword,
kurnem,sadız,nonword,nonword,nonword,
şüplı,jancı,nonword,nonword,nonword,
elektverengi,yeteling,nonword,nonword,nonword,
fleleks,aletmek,nonword,nonword,nonword,
düpenlemek,sibizli,nonword,nonword,nonword,
sıuzunca,aklif,nonword,nonword,nonword,
doğrupert,dâi,nonword,nonword,nonword,
fıksasyonel,yırol,nonword,nonword,nonword,
decep,gönöpüşmek,nonword,nonword,nonword,
becerikyecek,güçiftlik,nonword,nonword,nonword,
elçim,kamaz,nonword,nonword,nonword,
gönku,"eroincelemek, bulmak",nonword,nonword,nonword,
ilşim,havku,nonword,nonword,nonword,
ltz,müliş,nonword,nonword,nonword,
uyaki,sebeto,nonword,nonword,nonword,
rijo,teyka,nonword,nonword,nonword,
kenttein,kozedi,nonword,nonword,nonword,
rts,alpel,nonword,nonword,nonword,
beğim,dürip,nonword,nonword,nonword,
kadük,cinaland,nonword,nonword,nonword,
görle,koğ,nonword,nonword,nonword,
sığıwell,nadialar,nonword,nonword,nonword,
korcury,veter,nonword,nonword,nonword,
mevrak,pihur,nonword,nonword,nonword,
eriti,fium,nonword,nonword,nonword,
alipm,yecon,nonword,nonword,nonword,
çıkta,bezah jehvaltısı,nonword,nonword,nonword,
donket,sifag,nonword,nonword,nonword,
sıağırlık,aragi,nonword,nonword,nonword,
erişil,futşik,nonword,nonword,nonword,
lışmak,baağırlık,nonword,nonword,nonword,
redöpüşmek,baslu,nonword,nonword,nonword,
düedilmek,küole,nonword,nonword,nonword,
politilecek,marlet,nonword,nonword,nonword,
kölua,dostlamak,nonword,nonword,nonword,
tutgı,unle,nonword,nonword,nonword,
sarockçı,ishie,nonword,nonword,nonword,
meydana gerength,dokorkmak,nonword,nonword,nonword,
imasılsız,dokris,nonword,nonword,nonword,
uçakteci,sihirrell,nonword,nonword,nonword,
örümcü,kartsane,nonword,nonword,nonword,
bimiz,yutlu,nonword,nonword,nonword,
azz,gözellü ıparak,nonword,nonword,nonword,
yeteneksizaworld,aragi,nonword,nonword,nonword,
keüzülme,unutlama,nonword,nonword,nonword,
üra,kapus,nonword,nonword,nonword,
başaolin,kol svelt,nonword,nonword,nonword,
hél,gokoz,nonword,nonword,nonword,
kişiyeering,bonis,nonword,nonword,nonword,
rilmek,zahou,nonword,nonword,nonword,
mailerle,yalauren,nonword,nonword,nonword,
yeçun,urt,nonword,nonword,nonword,
kuraçılmak,meaçıklık,nonword,nonword,nonword,
zahgün,yannür,nonword,nonword,nonword,
işnal,şamba,nonword,nonword,nonword,
gun batrefıl,kokorkmak,nonword,nonword,nonword,
mitmik,telenecekyon,nonword,nonword,nonword,
içgüdüworth,bamio,nonword,nonword,nonword,
gürun,jık,nonword,nonword,nonword,
alci,sıfuz,nonword,nonword,nonword,
nsk,vatrakya,nonword,nonword,nonword,
günkin,oksilard,nonword,nonword,nonword,
şanklavye,geçlık,nonword,nonword,nonword,
solubert,alt klert,nonword,nonword,nonword,
ilama,zaklamak,nonword,nonword,nonword,
hiz biz mey,od,nonword,nonword,nonword,
inec,ozmak,nonword,nonword,nonword,
boyainız,azikça,nonword,nonword,nonword,
eksız,bilim insterfly,nonword,nonword,nonword,
yollık,defranci,nonword,nonword,nonword,
ölümpur,ayarmetçi,nonword,nonword,nonword,
prograba,izleopar,nonword,nonword,nonword,
diknel,macgyversite,nonword,nonword,nonword,
dirın,yüdog,nonword,nonword,nonword,
sandğup,acamen,nonword,nonword,nonword,
dilett,oğğiz,nonword,nonword,nonword,
revli,püsin,nonword,nonword,nonword,
tıraçılmak,fiyi,nonword,nonword,nonword,
kükot,itiugh,nonword,nonword,nonword,
sıkol,böçin,nonword,nonword,nonword,
kınarmış epmek,yabak ebası,nonword,nonword,nonword,
ömak,sagrek,nonword,nonword,nonword,
telgugh,muttan,nonword,nonword,nonword,
giğer,kaçaford,nonword,nonword,nonword,
cesaland,saryik,nonword,nonword,nonword,
örümhat,bepgeç bungu,nonword,nonword,nonword,
ilds,fededecekyon,nonword,nonword,nonword,
athm,asinersin,nonword,nonword,nonword,
sahge,çosat,nonword,nonword,nonword,
ridan,koyisyon öyesi,nonword,nonword,nonword,
pasiburg,takzır,nonword,nonword,nonword,
reknuk,elekthan,nonword,nonword,nonword,
dizüs,mezve,nonword,nonword,nonword,
duyem,barıwell,nonword,nonword,nonword,
seltör,arf,nonword,nonword,nonword,
aileyetik,patrickmak,nonword,nonword,nonword,
ayah,ayırsızca,nonword,nonword,nonword,
fabri,sainanmak,nonword,nonword,nonword,
elçiford,mailüzyon,nonword,nonword,nonword,
beek,uzyim,nonword,nonword,nonword,
kitşi,adamlike,nonword,nonword,nonword,
baken,haayakka,nonword,nonword,nonword,
teğüm,boeb,nonword,nonword,nonword,
ayırtici,endişelenaworld,nonword,nonword,nonword,
raakılsız,ilyong,nonword,nonword,nonword,
forsytheyecan verici,inançekçi,nonword,nonword,nonword,
alkı,bimez,nonword,nonword,nonword,
yasadırecek,ununız,nonword,nonword,nonword,
kullaurentlı,açıkhamet,nonword,nonword,nonword,
toptük,delinçsiz,nonword,nonword,nonword,
franla,kladel,nonword,nonword,nonword,
saçma,mikroskop,unrelated,word,word,0.078989342399848
şikayet,otobüs,unrelated,word,word,0.130613874795391
bravo,şöhret,unrelated,word,word,0.109957520132348
toplam,arkadaş,unrelated,word,word,0.0917997155647265
canavar,konum,unrelated,word,word,0.118545765688714
el,tören,unrelated,word,word,0.0678719516959504
toplardamar,görüş,unrelated,word,word,0.134348009293468
içmek,sendrom,unrelated,word,word,0.134087041043155
denizaltı,dakika,unrelated,word,word,0.14872556612578
parçalamak,bando,unrelated,word,word,0.141334497911875
damat,tel,unrelated,word,word,0.141771436206174
saymak,sade,unrelated,word,word,0.060613240109043
araç,gizlilik,unrelated,word,word,0.12342994820992
mafya,bitiş,unrelated,word,word,0.128113927172989
sabır,atlantik,unrelated,word,word,0.113815730594133
zıt,yürümek,unrelated,word,word,0.139831864573649
baron,yıkım,unrelated,word,word,0.0876557123907155
kötülük,pozisyon,unrelated,word,word,0.0473046497530214
kavram,para,unrelated,word,word,0.133499097396896
üretici,cümle,unrelated,word,word,0.143814794502329
sağlık,nazik,unrelated,word,word,0.144772049915494
kampanya,nadiren,unrelated,word,word,0.0713147256127745
faktör,gelir,unrelated,word,word,0.0918598931006575
tank,toz,unrelated,word,word,0.120535784071267
betimlemek,kıdemsiz,unrelated,word,word,0.0033928310351758
umut,farklı,unrelated,word,word,0.0705328522017051
finansal,tamamen,unrelated,word,word,0.139035258751463
kumaş,program,unrelated,word,word,0.091411215212205
kask,son,unrelated,word,word,0.0251270185441459
alet,hüsran,unrelated,word,word,0.0758837464604153
elmas,nene,unrelated,word,word,0.141756135164366
zehir,donanma,unrelated,word,word,0.126566157810565
boyut,ateşlemek,unrelated,word,word,0.129541746124581
bekar,kuvvet,unrelated,word,word,0.0416040376240329
eser,sandalye,unrelated,word,word,0.148334873621966
konferans,şafak,unrelated,word,word,0.107816018784121
baba,kafatası,unrelated,word,word,0.06972502284446
endişeli,verici,unrelated,word,word,0.124566165264697
açıkça,yemin,unrelated,word,word,0.147138259567683
ayarlamak,saldırgan,unrelated,word,word,0.0488450671400161
evre,ajans,unrelated,word,word,0.113053137534598
inek,hapishane,unrelated,word,word,0.147042882605044
resmen,etkinleştirmek,unrelated,word,word,0.0538975974623575
hazır,üçgen,unrelated,word,word,0.0853457237982318
güvence,evet,unrelated,word,word,0.147524403602994
sincap,adres,unrelated,word,word,0.091728339133723
kalmak,heykel,unrelated,word,word,0.0765211366824174
kiralama,izleyici,unrelated,word,word,0.116530072641519
talep,juliet,unrelated,word,word,0.0573893058433078
binmek,tutukluluk,unrelated,word,word,0.0475205991360945
dönüş,alev,unrelated,word,word,0.0871269971981991
sınıf,şaka,unrelated,word,word,0.147995089098453
tuvalet,yapay,unrelated,word,word,0.0988087778513331
atıcı,yabancı,unrelated,word,word,0.0775982818049365
ünlü,sürücü,unrelated,word,word,0.142422943445515
engellemek,konser,unrelated,word,word,0.0438927224865427
sıkıca,gelin,unrelated,word,word,0.106309996959499
battaniye,kilit,unrelated,word,word,0.124235791214107
daire,doktor,unrelated,word,word,0.0950739368930031
anonim,aslan,unrelated,word,word,0.0903832208714356
fazlasıyla,seçenek,unrelated,word,word,0.120434752936337
cep,yazın,unrelated,word,word,0.126480461599031
faydasız,dedektif,unrelated,word,word,0.04922017329402
ayrılmak,cüzdan,unrelated,word,word,0.0827378743210666
hoş,kanser,unrelated,word,word,0.118918301062588
çekici,balık,unrelated,word,word,0.0860964013040971
açılış,halüsinasyon,unrelated,word,word,0.105724146368739
plaj,sabah,unrelated,word,word,0.136853087683231
irtibat,kuzey,unrelated,word,word,0.116032237645836
ipek,etki,unrelated,word,word,0.142044625438355
sohbet,pratikte,unrelated,word,word,0.0902568277750961
geç,ayakkabı,unrelated,word,word,0.0572775116147178
akım,trajik,unrelated,word,word,0.120718131762874
gece,sinyal,unrelated,word,word,0.126247469107056
ölümüne,şirin,unrelated,word,word,0.0860560276492775
bulut,hanımefendi,unrelated,word,word,0.0799640154268555
görkemli,teğmen,unrelated,word,word,0.0965591701328047
ambulans,din,unrelated,word,word,0.106914617430935
kokain,hain,unrelated,word,word,0.128389392471231
analist,hiv,unrelated,word,word,0.127599082882204
ming,inanç,unrelated,word,word,0.102531212068768
ticari,dinamit,unrelated,word,word,0.141785619848897
şarkıcı,yukarıdaki,unrelated,word,word,0.132699525575149
yüzük,topluluk,unrelated,word,word,0.126189900133737
torun,konsantrasyon,unrelated,word,word,0.137347400317375
kodu,şehir,unrelated,word,word,0.128391249191701
ruj,salı,unrelated,word,word,0.11637422272307
şans,banyo,unrelated,word,word,0.035521790113643
değer,idam,unrelated,word,word,0.0505973104209312
dekan,olağanüstü,unrelated,word,word,0.0500622348281952
jeneratör,eşsiz,unrelated,word,word,0.0723165815423355
felsefe,ling,unrelated,word,word,0.136311720232653
söylemek,parçacık,unrelated,word,word,0.112593847286222
patlatıcı,tedavi,unrelated,word,word,0.0640476994429918
deri,harika,unrelated,word,word,0.130512345819897
alan,senato,unrelated,word,word,0.13089247016808
pasifik,alıcı,unrelated,word,word,0.121601987731674
erkek,demokrasi,unrelated,word,word,0.138759889227006
anahtar,olumsuz,unrelated,word,word,0.108839509671972
uyarı,sarhoş,unrelated,word,word,0.104512199268862
intihar,kazanmak,unrelated,word,word,0.082269046667083
görüş,kaptan,unrelated,word,word,0.142298231108814
ruh,ağ,unrelated,word,word,0.102405451258256
genç,çöp,unrelated,word,word,0.127621405926994
parmak,depresyon,unrelated,word,word,0.119463313805065
kaybeden,elektrik,unrelated,word,word,0.0570983690019978
şarap,kaybolma,unrelated,word,word,0.0967514967920963
vahşi,parfüm,unrelated,word,word,0.114395644908991
madde,ateş,unrelated,word,word,0.130866394589256
anatomi,hızlıca,unrelated,word,word,0.149909387220283
mürettebat,yüksek,unrelated,word,word,0.0993695269353809
üzücü,enstrüman,unrelated,word,word,0.109880260388855
aşağıdaki,kurt,unrelated,word,word,0.079792009235079
bugün,karargah,unrelated,word,word,0.123235414831363
kaşık,evli,unrelated,word,word,0.117610500627567
atık,abartmak,unrelated,word,word,0.111098522320835
virüs,turuncu,unrelated,word,word,0.129085018418819
anıt,oksijen,unrelated,word,word,0.0828071232664786
hasta,kovboy,unrelated,word,word,0.0169869818290259
tabut,çetin,unrelated,word,word,0.125233150373102
reddetmek,şiir,unrelated,word,word,0.0856909933441024
beyaz,görev,unrelated,word,word,0.0715780103914992
soylu,hindi,unrelated,word,word,0.0605221859977296
dostum,elbise,unrelated,word,word,0.140754808361691
komisyon,insan,unrelated,word,word,0.122447701117115
cerrah,yalamak,unrelated,word,word,0.142214705370105
kâbus,vitamin,unrelated,word,word,0.135812582003941
paslı,fotoğraf,unrelated,word,word,0.0994842696154715
sorumluluk,konyak,unrelated,word,word,0.0879977957404466
elma,içerik,unrelated,word,word,0.118900273420125
tüfek,çevre,unrelated,word,word,0.119922704706449
incelemek,bölme,unrelated,word,word,0.147996803746457
romeo,anayasa,unrelated,word,word,0.0635118145714512
beyefendi,orman,unrelated,word,word,0.126446487216851
gülümsemek,üretim,unrelated,word,word,0.0165931947308205
tonbalığı,bölüm,unrelated,word,word,0.0963791321168361
ülke,halı,unrelated,word,word,0.131174108035352
boğaz,liberal,unrelated,word,word,0.126917454966351
deniz,egzersiz,unrelated,word,word,0.100303730274047
eylül,garaj,unrelated,word,word,0.0887654429160278
kömür,mektup,unrelated,word,word,0.144608459112757
hazırlık,bilinmeyen,unrelated,word,word,0.116436108813216
tas,sol,unrelated,word,word,0.14447999903888
fabrika,sıcaklık,unrelated,word,word,0.09690335194173
iyimser,baba,unrelated,word,word,0.133814271398838
atış,görkem,unrelated,word,word,0.0574800727505402
tat,güneş,unrelated,word,word,0.0806241623302401
lazanya,karanlık,unrelated,word,word,0.101705785126245
bulvar,sos,unrelated,word,word,0.120499597455787
duruşma,zengin,unrelated,word,word,0.0823278616664549
kuvvetli,uzaylı,unrelated,word,word,0.0858838763513865
hazine,sevimli,unrelated,word,word,0.14073183241413
güneyli,kahvaltı,unrelated,word,word,0.0736622943658778
boynuz,biyolojik,unrelated,word,word,0.0536282738973675
ayı,normal,unrelated,word,word,0.140718079742181
sekreter,göl,unrelated,word,word,0.139793740136066
kanepe,varlık,unrelated,word,word,0.142750575630838
bardak,iletişim,unrelated,word,word,0.0751536633661579
kıç,aktör,unrelated,word,word,0.096369252822395
tipik,bira,unrelated,word,word,0.107442052141269
gurur,mermi,unrelated,word,word,0.11690092992915
dizi,mavi,unrelated,word,word,0.130305823091123
son,çocuk,unrelated,word,word,0.138751607466329
atme,patika,unrelated,word,word,0.110624300862338
cennet,ispat,unrelated,word,word,0.1293188846853
yaralanma,anlamak,unrelated,word,word,0.103780606083951
porno,korkutmak,unrelated,word,word,0.131253769635854
açıklama,devriye,unrelated,word,word,0.0836947980491903
getirmek,şampanya,unrelated,word,word,0.14345216763604
kelime,resmi,unrelated,word,word,0.0942103846113231
kimya,yükseklik,unrelated,word,word,0.136160995465931
popüler,dört,unrelated,word,word,0.148153985956622
küfür,parlaklık,unrelated,word,word,0.138889143676037
kanıt,sakinlik,unrelated,word,word,0.105166836759977
kayıt,yetenek,unrelated,word,word,0.148101907733902
afrika,sezgi,unrelated,word,word,0.0652969626708636
istila,emniyet,unrelated,word,word,0.120994741878295
yuva,yasal,unrelated,word,word,0.0881703627942369
yakın,muhbir,unrelated,word,word,0.106997508804553
metres,diz,unrelated,word,word,0.148580364195744
fizik,doğru,unrelated,word,word,0.144846030931917
otel,onay,unrelated,word,word,0.0810618529177462
çamur,pasaport,unrelated,word,word,0.0931359804420725
pişirmek,eksiksiz,unrelated,word,word,0.0704889239556044
oluşturmak,kibir,unrelated,word,word,0.103585189593325
koca,sembol,unrelated,word,word,0.139677365948327
süpermen,üç,unrelated,word,word,0.0927934976521681
basketbol,komünist,unrelated,word,word,0.149300056073422
dvd,araştırmak,unrelated,word,word,0.0733164024364303
hormon,ürpertici,unrelated,word,word,0.126445517956995
sebep,pazarlama,unrelated,word,word,0.0764456077998606
masa,tozlu,unrelated,word,word,0.0924613016281411
ekmek,istek,unrelated,word,word,0.10599881618838
posta,ifade,unrelated,word,word,0.137095288048897
şampiyon,mazeret,unrelated,word,word,0.0990481246874611
mantıksız,müzik,unrelated,word,word,0.060786245460642
nehir,burun,unrelated,word,word,0.142362417167073
vajina,niyet,unrelated,word,word,0.139380959131349
çift,radyasyon,unrelated,word,word,0.0953817245138189
final,tanım,unrelated,word,word,0.105071373619721
aptal,nitelik,unrelated,word,word,0.104043035871161
ishal,kapı,unrelated,word,word,0.0487430069018204
etkinleştirme,adalet,unrelated,word,word,0.0446522748888296
sıklık,o,unrelated,word,word,0.0658223105116367
tetiklemek,yücelik,unrelated,word,word,0.089273195039108
doğru,çıplak,unrelated,word,word,0.14045996980768
washington,serin,unrelated,word,word,0.0700708847406986
tanık,koymak,unrelated,word,word,0.131184501335309
ses,perspektif,unrelated,word,word,0.138114803787604
harika,kulak,unrelated,word,word,0.11598185182053
toplum,enerji,unrelated,word,word,0.119113076879698
tatlı,iş,unrelated,word,word,0.0943036472157696
kabile,plastik,unrelated,word,word,0.108401921101308
iniş,kapitalizm,unrelated,word,word,0.134581201555488
reklâm,zırh,unrelated,word,word,0.0514605876086951
gövde,kitap,unrelated,word,word,0.109924269287697
lamba,imparatorluk,unrelated,word,word,0.146566744844715
yarışma,finansal,unrelated,word,word,0.119624673724729
lezbiyen,mekanik,unrelated,word,word,0.095454154187703
güvenlik,duygusal,unrelated,word,word,0.133591598266589
limonata,aptal,unrelated,word,word,0.12026927550437
