"tr_cue","tr_target","type","cue_type","target_type","tr_cosine"
"parlagraysto","yaakılcı","nonword","nonword","nonword",NA
"mahle","ıskar","nonword","nonword","nonword",NA
"şünce","ilerli","nonword","nonword","nonword",NA
"sonün","kayayırma","nonword","nonword","nonword",NA
"çarezerv","ayırsızca","nonword","nonword","nonword",NA
"xon","etgençli","nonword","nonword","nonword",NA
"noj","ek olzanç","nonword","nonword","nonword",NA
"kutel","mücevland","nonword","nonword","nonword",NA
"sığıwell","çosat","nonword","nonword","nonword",NA
"alıştırmak","yaraesar","nonword","nonword","nonword",NA
"figoldman","çıü","nonword","nonword","nonword",NA
"hareford","hiçre","nonword","nonword","nonword",NA
"piöpüşmek","urt","nonword","nonword","nonword",NA
"intimont","komir","nonword","nonword","nonword",NA
"sekie","yatırımworth","nonword","nonword","nonword",NA
"açık arttınapps","unutkabı","nonword","nonword","nonword",NA
"kunie","karhad","nonword","nonword","nonword",NA
"udy","hainançlamak","nonword","nonword","nonword",NA
"abartnoloji","unutlama","nonword","nonword","nonword",NA
"canading","berliz","nonword","nonword","nonword",NA
"bestlik","turyal","nonword","nonword","nonword",NA
"mütför","gercarsten","nonword","nonword","nonword",NA
"gösre","içekı","nonword","nonword","nonword",NA
"meycük","beşcar","nonword","nonword","nonword",NA
"ölümpur","kabilivings","nonword","nonword","nonword",NA
"fold","terenecekğı","nonword","nonword","nonword",NA
"prenkül","figın","nonword","nonword","nonword",NA
"takip ebably","aklim","nonword","nonword","nonword",NA
"maksel","lafran","nonword","nonword","nonword",NA
"yaayırma","efçıt","nonword","nonword","nonword",NA
"orlondra","ürwe","nonword","nonword","nonword",NA
"ltz","cemım","nonword","nonword","nonword",NA
"kadük","deedilme","nonword","nonword","nonword",NA
"politilecek","haayakka","nonword","nonword","nonword",NA
"doğrupert","saryik","nonword","nonword","nonword",NA
"garga","taurantsizlik","nonword","nonword","nonword",NA
"ull","oyunyonet","nonword","nonword","nonword",NA
"kâxon","aragi","nonword","nonword","nonword",NA
"anç","yalauren","nonword","nonword","nonword",NA
"rüşkil","alix","nonword","nonword","nonword",NA
"eg","çöcap","nonword","nonword","nonword",NA
"bigis","denize açıcarthy","nonword","nonword","nonword",NA
"akşam yemaworld","adrenayecek","nonword","nonword","nonword",NA
"çodostluk","müzisford","nonword","nonword","nonword",NA
"inatyum","medeninally","nonword","nonword","nonword",NA
"forsytheyecan verici","nsk","nonword","nonword","nonword",NA
"geçiftli","emniland","nonword","nonword","nonword",NA
"dantup","endişelenaworld","nonword","nonword","nonword",NA
"kombitecekyon","ğımlı","nonword","nonword","nonword",NA
"başka yebucks","sadız","nonword","nonword","nonword",NA
"kelenald","krus","nonword","nonword","nonword",NA
"bal araring","maclü","nonword","nonword","nonword",NA
"clasnapper","azındemi","nonword","nonword","nonword",NA
"inkı","geung","nonword","nonword","nonword",NA
"içerme","çüsef","nonword","nonword","nonword",NA
"kaşaf","uçurzetli","nonword","nonword","nonword",NA
"mekun","çalıford","nonword","nonword","nonword",NA
"şişlo","değerlendiraworld","nonword","nonword","nonword",NA
"nihamish","beyzdia","nonword","nonword","nonword",NA
"katorant","firhi","nonword","nonword","nonword",NA
"dinedilmek","ajanstarıcı","nonword","nonword","nonword",NA
"lışmak","baplanlı","nonword","nonword","nonword",NA
"marilynteli","üraugustici","nonword","nonword","nonword",NA
"kenttein","fiulaşman","nonword","nonword","nonword",NA
"bagah","taynik","nonword","nonword","nonword",NA
"tecrübe ecarthy","fiulaşman","nonword","nonword","nonword",NA
"chessiz","kişiıyor","nonword","nonword","nonword",NA
"kiateşli","kacai","nonword","nonword","nonword",NA
"desque","geld","nonword","nonword","nonword",NA
"tahya","gı","nonword","nonword","nonword",NA
"adamlamak","takdir eisand","nonword","nonword","nonword",NA
"yamış","baanılmak","nonword","nonword","nonword",NA
"samaz","menim","nonword","nonword","nonword",NA
"şanklavye","vacek","nonword","nonword","nonword",NA
"rilmek","viloz","nonword","nonword","nonword",NA
"kutsal kcelyn","güdam","nonword","nonword","nonword",NA
"tuvaizin","kokorkmak","nonword","nonword","nonword",NA
"prograpi","zenlır","nonword","nonword","nonword",NA
"mevcudilocks","veriarty","nonword","nonword","nonword",NA
"yüzens","çeeso","nonword","nonword","nonword",NA
"korcury","beöpüşmek","nonword","nonword","nonword",NA
"hefil","kabald","nonword","nonword","nonword",NA
"sandğup","utanforma","nonword","nonword","nonword",NA
"gösedilmek","diedilmek","nonword","nonword","nonword",NA
"ünç","eleştika","nonword","nonword","nonword",NA
"noklı","ull","nonword","nonword","nonword",NA
"çiftreter","haanahta","nonword","nonword","nonword",NA
"öğedilmek","alisveri","nonword","nonword","nonword",NA
"kokre","egzersiz yarength","nonword","nonword","nonword",NA
"elindece","temat","nonword","nonword","nonword",NA
"anahron","pahio","nonword","nonword","nonword",NA
"zilyon","ailerılmış","nonword","nonword","nonword",NA
"taurt","eart","nonword","nonword","nonword",NA
"çaklı","testdetle","nonword","nonword","nonword",NA
"prograba","tavrik","nonword","nonword","nonword",NA
"yomış","tömuz","nonword","nonword","nonword",NA
"telgugh","rulmak","nonword","nonword","nonword",NA
"kontkün","etrabarksda","nonword","nonword","nonword",NA
"edilmızı","inanteri","nonword","nonword","nonword",NA
"proglemek","mutmi","nonword","nonword","nonword",NA
"odarı","merdai","nonword","nonword","nonword",NA
"athm","psiki","nonword","nonword","nonword",NA
"kristive","eşlik edolyn","nonword","nonword","nonword",NA
"ltz","eroincelemek, bulmak","nonword","nonword","nonword",NA
"rodan","mek","nonword","nonword","nonword",NA
"takbün","polisans","nonword","nonword","nonword",NA
"mohelm","rildi","nonword","nonword","nonword",NA
"kartnettar","eğjarndyceli","nonword","nonword","nonword",NA
"transparamparça etmek","sünmek","nonword","nonword","nonword",NA
"elçiford","onhe","nonword","nonword","nonword",NA
"eyarü","bakım yaabody","nonword","nonword","nonword",NA
"tünie","büyük ihtimanimhhhh","nonword","nonword","nonword",NA
"ilerşarı","paham","nonword","nonword","nonword",NA
"uçutör","seballral","nonword","nonword","nonword",NA
"kalabaworth","vitaokul","nonword","nonword","nonword",NA
"zepü","acil dsign","nonword","nonword","nonword",NA
"gükım","öğedilmek","nonword","nonword","nonword",NA
"taadi","film çeerry","nonword","nonword","nonword",NA
"memlü","başba","nonword","nonword","nonword",NA
"hiç biwocky","göringda","nonword","nonword","nonword",NA
"izin vemily","nimiz","nonword","nonword","nonword",NA
"maclam","doğüş","nonword","nonword","nonword",NA
"tarın","istagins","nonword","nonword","nonword",NA
"haşim","yaşun","nonword","nonword","nonword",NA
"fimus","tawa","nonword","nonword","nonword",NA
"gebs","devriye geaworld","nonword","nonword","nonword",NA
"vacok","erkek ymings","nonword","nonword","nonword",NA
"fızam","pennsylnipule etmek","nonword","nonword","nonword",NA
"bse","dürip","nonword","nonword","nonword",NA
"övo","eşcintosh","nonword","nonword","nonword",NA
"inaya","unutlamak","nonword","nonword","nonword",NA
"veler","manonaylı","nonword","nonword","nonword",NA
"aileniye","äl","nonword","nonword","nonword",NA
"tiena","açıktışma","nonword","nonword","nonword",NA
"memno","yeral","nonword","nonword","nonword",NA
"bilri","biyoloughby","nonword","nonword","nonword",NA
"mıkni","vk","nonword","nonword","nonword",NA
"dular","porum","nonword","nonword","nonword",NA
"rabil","yıunutma","nonword","nonword","nonword",NA
"kokorkmak","zaklar","nonword","nonword","nonword",NA
"çefranci","paranordecek","nonword","nonword","nonword",NA
"eksil","apağırlık","nonword","nonword","nonword",NA
"kigiz","seçeling","nonword","nonword","nonword",NA
"azarçı","yanüp","nonword","nonword","nonword",NA
"tehir","kagie","nonword","nonword","nonword",NA
"semphen","fededecekyon","nonword","nonword","nonword",NA
"sağcu","sihirrell","nonword","nonword","nonword",NA
"tanıtım vidnimhhhh","aylık miders","nonword","nonword","nonword",NA
"kiönemse","omuzlamak","nonword","nonword","nonword",NA
"pozilong","anç","nonword","nonword","nonword",NA
"hırkan","kamaz","nonword","nonword","nonword",NA
"itacman","kigun","nonword","nonword","nonword",NA
"reen","yeteling","nonword","nonword","nonword",NA
"kokorkma","alş","nonword","nonword","nonword",NA
"uçurzetli","abartlikeli","nonword","nonword","nonword",NA
"kökal","uzyim","nonword","nonword","nonword",NA
"azz","parlei","nonword","nonword","nonword",NA
"tehke","bosgi","nonword","nonword","nonword",NA
"colvo","okyaberg","nonword","nonword","nonword",NA
"cir","sikompli","nonword","nonword","nonword",NA
"kayşun","girilecekci","nonword","nonword","nonword",NA
"finansal olnimhhhh","geld","nonword","nonword","nonword",NA
"fiz","kılbi","nonword","nonword","nonword",NA
"jeneradecek","lışmak","nonword","nonword","nonword",NA
"damak zenapps","yetin","nonword","nonword","nonword",NA
"aşırı boyuminsky","gençlık","nonword","nonword","nonword",NA
"göznal","onz","nonword","nonword","nonword",NA
"kapru","yengeç buality","nonword","nonword","nonword",NA
"hayal gberty","eğiga","nonword","nonword","nonword",NA
"arr","desan","nonword","nonword","nonword",NA
"güzereter","saözellik","nonword","nonword","nonword",NA
"afedilmek","şünmek","nonword","nonword","nonword",NA
"raxel","kulkorkmak","nonword","nonword","nonword",NA
"çarah","doğum gboldt","nonword","nonword","nonword",NA
"bedeceklemek","soylia","nonword","nonword","nonword",NA
"haayakka","lemle","nonword","nonword","nonword",NA
"crussamak","çiftluk","nonword","nonword","nonword",NA
"müsmak","takzır","nonword","nonword","nonword",NA
"datık","şaeks","nonword","nonword","nonword",NA
"kızarmış eterfly","açıkdalye","nonword","nonword","nonword",NA
"pastür","kaakıllı","nonword","nonword","nonword",NA
"quay","domin","nonword","nonword","nonword",NA
"şırlı","rarok","nonword","nonword","nonword",NA
"pennsylcâdele etmek","kasad","nonword","nonword","nonword",NA
"kontkün","dokorkmak","nonword","nonword","nonword",NA
"yafet","devayırmak","nonword","nonword","nonword",NA
"kidets","basınçne","nonword","nonword","nonword",NA
"ihane","hıristirecek","nonword","nonword","nonword",NA
"yeçun","mide bulantnimhhhh","nonword","nonword","nonword",NA
"mihit","sonbaking","nonword","nonword","nonword",NA
"şala","digb","nonword","nonword","nonword",NA
"otch","oyunlama","nonword","nonword","nonword",NA
"açıklılık","festiring","nonword","nonword","nonword",NA
"sansasyoworth","arsem","nonword","nonword","nonword",NA
"vabaz","haristler","nonword","nonword","nonword",NA
"krwn","gölmal","nonword","nonword","nonword",NA
"dilett","kesyo","nonword","nonword","nonword",NA
"ltz","inanlama","nonword","nonword","nonword",NA
"örümcü","sisnon","nonword","nonword","nonword",NA
"vunmak","defe","nonword","nonword","nonword",NA
"bratan","inançmak","nonword","nonword","nonword",NA
"fenopoly","ameliring","nonword","nonword","nonword",NA
"dizüs","korsarsmak","nonword","nonword","nonword",NA
"tazoz","gerese","nonword","nonword","nonword",NA
"yasadırecek","acamen","nonword","nonword","nonword",NA
"iğal","gaatı","nonword","nonword","nonword",NA
"sisuz","ifade eading","nonword","nonword","nonword",NA
"adamyoner","gesız","nonword","nonword","nonword",NA
"mopar","everglayıcı","nonword","nonword","nonword",NA
"erişil","etözellik","nonword","nonword","nonword",NA
"iletional","asdüstri","nonword","nonword","nonword",NA
"çaazaltması","ğutmak","nonword","nonword","nonword",NA
"taah","önlt","nonword","nonword","nonword",NA
"mermak","evlisans","nonword","nonword","nonword",NA
"doolittüstü","derne","nonword","nonword","nonword",NA
"unutyasal","fikentsel","nonword","nonword","nonword",NA
"opp","sarir","nonword","nonword","nonword",NA
"tahar","kayna","nonword","nonword","nonword",NA
"metle","sagit","nonword","nonword","nonword",NA
"mühenlard","onz","nonword","nonword","nonword",NA
"prosur","tekdün","nonword","nonword","nonword",NA
"decek","sodeş","nonword","nonword","nonword",NA
"remden","gönöpüşmek","nonword","nonword","nonword",NA
"ödüne","mal sahratch","nonword","nonword","nonword",NA
"buyüz","kardirenç","nonword","nonword","nonword",NA
"içebi","direkt olgonfly","nonword","nonword","nonword",NA
"ateşkeme","uzul","nonword","nonword","nonword",NA
"alde","şabit","nonword","nonword","nonword",NA
"piyalist","adamlike","nonword","nonword","nonword",NA
"etkileaving","öğedilmen","nonword","nonword","nonword",NA
"gençlık","kaaugustası","nonword","nonword","nonword",NA
"sahge","gruvet","nonword","nonword","nonword",NA
"neymak","amaçtan","nonword","nonword","nonword",NA
"fark ebath","lios","nonword","nonword","nonword",NA
"dular","kasör","nonword","nonword","nonword",NA
"zedem","sanif","nonword","nonword","nonword",NA
"ratmak","fotoğrafnecek","nonword","nonword","nonword",NA
"boşa harcgonfly","ryun","nonword","nonword","nonword",NA
"gruyo","sabohers","nonword","nonword","nonword",NA
"serezikçe","profesyoworth","nonword","nonword","nonword",NA
"korubens","seae","nonword","nonword","nonword",NA
"korkmara","elv","nonword","nonword","nonword",NA
"stadye","kurra","nonword","nonword","nonword",NA
"delisans","kovalaurent","nonword","nonword","nonword",NA
"franla","lundu","nonword","nonword","nonword",NA
"kuraçılmak","ifade eading","nonword","nonword","nonword",NA
"eriti","senyar","nonword","nonword","nonword",NA
"asfaltda","priss","nonword","nonword","nonword",NA
"soney","erm","nonword","nonword","nonword",NA
"kefer","marun","nonword","nonword","nonword",NA
"kokabart","nizda","nonword","nonword","nonword",NA
"potansihardt","cennet goters","nonword","nonword","nonword",NA
"apsim","atmoskins","nonword","nonword","nonword",NA
"inança","kızru","nonword","nonword","nonword",NA
"kükot","sapor","nonword","nonword","nonword",NA
"ridan","üçüle","nonword","nonword","nonword",NA
"tespermlemek","nö","nonword","nonword","nonword",NA
"alipm","oğullata","nonword","nonword","nonword",NA
"elektletsizlik","cinaland","nonword","nonword","nonword",NA
"kakorkmak","ğılmak","nonword","nonword","nonword",NA
"sagei","basün","nonword","nonword","nonword",NA
"söyleopar","kol svelt","nonword","nonword","nonword",NA
"mevrak","ebepect","nonword","nonword","nonword",NA
"imasılsız","libeford","nonword","nonword","nonword",NA
"gömvin","düedilmek","nonword","nonword","nonword",NA
"baken","anahtakal","nonword","nonword","nonword",NA
"dolmek","güçiftli","nonword","nonword","nonword",NA
"ayakta duuntry","beyti","nonword","nonword","nonword",NA
"progki","kolet","nonword","nonword","nonword",NA
"noklı","anaya","nonword","nonword","nonword",NA
"mashırslı","kotik","nonword","nonword","nonword",NA
"tanıford","ayırlamak","nonword","nonword","nonword",NA
"karce","isimlı","nonword","nonword","nonword",NA
"sürprika","geoja","nonword","nonword","nonword",NA
"gülsiz","elekttemelen","nonword","nonword","nonword",NA
"canhe","teşekkür eventry","nonword","nonword","nonword",NA
"eriti","nsk","nonword","nonword","nonword",NA
"ameson","abseph","nonword","nonword","nonword",NA
"köpek balaworld","donan","nonword","nonword","nonword",NA
"öb","fetmek","nonword","nonword","nonword",NA
"kayım","tamüş","nonword","nonword","nonword",NA
"kamaz","öğle yemransky","nonword","nonword","nonword",NA
"dogan","iguz","nonword","nonword","nonword",NA
"zeret","bayıl","nonword","nonword","nonword",NA
"alkı","parmak ferty","nonword","nonword","nonword",NA
"herscrkadaşı","enernemek","nonword","nonword","nonword",NA
"revli","kolgi","nonword","nonword","nonword",NA
"piraward","yakip","nonword","nonword","nonword",NA
"astroving","protosans","nonword","nonword","nonword",NA
"sonlan","ayuyandı","nonword","nonword","nonword",NA
"paağırlı","gücendirworth","nonword","nonword","nonword",NA
