zh_cue,zh_target,type,cue_type,target_type,zh_cosine
黑暗,兄弟,unrelated,word,word,0.660055193584822
明,熏肉,unrelated,word,word,0.691794970975204
保存,薪水,unrelated,word,word,0.487814807860021
控制,孩子,unrelated,word,word,0.719982645815817
广告,询问,unrelated,word,word,0.871856378721477
最小,压力,unrelated,word,word,0.923475588313279
番茄酱,最后,unrelated,word,word,0.717528504621841
贸易,老师,unrelated,word,word,0.660733041885339
望远镜,博物馆,unrelated,word,word,0.755205802381235
大使,走出,unrelated,word,word,0.904925688783021
使馆,灵感,unrelated,word,word,0.87794551202042
加法,幻想,unrelated,word,word,0.827149151642497
贫困,父母,unrelated,word,word,0.489139606180902
寺庙,刺客,unrelated,word,word,0.871404168083994
色情,动物,unrelated,word,word,0.903364840411773
杀手,战斗,unrelated,word,word,0.882292475662635
歌手,聚会,unrelated,word,word,0.603219402212725
腹泻,担心,unrelated,word,word,0.741010218398898
水兵,金星,unrelated,word,word,0.848983556347483
戒指,观众,unrelated,word,word,0.948908442142945
外孙,三,unrelated,word,word,0.213878681816728
频道,安静,unrelated,word,word,0.692682156106693
南方,雪茄,unrelated,word,word,0.743261221979056
嘴巴,慷慨,unrelated,word,word,0.971987575675661
敌人,公寓,unrelated,word,word,0.928651347008879
绿色,商业,unrelated,word,word,0.818276443476105
指挥,光溜,unrelated,word,word,0.88282086888308
结果,合理,unrelated,word,word,0.806649661886624
部分,假期,unrelated,word,word,0.806679669122823
代码,很小,unrelated,word,word,0.693525120696424
未来,提前,unrelated,word,word,0.623113239891138
道路,马儿,unrelated,word,word,0.835901419484113
悲惨,权威,unrelated,word,word,0.944697226254388
保卫,生日,unrelated,word,word,0.52051153251115
口红,突变,unrelated,word,word,0.758279538101783
解释,动脉,unrelated,word,word,0.82250379117505
教练,赎金,unrelated,word,word,0.788181197731775
关键的,货车,unrelated,word,word,0.899074844054508
可能,剧院,unrelated,word,word,0.619004042591165
脉冲,基督教,unrelated,word,word,0.888565839589692
价值,湖泊,unrelated,word,word,0.932001953981654
僧侣,周二,unrelated,word,word,0.8295137198876
可能,贷款,unrelated,word,word,0.586067836144518
商标,商人,unrelated,word,word,0.911195476059725
院长,性格,unrelated,word,word,0.845289603267614
律师,结尾,unrelated,word,word,0.738443481599776
能够,颅骨,unrelated,word,word,0.670979419713684
狐狸,租赁,unrelated,word,word,0.945918664040516
老鼠,灰尘,unrelated,word,word,0.89053712287147
发电机,记住,unrelated,word,word,0.659316791954259
刚才,电话,unrelated,word,word,0.932290352675265
哲学,仍然,unrelated,word,word,0.695383835354815
排除,燃料,unrelated,word,word,0.942124184849449
奖金,部门,unrelated,word,word,0.898139045523414
凯撒,飞行员,unrelated,word,word,0.892551125190101
救援,联系,unrelated,word,word,0.939596444450991
抉择,儿时,unrelated,word,word,0.882710082980107
带来,起司,unrelated,word,word,0.935287486415971
单词,牛仔,unrelated,word,word,0.540286475747106
演讲,女性,unrelated,word,word,0.857490193534555
奴隶,酷刑,unrelated,word,word,0.75952306864778
频率,法语,unrelated,word,word,0.311222571357673
沉默,建筑,unrelated,word,word,0.800545136448297
骨头,按摩,unrelated,word,word,0.928856394422008
休息,个人,unrelated,word,word,0.726060073778981
混凝土,发展,unrelated,word,word,0.806078505283026
气流,美丽,unrelated,word,word,0.483343525175293
烤箱,希腊,unrelated,word,word,0.705403506571455
异常,火炮,unrelated,word,word,0.752180027783462
打击,囚犯,unrelated,word,word,0.946056940932993
天真,失败,unrelated,word,word,0.889785289623843
目的,简单,unrelated,word,word,0.810307573849216
管理,正义,unrelated,word,word,0.830885744533542
公文包,昆虫,unrelated,word,word,0.937181656993107
月亮,诱拐,unrelated,word,word,0.849406069461771
层次,意外,unrelated,word,word,0.791394577562831
旗帜,炸药,unrelated,word,word,0.902973019617643
打针,导线,unrelated,word,word,0.87261293815539
学习,果汁,unrelated,word,word,0.746480322487819
学生,曾经,unrelated,word,word,0.877148393053768
联盟,战士,unrelated,word,word,0.835012303695094
高尔夫,部长,unrelated,word,word,0.830014471667962
感激,保持,unrelated,word,word,0.841026158085551
这里,书房,unrelated,word,word,0.559616315961129
薄,坍塌,unrelated,word,word,0.945295345765371
捆绑,夹克,unrelated,word,word,0.851686679934819
炸药,难受,unrelated,word,word,0.923542544833932
土豆,诚实,unrelated,word,word,0.890164538864595
指甲,波士顿,unrelated,word,word,0.853117834429728
飓风,十年,unrelated,word,word,0.763915717593281
疗法,技术,unrelated,word,word,0.666256288973526
桥梁,毛毯,unrelated,word,word,0.825458454467397
不会,咖啡,unrelated,word,word,0.689588673143875
特别,马戏,unrelated,word,word,0.840806820728065
下,父亲,unrelated,word,word,0.382370675534242
火星,歌曲,unrelated,word,word,0.80924110263164
查看,竞争,unrelated,word,word,0.884129138315096
营地,傲慢,unrelated,word,word,0.708202285552666
蛋白质,雷鸣,unrelated,word,word,0.902630917237519
无偿,村庄,unrelated,word,word,0.921360199940294
跑步,停止,unrelated,word,word,0.88001312466587
看见,描述,unrelated,word,word,0.643713927462233
约会,蛋黄酱,unrelated,word,word,0.85442160539796
干燥,电流,unrelated,word,word,0.93132545154829
农民,爱人,unrelated,word,word,0.795790223325158
忧虑,香烟,unrelated,word,word,0.931686875045877
阅读,神圣,unrelated,word,word,0.733219187996387
区域,凶手,unrelated,word,word,0.83657007335847
触发,新闻,unrelated,word,word,0.64995150833145
管理,吃饭,unrelated,word,word,0.700072868987831
合同,正常,unrelated,word,word,0.816356985425544
钦佩,舰队,unrelated,word,word,0.918383210880232
无知,高度,unrelated,word,word,0.716989751302469
太平洋,起飞,unrelated,word,word,0.798973297831008
吐司,勇敢,unrelated,word,word,0.839969209730177
化学,耳朵,unrelated,word,word,0.742210829476244
棕色,信件,unrelated,word,word,0.901806163611307
经理,签名,unrelated,word,word,0.579579072050378
小狗,准许,unrelated,word,word,0.793139175016719
将军,事件,unrelated,word,word,0.601939817960751
承认,拇指,unrelated,word,word,0.813324615031772
竞技,石油,unrelated,word,word,0.715210424803885
过错,水手,unrelated,word,word,0.847867893226035
十一月,电脑,unrelated,word,word,0.874828622920892
忠诚,热爱,unrelated,word,word,0.760956496132044
干脆,假设,unrelated,word,word,0.800218971844267
紧急,钢铁,unrelated,word,word,0.871971454150421
高潮,活跃,unrelated,word,word,0.862713947975469
绝不,猜想,unrelated,word,word,0.812232368447321
炸毁,海洛因,unrelated,word,word,0.354125505857887
流行,直接,unrelated,word,word,0.852712787267371
男性,地狱,unrelated,word,word,0.848070560063233
丛林,外星人,unrelated,word,word,0.925184288332667
机智,上,unrelated,word,word,0.554345631896738
同情,阳具,unrelated,word,word,0.909071165810539
奉承,计算,unrelated,word,word,0.864554762631789
变化,学习,unrelated,word,word,0.72374762905724
蜘蛛,法官,unrelated,word,word,0.726290623368641
启发,荣耀,unrelated,word,word,0.918076843912189
银行家,精神,unrelated,word,word,0.943535221678867
讽刺,宪章,unrelated,word,word,0.831230084292623
吸吮,牙齿,unrelated,word,word,0.935755418200362
钥匙,迅速,unrelated,word,word,0.938825702278528
饶恕,地图,unrelated,word,word,0.699095334079078
提示,尸首,unrelated,word,word,0.663279416834415
相机,建议,unrelated,word,word,0.85081745455349
片刻,餐厅,unrelated,word,word,0.889720030664008
火箭,绳索,unrelated,word,word,0.912395333087332
自杀,美元,unrelated,word,word,0.699915982749587
积极,骗子,unrelated,word,word,0.79026032292977
保证,军火,unrelated,word,word,0.717167507892489
侮辱,提供,unrelated,word,word,0.795325276829778
行星,笨蛋,unrelated,word,word,0.423554568122982
神奇,气氛,unrelated,word,word,0.91610145701286
接待,回复,unrelated,word,word,0.54150041198448
纸张,巧克力,unrelated,word,word,0.928860254295488
族群,足球,unrelated,word,word,0.724797185127048
显示,自由,unrelated,word,word,0.807580695372867
看法,监禁,unrelated,word,word,0.921209949427473
文本,不公,unrelated,word,word,0.886872200606611
赌博,黑暗,unrelated,word,word,0.777065340122836
过程,蛋糕,unrelated,word,word,0.854865265819403
证据,表明,unrelated,word,word,0.88625079920702
长跑,生存,unrelated,word,word,0.554311502201109
绑匪,朱丽叶,unrelated,word,word,0.816805286834745
准确,过去,unrelated,word,word,0.798531565483752
实际,航班,unrelated,word,word,0.834827511306591
记载,尊严,unrelated,word,word,0.909965701151758
校准,钱包,unrelated,word,word,0.876977184969268
反抗,坚定,unrelated,word,word,0.977705391941802
回去,快乐,unrelated,word,word,0.728782754832003
闲话,协议,unrelated,word,word,0.573902687388105
固执,外面,unrelated,word,word,0.621935008164809
脆弱,集中,unrelated,word,word,0.761829859849721
灵魂,王子,unrelated,word,word,0.833113544797251
评论,城堡,unrelated,word,word,0.855419292702241
韵律,恶心,unrelated,word,word,0.770675511193294
青春,太阳,unrelated,word,word,0.855735419631441
想法,咀嚼,unrelated,word,word,0.795537790066728
手指,知名,unrelated,word,word,0.872156063325592
申请,逮捕,unrelated,word,word,0.576976225830982
解药,第四,unrelated,word,word,0.7968337343662
输家,高山,unrelated,word,word,0.910658731106108
欲望,委员,unrelated,word,word,0.886003923905364
魔法,男孩,unrelated,word,word,0.806359817904307
国际,消息,unrelated,word,word,0.613496464751941
额外,白兰地,unrelated,word,word,0.961692560890769
非洲,跳跃,unrelated,word,word,0.860024293813155
火车,助手,unrelated,word,word,0.906460196036413
红酒,有趣,unrelated,word,word,0.75349125429163
混乱,肝脏,unrelated,word,word,0.948036287172356
野蛮,树木,unrelated,word,word,0.497686863783723
死亡,危机,unrelated,word,word,0.828442020462269
制作,写作,unrelated,word,word,0.812913399528335
巢,争议,unrelated,word,word,0.770452939969491
能量,海岸,unrelated,word,word,0.811900826377087
母亲,死亡,unrelated,word,word,0.506850837205454
恐怖,机场,unrelated,word,word,0.921027321349679
海军,军用,unrelated,word,word,0.916417083958308
熔化,坦白,unrelated,word,word,0.850166507177166
同事,婚姻,unrelated,word,word,0.751771821528057
聪明,狮子,unrelated,word,word,0.765281930193731
肩膀,酱汁,unrelated,word,word,0.910154383995834
剑,定义,unrelated,word,word,0.625704812477196
信用,维他命,unrelated,word,word,0.895420626463544
情妇,传奇,unrelated,word,word,0.900385275097026
物理,职务,unrelated,word,word,0.864480603170743
酒店,奖项,unrelated,word,word,0.784649529025965
物质,欺骗,unrelated,word,word,0.895432075670524
解剖学,口渴,unrelated,word,word,0.76465706357258
慢慢,侄子,unrelated,word,word,0.862363709695451
泥泞,表达,unrelated,word,word,0.335718797066341
奶油,报纸,unrelated,word,word,0.893743729277561
水手,价钱,unrelated,word,word,0.816831412326576
研究,坐下,unrelated,word,word,0.645646660906481
迹象,公交,unrelated,word,word,0.919461729673648
网络,欢迎,unrelated,word,word,0.714167166074637
实验,驾驭,unrelated,word,word,0.911617022864472
表明,监狱,unrelated,word,word,0.961775724652256
哪个,程序,unrelated,word,word,0.720872260773447
电影,处决,unrelated,word,word,0.59985145391745
伤心,可爱,unrelated,word,word,0.867439156124955
吉普,厚,unrelated,word,word,0.885883140485424
降低,程序,unrelated,word,word,0.801704882570879
夏日,最大,unrelated,word,word,0.886618330430853
今日,试图,unrelated,word,word,0.93942379215429
外边,装备,unrelated,word,word,0.83135738702286
姐妹,帽子,unrelated,word,word,0.922498765522014
智慧,司机,unrelated,word,word,0.858385981934951
竞赛,维修,unrelated,word,word,0.914056142555318
烹饪,蜡烛,unrelated,word,word,0.93534334857599
婴儿,致命,unrelated,word,word,0.902063926824534
烟草,西部,unrelated,word,word,0.706099600001038
到达,附加,unrelated,word,word,0.91500175085508
戏剧,疼痛,unrelated,word,word,0.914403072994713
概括,巫婆,unrelated,word,word,0.711669545933531
战斗,帮助,unrelated,word,word,0.813678041654819
汤匙,远方,unrelated,word,word,0.840383806374624
垃圾,值得,unrelated,word,word,0.862286758258688
疲劳,风格,unrelated,word,word,0.919099012128262
病毒,信息,unrelated,word,word,0.784915396076069
美好,杀死,unrelated,word,word,0.9841476292201
角逐,奉献,unrelated,word,word,0.830310263045389
文章,碰撞,unrelated,word,word,0.895907645061348
酒吧,美丽,unrelated,word,word,0.877466704698666
戏剧,苦难,unrelated,word,word,0.937227391283189
靴子,观点,unrelated,word,word,0.873938384334436
墓碑,检察官,unrelated,word,word,0.376412561683242
居住,专业,unrelated,word,word,0.885096452681222
丈夫,已婚,unrelated,word,word,0.746502978119642
声音,大西洋,unrelated,word,word,0.892394980813954
晚饭,侍应生,unrelated,word,word,0.913454597563719
患者,真实,unrelated,word,word,0.879986078551541
拉拉,怪异,unrelated,word,word,0.925187909201881
技术,誓言,unrelated,word,word,0.63361272445018
理想,每周,unrelated,word,word,0.911255396433826
诞生,身体,unrelated,word,word,0.732495982564681
饥饿,壮观的,unrelated,word,word,0.875897860738774
现代,愚蠢,unrelated,word,word,0.886518538779766
网络,氢气,unrelated,word,word,0.795284385803444
手势,义务,unrelated,word,word,0.627695631734438
公司,最近,unrelated,word,word,0.719354882538179
气体,跳舞,unrelated,word,word,0.838871081641989
有时,合理,unrelated,word,word,0.804940917852099
表格,救主,unrelated,word,word,0.788706751659382
计划,全球,unrelated,word,word,0.900123170364412
超人,机械,unrelated,word,word,0.900194985583954
闪耀,隧道,unrelated,word,word,0.933208457747724
富翁,荣誉,unrelated,word,word,0.750007490741115
猴子,功能,unrelated,word,word,0.805044810416072
好客,讨论,unrelated,word,word,0.549368442070158
舒适,再见,unrelated,word,word,0.54205226289486
服务员,聋子,unrelated,word,word,0.800017962614863
对抗,手提箱,unrelated,word,word,0.763077457767541
棺材,符号,unrelated,word,word,0.67758689212222
不幸,不可靠,unrelated,word,word,0.900654473213604
技术,不同,unrelated,word,word,0.606727147145815
苦难,天赋,unrelated,word,word,0.927711911524117
学院,通常,unrelated,word,word,0.692454144290468
盾牌,信仰,unrelated,word,word,0.642301164609897
说谎,幻觉,unrelated,word,word,0.866723619492605
忠心,风暴,unrelated,word,word,0.907099599909129
难民,合规,unrelated,word,word,0.634995886701223
可怕,愉快,unrelated,word,word,0.855333873715399
幼稚,抑郁,unrelated,word,word,0.942721195123238
现在,秋天,unrelated,word,word,0.551928600573171
右边,左边,unrelated,word,word,0.914654077264726
地点,乐队,unrelated,word,word,0.868007399906183
看见,诱饵,unrelated,word,word,0.770390959260393
一,表现,unrelated,word,word,0.509686512050833
项目,星期,unrelated,word,word,0.783577275476946
王国,表面,unrelated,word,word,0.932174204208441
