"word_combo","el_cue","el_target","type","cue_type","target_type","el_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"τζόγοςαπαγάγω","τζόγος","απαγάγω","unrelated","word","word",0.133080226234841,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τζόγοςδρόμησ","τζόγος","δρόμησ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τζόγοςπόκερ","τζόγος","πόκερ","related","word","word",0.45087160467711,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τηλεγράφημαγράμμα","τηλεγράφημα","γράμμα","related","word","word",0.653839963144986,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τηλεγράφημαεπιλέγω","τηλεγράφημα","επιλέγω","unrelated","word","word",0.0574488973321629,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τηλεγράφημαμοιριώος","τηλεγράφημα","μοιριώος","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τηλεγράφοραδιατπιούν","τηλεγράφορα","διατπιούν","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τηλεγράφορατίτλος","τηλεγράφορα","τίτλος","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τηλεσκόπιοδολοαρνία","τηλεσκόπιο","δολοαρνία","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τηλεσκόπιομικροσκόπιο","τηλεσκόπιο","μικροσκόπιο","related","word","word",0.548987040416622,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τηλεσκόπιομυστικότητα","τηλεσκόπιο","μυστικότητα","unrelated","word","word",0.0913850545472255,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τημίσκόπιογοητευτικός","τημίσκόπιο","γοητευτικός","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τημίσκόπιορόφος","τημίσκόπιο","ρόφος","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τήχηκίτρινος","τήχη","κίτρινος","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τήχηφόρεαλ","τήχη","φόρεαλ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τιμώοιπας","τι","μώοιπας","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τιμωρώαγώνας","τιμωρώ","αγώνας","unrelated","word","word",0.0509474459457853,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τιμωρώπηριό","τιμωρώ","πηριό","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τιμωρώσύλληψη","τιμωρώ","σύλληψη","related","word","word",0.148259879004857,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τιότι","τι","ότι","related","word","word",0.366072231929837,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τίουταεκλοαv","τίουτα","εκλοαv","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τίουτασύριγγα","τίουτα","σύριγγα","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τιπλατύς","τι","πλατύς","unrelated","word","word",0.149772176937739,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τίποτακάτι","τίποτα","κάτι","related","word","word",0.670810176447274,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τίποταλιμουζίνα","τίποτα","λιμουζίνα","unrelated","word","word",0.121681959911979,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τίποταπεδηπου","τίποτα","πεδηπου","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τοδικόςθειάατικός","τοδικός","θειάατικός","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τοδικόςκρανίο","τοδικός","κρανίο","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τολιπλγρο","τολι","πλγρο","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τολισυγκεντρώνομαι","τολι","συγκεντρώνομαι","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τόνοςαστακός","τόνος","αστακός","related","word","word",0.425424873057216,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τόνοςευτυπώσμένος","τόνος","ευτυπώσμένος","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τόνοςτουαλέτα","τόνος","τουαλέτα","unrelated","word","word",0.103151519576669,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τορηνικόςαντίγρωνο","τορηνικός","αντίγρωνο","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τορηνικόςκακό","τορηνικός","κακό","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τοσεόκκινοαποτυχία","τοσεόκκινο","αποτυχία","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τοσεόκκινοομορβγά","τοσεόκκινο","ομορβγά","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τοστμπέικον","τοστ","μπέικον","related","word","word",0.659350870293603,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τοστστρατός","τοστ","στρατός","unrelated","word","word",0.0855298620570761,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τοσττανρη","τοστ","τανρη","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τοτόκάωανχουση","τοτόκάω","ανχουση","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τοτόκάωπαραμένει","τοτόκάω","παραμένει","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τουαλέταθειάατικός","τουαλέτα","θειάατικός","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τουαλέτανεροχύτης","τουαλέτα","νεροχύτης","related","word","word",0.527066202210297,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τουαλέτασύνδεση","τουαλέτα","σύνδεση","unrelated","word","word",0.117942266943473,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τουαρχταδιαμύνισμα","τουαρχτα","διαμύνισμα","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τουαρχταφίδι","τουαρχτα","φίδι","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τουρνοπόεξοπλίσα","τουρνοπό","εξοπλίσα","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τουρνοπόκεντρικά γραφεία","τουρνοπό","κεντρικά γραφεία","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τουρνουάαγώνας","τουρνουά","αγώνας","related","word","word",0.436317662768704,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τουρνουάεκαεροθέσεως","τουρνουά","εκαεροθέσεως","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τουρνουάτραβήξτε","τουρνουά","τραβήξτε","unrelated","word","word",0.105382124839189,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τουφέκιόπλο","τουφέκι","όπλο","related","word","word",0.686758636163275,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τουφέκιπροσωπικότητα","τουφέκι","προσωπικότητα","unrelated","word","word",0.100105133331551,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τουφέκιψαρός","τουφέκι","ψαρός","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τουφλόιεστιατόριο","τουφλόι","εστιατόριο","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τουφλόιυπερείλλω","τουφλόι","υπερείλλω","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραγουδιστήςμηχανή","τραγουδιστής","μηχανή","unrelated","word","word",0.0680589972655617,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραγουδιστήςμουσικός","τραγουδιστής","μουσικός","related","word","word",0.672166883675803,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραγουδιστήςσταθηκς","τραγουδιστής","σταθηκς","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραπέζιατέλία","τραπέζι","ατέλία","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραπέζικαρέκλα","τραπέζι","καρέκλα","related","word","word",0.490932851543988,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραπεζικές υπηρεσίεςεπενπιω","τραπεζικές υπηρεσίες","επενπιω","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραπεζικές υπηρεσίεςμενταγιόν","τραπεζικές υπηρεσίες","μενταγιόν","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραπεζικές υπηρεσίεςχρηματοοικονομική","τραπεζικές υπηρεσίες","χρηματοοικονομική","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραπεζικεσέvργασιεσεσορατόριο","τραπεζικεσέvργασιεσ","εσορατόριο","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραπεζικεσέvργασιεσπεριοδικό","τραπεζικεσέvργασιεσ","περιοδικό","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραπέζισυναυλία","τραπέζι","συναυλία","unrelated","word","word",0.127929669005833,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραπεζίτηςασηρίος","τραπεζίτης","ασηρίος","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραπεζίτηςεπενδυτής","τραπεζίτης","επενδυτής","related","word","word",0.541311402753376,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραπεζίτηςτιμιότητα","τραπεζίτης","τιμιότητα","unrelated","word","word",0.0972428203285757,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραπόσιαγικαστής","τραπόσι","αγικαστής","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραπόσιπροοπτική","τραπόσι","προοπτική","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραπσσίτηςμακαζ","τραπσσίτης","μακαζ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραπσσίτηςπαραφυσικός","τραπσσίτης","παραφυσικός","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραψιμοακάθαρτος","τραψιμο","ακάθαρτος","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τραψιμομαίδω","τραψιμο","μαίδω","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρένοαηδιαστικός","τρένο","αηδιαστικός","unrelated","word","word",0.0871161694199374,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρένοκαόχλο","τρένο","καόχλο","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρένολεωφορείο","τρένο","λεωφορείο","related","word","word",0.782580718009659,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρέξιμοεκβιασμός","τρέξιμο","εκβιασμός","unrelated","word","word",0.144911664355998,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρέξιμοθούρα","τρέξιμο","θούρα","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρέξιμοπερπατώ","τρέξιμο","περπατώ","related","word","word",0.312160854749559,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρεξουδιστήςγια πάντα","τρεξουδιστής","για πάντα","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρεξουδιστήςπαπορεσι","τρεξουδιστής","παπορεσι","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρίαομαυγίζω","τρίαο","μαυγίζω","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρίαοπανοπλία","τρίαο","πανοπλία","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρίτιαγκάλ","τρίτια","γκάλ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρίτιαεγκαταλείπω","τρίτια","εγκαταλείπω","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρίτοςκάνω","τρίτος","κάνω","unrelated","word","word",0.108559505764037,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρίτοςπυρουςλικό","τρίτος","πυρουςλικό","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρίτοςτέταρτος","τρίτος","τέταρτος","related","word","word",0.773273004283332,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρομακτικόςανατριχιαστικός","τρομακτικός","ανατριχιαστικός","related","word","word",0.729700102993246,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρομακτικόςλύχρς","τρομακτικός","λύχρς","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρομακτικόςπληροφορώ","τρομακτικός","πληροφορώ","unrelated","word","word",0.132245086896971,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρομερόςπέτρα","τρομερός","πέτρα","unrelated","word","word",0.144460728818019,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρομερόςστύνη","τρομερός","στύνη","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρομερόςφρικτός","τρομερός","φρικτός","related","word","word",0.625491686748553,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρομοντικόςtεεανός","τρομοντικός","tεεανός","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρομοντικόςεκ προθέσεως","τρομοντικός","εκ προθέσεως","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρομπερώμαρφ","τρομπερώμ","αρφ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρομπερώμπαιχνίδι","τρομπερώμ","παιχνίδι","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρόπαιοακάθαρτος","τρόπαιο","ακάθαρτος","unrelated","word","word",0.133828003029189,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρόπαιομετάλλιο","τρόπαιο","μετάλλιο","related","word","word",0.562324037912696,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρόπαιοπροτμονω","τρόπαιο","προτμονω","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρόπολοεππλημος","τρόπολο","εππλημος","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τρόπολοπαιδική ηλικία","τρόπολο","παιδική ηλικία","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τροχόσπινάαπλός","τροχόσπινά","απλός","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τροχόσπινάκαράτερος","τροχόσπινά","καράτερος","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τροχόσπιτοαπόπειρα","τροχόσπιτο","απόπειρα","unrelated","word","word",0.0378893514610485,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τροχόσπιτοβαν","τροχόσπιτο","βαν","related","word","word",0.566951415498691,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τροχόσπιτοισγος","τροχόσπιτο","ισγος","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τσαμηάρλογος","τσαμη","άρλογος","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τσαμημπέιζμπολ","τσαμη","μπέιζμπολ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τσαρέντοικανεςητα","τσαρέντο","ικανεςητα","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τσαρέντομαζεύω","τσαρέντο","μαζεύω","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τσέπηεξωγήινο","τσέπη","εξωγήινο","unrelated","word","word",0.0816886043011542,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τσέπηόγνη","τσέπη","όγνη","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τσέπηπορτοφόλι","τσέπη","πορτοφόλι","related","word","word",0.555945103199029,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τσια γραφηθάβω","τσια γραφη","θάβω","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τσια γραφηπιατρο","τσια γραφη","πιατρο","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τσιμέντοκόσμος","τσιμέντο","κόσμος","unrelated","word","word",0.0980608324009743,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τσιμέντοπιατρο","τσιμέντο","πιατρο","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τσιμέντοπλαστικό","τσιμέντο","πλαστικό","related","word","word",0.439289791664879,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τσιπάκιαγβρη","τσιπάκι","αγβρη","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τσιπάκιβόλτα","τσιπάκι","βόλτα","unrelated","word","word",0.0899745741985942,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τσιπάκισυσκευή","τσιπάκι","συσκευή","related","word","word",0.443577223360201,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τυούναςανίκανος","τυούνας","ανίκανος","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τυούναςεπισκελλ","τυούνας","επισκελλ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τυπικόςκλασσικός","τυπικός","κλασσικός","related","word","word",0.56755411983089,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τυπικόςσυνάάφηση","τυπικός","συνάάφηση","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τυπικόςτρία","τυπικός","τρία","unrelated","word","word",0.068361206462488,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τυφλόςεκτιμώ","τυφλός","εκτιμώ","unrelated","word","word",0.102271952208326,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τυφλόςκουφός","τυφλός","κουφός","related","word","word",0.63616145085307,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τυφλόςτοτεκία","τυφλός","τοτεκία","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τυφλωτγόνατο","τυφλωτ","γόνατο","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τυφλωτεκτέφαση","τυφλωτ","εκτέφαση","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"τυφώναςανεμοστρόβιλος","τυφώνας","ανεμοστρόβιλος","related","word","word",0.688065850888037,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
