"word_combo","fi_cue","fi_target","type","cue_type","target_type","fi_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"suunpavaspagetti","suunpava","spagetti","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"suunpavasuosteeni","suunpava","suosteeni","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"suurlähettiläshyönteinen","suurlähettiläs","hyönteinen","unrelated","word","word",0.135914952296325,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"suurlähettiläsministeri","suurlähettiläs","ministeri","related","word","word",0.580226956284495,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"suurlähettiläsmurtroija","suurlähettiläs","murtroija","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"suurlähetystöharmonia","suurlähetystö","harmonia","unrelated","word","word",0.0910473828605951,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"suurlähetystöministeriö","suurlähetystö","ministeriö","related","word","word",0.42610229812178,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"suurlähetystöuilomus","suurlähetystö","uilomus","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"suutuitlatappio","suutuitla","tappio","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"suutuitlavoinsinen","suutuitla","voinsinen","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"synkjettimikrosuseampi","synkjetti","mikrosuseampi","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"synkjettiruisku","synkjetti","ruisku","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syntilaulu","synti","laulu","unrelated","word","word",0.136717602255782,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syntiparto","synti","parto","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syntirikos","synti","rikos","related","word","word",0.460165626619309,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syntymäedelleen","syntymä","edelleen","unrelated","word","word",0.0627848294450873,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syntymäraskaus","syntymä","raskaus","related","word","word",0.292957239925216,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syntymäremme","syntymä","remme","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syönöarvoijon","syönö","arvoijon","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syönösusi","syönö","susi","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syöttääkiirtää","syöttää","kiirtää","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syöttäärahoitus","syöttää","rahoitus","unrelated","word","word",0.0594538820181266,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syöttääsyödä","syöttää","syödä","related","word","word",0.378486322680598,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"sytytinajastin","sytytin","ajastin","related","word","word",0.526724688178682,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"sytytinkammottava","sytytin","kammottava","unrelated","word","word",0.12462529381477,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"sytytinpostentari","sytytin","postentari","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syyaiheuttaja","syy","aiheuttaja","related","word","word",0.377819710035941,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syykuume","syy","kuume","unrelated","word","word",0.110397208178408,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syyskuuhienä","syyskuu","hienä","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syyskuulokakuu","syyskuu","lokakuu","related","word","word",0.578102684729496,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syyskuunäkökulma","syyskuu","näkökulma","unrelated","word","word",0.0978620954759091,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syytönilmaista","syytön","ilmaista","unrelated","word","word",0.0699083833674429,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syytönkinäyttää","syytön","kinäyttää","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syytönsyyllinen","syytön","syyllinen","related","word","word",0.706387108039237,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syytpassipaketti","syytpassi","paketti","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syytpassiramppuna","syytpassi","ramppuna","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"syytratu","syy","tratu","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taajuuskurlais","taajuus","kurlais","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taajuussignaali","taajuus","signaali","related","word","word",0.585963754993541,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taajuusyksinäinen","taajuus","yksinäinen","unrelated","word","word",0.143629108183943,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taakenkerenkeslu","taakenkeren","keslu","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taakenkerenyleensä","taakenkeren","yleensä","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taakkumestamiin","taakku","mestamiin","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taakkuvyöhyke","taakku","vyöhyke","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taaruushaaste","taaruus","haaste","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taaruusmiäkisti","taaruus","miäkisti","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"täätönlainata","täätön","lainata","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"täätönsynte","täätön","synte","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tablettikurkto","tabletti","kurkto","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tablettipilleri","tabletti","pilleri","related","word","word",0.565108090804858,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tablettipolttoaine","tabletti","polttoaine","unrelated","word","word",0.144982169062717,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taeroottikanoilla","taerootti","kanoilla","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taeroottikoulutus","taerootti","koulutus","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taesostokamaljeena","taesosto","kamaljeena","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taesostokonsertti","taesosto","konsertti","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tahdorrispaakonruoski","tahdorrispaa","konruoski","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tahdorrispaarahti","tahdorrispaa","rahti","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tahretorna","tahre","torna","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tahrevanilja","tahre","vanilja","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taidekirjallisuus","taide","kirjallisuus","related","word","word",0.488451497027106,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taidelaittaa","taide","laittaa","unrelated","word","word",0.115689322768715,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taidetesko","taide","tesko","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taikaflirtsi","taika","flirtsi","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taikatappaa","taika","tappaa","unrelated","word","word",0.13688733038434,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taikavelho","taika","velho","related","word","word",0.550729208617512,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tairuakamoa","tairua","kamoa","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tairuatavata","tairua","tavata","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"täisifyysinen","täisi","fyysinen","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"täisiylelki","täisi","ylelki","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taisrisomaine","taisriso","maine","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taisrisoyksityim","taisriso","yksityim","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taisteluhoukutella","taistelu","houkutella","unrelated","word","word",0.0707783690750882,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taistelunella","taistelu","nella","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taistelutaistella","taistelu","taistella","related","word","word",0.590324950198503,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taiteilijaisku","taiteilija","isku","unrelated","word","word",0.132696632545032,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taiteilijanairikilla","taiteilija","nairikilla","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taiteilijataidemaalari","taiteilija","taidemaalari","related","word","word",0.678462421155848,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taivashyökkäys","taivas","hyökkäys","unrelated","word","word",0.129049200603522,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taivastaivaallinen","taivas","taivaallinen","related","word","word",0.528769786904025,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taivasvankauppi","taivas","vankauppi","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tajutajuatte","tajuta","juatte","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tajutaministeriö","tajuta","ministeriö","unrelated","word","word",0.104654045786135,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tajutaymmärtää","tajuta","ymmärtää","related","word","word",0.615529430532837,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"takaisinministeri","takaisin","ministeri","unrelated","word","word",0.138799868836349,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"takaisinnäyttäjä","takaisin","näyttäjä","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"takaisinpalata","takaisin","palata","related","word","word",0.566733870474017,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taksifantastinen","taksi","fantastinen","unrelated","word","word",0.0689684786666114,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taksilimusiini","taksi","limusiini","related","word","word",0.509417349582401,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taksisuotranenkuja","taksi","suotranenkuja","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"takuuhiuklinen","takuu","hiuklinen","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"takuulupaus","takuu","lupaus","related","word","word",0.395513159006717,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"takuusalamurhaaja","takuu","salamurhaaja","unrelated","word","word",0.145147953549604,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"takvinenheikko","takvinen","heikko","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"takvinenkalkku","takvinen","kalkku","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taloasunto","talo","asunto","related","word","word",0.646807465924307,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taloklassinen","talo","klassinen","unrelated","word","word",0.141983381623014,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"talopuskerella","talo","puskerella","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taloudellisestipiirtää","taloudellisesti","piirtää","unrelated","word","word",0.0576305394224703,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taloudellisestirahoitus","taloudellisesti","rahoitus","related","word","word",0.278405324913903,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taloudellisestisolte","taloudellisesti","solte","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"talvainhummeri","talvain","hummeri","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"talvainjuuno","talvain","juuno","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tamenkainennormaali","tamenkainen","normaali","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tamenkainenopastilä","tamenkainen","opastilä","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tänäänarnoija","tänään","arnoija","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tänääneilen","tänään","eilen","related","word","word",0.600377921351952,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tänäänkäytännössä","tänään","käytännössä","unrelated","word","word",0.113520012460083,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tanemmisuuskuja","tanemmisuus","kuja","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tanemmisuusohselja","tanemmisuus","ohselja","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"täniväkiraseellija","tänivä","kiraseellija","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tänivälentää","tänivä","lentää","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tänkipäkkisuuskiristää","tänkipäkkisuus","kiristää","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tänkipäkkisuustesniakeinen","tänkipäkkisuus","tesniakeinen","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tanssijabiologia","tanssija","biologia","unrelated","word","word",0.144226968772065,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tanssijajärkuus","tanssija","järkuus","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tanssijatanssi","tanssija","tanssi","related","word","word",0.577169398490923,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tantualfa","tantu","alfa","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tantukimaantaa","tantu","kimaantaa","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tapahtumahalata","tapahtuma","halata","unrelated","word","word",0.0779297151146309,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tapahtumahuuhkä","tapahtuma","huuhkä","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tapahtumaonnettomuus","tapahtuma","onnettomuus","related","word","word",0.510042568408838,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tappajaäsetsö","tappaja","äsetsö","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tappajaleveä","tappaja","leveä","unrelated","word","word",0.0896386113887724,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tappajamurhaaja","tappaja","murhaaja","related","word","word",0.820041137431029,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tappavakohtalokas","tappava","kohtalokas","related","word","word",0.378852203751355,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tappavauskonto","tappava","uskonto","unrelated","word","word",0.137474824047278,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tappavaveho","tappava","veho","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taraloittajalunnaat","taraloittaja","lunnaat","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taraloittajasäkkästyttävä","taraloittaja","säkkästyttävä","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarjaitsiperta","tarjaitsi","perta","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarjaitsisiirtää","tarjaitsi","siirtää","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarjoilijakisma","tarjoilija","kisma","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarjoilijaohjus","tarjoilija","ohjus","unrelated","word","word",0.116153725194515,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarjoilijatarjoilijatar","tarjoilija","tarjoilijatar","related","word","word",0.830022993815926,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarjousantaa","tarjous","antaa","related","word","word",0.142214477767995,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarjousonnettomuus","tarjous","onnettomuus","unrelated","word","word",0.112764831343284,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarjoustielhyke","tarjous","tielhyke","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tärkäkiperaali","tärkä","kiperaali","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tärkäseuraus","tärkä","seuraus","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarkastajaase","tarkastaja","ase","unrelated","word","word",0.117434351772559,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarkastajakomissaari","tarkastaja","komissaari","related","word","word",0.411262180827422,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarkastajamaailpotika","tarkastaja","maailpotika","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarkastellajoo","tarkastella","joo","unrelated","word","word",0.113205080241839,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarkastellarekvi","tarkastella","rekvi","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarkastellatutkia","tarkastella","tutkia","related","word","word",0.669016169291604,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarkistaakeseball","tarkistaa","keseball","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarkistaakohtuullinen","tarkistaa","kohtuullinen","unrelated","word","word",0.128533985181673,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarkistaavarmentaa","tarkistaa","varmentaa","related","word","word",0.449955319084815,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarkoimaanmiljardi","tarkoimaan","miljardi","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarkoimaanrasilka","tarkoimaan","rasilka","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarkoitusaikomus","tarkoitus","aikomus","related","word","word",0.459084110015031,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarkoitustalvi","tarkoitus","talvi","unrelated","word","word",0.103595444708085,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarkoitustorioitlinen","tarkoitus","torioitlinen","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarmanninenhumaomiensa","tarmanninen","humaomiensa","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarmanninensyödä","tarmanninen","syödä","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarmekaalifestivaali","tarmekaali","festivaali","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarmekaaliviiteentain","tarmekaali","viiteentain","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarneuskerätä","tarneus","kerätä","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarneustiapua","tarneus","tiapua","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarpeeksihaahaaska","tarpeeksi","haahaaska","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarpeeksikansakunta","tarpeeksi","kansakunta","unrelated","word","word",0.136326815550294,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarpeeksiriittävä","tarpeeksi","riittävä","related","word","word",0.630649872514571,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarriusneisto","tarri","usneisto","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarriviileä","tarri","viileä","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarsiälläkkäen","tarsi","älläkkäen","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarsiaurinko","tarsi","aurinko","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarsuuntaanopioliitto","tarsuuntaa","nopioliitto","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tarsuuntaasairas","tarsuuntaa","sairas","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tasapainoharmonia","tasapaino","harmonia","related","word","word",0.507172709965595,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tasapainokauppias","tasapaino","kauppias","unrelated","word","word",0.121945098183102,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"tasapainorohki","tasapaino","rohki","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taskulompakko","tasku","lompakko","related","word","word",0.514226814117382,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"taskumajoprenssi","tasku","majoprenssi","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
