"word_combo","th_cue","th_target","type","cue_type","target_type","th_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"อ่อนหวานน่ารัก","อ่อนหวาน","น่ารัก","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่อนหวานบำรุงรศใต้","อ่อนหวาน","บำรุงรศใต้","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่อนหวานรายได้","อ่อนหวาน","รายได้","unrelated","word","word",0.02884656057596,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่อนาการลายนิ้วมกร","อ่อนาการ","ลายนิ้วมกร","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่อนาการเย็น","อ่อนาการ","เย็น","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่อเหลวจำแวง","อ่อเหลว","จำแวง","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่อเหลวซื่อสัตย์","อ่อเหลว","ซื่อสัตย์","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่านสำนักงาน","อ่าน","สำนักงาน","unrelated","word","word",0.0921197084511995,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่านเขียน","อ่าน","เขียน","related","word","word",0.441131092298563,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่านเครื่อนปอนด์","อ่าน","เครื่อนปอนด์","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่าวท่าเรือ","อ่าว","ท่าเรือ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่าวอัญมระ","อ่าว","อัญมระ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"อ่าวเงินกู้","อ่าว","เงินกู้","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ฮอร์โมนคอมมิวนิสต์","ฮอร์โมน","คอมมิวนิสต์","unrelated","word","word",0.0798769184584086,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ฮอร์โมนสอบสว่าง","ฮอร์โมน","สอบสว่าง","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ฮอร์โมนอะดรีนาลีน","ฮอร์โมน","อะดรีนาลีน","related","word","word",0.505423546547341,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ฮีโร่ปิด","ฮีโร่","ปิด","unrelated","word","word",0.0503286297592715,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ฮีโร่ผู้ช่วยชีวิต","ฮีโร่","ผู้ช่วยชีวิต","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ฮีโร่เขบ","ฮีโร่","เขบ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกดับฤดูใบไม้ร่วง","เกดับ","ฤดูใบไม้ร่วง","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกดับแผตรี","เกดับ","แผตรี","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกลีธีการแข็งตัว","เกลีธี","การแข็งตัว","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกลีธีส้ด","เกลีธี","ส้ด","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกลียดประสบความสำเร็จ","เกลียด","ประสบความสำเร็จ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกลียดรัก","เกลียด","รัก","related","word","word",0.436376261021642,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกลียดรายแวง","เกลียด","รายแวง","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกากางการ","เกา","กางการ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกาฝ่ายตรงข้าม","เกา","ฝ่ายตรงข้าม","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เการอยช้ำ","เกา","รอยช้ำ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยกับเหล็กแชมเปญ","เกี่ยกับเหล็ก","แชมเปญ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยกับเหล็กแมบ","เกี่ยกับเหล็ก","แมบ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยประทับใจผู้อำนดปกติ","เกี่ยประทับใจ","ผู้อำนดปกติ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยประทับใจมหึมา","เกี่ยประทับใจ","มหึมา","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยประหลาดใจนกหวีด","เกี่ยประหลาดใจ","นกหวีด","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยประหลาดใจฤดูใงแท้จริง","เกี่ยประหลาดใจ","ฤดูใงแท้จริง","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกอกางตลอดกาล","เกี่ยวกอกาง","ตลอดกาล","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกอกางแกนยัน","เกี่ยวกอกาง","แกนยัน","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับกระดูกสันหลังประทับใจ","เกี่ยวกับกระดูกสันหลัง","ประทับใจ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับกระดูกสันหลังเกี่ยวกับช่องท้อง","เกี่ยวกับกระดูกสันหลัง","เกี่ยวกับช่องท้อง","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับกระดูกสันหลังแผตรี","เกี่ยวกับกระดูกสันหลัง","แผตรี","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับกระด่มสหพันธ์ความตอบ","เกี่ยวกับกระด่มสหพันธ์","ความตอบ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับกระด่มสหพันธ์ทิศตะวันออก","เกี่ยวกับกระด่มสหพันธ์","ทิศตะวันออก","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับการดางแท้จริงการอนุมัติ","เกี่ยวกับการดางแท้จริง","การอนุมัติ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับการดางแท้จริงหมล์","เกี่ยวกับการดางแท้จริง","หมล์","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับการดำเนินงานงดงาม","เกี่ยวกับการดำเนินงาน","งดงาม","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับการดำเนินงานเกี่ยวกับการทำหน้าที่","เกี่ยวกับการดำเนินงาน","เกี่ยวกับการทำหน้าที่","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับการดำเนินงานเป็นทาเข้า","เกี่ยวกับการดำเนินงาน","เป็นทาเข้า","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับจักรพรรดิจักรพรรดิ","เกี่ยวกับจักรพรรดิ","จักรพรรดิ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับจักรพรรดิชุ้ง","เกี่ยวกับจักรพรรดิ","ชุ้ง","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับจักรพรรดิหัวเราะ","เกี่ยวกับจักรพรรดิ","หัวเราะ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับปรมาณูกอริมเนื้อ","เกี่ยวกับปรมาณู","กอริมเนื้อ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับปรมาณูหุบเขา","เกี่ยวกับปรมาณู","หุบเขา","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับปรมาณูเกี่ยวกับนิวเคลียร์","เกี่ยวกับปรมาณู","เกี่ยวกับนิวเคลียร์","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับวัยรุ่นตื่นเต้น","เกี่ยวกับวัยรุ่น","ตื่นเต้น","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับวัยรุ่นวัยรุ่น","เกี่ยวกับวัยรุ่น","วัยรุ่น","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับวัยรุ่นแรงงลบ","เกี่ยวกับวัยรุ่น","แรงงลบ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับองปฏิกรณ์วิกรี่","เกี่ยวกับองปฏิกรณ์","วิกรี่","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับองปฏิกรณ์โชคร้าย","เกี่ยวกับองปฏิกรณ์","โชคร้าย","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับอังกฤษกูม","เกี่ยวกับอังกฤษ","กูม","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับอังกฤษลด","เกี่ยวกับอังกฤษ","ลด","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับอังกฤษเกี่ยวกับฝรั่งเศส","เกี่ยวกับอังกฤษ","เกี่ยวกับฝรั่งเศส","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับเคมีการซ่อมบเขียน","เกี่ยวกับเคมี","การซ่อมบเขียน","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับเคมีเกี่ยวกับชีววิทยา","เกี่ยวกับเคมี","เกี่ยวกับชีววิทยา","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับเคมีเกี่ยวกับช่องท้อง","เกี่ยวกับเคมี","เกี่ยวกับช่องท้อง","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับแม่เหล็กรวมฟ้า","เกี่ยวกับแม่เหล็ก","รวมฟ้า","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับแม่เหล็กสั่ง","เกี่ยวกับแม่เหล็ก","สั่ง","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวกับแม่เหล็กเกี่ยวกับไฟฟ้า","เกี่ยวกับแม่เหล็ก","เกี่ยวกับไฟฟ้า","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวนาเมนต์จาน","เกี่ยวนาเมนต์","จาน","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยวนาเมนต์ฝ่ายตรนาการ","เกี่ยวนาเมนต์","ฝ่ายตรนาการ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยววกับวัยรุ่นหา","เกี่ยววกับวัยรุ่น","หา","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยววกับวัยรุ่นแช็งสุด","เกี่ยววกับวัยรุ่น","แช็งสุด","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยว์ไบเบิลรอนยา","เกี่ยว์ไบเบิล","รอนยา","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยว์ไบเบิลเปิดใช้งาน","เกี่ยว์ไบเบิล","เปิดใช้งาน","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยสบการณ์ความล้มเหลว","เกี่ยสบการณ์","ความล้มเหลว","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เกี่ยสบการณ์ลำพหลอน","เกี่ยสบการณ์","ลำพหลอน","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เก็บรวบรวมความเงียบ","เก็บรวบรวม","ความเงียบ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เก็บรวบรวมตลอดเปญ","เก็บรวบรวม","ตลอดเปญ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เก็บรวบรวมรวมตัว","เก็บรวบรวม","รวมตัว","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เก็บระเด่นการเตรีย","เก็บระเด่น","การเตรีย","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เก็บระเด่นเกียรติยศ","เก็บระเด่น","เกียรติยศ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เก่ดแดงการฉ้อโกง","เก่ดแดง","การฉ้อโกง","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เก่ดแดงสำเนาลใจ","เก่ดแดง","สำเนาลใจ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เก่าแก่ลัช","เก่าแก่","ลัช","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เก่าแก่สนามรบ","เก่าแก่","สนามรบ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เก่าแก่อ่อนวัย","เก่าแก่","อ่อนวัย","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เขตลูกษา","เขต","ลูกษา","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เขตสร้อยคอ","เขต","สร้อยคอ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เขตอำเภอ","เขต","อำเภอ","related","word","word",0.423444878387365,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เขมย์มด","เขมย์","มด","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"เขมย์แบพ","เขมย์","แบพ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
