sl_cue,sl_target,type,cue_type,target_type,sl_cosine
prvolen,nebljeno,nonword,nonword,nonword,
horic,urabi,nonword,nonword,nonword,
cemski,coske,nonword,nonword,nonword,
znanganje,zmanjdališče,nonword,nonword,nonword,
kerka,emaga,nonword,nonword,nonword,
topreti,adrena,nonword,nonword,nonword,
beljakobran,sveščica,nonword,nonword,nonword,
luteranje,usparjevnik,nonword,nonword,nonword,
cvir,zadopoln,nonword,nonword,nonword,
odbek,mlekoče,nonword,nonword,nonword,
osenk,ustviser,nonword,nonword,nonword,
ževec,fraslov,nonword,nonword,nonword,
kragum,praščeč,nonword,nonword,nonword,
veličavljen,egipčati,nonword,nonword,nonword,
kremstvo,dolovica,nonword,nonword,nonword,
bikravja,decelen,nonword,nonword,nonword,
štežgečka,grin,nonword,nonword,nonword,
diater,škice,nonword,nonword,nonword,
proša,pajal,nonword,nonword,nonword,
doklet,stracu,nonword,nonword,nonword,
domiscarja,akrok,nonword,nonword,nonword,
berje,splef,nonword,nonword,nonword,
trus,bluzočaranje,nonword,nonword,nonword,
posekt,rastlicija,nonword,nonword,nonword,
septatek,črz,nonword,nonword,nonword,
hrbteviden,revička,nonword,nonword,nonword,
nezakreten,goljuba,nonword,nonword,nonword,
skrča,dostoljstvo,nonword,nonword,nonword,
trgodoben,znela,nonword,nonword,nonword,
merel,svut,nonword,nonword,nonword,
klisneti,snemastur,nonword,nonword,nonword,
pibris,telju,nonword,nonword,nonword,
ljog,igračkacija,nonword,nonword,nonword,
gord,efled,nonword,nonword,nonword,
okurt,aktivesti,nonword,nonword,nonword,
organjač,kronažna,nonword,nonword,nonword,
ločiklub,glavru,nonword,nonword,nonword,
debim,stvoš,nonword,nonword,nonword,
lazaplem,sočudnih,nonword,nonword,nonword,
stoces,okvije,nonword,nonword,nonword,
skladalja,zanimišljam,nonword,nonword,nonword,
fluh,samupjem,nonword,nonword,nonword,
kazert,plovdušen,nonword,nonword,nonword,
cipredno,pokopalistnost,nonword,nonword,nonword,
knjiletje,atlantirati,nonword,nonword,nonword,
prošekt,sčo,nonword,nonword,nonword,
počidnih,cenij,nonword,nonword,nonword,
skaska,črati,nonword,nonword,nonword,
strašeren,čorp,nonword,nonword,nonword,
mnolo,štestavnik,nonword,nonword,nonword,
skuščipniti,stvovati,nonword,nonword,nonword,
vintev,rumljiva,nonword,nonword,nonword,
vaknjena,profežnic,nonword,nonword,nonword,
pribelj,nospaz,nonword,nonword,nonword,
rimatičen,ret,nonword,nonword,nonword,
sijasten,gročno,nonword,nonword,nonword,
merg,hle,nonword,nonword,nonword,
izkuljiv,priirist,nonword,nonword,nonword,
klaroj,poseralen,nonword,nonword,nonword,
ašč,preiskovastnost,nonword,nonword,nonword,
lisistič,nosečitek,nonword,nonword,nonword,
poročašnik,zdrajati,nonword,nonword,nonword,
nenavabljen,enernost,nonword,nonword,nonword,
primljiva,koleče,nonword,nonword,nonword,
zaupatricij,vajev,nonword,nonword,nonword,
brezpora,grozid,nonword,nonword,nonword,
ohravijati,zanam,nonword,nonword,nonword,
strokovsnil,strubenik,nonword,nonword,nonword,
rozek,dletel,nonword,nonword,nonword,
ščis,oprečkati,nonword,nonword,nonword,
veres,gradedovati,nonword,nonword,nonword,
zadločiti,armuda,nonword,nonword,nonword,
pogodnji,zavetika,nonword,nonword,nonword,
požnivka,prignjeno,nonword,nonword,nonword,
cič,obilba,nonword,nonword,nonword,
ostuhija,tacist,nonword,nonword,nonword,
konfevljavca,eleksast,nonword,nonword,nonword,
voljalo,atlantovanje,nonword,nonword,nonword,
aspivel,sposobskih,nonword,nonword,nonword,
generabljen,pospranik,nonword,nonword,nonword,
zdač,prijagralstvo,nonword,nonword,nonword,
ognjevilegij,spremel,nonword,nonword,nonword,
vročetka,ljema,nonword,nonword,nonword,
pomebči,puvljati,nonword,nonword,nonword,
znamilo,zapriškica,nonword,nonword,nonword,
albez,okolp,nonword,nonword,nonword,
sodelastnik,ujetnicanje,nonword,nonword,nonword,
avesak,psiholomljen,nonword,nonword,nonword,
doustrelite,utrinica,nonword,nonword,nonword,
sebnost,sfestati,nonword,nonword,nonword,
topleten,civilizaturja,nonword,nonword,nonword,
telefort,sleto,nonword,nonword,nonword,
zagnjeno,posvatbe,nonword,nonword,nonword,
seznica,mošeč,nonword,nonword,nonword,
opigma,obdošča,nonword,nonword,nonword,
kazljavati,starah,nonword,nonword,nonword,
tajk,vkljukovito,nonword,nonword,nonword,
zlovo,tebek,nonword,nonword,nonword,
botus,hok,nonword,nonword,nonword,
bravadno,zir,nonword,nonword,nonword,
noraž,neverjemljiv,nonword,nonword,nonword,
pomenčki,nevežinka,nonword,nonword,nonword,
žrtiček,promni,nonword,nonword,nonword,
veriščih,izsičanje,nonword,nonword,nonword,
kljusk,straraba,nonword,nonword,nonword,
naklicno,ministrpnost,nonword,nonword,nonword,
cebo,int,nonword,nonword,nonword,
ponitev,tarka,nonword,nonword,nonword,
limobravnada,poseni,nonword,nonword,nonword,
uslužberite,stev,nonword,nonword,nonword,
jast,zmanjber,nonword,nonword,nonword,
hus,pror,nonword,nonword,nonword,
sirotaljon,inteligeniten,nonword,nonword,nonword,
zaobroček,povrključna,nonword,nonword,nonword,
vajalen,cavlja,nonword,nonword,nonword,
škokraj,prevzednjice,nonword,nonword,nonword,
zadovičen,kredeti,nonword,nonword,nonword,
okrodba,blovnica,nonword,nonword,nonword,
najpnih,brezžina,nonword,nonword,nonword,
žerjarec,žentaža,nonword,nonword,nonword,
ščisk,ocejevnik,nonword,nonword,nonword,
dlap,topilerija,nonword,nonword,nonword,
brizaj,žušel,nonword,nonword,nonword,
casva,švor,nonword,nonword,nonword,
smrtonovljen,simdak,nonword,nonword,nonword,
anoničeln,supeta,nonword,nonword,nonword,
nemovključe,ražirek,nonword,nonword,nonword,
zlaba,osemgeti,nonword,nonword,nonword,
softverema,femera,nonword,nonword,nonword,
uhrt,čajnost,nonword,nonword,nonword,
ščazen,štavž,nonword,nonword,nonword,
pramet,prepovzklika,nonword,nonword,nonword,
fahen,krotel,nonword,nonword,nonword,
oglucija,mlezati,nonword,nonword,nonword,
kilomegan,fakel,nonword,nonword,nonword,
zbotnik,člesničen,nonword,nonword,nonword,
trokal,smuska,nonword,nonword,nonword,
oprediti,instrušnja,nonword,nonword,nonword,
tolma,futraviti,nonword,nonword,nonword,
ugrahati,grobrn,nonword,nonword,nonword,
ustrezorilo,uhneti,nonword,nonword,nonword,
riraj,izruhati,nonword,nonword,nonword,
poveti,pristaničljiv,nonword,nonword,nonword,
matvarja,tumiš,nonword,nonword,nonword,
stotaminacija,prostoastrono,nonword,nonword,nonword,
negljen,odman,nonword,nonword,nonword,
živčtom,instinktmacije,nonword,nonword,nonword,
staljubši,festičnost,nonword,nonword,nonword,
zakleskrivno,vpaje,nonword,nonword,nonword,
praloga,pajda,nonword,nonword,nonword,
presenežina,umobiti,nonword,nonword,nonword,
oprotura,razusiti,nonword,nonword,nonword,
zarječ,vzleč,nonword,nonword,nonword,
trplitev,klazirčen,nonword,nonword,nonword,
zveba,proščita,nonword,nonword,nonword,
brogled,plazmožen,nonword,nonword,nonword,
porbeti,učistjan,nonword,nonword,nonword,
prevključiti,časoment,nonword,nonword,nonword,
sfana,forojen,nonword,nonword,nonword,
teladec,stiment,nonword,nonword,nonword,
dediševina,vilej,nonword,nonword,nonword,
vljalica,obvepevati,nonword,nonword,nonword,
čohagati,vrebljatenje,nonword,nonword,nonword,
dig,prijaških,nonword,nonword,nonword,
nevenca,zdrastranje,nonword,nonword,nonword,
stavp,pezeg,nonword,nonword,nonword,
lurta,dezrihta,nonword,nonword,nonword,
filozoustvarja,markeskom,nonword,nonword,nonword,
dnjaka,razunjih,nonword,nonword,nonword,
shalež,gajne,nonword,nonword,nonword,
zablika,trianstov,nonword,nonword,nonword,
gokrona,skika,nonword,nonword,nonword,
invaristika,kapitalistnost,nonword,nonword,nonword,
zamihniti,izobravanje,nonword,nonword,nonword,
pončnik,bradziv,nonword,nonword,nonword,
krunja,sivovorno,nonword,nonword,nonword,
tostvena,elegrd,nonword,nonword,nonword,
ulince,zašci,nonword,nonword,nonword,
bamijski,fli,nonword,nonword,nonword,
jufec,ustvaracija,nonword,nonword,nonword,
bekord,movil,nonword,nonword,nonword,
nal,prosmeh,nonword,nonword,nonword,
slikrhati,zdoložiti,nonword,nonword,nonword,
brenj,sklike,nonword,nonword,nonword,
interhand,tvednik,nonword,nonword,nonword,
kandiking,kozg,nonword,nonword,nonword,
pozaklju,krutelj,nonword,nonword,nonword,
panc,praleg,nonword,nonword,nonword,
kasih,občavadi,nonword,nonword,nonword,
stačiti,neuspokoj,nonword,nonword,nonword,
čudovično,frola,nonword,nonword,nonword,
prispevba,pomlin,nonword,nonword,nonword,
upracija,obljutimeter,nonword,nonword,nonword,
oproneti,slaškem,nonword,nonword,nonword,
pospletkati,boskanski,nonword,nonword,nonword,
lasp,strokovsnil,nonword,nonword,nonword,
botik,rirček,nonword,nonword,nonword,
upoštestinkte,julisnih,nonword,nonword,nonword,
incident,poln,unrelated,word,word,0.0238037153610012
hiša,watson,unrelated,word,word,0.0937960722855738
poskus,julij,unrelated,word,word,0.0986071887043026
bela,šef,unrelated,word,word,0.0520974816236542
stari,lepota,unrelated,word,word,0.097928524159491
konstrukcija,hamburger,unrelated,word,word,0.0131846145187685
milja,zločin,unrelated,word,word,0.0496679668992071
ovira,zdraviti,unrelated,word,word,0.0973357969501297
katolik,darilo,unrelated,word,word,0.103615591966484
prestolnica,voznik,unrelated,word,word,0.145114082547495
original,zadnji,unrelated,word,word,0.0623281137209492
plesalec,demokracija,unrelated,word,word,0.117355064559099
tvegano,vročina,unrelated,word,word,0.0734135846695592
zmaga,sin,unrelated,word,word,0.0940452308642513
svoboda,potrditi,unrelated,word,word,0.0505632402251524
trpeti,fantastično,unrelated,word,word,0.0314166358649935
podoben,spor,unrelated,word,word,0.117375518230319
konflikt,pesem,unrelated,word,word,0.0664368748497444
kirurg,hladen,unrelated,word,word,0.146517306982335
funt,prepričljiv,unrelated,word,word,0.0998354999002998
smodnik,zapravljati,unrelated,word,word,0.0962487577965054
obešanje,navdih,unrelated,word,word,0.0762816473675544
opisati,kriminalec,unrelated,word,word,0.148829912877874
lov,zaprt,unrelated,word,word,0.0755092059331363
zarota,prijeten,unrelated,word,word,0.130782431074621
prosto,neumen,unrelated,word,word,0.0401094738072305
fantje,teorija,unrelated,word,word,0.0842436936075564
vstopiti,knjiga,unrelated,word,word,0.0582669406837216
puška,čudovit,unrelated,word,word,0.129041243969959
zadovoljen,diplomant,unrelated,word,word,0.10474294801856
odmerek,arhitekt,unrelated,word,word,0.148796326029325
financirati,leva,unrelated,word,word,0.0558737521820931
pregledati,občinstvo,unrelated,word,word,0.0711989862259177
prepoznati,radodaren,unrelated,word,word,0.0840543540616971
izkušnja,koleno,unrelated,word,word,0.0227482110971874
reka,bar,unrelated,word,word,0.0530746387203734
mit,telovaditi,unrelated,word,word,0.0203928606820269
žaba,polkovnik,unrelated,word,word,0.130025949624299
regijski,gorivo,unrelated,word,word,0.106134950509715
kratek,mešanica,unrelated,word,word,0.0494810112779634
servis,uničenje,unrelated,word,word,0.127220627225304
hrib,lizanje,unrelated,word,word,0.120857436512618
živec,droga,unrelated,word,word,0.108406619318174
tajnost,instrument,unrelated,word,word,0.115540220122611
zaskrbljen,beda,unrelated,word,word,0.0914863752865595
odrasel,prah,unrelated,word,word,0.136730239604187
karakter,odbor,unrelated,word,word,0.145318326935488
astronavt,razstava,unrelated,word,word,0.0798307962510463
politika,gluh,unrelated,word,word,0.072011255387009
plen,prošnja,unrelated,word,word,0.060803827560597
veverica,negativen,unrelated,word,word,0.0717215420324145
pravičen,kopalnica,unrelated,word,word,0.0722917548454858
kraja,flota,unrelated,word,word,0.118040521923212
obrniti,biologija,unrelated,word,word,0.133841789863254
vohunstvo,romantičen,unrelated,word,word,0.12650155677821
nindža,zaščiten,unrelated,word,word,0.110009926770924
genij,patruljirati,unrelated,word,word,0.082146472532108
stati,kadarkoli,unrelated,word,word,0.0579069250268494
okus,vrv,unrelated,word,word,0.0871223590086624
drugje,riba,unrelated,word,word,0.104338268025846
lazanja,podjetnik,unrelated,word,word,0.124820158393465
strokovnjak,podpis,unrelated,word,word,0.121648235437727
zvezdnik,preteklost,unrelated,word,word,0.0837547369845965
trgovina,skakati,unrelated,word,word,0.0572218079519841
avenija,oče,unrelated,word,word,0.0758042934268288
nenadoma,helikopter,unrelated,word,word,0.143328793527684
navaden,poškodba,unrelated,word,word,0.0717543074367009
skrajno,kip,unrelated,word,word,0.0687723389529782
viski,strategija,unrelated,word,word,0.0647629425881472
močen,preiskovati,unrelated,word,word,0.10409147041961
zaklad,grd,unrelated,word,word,0.130603361867307
dnevno,robček,unrelated,word,word,0.117432031801511
inženir,okoli,unrelated,word,word,0.114240115567036
arzenal,sčasoma,unrelated,word,word,0.13425201125087
mnenje,praznik,unrelated,word,word,0.115196621642142
lep,plamen,unrelated,word,word,0.111902063029914
kozarec,pogreb,unrelated,word,word,0.119708450446166
anarhija,timer,unrelated,word,word,0.115362390902236
drag,mornarica,unrelated,word,word,0.071552438607924
mladost,temperatura,unrelated,word,word,0.145339170091874
inšpektor,financiranje,unrelated,word,word,0.12849448274925
paranoičen,zaupanje,unrelated,word,word,0.097806982722941
situacija,poročnik,unrelated,word,word,0.128381874940176
prijazen,poraz,unrelated,word,word,0.0601223584231501
živ,zapomniti,unrelated,word,word,0.120236246706947
pozen,računalnik,unrelated,word,word,0.0692097371143526
pristanek,žica,unrelated,word,word,0.122982308291871
vljuden,črna,unrelated,word,word,0.103811820876404
ponudba,ubežnik,unrelated,word,word,0.0921516800158943
dedek,kakovost,unrelated,word,word,0.0889025821417362
tolpa,neprijetno,unrelated,word,word,0.102686990523997
utež,inteligenten,unrelated,word,word,0.0895527535777055
raj,torta,unrelated,word,word,0.100878199349777
poljub,investirati,unrelated,word,word,0.0583621578553745
oseba,boston,unrelated,word,word,0.0325464448022358
rana,dohodek,unrelated,word,word,0.122764272840893
srajca,vzdržljiv,unrelated,word,word,0.120150120909469
starejši,megla,unrelated,word,word,0.0567222538605294
držati,senat,unrelated,word,word,0.0981747270822386
ming,revija,unrelated,word,word,0.114636354143417
pornografija,očarljiv,unrelated,word,word,0.0944553915515714
kanal,razumen,unrelated,word,word,0.0986106496160363
govor,zemljevid,unrelated,word,word,0.134271055409229
kost,duhovnik,unrelated,word,word,0.107738766869852
liga,truplo,unrelated,word,word,0.0514131160063748
golf,sporazum,unrelated,word,word,0.0661604550112659
prostovoljec,nesreča,unrelated,word,word,0.135318508840284
zaroka,enostavno,unrelated,word,word,0.0938881819693202
skrb,dokaz,unrelated,word,word,0.0649606263578596
sprožite,brazgotina,unrelated,word,word,0.080725204798375
kemija,zob,unrelated,word,word,0.0909255697925943
menedžer,kolaps,unrelated,word,word,0.142073960675066
presenečenje,skrbeti,unrelated,word,word,0.144671859264993
urgenten,stroj,unrelated,word,word,0.130205349938692
popularen,obala,unrelated,word,word,0.0881770481170774
pajek,resničen,unrelated,word,word,0.123367749197247
ključ,prodaja,unrelated,word,word,0.027010925544125
opozorilo,civilizacija,unrelated,word,word,0.110496903478483
sprejem,korporacija,unrelated,word,word,0.0373229027252506
pravi,vrat,unrelated,word,word,0.134835631947985
pravzaprav,šibek,unrelated,word,word,0.0861909186261483
snemati,osamljen,unrelated,word,word,0.0475702196609374
delikaten,smeti,unrelated,word,word,0.104993020149146
ritem,aktivirajte,unrelated,word,word,0.146958719047426
mednaroden,nekje,unrelated,word,word,0.0677902761509506
posebej,zgornji,unrelated,word,word,0.132460386312325
invazija,cesar,unrelated,word,word,0.146126878728001
kolega,možganski,unrelated,word,word,0.113398528464834
rama,sok,unrelated,word,word,0.145741115951239
meč,zavetišče,unrelated,word,word,0.127916889359542
blato,pristanišče,unrelated,word,word,0.0932496772680809
posadka,posnetek,unrelated,word,word,0.117391816335994
kino,obseg,unrelated,word,word,0.110367145009792
ven,rešitelj,unrelated,word,word,0.143612746391752
žlica,posameznik,unrelated,word,word,0.12155959695105
utrujen,dostojanstvo,unrelated,word,word,0.129925410230176
gostilna,monitor,unrelated,word,word,0.110764889873911
večerja,dragulj,unrelated,word,word,0.107730874622796
pacient,verjeti,unrelated,word,word,0.0951268015561238
tehničen,slanina,unrelated,word,word,0.11582263266978
superman,hraniti,unrelated,word,word,0.116656051899465
nesrečen,neposredno,unrelated,word,word,0.1464287600661
projekt,idiot,unrelated,word,word,0.143632810118153
zaključek,drugačen,unrelated,word,word,0.128945132263055
las,pisatelj,unrelated,word,word,0.0919298060643545
moden,konj,unrelated,word,word,0.135196406342129
počakati,lokalen,unrelated,word,word,0.126490136763564
finančno,smeh,unrelated,word,word,0.0736297065221715
rastlina,atlantik,unrelated,word,word,0.145004879002321
prestrašiti,slikar,unrelated,word,word,0.0871471429647016
odlično,gej,unrelated,word,word,0.0642031157011242
rimski,pretiravati,unrelated,word,word,0.0855023318415302
ogljik,sprehod,unrelated,word,word,0.11947247696722
razburljivo,plača,unrelated,word,word,0.127741643446079
užitek,paradižnik,unrelated,word,word,0.147899512339145
član,privlačiti,unrelated,word,word,0.127367922459598
kombinacija,prost,unrelated,word,word,0.0823360296746155
gotovina,izvrsten,unrelated,word,word,0.0198075050789324
jazz,obljuba,unrelated,word,word,0.0458157041693532
česen,misija,unrelated,word,word,0.0920754786189113
slovar,mlajši,unrelated,word,word,0.0795034535099161
tableta,bend,unrelated,word,word,0.137680571226343
pripravljen,donacija,unrelated,word,word,0.0855845305303076
spredaj,krut,unrelated,word,word,0.0450661193615172
hobi,operacija,unrelated,word,word,0.11336616671337
že,francoščina,unrelated,word,word,0.135572578458265
skala,namigniti,unrelated,word,word,0.0839168941195983
metoda,sumiti,unrelated,word,word,0.0828381506089551
lutka,rim,unrelated,word,word,0.0613398427491824
dvojen,mutacija,unrelated,word,word,0.116339591767143
končen,masaža,unrelated,word,word,0.117167269454476
pomlad,eleganten,unrelated,word,word,0.113240757662711
klan,steza,unrelated,word,word,0.0933810786117587
delujoč,goljufija,unrelated,word,word,0.041713804582637
analitik,vilica,unrelated,word,word,0.0881956307247588
pevec,solata,unrelated,word,word,0.0992802362596316
znamka,slab,unrelated,word,word,0.118584030095129
frekvenca,bogat,unrelated,word,word,0.106517954796213
predmet,rakun,unrelated,word,word,0.0847550363378357
suh,pričanje,unrelated,word,word,0.0589288243726018
toast,višina,unrelated,word,word,0.0971001654305216
november,srčkan,unrelated,word,word,0.0926736281924223
poraženec,miren,unrelated,word,word,0.144409615395644
hrepenenje,dokument,unrelated,word,word,0.00999713379612152
moč,kavboj,unrelated,word,word,0.119682768707875
kredit,preplašiti,unrelated,word,word,0.130161012981265
spomenik,matematika,unrelated,word,word,0.110639042088832
mož,vanilja,unrelated,word,word,0.0619473323962026
sijaj,prijatelj,unrelated,word,word,0.140519922130959
oseba,kapitalizem,unrelated,word,word,0.107276368281519
cesarski,volk,unrelated,word,word,0.137632521957363
plemeniti,obveščevalec,unrelated,word,word,0.126658810964087
sladkor,denarnica,unrelated,word,word,0.138012942085955
domišljija,volivec,unrelated,word,word,0.109321994100539
faktor,naslov,unrelated,word,word,0.122127153041026
