en_cue,en_target,type,cue_type,target_type,en_cosine
administraversed,deio,nonword,nonword,nonword,
borc,reswerable,nonword,nonword,nonword,
skout,unelp,nonword,nonword,nonword,
optimushai,feey,nonword,nonword,nonword,
speble,mesmari,nonword,nonword,nonword,
kruer,discustors,nonword,nonword,nonword,
stickination,ofmern,nonword,nonword,nonword,
recepness,granic,nonword,nonword,nonword,
submabeth,imgrave,nonword,nonword,nonword,
shait,uphol,nonword,nonword,nonword,
vilple,blackbank,nonword,nonword,nonword,
lemoneen,prodong,nonword,nonword,nonword,
chetionable,prist,nonword,nonword,nonword,
mpin,strecy,nonword,nonword,nonword,
wallpany,prenbral,nonword,nonword,nonword,
acurtsy,capter,nonword,nonword,nonword,
travit,daul,nonword,nonword,nonword,
isy,blasness,nonword,nonword,nonword,
firescope,bos,nonword,nonword,nonword,
horbolt,naco,nonword,nonword,nonword,
hoosage,partiwork,nonword,nonword,nonword,
arlieu,ideence,nonword,nonword,nonword,
publo,cair,nonword,nonword,nonword,
briefpies,corolberry,nonword,nonword,nonword,
tesa,finansors,nonword,nonword,nonword,
competivates,niar,nonword,nonword,nonword,
hopo,tih,nonword,nonword,nonword,
grandmam,delibling,nonword,nonword,nonword,
spano,crasea,nonword,nonword,nonword,
honke,deks,nonword,nonword,nonword,
aquarment,pathing,nonword,nonword,nonword,
unimer,feone,nonword,nonword,nonword,
spab,arand,nonword,nonword,nonword,
ovide,stepe,nonword,nonword,nonword,
zol,conhiko,nonword,nonword,nonword,
digoy,vitalogue,nonword,nonword,nonword,
foze,fogh,nonword,nonword,nonword,
scire,wen,nonword,nonword,nonword,
swink,underpered,nonword,nonword,nonword,
bigh,tionally,nonword,nonword,nonword,
excelaway,percabe,nonword,nonword,nonword,
congresstion,inbishment,nonword,nonword,nonword,
counnetic,biot,nonword,nonword,nonword,
teenlye,fornia,nonword,nonword,nonword,
ornd,regled,nonword,nonword,nonword,
bibcide,potoc,nonword,nonword,nonword,
moir,flucet,nonword,nonword,nonword,
trephy,farction,nonword,nonword,nonword,
vitdle,anynal,nonword,nonword,nonword,
yorah,gorless,nonword,nonword,nonword,
onew,enouge,nonword,nonword,nonword,
clim,pon,nonword,nonword,nonword,
pogh,periback,nonword,nonword,nonword,
seund,possiphonedity,nonword,nonword,nonword,
songet,sach,nonword,nonword,nonword,
tynewhere,lasple,nonword,nonword,nonword,
illebook,orous,nonword,nonword,nonword,
sancware,apprecisions,nonword,nonword,nonword,
hift,laneh,nonword,nonword,nonword,
hanable,exacher,nonword,nonword,nonword,
leave,dress,unrelated,word,word,0.112180515
spinal,impress,unrelated,word,word,0.060142738
kidnap,mistake,unrelated,word,word,0.123914608
presence,spaghetti,unrelated,word,word,0.054470491
author,dollar,unrelated,word,word,0.090908805
terminal,give,unrelated,word,word,0.142258127
motive,flower,unrelated,word,word,0.120349382
ufo,sink,unrelated,word,word,0.08321712
impressive,murder,unrelated,word,word,0.128423492
autopsy,strongly,unrelated,word,word,0.117800755
engineer,voter,unrelated,word,word,0.133951806
arsenal,graduate,unrelated,word,word,0.107359207
natural,group,unrelated,word,word,0.144539957
support,sail,unrelated,word,word,0.14232423
secretary,artificial,unrelated,word,word,0.11791347
victim,faithful,unrelated,word,word,0.08888719
opinion,corpse,unrelated,word,word,0.110765124
jurisdiction,onion,unrelated,word,word,0.098990325
spring,fork,unrelated,word,word,0.117893919
trap,people,unrelated,word,word,0.081878763
stadium,break,unrelated,word,word,0.068317552
pretty,microscope,unrelated,word,word,0.148246679
sofa,bright,unrelated,word,word,0.149365125
chemical,abdominal,unrelated,word,word,0.095380681
butterfly,political,unrelated,word,word,0.143462099
anniversary,explosive,unrelated,word,word,0.089012838
bible,lobster,unrelated,word,word,0.142188656
glass,stupid,unrelated,word,word,0.137496371
tower,accept,unrelated,word,word,0.086238379
caliber,motel,unrelated,word,word,0.111499744
ass,official,unrelated,word,word,0.145051039
quiet,flour,unrelated,word,word,0.070074222
picnic,feeling,unrelated,word,word,0.143836169
anarchy,closet,unrelated,word,word,0.12655653
palace,video,unrelated,word,word,0.110737154
grab,science,unrelated,word,word,0.038844432
church,prize,unrelated,word,word,0.086661379
attractive,grandmother,unrelated,word,word,0.080091208
expensive,journalist,unrelated,word,word,0.093332265
swallow,yesterday,unrelated,word,word,0.112387525
youth,artery,unrelated,word,word,0.107007709
typical,three,unrelated,word,word,0.120471181
opening,statue,unrelated,word,word,0.106098327
beach,mechanical,unrelated,word,word,0.068457245
fall,musician,unrelated,word,word,0.089293764
inspector,gun,unrelated,word,word,0.140438008
society,chair,unrelated,word,word,0.104830755
tour,creature,unrelated,word,word,0.070929393
contact,marketing,unrelated,word,word,0.100195413
warm,building,unrelated,word,word,0.121475984
silk,cowboy,unrelated,word,word,0.119870514
relative,pain,unrelated,word,word,0.117279684
paranoid,maid,unrelated,word,word,0.096602524
thief,devotion,unrelated,word,word,0.138692288
situation,sale,unrelated,word,word,0.094665636
tear,truck,unrelated,word,word,0.083953568
sweet,income,unrelated,word,word,0.077226567
uncle,watch,unrelated,word,word,0.1353738
shadow,study,unrelated,word,word,0.146610516
sunset,thank,unrelated,word,word,0.114555794
alive,centimeter,unrelated,word,word,0.106939438
cabin,stone,unrelated,word,word,0.090940781
tasty,fingerprint,unrelated,word,word,0.135384202
stress,cat,unrelated,word,word,0.133445676
creation,defend,unrelated,word,word,0.117619907
angel,baseball,unrelated,word,word,0.144534387
pride,turkey,unrelated,word,word,0.101687026
conversation,forest,unrelated,word,word,0.146327733
flu,election,unrelated,word,word,0.109563802
file,unexpectedly,unrelated,word,word,0.090092049
late,wolf,unrelated,word,word,0.138380221
impossible,university,unrelated,word,word,0.141232672
feed,yellow,unrelated,word,word,0.135681409
current,hallucination,unrelated,word,word,0.117565168
series,lake,unrelated,word,word,0.133342142
flee,long,unrelated,word,word,0.098079741
night,symbol,unrelated,word,word,0.112690969
phenomenon,die,unrelated,word,word,0.091834804
practice,wish,unrelated,word,word,0.129257783
burst,mystery,unrelated,word,word,0.081877479
earthquake,disgusting,unrelated,word,word,0.085213763
internal,juice,unrelated,word,word,0.120925014
success,station,unrelated,word,word,0.090404951
clan,web,unrelated,word,word,0.147147226
wonderful,airport,unrelated,word,word,0.105916481
deadly,religion,unrelated,word,word,0.100361727
cough,information,unrelated,word,word,0.122782872
end,disappearance,unrelated,word,word,0.135992149
fire,understand,unrelated,word,word,0.104575596
landing,garbage,unrelated,word,word,0.117245579
cloud,money,unrelated,word,word,0.080187991
two,fast,unrelated,word,word,0.143987814
polite,escape,unrelated,word,word,0.094640329
relationship,oil,unrelated,word,word,0.140503213
empty,tennis,unrelated,word,word,0.067501072
operational,beautiful,unrelated,word,word,0.093886703
budget,phrase,unrelated,word,word,0.101764829
universe,whistle,unrelated,word,word,0.107536133
workshop,cheek,unrelated,word,word,0.102756375
portal,voluntarily,unrelated,word,word,0.123507503
compliment,gate,unrelated,word,word,0.042039765
offer,accident,unrelated,word,word,0.043293084
glorious,correct,unrelated,word,word,0.084610046
grandfather,vanilla,unrelated,word,word,0.104631262
congratulate,animal,unrelated,word,word,0.062443159
gang,fantasy,unrelated,word,word,0.103847402
piano,cartel,unrelated,word,word,0.127212743
occur,dad,unrelated,word,word,0.08957548
tough,nausea,unrelated,word,word,0.0942464
balance,merchant,unrelated,word,word,0.108506772
recover,legend,unrelated,word,word,0.119774319
listen,mountain,unrelated,word,word,0.144751952
sky,funny,unrelated,word,word,0.13617956
heavy,vaccine,unrelated,word,word,0.015462389
weight,helicopter,unrelated,word,word,0.108888501
ambulance,strawberry,unrelated,word,word,0.138361945
paradise,father,unrelated,word,word,0.141307059
cocaine,wire,unrelated,word,word,0.141901444
aids,restaurant,unrelated,word,word,0.013112549
privilege,storm,unrelated,word,word,0.090269862
donkey,cigarette,unrelated,word,word,0.126301656
kiss,fraud,unrelated,word,word,0.124784135
fool,store,unrelated,word,word,0.14728331
meaning,chocolate,unrelated,word,word,0.1400462
valuable,atmosphere,unrelated,word,word,0.136165501
penalty,east,unrelated,word,word,0.113139549
person,fog,unrelated,word,word,0.142126521
report,cap,unrelated,word,word,0.110787791
source,think,unrelated,word,word,0.14265664
wound,tragic,unrelated,word,word,0.130536626
outside,equip,unrelated,word,word,0.065125339
purpose,winter,unrelated,word,word,0.122152592
accidentally,return,unrelated,word,word,0.101390046
analyst,activate,unrelated,word,word,0.12838404
shirt,worry,unrelated,word,word,0.13642447
senior,real,unrelated,word,word,0.11576107
hold,appreciate,unrelated,word,word,0.136888004
illegal,young,unrelated,word,word,0.122840637
telegram,select,unrelated,word,word,0.131046791
conservative,toy,unrelated,word,word,0.131837118
darkness,eat,unrelated,word,word,0.138074369
ming,knee,unrelated,word,word,0.099159507
preserve,mayor,unrelated,word,word,0.107981218
control,prosecutor,unrelated,word,word,0.10785419
advertising,traitor,unrelated,word,word,0.047230021
minimum,politician,unrelated,word,word,0.072084623
ketchup,party,unrelated,word,word,0.143118357
commercial,intuition,unrelated,word,word,0.083702377
telescope,cut,unrelated,word,word,0.058810465
ambassador,insect,unrelated,word,word,0.119331336
embassy,harmony,unrelated,word,word,0.082227141
plus,weapon,unrelated,word,word,0.104641205
poverty,message,unrelated,word,word,0.058404682
temple,star,unrelated,word,word,0.149470038
porn,friend,unrelated,word,word,0.11234625
killer,district,unrelated,word,word,0.102519918
singer,lieutenant,unrelated,word,word,0.096413698
diarrhea,reputation,unrelated,word,word,0.089648978
marine,pen,unrelated,word,word,0.099590481
ring,arrogance,unrelated,word,word,0.077321285
grandson,bus,unrelated,word,word,0.085172064
channel,stroll,unrelated,word,word,0.104637733
south,schedule,unrelated,word,word,0.121913443
mouth,dismissal,unrelated,word,word,0.131126188
enemy,liver,unrelated,word,word,0.093394861
choice,write,unrelated,word,word,0.141355971
green,dignity,unrelated,word,word,0.12292136
command,bird,unrelated,word,word,0.100320618
result,stove,unrelated,word,word,0.06336723
section,warrior,unrelated,word,word,0.123087245
ticket,hide,unrelated,word,word,0.028919737
code,shoot,unrelated,word,word,0.117043101
future,chew,unrelated,word,word,0.058118727
route,medal,unrelated,word,word,0.103774364
miserable,discussion,unrelated,word,word,0.120129284
guard,horrible,unrelated,word,word,0.076439557
lipstick,concentrate,unrelated,word,word,0.146425756
explanation,glory,unrelated,word,word,0.09404043
coach,sufficient,unrelated,word,word,0.067831641
critical,boss,unrelated,word,word,0.100224073
chance,dynamite,unrelated,word,word,0.10586876
pulse,fly,unrelated,word,word,0.107747863
value,skull,unrelated,word,word,0.119542646
monk,elegant,unrelated,word,word,0.114343807
maybe,powerless,unrelated,word,word,0.149456366
brand,generous,unrelated,word,word,0.090767935
dean,wealth,unrelated,word,word,0.088162056
lawyer,dance,unrelated,word,word,0.073749638
enable,exaggerate,unrelated,word,word,0.101465779
fox,repair,unrelated,word,word,0.077682794
mouse,photographer,unrelated,word,word,0.129200548
generator,execution,unrelated,word,word,0.110905073
just,assistance,unrelated,word,word,0.149860609
philosophy,married,unrelated,word,word,0.134184938
forget,syringe,unrelated,word,word,0.10813816
eliminate,worker,unrelated,word,word,0.097593359
bonus,sunday,unrelated,word,word,0.141027294
caesar,pilot,unrelated,word,word,0.069531363
soup,entrance,unrelated,word,word,0.144804108
rescue,sniper,unrelated,word,word,0.11382537
choose,evaluation,unrelated,word,word,0.148500385
bring,legal,unrelated,word,word,0.129816518
word,vision,unrelated,word,word,0.149242039
speech,full,unrelated,word,word,0.143702469
slave,tornado,unrelated,word,word,0.12830078
frequency,calm,unrelated,word,word,0.131425313
silent,fishing,unrelated,word,word,0.148293566
bone,about,unrelated,word,word,0.140921114
rest,batman,unrelated,word,word,0.141263576
concrete,witch,unrelated,word,word,0.056719584
wind,generally,unrelated,word,word,0.147182971
oven,player,unrelated,word,word,0.062079911
unusual,kill,unrelated,word,word,0.129307795
hit,assumption,unrelated,word,word,0.069044893
naïve,sip,unrelated,word,word,0.091053508
object,comedy,unrelated,word,word,0.117621222
manage,chest,unrelated,word,word,0.064149735
briefcase,ability,unrelated,word,word,0.122082484
moon,system,unrelated,word,word,0.125552344
layer,let,unrelated,word,word,0.116233415
doubt,quarter,unrelated,word,word,0.083519033
flag,assassin,unrelated,word,word,0.078119623
needle,creativity,unrelated,word,word,0.065372692
learn,surname,unrelated,word,word,0.072053538
student,definition,unrelated,word,word,0.122204537
league,salad,unrelated,word,word,0.105477325
say,guitar,unrelated,word,word,0.129930358
golf,committee,unrelated,word,word,0.129224161
grateful,paragraph,unrelated,word,word,0.110580642
here,ding,unrelated,word,word,0.12601288
thin,priest,unrelated,word,word,0.111724925
bind,usual,unrelated,word,word,0.044442321
detonator,creepy,unrelated,word,word,0.112955242
skin,buyer,unrelated,word,word,0.130883459
potato,guilty,unrelated,word,word,0.044424763
nail,politics,unrelated,word,word,0.127319435
hurricane,disturb,unrelated,word,word,0.066250651
therapy,salary,unrelated,word,word,0.147735719
bridge,intentionally,unrelated,word,word,0.111472597
inability,missile,unrelated,word,word,0.115491128
special,confidence,unrelated,word,word,0.138757657
down,game,unrelated,word,word,0.123244336
normally,dream,unrelated,word,word,0.110699332
mars,great,unrelated,word,word,0.099723432
check,bottom,unrelated,word,word,0.125586824
camp,beer,unrelated,word,word,0.142721074
protein,bury,unrelated,word,word,0.006182231
volunteer,sport,unrelated,word,word,0.128768262
run,festival,unrelated,word,word,0.048774299
look,likely,unrelated,word,word,0.143628202
engagement,fantastic,unrelated,word,word,0.147857011
dry,unable,unrelated,word,word,0.136784296
farmer,blackmail,unrelated,word,word,0.135953766
concern,mutation,unrelated,word,word,0.111644542
reading,spectacular,unrelated,word,word,0.042902437
old,battlefield,unrelated,word,word,0.146861797
area,child,unrelated,word,word,0.128027517
trigger,option,unrelated,word,word,0.101367844
management,probably,unrelated,word,word,0.144395087
contract,ask,unrelated,word,word,0.147887944
admire,telephone,unrelated,word,word,0.145942048
punish,race,unrelated,word,word,0.086160489
ignorance,alarm,unrelated,word,word,0.110076879
pacific,constitution,unrelated,word,word,0.119463781
toast,army,unrelated,word,word,0.070787249
chemistry,request,unrelated,word,word,0.068211765
brown,rope,unrelated,word,word,0.129919974
manager,free,unrelated,word,word,0.124480591
dessert,owner,unrelated,word,word,0.134646763
dog,closure,unrelated,word,word,0.117260744
general,maximum,unrelated,word,word,0.104631932
admit,mission,unrelated,word,word,0.097226182
body,financial,unrelated,word,word,0.097195607
rodeo,improvement,unrelated,word,word,0.139795381
sin,birthday,unrelated,word,word,0.114571128
november,mixture,unrelated,word,word,0.06441844
fidelity,movie,unrelated,word,word,0.103547842
direct,jewel,unrelated,word,word,0.124497184
surprise,scar,unrelated,word,word,0.13854879
county,necklace,unrelated,word,word,0.076556672
urgent,remember,unrelated,word,word,0.08701452
orgasm,cold,unrelated,word,word,0.051131698
never,arrest,unrelated,word,word,0.123023812
bomb,famous,unrelated,word,word,0.095940711
fake,explosion,unrelated,word,word,0.09780674
popular,informant,unrelated,word,word,0.135162158
male,dawn,unrelated,word,word,0.129688107
banking,medallion,unrelated,word,word,0.119811111
jungle,injury,unrelated,word,word,0.084427732
witty,military,unrelated,word,word,0.145867731
compassionate,draw,unrelated,word,word,0.131356368
cover,crazy,unrelated,word,word,0.130314687
flatter,amount,unrelated,word,word,0.149638861
change,fourth,unrelated,word,word,0.07678148
spider,dispute,unrelated,word,word,0.060640728
inspire,speed,unrelated,word,word,0.094344473
banker,honesty,unrelated,word,word,0.088212462
irony,constantly,unrelated,word,word,0.125291629
suck,satellite,unrelated,word,word,0.068639734
art,put,unrelated,word,word,0.139893218
key,destruction,unrelated,word,word,0.101895119
forgiveness,pill,unrelated,word,word,0.139182817
warning,audience,unrelated,word,word,0.07249592
camera,build,unrelated,word,word,0.067161148
second,traditional,unrelated,word,word,0.101689775
rocket,wife,unrelated,word,word,0.142894748
suicide,signal,unrelated,word,word,0.120266512
positive,galaxy,unrelated,word,word,0.122660587
swear,sauce,unrelated,word,word,0.135037147
insult,inside,unrelated,word,word,0.114804064
planet,speak,unrelated,word,word,0.068916923
supernatural,lecture,unrelated,word,word,0.141438175
reception,cute,unrelated,word,word,0.136635321
paper,danger,unrelated,word,word,0.113167978
population,robbery,unrelated,word,word,0.141995503
show,sailor,unrelated,word,word,0.096310322
view,work,unrelated,word,word,0.147046849
text,stupidity,unrelated,word,word,0.097553887
gambling,december,unrelated,word,word,0.061909326
capsule,realistic,unrelated,word,word,0.146100322
process,turtle,unrelated,word,word,0.104443564
evidence,door,unrelated,word,word,0.142709234
marathon,snake,unrelated,word,word,0.144130674
kidnapper,snow,unrelated,word,word,0.117421867
TRUE,address,unrelated,word,word,0.079432143
actually,secure,unrelated,word,word,0.121203263
record,exercise,unrelated,word,word,0.07950556
fix,museum,unrelated,word,word,0.096502685
resistance,amazing,unrelated,word,word,0.10817872
back,minister,unrelated,word,word,0.115724091
gossip,prisoner,unrelated,word,word,0.074635088
stubborn,rome,unrelated,word,word,0.0969961
delicate,architect,unrelated,word,word,0.144474213
soul,complete,unrelated,word,word,0.132183991
comment,brother,unrelated,word,word,0.099802887
rhythm,predator,unrelated,word,word,0.132417046
teenage,excited,unrelated,word,word,0.127042916
idea,mirror,unrelated,word,word,0.109291955
finger,garage,unrelated,word,word,0.148833919
apply,cemetery,unrelated,word,word,0.022477656
antidote,october,unrelated,word,word,0.024869012
