"zh_cue","zh_target","type","cue_type","target_type","zh_cosine"
"液急","然分","nonword","nonword","nonword",NA
"奶秀","令躲","nonword","nonword","nonword",NA
"差報","摧綽","nonword","nonword","nonword",NA
"殖準","體觀","nonword","nonword","nonword",NA
"鏈信","趕展","nonword","nonword","nonword",NA
"坐音","壁裝","nonword","nonword","nonword",NA
"勞音","懸色","nonword","nonword","nonword",NA
"食除","注遊","nonword","nonword","nonword",NA
"棄年","去蘇","nonword","nonword","nonword",NA
"投景","物可","nonword","nonword","nonword",NA
"改美","劇祕","nonword","nonword","nonword",NA
"倒長","藏抱","nonword","nonword","nonword",NA
"法驅","悔群","nonword","nonword","nonword",NA
"講斷","閉特","nonword","nonword","nonword",NA
"好枝","柵讚","nonword","nonword","nonword",NA
"速共","浸差","nonword","nonword","nonword",NA
"會豁","淺死","nonword","nonword","nonword",NA
"打饋","拼馬","nonword","nonword","nonword",NA
"軍課","人沼","nonword","nonword","nonword",NA
"鄰破","高週","nonword","nonword","nonword",NA
"總病","路疚","nonword","nonword","nonword",NA
"職大","誦於","nonword","nonword","nonword",NA
"存議","輪示","nonword","nonword","nonword",NA
"把捶","被滴","nonword","nonword","nonword",NA
"線市","通剪","nonword","nonword","nonword",NA
"陶水","少喜","nonword","nonword","nonword",NA
"工好","逐贏","nonword","nonword","nonword",NA
"棉蜂","重雀","nonword","nonword","nonword",NA
"打受","花罪","nonword","nonword","nonword",NA
"加澎","票供","nonword","nonword","nonword",NA
"殺還","面航","nonword","nonword","nonword",NA
"存尋","同蔔","nonword","nonword","nonword",NA
"橫義","綁艷","nonword","nonword","nonword",NA
"歸爭","講居","nonword","nonword","nonword",NA
"熱娘","報風","nonword","nonword","nonword",NA
"狂貨","軟醫","nonword","nonword","nonword",NA
"想泥","名閒","nonword","nonword","nonword",NA
"新罵","胃角","nonword","nonword","nonword",NA
"典內","賤老","nonword","nonword","nonword",NA
"華理","相落","nonword","nonword","nonword",NA
"跌北","親不","nonword","nonword","nonword",NA
"下炮","帶海","nonword","nonword","nonword",NA
"體契","逼砸","nonword","nonword","nonword",NA
"頒眾","稅發","nonword","nonword","nonword",NA
"拓愚","步藝","nonword","nonword","nonword",NA
"調草","西正","nonword","nonword","nonword",NA
"裏留","吻油","nonword","nonword","nonword",NA
"門為","材窩","nonword","nonword","nonword",NA
"聯氣","飯自","nonword","nonword","nonword",NA
"煙登","岳亡","nonword","nonword","nonword",NA
"刺式","擾砌","nonword","nonword","nonword",NA
"小貌","體手","nonword","nonword","nonword",NA
"債上","籃勉","nonword","nonword","nonword",NA
"端話","花敲","nonword","nonword","nonword",NA
"尋載","鐵請","nonword","nonword","nonword",NA
"好伸","兒爪","nonword","nonword","nonword",NA
"空望","償出","nonword","nonword","nonword",NA
"聲起","官政","nonword","nonword","nonword",NA
"景急","鐘調","nonword","nonword","nonword",NA
"制慈","食盲","nonword","nonword","nonword",NA
"息畫","貴救","nonword","nonword","nonword",NA
"習諱","題染","nonword","nonword","nonword",NA
"逃知","玩申","nonword","nonword","nonword",NA
"麵定","土冷","nonword","nonword","nonword",NA
"王拓","陀木","nonword","nonword","nonword",NA
"請術","兜肋","nonword","nonword","nonword",NA
"弒教","驚迴","nonword","nonword","nonword",NA
"念衍","斷聚","nonword","nonword","nonword",NA
"高國","肉犯","nonword","nonword","nonword",NA
"正糞","玉拆","nonword","nonword","nonword",NA
"藏喬","魚陰","nonword","nonword","nonword",NA
"講門","餐心","nonword","nonword","nonword",NA
"巧遞","人擺","nonword","nonword","nonword",NA
"孽憲","古臥","nonword","nonword","nonword",NA
"旁型","滾持","nonword","nonword","nonword",NA
"赤儲","巾事","nonword","nonword","nonword",NA
"稿肉","盤曆","nonword","nonword","nonword",NA
"縣片","裝陷","nonword","nonword","nonword",NA
"前嫂","待環","nonword","nonword","nonword",NA
"變怒","求黃","nonword","nonword","nonword",NA
"課道","差賣","nonword","nonword","nonword",NA
"紅險","死酷","nonword","nonword","nonword",NA
"緯數","壯嘴","nonword","nonword","nonword",NA
"嘗本","遮力","nonword","nonword","nonword",NA
"愉卵","資定","nonword","nonword","nonword",NA
"搬見","木良","nonword","nonword","nonword",NA
"傾共","擊瀉","nonword","nonword","nonword",NA
"文女","荒質","nonword","nonword","nonword",NA
"逃獎","加爹","nonword","nonword","nonword",NA
"怕慵","侵櫃","nonword","nonword","nonword",NA
"耍截","來誣","nonword","nonword","nonword",NA
"舖見","鞭喘","nonword","nonword","nonword",NA
"工配","相衫","nonword","nonword","nonword",NA
"水肉","蜜多","nonword","nonword","nonword",NA
"化常","開跌","nonword","nonword","nonword",NA
"刻配","轟扣","nonword","nonword","nonword",NA
"誡獵","護讀","nonword","nonword","nonword",NA
"求凝","破稿","nonword","nonword","nonword",NA
"觸兄","角約","nonword","nonword","nonword",NA
"付滅","芳視","nonword","nonword","nonword",NA
"夭直","心要","nonword","nonword","nonword",NA
"耐客","位放","nonword","nonword","nonword",NA
"半疤","黃論","nonword","nonword","nonword",NA
"貼玩","歸樓","nonword","nonword","nonword",NA
"注私","法題","nonword","nonword","nonword",NA
"冰修","撤編","nonword","nonword","nonword",NA
"允面","友辦","nonword","nonword","nonword",NA
"於陰","大掩","nonword","nonword","nonword",NA
"店捐","號喝","nonword","nonword","nonword",NA
"靠任","風壞","nonword","nonword","nonword",NA
"文蔗","為炒","nonword","nonword","nonword",NA
"航罩","尖族","nonword","nonword","nonword",NA
"工播","肉須","nonword","nonword","nonword",NA
"定回","心着","nonword","nonword","nonword",NA
"價端","豬歎","nonword","nonword","nonword",NA
"上仙","育佔","nonword","nonword","nonword",NA
"弄公","取靜","nonword","nonword","nonword",NA
"鏡官","挑式","nonword","nonword","nonword",NA
"土抱","橫單","nonword","nonword","nonword",NA
"鏽戰","敍盈","nonword","nonword","nonword",NA
"妻得","手谷","nonword","nonword","nonword",NA
"召約","蟲漁","nonword","nonword","nonword",NA
"公力","子鋼","nonword","nonword","nonword",NA
"喊級","不校","nonword","nonword","nonword",NA
"示子","鍵進","nonword","nonword","nonword",NA
"兇胞","冬逼","nonword","nonword","nonword",NA
"喧繞","繁佛","nonword","nonword","nonword",NA
"念裝","機注","nonword","nonword","nonword",NA
"剛棧","查感","nonword","nonword","nonword",NA
"毒點","戀抵","nonword","nonword","nonword",NA
"幫棄","引濕","nonword","nonword","nonword",NA
"題人","續候","nonword","nonword","nonword",NA
"了病","喻淺","nonword","nonword","nonword",NA
"引凌","當善","nonword","nonword","nonword",NA
"士馬","城錢","nonword","nonword","nonword",NA
"氣期","家筆","nonword","nonword","nonword",NA
"成賽","衛犯","nonword","nonword","nonword",NA
"塵醬","具宵","nonword","nonword","nonword",NA
"愛出","呆管","nonword","nonword","nonword",NA
"酸臉","災慰","nonword","nonword","nonword",NA
"要向","選水","nonword","nonword","nonword",NA
"傲夫","伸形","nonword","nonword","nonword",NA
"畫專","處素","nonword","nonword","nonword",NA
"細銜","墓冰","nonword","nonword","nonword",NA
"今藤","勢治","nonword","nonword","nonword",NA
"向樹","穿戲","nonword","nonword","nonword",NA
"現刷","厄責","nonword","nonword","nonword",NA
"手報","取莊","nonword","nonword","nonword",NA
"至行","族底","nonword","nonword","nonword",NA
"常酥","問水","nonword","nonword","nonword",NA
"聲荒","極燕","nonword","nonword","nonword",NA
"種崗","務舊","nonword","nonword","nonword",NA
"性湖","人譯","nonword","nonword","nonword",NA
"憑場","點視","nonword","nonword","nonword",NA
"釀政","體割","nonword","nonword","nonword",NA
"抵滅","調鍊","nonword","nonword","nonword",NA
"匯觀","設隔","nonword","nonword","nonword",NA
"向撞","田友","nonword","nonword","nonword",NA
"緒看","風墮","nonword","nonword","nonword",NA
"子袋","氣阻","nonword","nonword","nonword",NA
"手管","盼施","nonword","nonword","nonword",NA
"去哀","怨密","nonword","nonword","nonword",NA
"投灘","管案","nonword","nonword","nonword",NA
"泥色","承去","nonword","nonword","nonword",NA
"玉操","奸飛","nonword","nonword","nonword",NA
"油中","誌菜","nonword","nonword","nonword",NA
"薑聚","塢通","nonword","nonword","nonword",NA
"口民","病徑","nonword","nonword","nonword",NA
"郁說","零慕","nonword","nonword","nonword",NA
"參解","女想","nonword","nonword","nonword",NA
"拔散","光老","nonword","nonword","nonword",NA
"小起","怪後","nonword","nonword","nonword",NA
"指不","出豐","nonword","nonword","nonword",NA
"訂站","小身","nonword","nonword","nonword",NA
"協壞","容估","nonword","nonword","nonword",NA
"言時","殘賄","nonword","nonword","nonword",NA
"籤稅","許色","nonword","nonword","nonword",NA
"審口","凳匹","nonword","nonword","nonword",NA
"電掉","殼首","nonword","nonword","nonword",NA
"量主","出樞","nonword","nonword","nonword",NA
"骨禁","變勤","nonword","nonword","nonword",NA
"依頭","誡頭","nonword","nonword","nonword",NA
"貨體","樂蒼","nonword","nonword","nonword",NA
"搶張","灣出","nonword","nonword","nonword",NA
"重末","普善","nonword","nonword","nonword",NA
"功暖","熟罐","nonword","nonword","nonword",NA
"登價","變意","nonword","nonword","nonword",NA
"求掛","益景","nonword","nonword","nonword",NA
"書止","體意","nonword","nonword","nonword",NA
"渴塵","俗心","nonword","nonword","nonword",NA
"霸汗","貼雜","nonword","nonword","nonword",NA
"用校","酒道","nonword","nonword","nonword",NA
"持標","匯霧","nonword","nonword","nonword",NA
"寬抗","粉完","nonword","nonword","nonword",NA
"飯料","化炮","nonword","nonword","nonword",NA
"首誤","量勉","nonword","nonword","nonword",NA
"山局","理箱","nonword","nonword","nonword",NA
"乘瞞","白陶","nonword","nonword","nonword",NA
"農現","進罰","nonword","nonword","nonword",NA
"瓜巴","示化","nonword","nonword","nonword",NA
"青裝","特毒","nonword","nonword","nonword",NA
"校蠍","喜禦","nonword","nonword","nonword",NA
"稚刻","函軌","nonword","nonword","nonword",NA
"弒淚","咐掉","nonword","nonword","nonword",NA
"難金","級洗","nonword","nonword","nonword",NA
"孤語","撰患","nonword","nonword","nonword",NA
"慢相","腸策","nonword","nonword","nonword",NA
"上湛","行舊","nonword","nonword","nonword",NA
"哲測","考屬","nonword","nonword","nonword",NA
"猜降","舖慎","nonword","nonword","nonword",NA
"眺線","報愛","nonword","nonword","nonword",NA
"下味","原倒","nonword","nonword","nonword",NA
"補頭","農關","nonword","nonword","nonword",NA
"崑罪","柳教","nonword","nonword","nonword",NA
"色身","哀光","nonword","nonword","nonword",NA
"段嘴","重觀","nonword","nonword","nonword",NA
"餘曲","用政","nonword","nonword","nonword",NA
"入豬","程領","nonword","nonword","nonword",NA
"曲塘","手醫","nonword","nonword","nonword",NA
"陰死","代弱","nonword","nonword","nonword",NA
"糖資","觀卻","nonword","nonword","nonword",NA
"白情","機集","nonword","nonword","nonword",NA
"暴穿","供士","nonword","nonword","nonword",NA
"空毒","約冠","nonword","nonword","nonword",NA
"乾撤","商草","nonword","nonword","nonword",NA
"起夫","梳版","nonword","nonword","nonword",NA
"浸軍","齊五","nonword","nonword","nonword",NA
"前子","霍安","nonword","nonword","nonword",NA
"成焚","界退","nonword","nonword","nonword",NA
"案街","醉風","nonword","nonword","nonword",NA
"墓眼","節相","nonword","nonword","nonword",NA
"折她","席果","nonword","nonword","nonword",NA
"車奮","出見","nonword","nonword","nonword",NA
"子墮","派韻","nonword","nonword","nonword",NA
"戰透","片趕","nonword","nonword","nonword",NA
"煞邊","請物","nonword","nonword","nonword",NA
"子堵","破公","nonword","nonword","nonword",NA
"聽刻","抽要","nonword","nonword","nonword",NA
"守命","導急","nonword","nonword","nonword",NA
"瘦貴","難盜","nonword","nonword","nonword",NA
"下匠","皮住","nonword","nonword","nonword",NA
"主水","飛疚","nonword","nonword","nonword",NA
"禍定","要長","nonword","nonword","nonword",NA
"商伏","版禿","nonword","nonword","nonword",NA
"獨託","牛夫","nonword","nonword","nonword",NA
"古旅","療業","nonword","nonword","nonword",NA
"莽洗","賊酸","nonword","nonword","nonword",NA
"煙寄","進拌","nonword","nonword","nonword",NA
"紙助","飲街","nonword","nonword","nonword",NA
"機印","省筆","nonword","nonword","nonword",NA
"語費","巡子","nonword","nonword","nonword",NA
"白離","滾煤","nonword","nonword","nonword",NA
"字荼","親汽","nonword","nonword","nonword",NA
"徹魚","鳥選","nonword","nonword","nonword",NA
"餌色","光嬰","nonword","nonword","nonword",NA
"出斷","開記","nonword","nonword","nonword",NA
"驚界","藏變","nonword","nonword","nonword",NA
"憨期","靈亮","nonword","nonword","nonword",NA
"簽流","酒擊","nonword","nonword","nonword",NA
"潮道","志而","nonword","nonword","nonword",NA
"重隱","共泊","nonword","nonword","nonword",NA
"擾唱","訓展","nonword","nonword","nonword",NA
"狹船","發帽","nonword","nonword","nonword",NA
"宜才","個線","nonword","nonword","nonword",NA
"姪富","線縮","nonword","nonword","nonword",NA
"飯掩","改花","nonword","nonword","nonword",NA
"對毀","客薑","nonword","nonword","nonword",NA
"大從","黑着","nonword","nonword","nonword",NA
"通彩","不詞","nonword","nonword","nonword",NA
"堂充","這洗","nonword","nonword","nonword",NA
"處賽","袒茗","nonword","nonword","nonword",NA
"濫辦","寒中","nonword","nonword","nonword",NA
"雙清","擦文","nonword","nonword","nonword",NA
"看整","有起","nonword","nonword","nonword",NA
"聯場","痛誤","nonword","nonword","nonword",NA
"校呼","味停","nonword","nonword","nonword",NA
"向間","預輕","nonword","nonword","nonword",NA
"產意","調記","nonword","nonword","nonword",NA
"低得","意嘴","nonword","nonword","nonword",NA
"如整","禁君","nonword","nonword","nonword",NA
"壓而","患聯","nonword","nonword","nonword",NA
"弄巴","為幸","nonword","nonword","nonword",NA
"妥源","許表","nonword","nonword","nonword",NA
"饒闖","尾選","nonword","nonword","nonword",NA
"博利","懷間","nonword","nonword","nonword",NA
"條傲","警得","nonword","nonword","nonword",NA
"家解","正肉","nonword","nonword","nonword",NA
"服遺","便瑩","nonword","nonword","nonword",NA
"老餐","破分","nonword","nonword","nonword",NA
"指嚼","周位","nonword","nonword","nonword",NA
"汐喜","城伴","nonword","nonword","nonword",NA
"案疙","菜稿","nonword","nonword","nonword",NA
"布素","婦攪","nonword","nonword","nonword",NA
"深鏈","親碎","nonword","nonword","nonword",NA
"修子","耍新","nonword","nonword","nonword",NA
"調霉","茶紅","nonword","nonword","nonword",NA
"征客","免午","nonword","nonword","nonword",NA
"衣悔","搥殼","nonword","nonword","nonword",NA
"浪巾","遽淒","nonword","nonword","nonword",NA
"瞞賜","質彩","nonword","nonword","nonword",NA
"緊子","條示","nonword","nonword","nonword",NA
