pt_cue,pt_target,type,cue_type,target_type,pt_cosine
insemam,senhosaro,nonword,nonword,nonword,
pite,lonia,nonword,nonword,nonword,
proibine,prováquia,nonword,nonword,nonword,
cameri,cheirafa,nonword,nonword,nonword,
blico,semazursimente,nonword,nonword,nonword,
chuamarro,coquerque,nonword,nonword,nonword,
meira,gojono,nonword,nonword,nonword,
transgatina,bande,nonword,nonword,nonword,
atitar,agrido,nonword,nonword,nonword,
coneleito,atenresta,nonword,nonword,nonword,
esbrindo,corve,nonword,nonword,nonword,
fringina,gratigues,nonword,nonword,nonword,
admilhei,ceredial,nonword,nonword,nonword,
josete,paralingmal,nonword,nonword,nonword,
sosna,cienglandta,nonword,nonword,nonword,
aumenções,enacorda,nonword,nonword,nonword,
astresversário,everso,nonword,nonword,nonword,
alimenturei,acete,nonword,nonword,nonword,
tóide,poeling,nonword,nonword,nonword,
adminais,admicistão,nonword,nonword,nonword,
fessar,acalmário,nonword,nonword,nonword,
insubadio,galva,nonword,nonword,nonword,
achavado,dioro,nonword,nonword,nonword,
videi,corolhas,nonword,nonword,nonword,
contrais,manipuríeis,nonword,nonword,nonword,
vislização,touila,nonword,nonword,nonword,
tamadras,eir,nonword,nonword,nonword,
inteliatraíste,acertagem,nonword,nonword,nonword,
bagno,ferdi,nonword,nonword,nonword,
calhauslico,conirmar,nonword,nonword,nonword,
aplican,comuaguenta,nonword,nonword,nonword,
colpe,esolhinho,nonword,nonword,nonword,
májar,tarinha,nonword,nonword,nonword,
teragens,destrider,nonword,nonword,nonword,
escabrão,guaxigarta,nonword,nonword,nonword,
obmeto,varviqueicho,nonword,nonword,nonword,
substiperto,desequem,nonword,nonword,nonword,
cérenais,civilizanhar,nonword,nonword,nonword,
vadministrai,vorno,nonword,nonword,nonword,
ficãe,oteda,nonword,nonword,nonword,
nasestimento,apairo,nonword,nonword,nonword,
clacho,enconcluí,nonword,nonword,nonword,
comqueo,donse,nonword,nonword,nonword,
cés,macedimento,nonword,nonword,nonword,
eleceler,difecluíste,nonword,nonword,nonword,
às vleil,serca,nonword,nonword,nonword,
mabando,oli,nonword,nonword,nonword,
plique,verno,nonword,nonword,nonword,
vincresça,iol,nonword,nonword,nonword,
pleição,eir,nonword,nonword,nonword,
poexaustica,injonho,nonword,nonword,nonword,
camicros,ki,nonword,nonword,nonword,
espequenoça,espenhei,nonword,nonword,nonword,
jóu,trito,nonword,nonword,nonword,
supõenta,lovente,nonword,nonword,nonword,
refletriz,queitura,nonword,nonword,nonword,
dexigar,verifiqueisa,nonword,nonword,nonword,
mitis,soututamento,nonword,nonword,nonword,
mesorfanato,minma,nonword,nonword,nonword,
taito,quila,nonword,nonword,nonword,
caipar,prisioprotero,nonword,nonword,nonword,
sequespondência,stargénio,nonword,nonword,nonword,
observanaugue,apesso,nonword,nonword,nonword,
aprogada,sidiu,nonword,nonword,nonword,
conaguentável,hotricto,nonword,nonword,nonword,
navegalahad,crisnente,nonword,nonword,nonword,
ocorta,marto,nonword,nonword,nonword,
cobreina,presmano,nonword,nonword,nonword,
crom,arma de rensky,nonword,nonword,nonword,
clante,driagae,nonword,nonword,nonword,
efernalate,famos,nonword,nonword,nonword,
luminálhões,congenhei,nonword,nonword,nonword,
raveda,cordar,nonword,nonword,nonword,
apoto,starnico,nonword,nonword,nonword,
boran,transpreendo,nonword,nonword,nonword,
histo,armazelhões,nonword,nonword,nonword,
anessica,poeimentarado,nonword,nonword,nonword,
excepciodei,tranciar,nonword,nonword,nonword,
oul,abruptativas,nonword,nonword,nonword,
partoutro,biquei,nonword,nonword,nonword,
convin,hechana,nonword,nonword,nonword,
triunpamento,crito,nonword,nonword,nonword,
aperminar,sobreviatão,nonword,nonword,nonword,
bengir,espanholgeiro,nonword,nonword,nonword,
ansu,concripto,nonword,nonword,nonword,
lamenfenels,franjid,nonword,nonword,nonword,
amadogue,demofluência,nonword,nonword,nonword,
drato,concluírio,nonword,nonword,nonword,
sépva,transporação,nonword,nonword,nonword,
arneviqui,plodo,nonword,nonword,nonword,
fuexiado,queiteiro,nonword,nonword,nonword,
agralevens,adebuau,nonword,nonword,nonword,
larte,atoruge,nonword,nonword,nonword,
cador,inqueinmante,nonword,nonword,nonword,
frequênho,uto,nonword,nonword,nonword,
cheche,organichiva,nonword,nonword,nonword,
arclepto,pocadão,nonword,nonword,nonword,
larten,caors,nonword,nonword,nonword,
paciênlhões,badmum,nonword,nonword,nonword,
roica,algoliga,nonword,nonword,nonword,
plaimero,voluntexifan,nonword,nonword,nonword,
lasatéia,pendes,nonword,nonword,nonword,
douro,bolõesla,nonword,nonword,nonword,
excifrõeste,velhei,nonword,nonword,nonword,
soleo,chiplise,nonword,nonword,nonword,
conavum,fuexaustivo,nonword,nonword,nonword,
linquabilidade,federanhões,nonword,nonword,nonword,
propóxausto,comguildor,nonword,nonword,nonword,
castrabo,devonchiminação,nonword,nonword,nonword,
milionálandos,concripto,nonword,nonword,nonword,
acico,carnor,nonword,nonword,nonword,
manãfe,trute,nonword,nonword,nonword,
rágou,escaguem,nonword,nonword,nonword,
noprocto,repanhei,nonword,nonword,nonword,
velhi,ratalhõesna,nonword,nonword,nonword,
permilivins,oix,nonword,nonword,nonword,
palhenso,fesra,nonword,nonword,nonword,
tásse,hidrogelhões,nonword,nonword,nonword,
enheirado,basenapes,nonword,nonword,nonword,
interguestper,cleptono,nonword,nonword,nonword,
talvo,calro,nonword,nonword,nonword,
graxo,braltar,nonword,nonword,nonword,
eio,paijes,nonword,nonword,nonword,
inaquino,gividualeni,nonword,nonword,nonword,
sensaciodei,molu,nonword,nonword,nonword,
considevíeis,investituíam,nonword,nonword,nonword,
acezer,ladicional,nonword,nonword,nonword,
produrante,plassico,nonword,nonword,nonword,
esabrecer,matme,nonword,nonword,nonword,
osval,investcia,nonword,nonword,nonword,
pôr doban,tanhisto,nonword,nonword,nonword,
zardom logerdico,desagrudari,nonword,nonword,nonword,
fragvida,galálers,nonword,nonword,nonword,
chera,biololhões,nonword,nonword,nonword,
chicmico,rapaeldade,nonword,nonword,nonword,
unila,sunisione,nonword,nonword,nonword,
parne di pitis,avigcia,nonword,nonword,nonword,
noventões,cecharla,nonword,nonword,nonword,
idrua,anesdental,nonword,nonword,nonword,
aceice,zó,nonword,nonword,nonword,
aterdado,aprofício,nonword,nonword,nonword,
interburi,efisoe,nonword,nonword,nonword,
cevelação,eclerica,nonword,nonword,nonword,
guá,fraça,nonword,nonword,nonword,
prestodo,anespiro,nonword,nonword,nonword,
dicaisro,mesamento,nonword,nonword,nonword,
senteá,sotualham,nonword,nonword,nonword,
gramnico,manunalição,nonword,nonword,nonword,
nightmarino,pulco,nonword,nonword,nonword,
excetracte,jitca,nonword,nonword,nonword,
seventutário,comésões,nonword,nonword,nonword,
semsäo,truireto,nonword,nonword,nonword,
juges,prepanhei,nonword,nonword,nonword,
audinhas,nicto,nonword,nonword,nonword,
destruísdício,inteliatraíste,nonword,nonword,nonword,
glauco,aguentícula,nonword,nonword,nonword,
crínião,documancho,nonword,nonword,nonword,
concausto,vagensro,nonword,nonword,nonword,
tetravôcópio,vuitas bléia,nonword,nonword,nonword,
pinchequia,briamorte,nonword,nonword,nonword,
lípseudo,nutriear,nonword,nonword,nonword,
exerculo,triungada,nonword,nonword,nonword,
sudam,velóções,nonword,nonword,nonword,
indúchar,mafiz,nonword,nonword,nonword,
ros,nerfidensível,nonword,nonword,nonword,
ingre,varalista,nonword,nonword,nonword,
perloé,juliraim,nonword,nonword,nonword,
maranhõesna,desequei,nonword,nonword,nonword,
presno,juste,nonword,nonword,nonword,
capinhei,verda,nonword,nonword,nonword,
inglevocia,assobiliões,nonword,nonword,nonword,
pisma,apelirnome,nonword,nonword,nonword,
jão,marputação,nonword,nonword,nonword,
emamassa,confurões,nonword,nonword,nonword,
apóstro,esalastor,nonword,nonword,nonword,
roteur,rapidaatraíste,nonword,nonword,nonword,
govrichador,diamarro,nonword,nonword,nonword,
imarto,ocorrelo,nonword,nonword,nonword,
protecedade,atorás,nonword,nonword,nonword,
guidam,femon,nonword,nonword,nonword,
cozipantlro,roexaustico,nonword,nonword,nonword,
trare,ceita,nonword,nonword,nonword,
amasco,ceiro,nonword,nonword,nonword,
assusvoluçäo,óptitracte,nonword,nonword,nonword,
alope,seaviário,nonword,nonword,nonword,
equida,bertor,nonword,nonword,nonword,
somanganatural,abdômento,nonword,nonword,nonword,
lilgualmente,cança,nonword,nonword,nonword,
recupões,canageiciante,nonword,nonword,nonword,
nuvin,mapato,nonword,nonword,nonword,
hoxas,finanpantro,nonword,nonword,nonword,
amasrife,uniriquíssidade,nonword,nonword,nonword,
deivas,pescações,nonword,nonword,nonword,
farativo,fubi,nonword,nonword,nonword,
meira,devogler,nonword,nonword,nonword,
expli,siegipcio,nonword,nonword,nonword,
lovente,obrigate,nonword,nonword,nonword,
personatalya,aguenalista,nonword,nonword,nonword,
desconsequêntável,quiparem,nonword,nonword,nonword,
tácet,carssível,nonword,nonword,nonword,
restal,apriremento,nonword,nonword,nonword,
orloctra,máidorna,nonword,nonword,nonword,
tranximar,contraiatrado,nonword,nonword,nonword,
banocro,viemem,nonword,nonword,nonword,
sulto,seleciotochique,nonword,nonword,nonword,
deute,vasubigno,nonword,nonword,nonword,
sarme,chona,nonword,nonword,nonword,
benga,chutemunho,nonword,nonword,nonword,
frentar,vêgie,nonword,nonword,nonword,
oligar,sentau,nonword,nonword,nonword,
olímto,localiri,nonword,nonword,nonword,
orachamo,consríeis,nonword,nonword,nonword,
irraciodei,tõem,nonword,nonword,nonword,
dequi,altís,nonword,nonword,nonword,
aratrevo,millsico,nonword,nonword,nonword,
celen,comulinidade,nonword,nonword,nonword,
cluídade,contraísa,nonword,nonword,nonword,
pureu,oquímiga,nonword,nonword,nonword,
almônde,lusco,nonword,nonword,nonword,
consenía,conguções,nonword,nonword,nonword,
saló,quesditar,nonword,nonword,nonword,
auste,doalhei,nonword,nonword,nonword,
sobrol,catéticlo,nonword,nonword,nonword,
queideira,mapontamento,nonword,nonword,nonword,
abandoar,aquentaruda,nonword,nonword,nonword,
huguarde,compaicões,nonword,nonword,nonword,
resda,maqui,nonword,nonword,nonword,
voperde,bosfute,nonword,nonword,nonword,
uníscio,reafitor,nonword,nonword,nonword,
aglomelho,cercacheis,nonword,nonword,nonword,
cachme,deseaustivo,nonword,nonword,nonword,
chilatar,futes,nonword,nonword,nonword,
bameu,perinhas,nonword,nonword,nonword,
leiman,últzes,nonword,nonword,nonword,
sufresno,atenrível,nonword,nonword,nonword,
viças,poexaustica,nonword,nonword,nonword,
muim,aplaunidade,nonword,nonword,nonword,
priabalro,solço,nonword,nonword,nonword,
filosomenhe,matur,nonword,nonword,nonword,
coplandcial,clausica,nonword,nonword,nonword,
pealmôndelo,varvimente,nonword,nonword,nonword,
anadomissão,farço,nonword,nonword,nonword,
direreto,paxes,nonword,nonword,nonword,
madulino,moret,nonword,nonword,nonword,
sinfe,náuriz,nonword,nonword,nonword,
maçal,permanemouse,nonword,nonword,nonword,
geragens,enevo,nonword,nonword,nonword,
protenate,lebi,nonword,nonword,nonword,
tenva,drinhar,nonword,nonword,nonword,
tromós,deimão,nonword,nonword,nonword,
diarzers,famíssões,nonword,nonword,nonword,
passaravaco,cóiriar,nonword,nonword,nonword,
pinhõesmide,seguisra,nonword,nonword,nonword,
proaquoso,triuncampar,nonword,nonword,nonword,
fenômera,exomissão,nonword,nonword,nonword,
vacuperar,simpard,nonword,nonword,nonword,
praqueça,perma,nonword,nonword,nonword,
bavete,massesinato,nonword,nonword,nonword,
enflídado,exibioquí,nonword,nonword,nonword,
adoplula,opedir,nonword,nonword,nonword,
plaipoli,englistador,nonword,nonword,nonword,
tremago,lhanço,nonword,nonword,nonword,
insigutiça,gaib,nonword,nonword,nonword,
aguenalismo,munhe,nonword,nonword,nonword,
capatruiste,poexaustico,nonword,nonword,nonword,
terreder,restaucluíste,nonword,nonword,nonword,
estalculo,almozart,nonword,nonword,nonword,
esagarra,impéções,nonword,nonword,nonword,
terburiro,indições,nonword,nonword,nonword,
fracte,horovistidade,nonword,nonword,nonword,
candei,decam,nonword,nonword,nonword,
dia,liquam,nonword,nonword,nonword,
tlântima,quile,nonword,nonword,nonword,
pastrus,estefatantemente,nonword,nonword,nonword,
corquanto,redumond,nonword,nonword,nonword,
tovta,gocharla,nonword,nonword,nonword,
afirdigo,arlitisoria,nonword,nonword,nonword,
inesgo,bersão,nonword,nonword,nonword,
podez,astronotência,nonword,nonword,nonword,
sozições,nhor,nonword,nonword,nonword,
comanhatmação,neuta,nonword,nonword,nonword,
esequívo,resse,nonword,nonword,nonword,
tetreiro,aceta,nonword,nonword,nonword,
rinau,guo,nonword,nonword,nonword,
fagam,fres,nonword,nonword,nonword,
tribucoves,protransa,nonword,nonword,nonword,
contaminocovis,capinhal,nonword,nonword,nonword,
auxinhos,grinal,nonword,nonword,nonword,
triunlescência,espiõestura,nonword,nonword,nonword,
sanditrador,êm,nonword,nonword,nonword,
soquilômesa,quivar,nonword,nonword,nonword,
dechanôver,veletics,nonword,nonword,nonword,
fizés,genheimente,nonword,nonword,nonword,
tarelhos,bocove,nonword,nonword,nonword,
queimato,calipmetro,nonword,nonword,nonword,
vuque,tevingos,nonword,nonword,nonword,
armadiríeis,toeio,nonword,nonword,nonword,
paladogues,traugência,nonword,nonword,nonword,
reámster,perímenhem,nonword,nonword,nonword,
funete,reira,nonword,nonword,nonword,
prestato,coprancer,nonword,nonword,nonword,
suaming,guntar,nonword,nonword,nonword,
envecharpo,opsie,nonword,nonword,nonword,
esqueta,belum,nonword,nonword,nonword,
aquimento,volgo,nonword,nonword,nonword,
útoi,intembergue,nonword,nonword,nonword,
quetblum,aprenferir,nonword,nonword,nonword,
electola,plantarra,nonword,nonword,nonword,
posicial,abdomilhões,nonword,nonword,nonword,
drá,escrebuchido,nonword,nonword,nonword,
somgio,nalha,nonword,nonword,nonword,
cesso,troars,nonword,nonword,nonword,
mestar,midlandecópio,nonword,nonword,nonword,
poexaustivo,pites,nonword,nonword,nonword,
devalium,lucre,nonword,nonword,nonword,
diritom,perserante,nonword,nonword,nonword,
aperpanha,chento,nonword,nonword,nonword,
grescura,namen,nonword,nonword,nonword,
acalmano,querruto,nonword,nonword,nonword,
clepora,mosciuto,nonword,nonword,nonword,
concorpiõescia,concluíte,nonword,nonword,nonword,
diciodandos,presiguaiste,nonword,nonword,nonword,
moçamento,aproputa,nonword,nonword,nonword,
espilhou,produrante,nonword,nonword,nonword,
apalbido,trabrosidor,nonword,nonword,nonword,
baxá,fanes,nonword,nonword,nonword,
transpamento,desinatação,nonword,nonword,nonword,
vería,centímebacis,nonword,nonword,nonword,
símbo,quar,nonword,nonword,nonword,
cinhosto,harmo,nonword,nonword,nonword,
imporveis,deslo,nonword,nonword,nonword,
everde,abaireiro,nonword,nonword,nonword,
queineta,exbrandir,nonword,nonword,nonword,
identivo,truísta,nonword,nonword,nonword,
fiaqueça,linquesibilidade,nonword,nonword,nonword,
quantino,agrepanhe,nonword,nonword,nonword,
experichardatar,exercial,nonword,nonword,nonword,
scroca,amartiça,nonword,nonword,nonword,
engoete,matexifantica,nonword,nonword,nonword,
brunei,adultelo,nonword,nonword,nonword,
agratura,rubnio,nonword,nonword,nonword,
aretão,stindo,nonword,nonword,nonword,
truireira,estituir,nonword,nonword,nonword,
vígies,zanvoso,nonword,nonword,nonword,
diacreste,frendo,nonword,nonword,nonword,
tatuamonds,vitsico,nonword,nonword,nonword,
preitanho,afasto,nonword,nonword,nonword,
apresrioso,outugues,nonword,nonword,nonword,
gazer,adolestruiste,nonword,nonword,nonword,
evise,perigoblins,nonword,nonword,nonword,
vessão,aponcação,nonword,nonword,nonword,
aprontemunha,matramento,nonword,nonword,nonword,
varonhecer,restlessado,nonword,nonword,nonword,
deamisto,espreido,nonword,nonword,nonword,
comanchecte,refeijões,nonword,nonword,nonword,
previlhões,livinganie,nonword,nonword,nonword,
refúnhar,monicles,nonword,nonword,nonword,
tranrador,minatoma,nonword,nonword,nonword,
quânbica,conatrasar,nonword,nonword,nonword,
egão,promocles,nonword,nonword,nonword,
incropto,gidei,nonword,nonword,nonword,
pucnia,criativilinque,nonword,nonword,nonword,
cral,cicamião,nonword,nonword,nonword,
loirio,cotrancer,nonword,nonword,nonword,
difílers,quamir,nonword,nonword,nonword,
digusrifty,labilidadem,nonword,nonword,nonword,
maie,proteçãosional,nonword,nonword,nonword,
hospitalinque,prongado,nonword,nonword,nonword,
iguara,naqui,nonword,nonword,nonword,
delivingado,asseuto,nonword,nonword,nonword,
pecrar,laplanta,nonword,nonword,nonword,
engelingaro,rodorofe,nonword,nonword,nonword,
crema,brideal,nonword,nonword,nonword,
enedo,nascomento,nonword,nonword,nonword,
cunbe,marme,nonword,nonword,nonword,
trola,regresna,nonword,nonword,nonword,
conservanau,atni,nonword,nonword,nonword,
eir,produrante,nonword,nonword,nonword,
espionaques,posivais,nonword,nonword,nonword,
retruição,fêlamino,nonword,nonword,nonword,
erebi,pacos,nonword,nonword,nonword,
convros,armadunhol,nonword,nonword,nonword,
engalhos,ifundagor,nonword,nonword,nonword,
empressoda,eupiã,nonword,nonword,nonword,
tresno,rinhos,nonword,nonword,nonword,
prempital,irtua,nonword,nonword,nonword,
galeques,consvata,nonword,nonword,nonword,
escurun,gosdo,nonword,nonword,nonword,
rinhasal,harmozart,nonword,nonword,nonword,
linonsabilidade,arvário,nonword,nonword,nonword,
ieurão,dinataliate,nonword,nonword,nonword,
cavalaquecho,vercentemente,nonword,nonword,nonword,
cobrirte,chaguá,nonword,nonword,nonword,
combafor,linquenalidade,nonword,nonword,nonword,
fredta,queirada,nonword,nonword,nonword,
abste,pisxo,nonword,nonword,nonword,
aplaucenário,tordativo,nonword,nonword,nonword,
esacorda,conerius,nonword,nonword,nonword,
leguiu,acomgo,nonword,nonword,nonword,
municílhões,constida,nonword,nonword,nonword,
cateu,muv,nonword,nonword,nonword,
codir,deliciosarmum,nonword,nonword,nonword,
alheação,maratomas,nonword,nonword,nonword,
lesguarde,sajar,nonword,nonword,nonword,
ginsula,divinhas,nonword,nonword,nonword,
seoverdo,irrespondrias,nonword,nonword,nonword,
caraguês,ganis,nonword,nonword,nonword,
badorna,sociá,nonword,nonword,nonword,
astroafronta,suposides,nonword,nonword,nonword,
palásões,algumteli,nonword,nonword,nonword,
astronôrina,flemo,nonword,nonword,nonword,
laglas,aprotelo,nonword,nonword,nonword,
ilezia,centelefô,nonword,nonword,nonword,
merso,juagal,nonword,nonword,nonword,
vilra,traumado,nonword,nonword,nonword,
agenvado,caçõesdo,nonword,nonword,nonword,
