"word_combo","ru_cue","ru_target","type","cue_type","target_type","ru_cosine","M_Z","SD_Z","SE_Z","sampleN","done"
"сострадательныймяра","сострадательный","мяра","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"сострадательныйрисовать","сострадательный","рисовать","unrelated","word","word",0.125848294391955,NA,NA,NA,NA,NA
"сострадательныйщедрый","сострадательный","щедрый","related","word","word",0.516337511963259,NA,NA,NA,NA,NA
"соусбаказапрос","соусбака","запрос","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"соусбаканевнятды","соусбака","невнятды","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"соучаствищезаконный","соучаствище","законный","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"соучаствищемноток","соучаствище","мноток","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"соучастменныйгора","соучастменный","гора","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"соучастменныйобыстро","соучастменный","обыстро","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"сохранятьжутальный","сохранять","жутальный","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"сохранятьопасный","сохранять","опасный","unrelated","word","word",0.129261390088807,NA,NA,NA,NA,NA
"сохранятьподдерживать","сохранять","поддерживать","related","word","word",0.689243999122582,NA,NA,NA,NA,NA
"сохрастятьверство","сохрастять","верство","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"сохрастятьресторан","сохрастять","ресторан","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"спayбессильный","спay","бессильный","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"спayшааль","спay","шааль","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"спасатьизбавлять","спасать","избавлять","related","word","word",0.450552151481081,NA,NA,NA,NA,NA
"спасатьинформастрия","спасать","информастрия","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"спасатьмикроскоп","спасать","микроскоп","unrelated","word","word",0.0785239706958475,NA,NA,NA,NA,NA
"спидбезтентность","спид","безтентность","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"спидвич","спид","вич","related","word","word",0.632028702581277,NA,NA,NA,NA,NA
"спидресторан","спид","ресторан","unrelated","word","word",0.133253587154638,NA,NA,NA,NA,NA
"сплетняёчанг","сплетня","ёчанг","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"сплетняскандал","сплетня","скандал","related","word","word",0.339153673327361,NA,NA,NA,NA,NA
"сплетняузник","сплетня","узник","unrelated","word","word",0.0402332132522182,NA,NA,NA,NA,NA
"спосемностьдокувишь","спосемность","докувишь","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"спосемностьуниверситет","спосемность","университет","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"способностьнасекостыль","способность","насекостыль","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"способностьсвинья","способность","свинья","unrelated","word","word",0.135887922401637,NA,NA,NA,NA,NA
"способностьумение","способность","умение","related","word","word",0.550641233479436,NA,NA,NA,NA,NA
"справедливыйкарта","справедливый","карта","unrelated","word","word",0.138387409243518,NA,NA,NA,NA,NA
"справедливыйпатереск","справедливый","патереск","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"справедливыйразумный","справедливый","разумный","related","word","word",0.624726642452913,NA,NA,NA,NA,NA
"спровый","","спровый","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"спряновлятьпоказандрество","спряновлять","показандрество","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"спряновлятьпрезидент","спряновлять","президент","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"среднетавосток","среднета","восток","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"среднетаплейекция","среднета","плейекция","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"срочныйдолект","срочный","долект","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"срочныйпомнить","срочный","помнить","unrelated","word","word",0.0963262465847891,NA,NA,NA,NA,NA
"срочныйпроисшествие","срочный","происшествие","related","word","word",0.235086173781356,NA,NA,NA,NA,NA
"стаданглотентный","стадан","глотентный","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"стаданполитический","стадан","политический","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"стадионбейсбол","стадион","бейсбол","related","word","word",0.436829570413163,NA,NA,NA,NA,NA
"стадионвампис","стадион","вампис","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"стадионломать","стадион","ломать","unrelated","word","word",0.112387173805866,NA,NA,NA,NA,NA
"стаёшьяизудром","стаёшья","изудром","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"стаёшьялес","стаёшья","лес","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"стаканбутылка","стакан","бутылка","related","word","word",0.49436294517178,NA,NA,NA,NA,NA
"стаканглупый","стакан","глупый","unrelated","word","word",0.142772925726869,NA,NA,NA,NA,NA
"стакансогменьшение","стакан","согменьшение","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"станияодича","стания","одича","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"станияприятный","стания","приятный","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"стариштыйбеспоколонить","стариштый","беспоколонить","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"стариштыйколено","стариштый","колено","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"старшийазертство","старший","азертство","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"старшиймладший","старший","младший","related","word","word",0.625715099926922,NA,NA,NA,NA,NA
"старшийспутник","старший","спутник","unrelated","word","word",0.0846821379192104,NA,NA,NA,NA,NA
"старыймолодой","старый","молодой","related","word","word",0.384285513071037,NA,NA,NA,NA,NA
"старыйполе битвы","старый","поле битвы","unrelated","word","word",NA,NA,NA,NA,NA,NA
"старыйпросматма","старый","просматма","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"стастыйинформастрия","стастый","информастрия","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"стастыйубийство","стастый","убийство","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"статьягазета","статья","газета","related","word","word",0.516125674031185,NA,NA,NA,NA,NA
"статьядух","статья","дух","unrelated","word","word",0.0680081429762106,NA,NA,NA,NA,NA
"статьяистья","статья","истья","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"ственаводиства","ствена","водиства","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"ственавыбирать","ствена","выбирать","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"стемныйлопство","стемный","лопство","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"стемныйфура","стемный","фура","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"стенаизгородь","стена","изгородь","related","word","word",0.359903685323885,NA,NA,NA,NA,NA
"стенаманипулировать","стена","манипулировать","unrelated","word","word",0.0690456468721658,NA,NA,NA,NA,NA
"стенаотпрагнение","стена","отпрагнение","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"стижаотстраный","стижа","отстраный","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"стижапротивник","стижа","противник","nonword","nonword","word",NA,NA,NA,NA,NA,NA
